Sentence,Text,Section,Book,Cluster
" In the Gospel He saith: “For many are called, but few are chosen","As to you, O ye loved ones of God! Loose your tongues and offer Him thanks; praise ye and glorify the Beauty of the Adored One, for ye have drunk from this purest of chalices, and ye are cheered and set aglow with this wine. Ye have detected the sweet scents of holiness, ye have smelled the musk of faithfulness from Joseph’s raiment. Ye have fed on the honeydew of loyalty from the hands of Him Who is the one alone Beloved, ye have feasted on immortal dishes at the bounteous banquet table of the Lord. This plenty is a special favor bestowed by a loving God, these are blessings and rare gifts deriving from His grace. In the Gospel He saith: “For many are called, but few are chosen.”2 That is, to many is it offered, but rare is the soul who is singled out to receive the great bestowal of guidance. “Such is the bounty of God: to whom He will He giveth it, and of immense bounty is God.”3",T2P13,Selections from the Writings of ‘Abdu’l‑Bahá,89
"It is even as in the time of the Messiah, when the Pharisees and the pious were left without a portion, while Peter, John and Andrew, given neither to pious worship nor ascetic practice, won the day","It is even as in the time of the Messiah, when the Pharisees and the pious were left without a portion, while Peter, John and Andrew, given neither to pious worship nor ascetic practice, won the day. Wherefore, thank ye God for setting upon your heads the crown of glory everlasting, for granting unto you this immeasurable grace.",T6P2,Selections from the Writings of ‘Abdu’l‑Bahá,89
"” O would that all were truly Christian! It is easy to be a Christian on the tongue, but hard to be a true one","Thou didst begin thy letter with a blessed phrase, saying: “I am a Christian.” O would that all were truly Christian! It is easy to be a Christian on the tongue, but hard to be a true one. Today some five hundred million souls are Christian, but the real Christian is very rare: he is that soul from whose comely face there shineth the splendor of Christ, and who showeth forth the perfections of the Kingdom; this is a matter of great moment, for to be a Christian is to embody every excellence there is. I hope that thou, too, shalt become a true Christian. Praise thou God that at last, through the divine teachings, thou hast obtained both sight and insight to the highest degree, and hast become firmly rooted in certitude and faith. It is my hope that others as well will achieve illumined eyes and hearing ears, and attain to everlasting life: that these many rivers, each flowing along in diverse and separated beds, will find their way back to the circumambient sea, and merge together and rise up in a single wave of surging oneness; that the unity of truth, through the power of God, will make these illusory differences to vanish away. This is the one essential: for if unity be gained, all other problems will disappear of themselves.",T15P2,Selections from the Writings of ‘Abdu’l‑Bahá,89
" Then the whole world of being did quiver for joy, and still the people, even as the Messiah saith, slept on: for the day of the Manifestation, when the Lord of Hosts descended, found them wrapped in the slumber of unknowing","O ye who are the chosen ones of the Abhá Kingdom! Praise ye the Lord of Hosts for He, riding upon the clouds, hath come down to this world out of the heaven of the invisible realm, so that East and West were lit by the glory of the Sun of Truth, and the call of the Kingdom was raised, and the heralds of the realm above, with melodies of the Concourse on high, sang out the glad tidings of the Coming. Then the whole world of being did quiver for joy, and still the people, even as the Messiah saith, slept on: for the day of the Manifestation, when the Lord of Hosts descended, found them wrapped in the slumber of unknowing. As He saith in the Gospel, My coming is even as when the thief is in the house, and the goodman of the house watcheth not.",T17P1,Selections from the Writings of ‘Abdu’l‑Bahá,89
"This is the meaning of the Messiah’s words, that the Father is in the Son","This is the meaning of the Messiah’s words, that the Father is in the Son.3 Dost thou not see that should a stainless mirror proclaim, “Verily is the sun ashine within me, together with all its qualities, tokens and signs,” such an utterance by such a mirror would be neither deceptive nor false? No, by the One Who created It, shaped It, fashioned It, and made It to be an entity conformable to the attributes of the glory within It! Praised be He Who created It! Praised be He Who fashioned It! Praised be He Who made It manifest!",T19P11,Selections from the Writings of ‘Abdu’l‑Bahá,89
Such were the words uttered by Christ,"Such were the words uttered by Christ. On account of these words they cavilled at and assailed Him when He said unto them, “Verily the Son is in the Father, and the Father is in the Son.”4 Be thou informed of this, and learn thou the secrets of thy Lord. As for the deniers, they are veiled from God: they see not, they hear not, neither do they understand. “Leave them to entertain themselves with their cavillings.”5 Abandon them to their wanderings along river beds where no stream flows. Like grazing beasts they cannot tell paste from pearl. Are they not shut away from the mysteries of thy Lord, the Clement, the Merciful?",T19P12,Selections from the Writings of ‘Abdu’l‑Bahá,89
"When Christ appeared, twenty centuries ago, although the Jews were eagerly awaiting His Coming, and prayed every day, with tears, saying: “O God, hasten the Revelation of the Messiah,” yet when the Sun of Truth dawned, they denied Him and rose against Him with the greatest enmity, and eventually crucified that divine Spirit, the Word of God, and named Him Beelzebub, the evil one, as is recorded in the Gospel","When Christ appeared, twenty centuries ago, although the Jews were eagerly awaiting His Coming, and prayed every day, with tears, saying: “O God, hasten the Revelation of the Messiah,” yet when the Sun of Truth dawned, they denied Him and rose against Him with the greatest enmity, and eventually crucified that divine Spirit, the Word of God, and named Him Beelzebub, the evil one, as is recorded in the Gospel. The reason for this was that they said: “The Revelation of Christ, according to the clear text of the Torah, will be attested by certain signs, and so long as these signs have not appeared, whoso layeth claim to be a Messiah is an impostor. Among these signs is this, that the Messiah should come from an unknown place, yet we all know this man’s house in Nazareth, and can any good thing come out of Nazareth? The second sign is that He shall rule with a rod of iron, that is, He must act with the sword, but this Messiah has not even a wooden staff. Another of the conditions and signs is this: He must sit upon the throne of David and establish David’s sovereignty. Now, far from being enthroned, this man has not even a mat to sit on. Another of the conditions is this: the promulgation of all the laws of the Torah; yet this man has abrogated these laws, and has even broken the sabbath day, although it is the clear text of the Torah that whosoever layeth claim to prophethood and revealeth miracles and breaketh the sabbath day, must be put to death. Another of the signs is this, that in His reign justice will be so advanced that righteousness and well-doing will extend from the human even to the animal world—the snake and the mouse will share one hole, and the eagle and the partridge one nest, the lion and the gazelle shall dwell in one pasture, and the wolf and the kid shall drink from one fountain. Yet now, injustice and tyranny have waxed so great in His time that they have crucified Him! Another of the conditions is this, that in the days of the Messiah the Jews will prosper and triumph over all the peoples of the world, but now they are living in the utmost abasement and servitude in the empire of the Romans. Then how can this be the Messiah promised in the Torah?”",T19P20,Selections from the Writings of ‘Abdu’l‑Bahá,89
" The reason for this was that they said: “The Revelation of Christ, according to the clear text of the Torah, will be attested by certain signs, and so long as these signs have not appeared, whoso layeth claim to be a Messiah is an impostor","When Christ appeared, twenty centuries ago, although the Jews were eagerly awaiting His Coming, and prayed every day, with tears, saying: “O God, hasten the Revelation of the Messiah,” yet when the Sun of Truth dawned, they denied Him and rose against Him with the greatest enmity, and eventually crucified that divine Spirit, the Word of God, and named Him Beelzebub, the evil one, as is recorded in the Gospel. The reason for this was that they said: “The Revelation of Christ, according to the clear text of the Torah, will be attested by certain signs, and so long as these signs have not appeared, whoso layeth claim to be a Messiah is an impostor. Among these signs is this, that the Messiah should come from an unknown place, yet we all know this man’s house in Nazareth, and can any good thing come out of Nazareth? The second sign is that He shall rule with a rod of iron, that is, He must act with the sword, but this Messiah has not even a wooden staff. Another of the conditions and signs is this: He must sit upon the throne of David and establish David’s sovereignty. Now, far from being enthroned, this man has not even a mat to sit on. Another of the conditions is this: the promulgation of all the laws of the Torah; yet this man has abrogated these laws, and has even broken the sabbath day, although it is the clear text of the Torah that whosoever layeth claim to prophethood and revealeth miracles and breaketh the sabbath day, must be put to death. Another of the signs is this, that in His reign justice will be so advanced that righteousness and well-doing will extend from the human even to the animal world—the snake and the mouse will share one hole, and the eagle and the partridge one nest, the lion and the gazelle shall dwell in one pasture, and the wolf and the kid shall drink from one fountain. Yet now, injustice and tyranny have waxed so great in His time that they have crucified Him! Another of the conditions is this, that in the days of the Messiah the Jews will prosper and triumph over all the peoples of the world, but now they are living in the utmost abasement and servitude in the empire of the Romans. Then how can this be the Messiah promised in the Torah?”",T19P20,Selections from the Writings of ‘Abdu’l‑Bahá,89
" Among these signs is this, that the Messiah should come from an unknown place, yet we all know this man’s house in Nazareth, and can any good thing come out of Nazareth? The second sign is that He shall rule with a rod of iron, that is, He must act with the sword, but this Messiah has not even a wooden staff","When Christ appeared, twenty centuries ago, although the Jews were eagerly awaiting His Coming, and prayed every day, with tears, saying: “O God, hasten the Revelation of the Messiah,” yet when the Sun of Truth dawned, they denied Him and rose against Him with the greatest enmity, and eventually crucified that divine Spirit, the Word of God, and named Him Beelzebub, the evil one, as is recorded in the Gospel. The reason for this was that they said: “The Revelation of Christ, according to the clear text of the Torah, will be attested by certain signs, and so long as these signs have not appeared, whoso layeth claim to be a Messiah is an impostor. Among these signs is this, that the Messiah should come from an unknown place, yet we all know this man’s house in Nazareth, and can any good thing come out of Nazareth? The second sign is that He shall rule with a rod of iron, that is, He must act with the sword, but this Messiah has not even a wooden staff. Another of the conditions and signs is this: He must sit upon the throne of David and establish David’s sovereignty. Now, far from being enthroned, this man has not even a mat to sit on. Another of the conditions is this: the promulgation of all the laws of the Torah; yet this man has abrogated these laws, and has even broken the sabbath day, although it is the clear text of the Torah that whosoever layeth claim to prophethood and revealeth miracles and breaketh the sabbath day, must be put to death. Another of the signs is this, that in His reign justice will be so advanced that righteousness and well-doing will extend from the human even to the animal world—the snake and the mouse will share one hole, and the eagle and the partridge one nest, the lion and the gazelle shall dwell in one pasture, and the wolf and the kid shall drink from one fountain. Yet now, injustice and tyranny have waxed so great in His time that they have crucified Him! Another of the conditions is this, that in the days of the Messiah the Jews will prosper and triumph over all the peoples of the world, but now they are living in the utmost abasement and servitude in the empire of the Romans. Then how can this be the Messiah promised in the Torah?”",T19P20,Selections from the Writings of ‘Abdu’l‑Bahá,89
" Yet now, injustice and tyranny have waxed so great in His time that they have crucified Him! Another of the conditions is this, that in the days of the Messiah the Jews will prosper and triumph over all the peoples of the world, but now they are living in the utmost abasement and servitude in the empire of the Romans","When Christ appeared, twenty centuries ago, although the Jews were eagerly awaiting His Coming, and prayed every day, with tears, saying: “O God, hasten the Revelation of the Messiah,” yet when the Sun of Truth dawned, they denied Him and rose against Him with the greatest enmity, and eventually crucified that divine Spirit, the Word of God, and named Him Beelzebub, the evil one, as is recorded in the Gospel. The reason for this was that they said: “The Revelation of Christ, according to the clear text of the Torah, will be attested by certain signs, and so long as these signs have not appeared, whoso layeth claim to be a Messiah is an impostor. Among these signs is this, that the Messiah should come from an unknown place, yet we all know this man’s house in Nazareth, and can any good thing come out of Nazareth? The second sign is that He shall rule with a rod of iron, that is, He must act with the sword, but this Messiah has not even a wooden staff. Another of the conditions and signs is this: He must sit upon the throne of David and establish David’s sovereignty. Now, far from being enthroned, this man has not even a mat to sit on. Another of the conditions is this: the promulgation of all the laws of the Torah; yet this man has abrogated these laws, and has even broken the sabbath day, although it is the clear text of the Torah that whosoever layeth claim to prophethood and revealeth miracles and breaketh the sabbath day, must be put to death. Another of the signs is this, that in His reign justice will be so advanced that righteousness and well-doing will extend from the human even to the animal world—the snake and the mouse will share one hole, and the eagle and the partridge one nest, the lion and the gazelle shall dwell in one pasture, and the wolf and the kid shall drink from one fountain. Yet now, injustice and tyranny have waxed so great in His time that they have crucified Him! Another of the conditions is this, that in the days of the Messiah the Jews will prosper and triumph over all the peoples of the world, but now they are living in the utmost abasement and servitude in the empire of the Romans. Then how can this be the Messiah promised in the Torah?”",T19P20,Selections from the Writings of ‘Abdu’l‑Bahá,89
