Sentence,Text,Section,Book,Cluster
Convey thou my greetings to Mrs,"Convey thou my greetings to Mrs. Florence, and tell her: The diverse congregations have given up the ground of their belief, and adopted doctrines that are of no account in the sight of God. They are even as the Pharisees who both prayed and fasted, and then did sentence Jesus Christ to death. By the life of God! This thing is passing strange!",T146P7,Selections from the Writings of ‘Abdu’l‑Bahá,74
Convey on my behalf to Mrs,"Convey on my behalf to Mrs. Chase respectful greetings and say: “Mr. Chase is a twinkling star above the horizon of Truth, but at present it is still behind the clouds; soon these shall be dispersed and the radiance of that star shall illumine the state of California. Appreciate thou this bounty that thou hast been his wife and companion in life.”",T164P2,Selections from the Writings of ‘Abdu’l‑Bahá,74
 and Mrs,"11 April 1912
Talk at Home of Mr. and Mrs. Edward B. Kinney
780 West End Avenue, New York
Notes by Hooper Harris",header-1,Promulagation of World Peace,74
"
Talk at Home of Mr","
Talk at Home of Mr. and Mrs. Edward B. Kinney
780 West End Avenue, New York
Notes by Hooper Harris
How are you? Welcome! Welcome!
After arriving today, although weary with travel, I had the utmost longing and yearning to see you and could not resist this meeting. Now that I have met you, all my weariness has vanished, for your meeting is the cause of spiritual happiness.
I was in Egypt and was not feeling well, but I wished to come to you in America. My friends said, “This is a long journey; the sea is wide; you should remain here.” But the more they advised and insisted, the greater became my longing to take this trip, and now I have come to America to meet the friends of God. This long voyage will prove how great is my love for you. There were many troubles and vicissitudes, but, in the thought of meeting you, all these things vanished and were forgotten.
I am greatly pleased with the city of New York. Its harbor entrance, its piers, buildings and broad avenues are magnificent and beautiful. Truly, it is a wonderful city. As New York has made such progress in material civilization, I hope that it may also advance spiritually in the Kingdom and Covenant of God so that the friends here may become the cause of the illumination of America, that this city may become the city of love and that the fragrances of God may be spread from this place to all parts of the world. I have come for this. I pray that you may be manifestations of the love of Bahá’u’lláh, that each one of you may become like a clear lamp of crystal from which the rays of the bounties of the Blessed Perfection may shine forth to all nations and peoples. This is my highest aspiration.
It was a long, long trip. The more we traveled, the greater seemed the expanse of the sea. The weather was brilliant and fine throughout; there was no storm and no end to the sea.
I am very happy to meet you all here today. Praise be to God that your faces are shining with the love of Bahá’u’lláh. To behold them is the cause of great spiritual happiness. We have arranged to meet you every day at the homes of the friends.
In the East people were asking me, “Why do you undertake this long voyage? Your body cannot endure such hardships of travel.” When it is necessary, my body can endure everything. It has withstood forty years of imprisonment and can still undergo the utmost trials.
I will see you again. Now I will greet each one of you personally. It is my hope that you will all be happy and that we may meet again and again.
",T1P1,Promulagation of World Peace,74
 and Mrs,"
Talk at Home of Mr. and Mrs. Edward B. Kinney
780 West End Avenue, New York
Notes by Hooper Harris
How are you? Welcome! Welcome!
After arriving today, although weary with travel, I had the utmost longing and yearning to see you and could not resist this meeting. Now that I have met you, all my weariness has vanished, for your meeting is the cause of spiritual happiness.
I was in Egypt and was not feeling well, but I wished to come to you in America. My friends said, “This is a long journey; the sea is wide; you should remain here.” But the more they advised and insisted, the greater became my longing to take this trip, and now I have come to America to meet the friends of God. This long voyage will prove how great is my love for you. There were many troubles and vicissitudes, but, in the thought of meeting you, all these things vanished and were forgotten.
I am greatly pleased with the city of New York. Its harbor entrance, its piers, buildings and broad avenues are magnificent and beautiful. Truly, it is a wonderful city. As New York has made such progress in material civilization, I hope that it may also advance spiritually in the Kingdom and Covenant of God so that the friends here may become the cause of the illumination of America, that this city may become the city of love and that the fragrances of God may be spread from this place to all parts of the world. I have come for this. I pray that you may be manifestations of the love of Bahá’u’lláh, that each one of you may become like a clear lamp of crystal from which the rays of the bounties of the Blessed Perfection may shine forth to all nations and peoples. This is my highest aspiration.
It was a long, long trip. The more we traveled, the greater seemed the expanse of the sea. The weather was brilliant and fine throughout; there was no storm and no end to the sea.
I am very happy to meet you all here today. Praise be to God that your faces are shining with the love of Bahá’u’lláh. To behold them is the cause of great spiritual happiness. We have arranged to meet you every day at the homes of the friends.
In the East people were asking me, “Why do you undertake this long voyage? Your body cannot endure such hardships of travel.” When it is necessary, my body can endure everything. It has withstood forty years of imprisonment and can still undergo the utmost trials.
I will see you again. Now I will greet each one of you personally. It is my hope that you will all be happy and that we may meet again and again.
",T1P1,Promulagation of World Peace,74
 and Mrs,"12 April 1912
Talk at Home of Mr. and Mrs. Howard MacNutt
935 Eastern Parkway, Brooklyn, New York
Notes by Howard MacNutt",header-2,Promulagation of World Peace,74
"
Talk at Home of Mr","
Talk at Home of Mr. and Mrs. Howard MacNutt
935 Eastern Parkway, Brooklyn, New York
Notes by Howard MacNutt",T2P1,Promulagation of World Peace,74
 and Mrs,"
Talk at Home of Mr. and Mrs. Howard MacNutt
935 Eastern Parkway, Brooklyn, New York
Notes by Howard MacNutt",T2P1,Promulagation of World Peace,74
 and Mrs,"13 April 1912
Talk at Home of Mr. and Mrs. Alexander Morten
141 East Twenty-first Street, New York
Notes by Esther Foster",header-4,Promulagation of World Peace,74
"
Talk at Home of Mr","
Talk at Home of Mr. and Mrs. Alexander Morten
141 East Twenty-first Street, New York
Notes by Esther Foster
Praise be to God! This is a radiant gathering. The faces are brilliant with the light of God. The hearts are attracted to the Kingdom of Bahá. I beg of God that day by day your faces may become brighter; day by day you may draw nearer to God; day by day you may take a greater portion from the outpourings of the Holy Spirit so that you may become encircled by the bounties of heaven.
The spiritual world is like unto the phenomenal world. They are the exact counterpart of each other. Whatever objects appear in this world of existence are the outer pictures of the world of heaven. When we look upon the phenomenal world, we perceive that it is divided into four seasons; one is the season of spring, another the season of summer, another autumn and then these three seasons are followed by winter. When the season of spring appears in the arena of existence, the whole world is rejuvenated and finds new life. The soul-refreshing breeze is wafted from every direction; the soul-quickening bounty is everywhere; the cloud of mercy showers down its rain, and the sun shines upon everything. Day by day we perceive that the signs of vegetation are all about us. Wonderful flowers, hyacinths and roses perfume the nostrils. The trees are full of leaves and blossoms, and the blossoms are followed by fruit. The spring and summer are followed by autumn and winter. The flowers wither and are no more; the leaves turn gray and life has gone. Then comes another springtime; the former springtime is renewed; again a new life stirs within everything.",T4P1,Promulagation of World Peace,74
 and Mrs,"
Talk at Home of Mr. and Mrs. Alexander Morten
141 East Twenty-first Street, New York
Notes by Esther Foster
Praise be to God! This is a radiant gathering. The faces are brilliant with the light of God. The hearts are attracted to the Kingdom of Bahá. I beg of God that day by day your faces may become brighter; day by day you may draw nearer to God; day by day you may take a greater portion from the outpourings of the Holy Spirit so that you may become encircled by the bounties of heaven.
The spiritual world is like unto the phenomenal world. They are the exact counterpart of each other. Whatever objects appear in this world of existence are the outer pictures of the world of heaven. When we look upon the phenomenal world, we perceive that it is divided into four seasons; one is the season of spring, another the season of summer, another autumn and then these three seasons are followed by winter. When the season of spring appears in the arena of existence, the whole world is rejuvenated and finds new life. The soul-refreshing breeze is wafted from every direction; the soul-quickening bounty is everywhere; the cloud of mercy showers down its rain, and the sun shines upon everything. Day by day we perceive that the signs of vegetation are all about us. Wonderful flowers, hyacinths and roses perfume the nostrils. The trees are full of leaves and blossoms, and the blossoms are followed by fruit. The spring and summer are followed by autumn and winter. The flowers wither and are no more; the leaves turn gray and life has gone. Then comes another springtime; the former springtime is renewed; again a new life stirs within everything.",T4P1,Promulagation of World Peace,74
 and Mrs,"17 April 1912
Talk at Home of Mr. and Mrs. Edward B. Kinney
780 West End Avenue, New York
Notes by John G. Grundy",header-10,Promulagation of World Peace,74
"
Talk at Home of Mr","
Talk at Home of Mr. and Mrs. Edward B. Kinney
780 West End Avenue, New York
Notes by John G. Grundy
In the Holy Books it is recorded that when the Sun of Truth dawns, it will appear in the East, and its light will be reflected in the West. Already its dawning has taken place in the East, and its signs are appearing in the West. Its illumination shall spread rapidly and widely in the Occident. The Sun of Truth has risen in Persia, and its effulgence is now manifest here in America. This is the greatest proof of its appearance in the horizon of the world, as recorded in the heavenly Books. Praise be to God! That which is prophesied in the Holy Books has been fulfilled.",T10P1,Promulagation of World Peace,74
 and Mrs,"
Talk at Home of Mr. and Mrs. Edward B. Kinney
780 West End Avenue, New York
Notes by John G. Grundy
In the Holy Books it is recorded that when the Sun of Truth dawns, it will appear in the East, and its light will be reflected in the West. Already its dawning has taken place in the East, and its signs are appearing in the West. Its illumination shall spread rapidly and widely in the Occident. The Sun of Truth has risen in Persia, and its effulgence is now manifest here in America. This is the greatest proof of its appearance in the horizon of the world, as recorded in the heavenly Books. Praise be to God! That which is prophesied in the Holy Books has been fulfilled.",T10P1,Promulagation of World Peace,74
 and Mrs,"18 April 1912
Talk at Home of Mr. and Mrs. Marshall L. Emery
273 West Ninetieth Street, New York
Notes by Miss Dixon",header-11,Promulagation of World Peace,74
"
Talk at Home of Mr","
Talk at Home of Mr. and Mrs. Marshall L. Emery
273 West Ninetieth Street, New York
Notes by Miss Dixon
Tonight I wish to tell you something of the history of the Bahá’í Revelation.",T11P1,Promulagation of World Peace,74
 and Mrs,"
Talk at Home of Mr. and Mrs. Marshall L. Emery
273 West Ninetieth Street, New York
Notes by Miss Dixon
Tonight I wish to tell you something of the history of the Bahá’í Revelation.",T11P1,Promulagation of World Peace,74
 and Mrs,"22 April 1912
Talk at Home of Mr. and Mrs. Arthur J. Parsons
1700 Eighteenth Street, NW, Washington, D.C.
Notes by Joseph H. Hannen",header-17,Promulagation of World Peace,74
"
Talk at Home of Mr","
Talk at Home of Mr. and Mrs. Arthur J. Parsons
1700 Eighteenth Street, NW, Washington, D.C.
Notes by Joseph H. Hannen
See how good Bahá’u’lláh is to us, how great the power of His Word! From what distant parts of the world He has brought us together in this house and caused us to meet at this heavenly table, for love has prepared a feast and bidden ‘Abdu’l‑Bahá to let this entertainment be in His name. What a union of hearts and what a confirmation of Bahá’u’lláh between East and West has been established! How His bounty has embraced all! How His favors have been perfected for all!
When the Muslims conquered Persia, the chief of the Zoroastrian high priests went to drink wine. According to Muslim law wine is forbidden, and he who drinks it must be punished by eighty-one strokes of the whip. Therefore, the Muslims arrested the high priest and whipped him. At that time the Arabs were considered very low and degraded by the Persians, scarcely to be accounted as human beings. As Muḥammad was an Arab, the Persians looked upon Him with disdain; but when the high priest saw the evidences of a power in Muḥammad which controlled these despised people, he cried out, “O thou Arabian Muḥammad, what hast thou done? What hast thou done which has made thy people arrest the chief high priest of the Zoroastrians for committing something unlawful in thy religion?” By this circumstance the prejudice which caused the Zoroastrian to shun the Muslim had been overcome, for he recognized in what had happened to him the great influence Muḥammad exercised over these people.",T17P1,Promulagation of World Peace,74
