Sentence,Text,Section,Book,Cluster
" In the sense that It is that It is, the intellect can never grasp It, and the soul seeking knowledge of It is but a wanderer in the desert, and far astray","Know thou that the Divine Essence, which is called the Invisible of the Invisibles, never to be described, beyond the reach of mind—is sanctified above any mention, any definition or hint or allusion, any acclamation or praise. In the sense that It is that It is, the intellect can never grasp It, and the soul seeking knowledge of It is but a wanderer in the desert, and far astray. “No vision taketh in Him, but He taketh in all vision: He is the Subtile, the All-Informed.”1",T19P7,Selections from the Writings of ‘Abdu’l‑Bahá,6
" And although these beings all coexist in the contingent world, in each case the difference in their stations precludeth their grasp of the whole; for no lower degree can understand a higher, such comprehension being impossible","The existence of the Divine Being hath been clearly established, on the basis of logical proofs, but the reality of the Godhead is beyond the grasp of the mind. When thou dost carefully consider this matter, thou wilt see that a lower plane can never comprehend a higher. The mineral kingdom, for example, which is lower, is precluded from comprehending the vegetable kingdom; for the mineral, any such understanding would be utterly impossible. In the same way, no matter how far the vegetable kingdom may develop, it will achieve no conception of the animal kingdom, and any such comprehension at its level would be unthinkable, for the animal occupieth a plane higher than that of the vegetable: this tree cannot conceive of hearing and sight. And the animal kingdom, no matter how far it may evolve, can never become aware of the reality of the intellect, which discovereth the inner essence of all things, and comprehendeth those realities which cannot be seen; for the human plane as compared with that of the animal is very high. And although these beings all coexist in the contingent world, in each case the difference in their stations precludeth their grasp of the whole; for no lower degree can understand a higher, such comprehension being impossible.",T21P2,Selections from the Writings of ‘Abdu’l‑Bahá,6
" And notwithstanding the fact that all these entities coexist in the phenomenal world, even so, no lower degree can ever comprehend a higher","The higher plane, however, understandeth the lower. The animal, for instance, comprehendeth the mineral and vegetable, the human understandeth the planes of the animal, vegetable and mineral. But the mineral cannot possibly understand the realms of man. And notwithstanding the fact that all these entities coexist in the phenomenal world, even so, no lower degree can ever comprehend a higher.",T21P3,Selections from the Writings of ‘Abdu’l‑Bahá,6
"Then how could it be possible for a contingent reality, that is, man, to understand the nature of that preexistent Essence, the Divine Being? The difference in station between man and the Divine Reality is thousands upon thousands of times greater than the difference between vegetable and animal","Then how could it be possible for a contingent reality, that is, man, to understand the nature of that preexistent Essence, the Divine Being? The difference in station between man and the Divine Reality is thousands upon thousands of times greater than the difference between vegetable and animal. And that which a human being would conjure up in his mind is but the fanciful image of his human condition, it doth not encompass God’s reality but rather is encompassed by it. That is, man graspeth his own illusory conceptions, but the Reality of Divinity can never be grasped: It, Itself, encompasseth all created things, and all created things are in Its grasp. That Divinity which man doth imagine for himself existeth only in his mind, not in truth. Man, however, existeth both in his mind and in truth; thus man is greater than that fanciful reality which he is able to imagine.",T21P4,Selections from the Writings of ‘Abdu’l‑Bahá,6
" And that which a human being would conjure up in his mind is but the fanciful image of his human condition, it doth not encompass God’s reality but rather is encompassed by it","Then how could it be possible for a contingent reality, that is, man, to understand the nature of that preexistent Essence, the Divine Being? The difference in station between man and the Divine Reality is thousands upon thousands of times greater than the difference between vegetable and animal. And that which a human being would conjure up in his mind is but the fanciful image of his human condition, it doth not encompass God’s reality but rather is encompassed by it. That is, man graspeth his own illusory conceptions, but the Reality of Divinity can never be grasped: It, Itself, encompasseth all created things, and all created things are in Its grasp. That Divinity which man doth imagine for himself existeth only in his mind, not in truth. Man, however, existeth both in his mind and in truth; thus man is greater than that fanciful reality which he is able to imagine.",T21P4,Selections from the Writings of ‘Abdu’l‑Bahá,6
" That is, man graspeth his own illusory conceptions, but the Reality of Divinity can never be grasped: It, Itself, encompasseth all created things, and all created things are in Its grasp","Then how could it be possible for a contingent reality, that is, man, to understand the nature of that preexistent Essence, the Divine Being? The difference in station between man and the Divine Reality is thousands upon thousands of times greater than the difference between vegetable and animal. And that which a human being would conjure up in his mind is but the fanciful image of his human condition, it doth not encompass God’s reality but rather is encompassed by it. That is, man graspeth his own illusory conceptions, but the Reality of Divinity can never be grasped: It, Itself, encompasseth all created things, and all created things are in Its grasp. That Divinity which man doth imagine for himself existeth only in his mind, not in truth. Man, however, existeth both in his mind and in truth; thus man is greater than that fanciful reality which he is able to imagine.",T21P4,Selections from the Writings of ‘Abdu’l‑Bahá,6
 Every rational mind can grasp this fact,"Likewise, look into this endless universe: a universal power inevitably existeth, which encompasseth all, directing and regulating all the parts of this infinite creation; and were it not for this Director, this Coordinator, the universe would be flawed and deficient. It would be even as a madman; whereas ye can see that this endless creation carrieth out its functions in perfect order, every separate part of it performing its own task with complete reliability, nor is there any flaw to be found in all its workings. Thus it is clear that a Universal Power existeth, directing and regulating this infinite universe. Every rational mind can grasp this fact.",T21P8,Selections from the Writings of ‘Abdu’l‑Bahá,6
" The inner reality of that Being, however, is not known, although His effects are clear and evident","Furthermore, although all created things grow and develop, yet are they subjected to influences from without. For instance, the sun giveth heat, the rain nourisheth, the wind bringeth life, so that man can develop and grow. Thus it is clear that the human body is under influences from the outside, and that without those influences man could not grow. And likewise, those outside influences are subjected to other influences in their turn. For example, the growth and development of a human being is dependent upon the existence of water, and water is dependent upon the existence of rain, and rain is dependent upon the existence of clouds, and clouds are dependent upon the existence of the sun, which causeth land and sea to produce vapor, the condensation of vapor forming the clouds. Thus each one of these entities exerteth its influence and is likewise influenced in its turn. Inescapably then, the process leadeth to One Who influenceth all, and yet is influenced by none, thus severing the chain. The inner reality of that Being, however, is not known, although His effects are clear and evident.",T21P9,Selections from the Writings of ‘Abdu’l‑Bahá,6
" And since that Reality is preexistent, It is untouched by the conditions that govern phenomena; for whatever entity is subject to circumstances and the play of events is contingent, not preexistent","To sum it up, there are many such proofs, establishing the existence of that Universal Reality. And since that Reality is preexistent, It is untouched by the conditions that govern phenomena; for whatever entity is subject to circumstances and the play of events is contingent, not preexistent. Know then: that divinity which other communions and peoples have conjured up, falleth within the scope of their imagination, and not beyond it, whereas the reality of the Godhead is beyond all conceiving.",T21P11,Selections from the Writings of ‘Abdu’l‑Bahá,6
" And yet that image is comprehended, the human mind being the comprehender thereof, and certainly the comprehender is greater than that which lieth within its grasp; for imagination is but the branch, while mind is the root; and certainly the root is greater than the branch","This people, all of them, have pictured a god in the realm of the mind, and worship that image which they have made for themselves. And yet that image is comprehended, the human mind being the comprehender thereof, and certainly the comprehender is greater than that which lieth within its grasp; for imagination is but the branch, while mind is the root; and certainly the root is greater than the branch. Consider then, how all the peoples of the world are bowing the knee to a fancy of their own contriving, how they have created a creator within their own minds, and they call it the Fashioner of all that is—whereas in truth it is but an illusion. Thus are the people worshipping only an error of perception.",T24P2,Selections from the Writings of ‘Abdu’l‑Bahá,6
