Sentence,Text,Section,Book,Cluster
"”2 That is, to many is it offered, but rare is the soul who is singled out to receive the great bestowal of guidance","As to you, O ye loved ones of God! Loose your tongues and offer Him thanks; praise ye and glorify the Beauty of the Adored One, for ye have drunk from this purest of chalices, and ye are cheered and set aglow with this wine. Ye have detected the sweet scents of holiness, ye have smelled the musk of faithfulness from Joseph’s raiment. Ye have fed on the honeydew of loyalty from the hands of Him Who is the one alone Beloved, ye have feasted on immortal dishes at the bounteous banquet table of the Lord. This plenty is a special favor bestowed by a loving God, these are blessings and rare gifts deriving from His grace. In the Gospel He saith: “For many are called, but few are chosen.”2 That is, to many is it offered, but rare is the soul who is singled out to receive the great bestowal of guidance. “Such is the bounty of God: to whom He will He giveth it, and of immense bounty is God.”3",T2P13,Selections from the Writings of ‘Abdu’l‑Bahá,26
" So intensely hath the glory of Divine Unity penetrated souls and hearts that all are now bound one to another with heavenly ties, and all are even as a single heart, a single soul","O ye spiritual friends of ‘Abdu’l‑Bahá! A trusted messenger hath arrived and hath, in the world of the spirit, delivered a message from God’s loved ones. This auspicious courier bringeth fragrances of great ardor and wafteth the life-giving breezes of the love of God. He maketh the heart to dance for joy and filleth up the soul with an ecstasy of love and rapture. So intensely hath the glory of Divine Unity penetrated souls and hearts that all are now bound one to another with heavenly ties, and all are even as a single heart, a single soul. Wherefore reflections of the spirit and impressions of the Divine are now mirrored clear and sharp in the deep heart’s core. I beg of God to strengthen these spiritual bonds as day followeth day, and make this mystic oneness to shine ever more brightly, until at last all shall be as troops marshaled together beneath the banner of the Covenant within the sheltering shade of the Word of God; that they may strive with all their might until universal fellowship, close and warm, and unalloyed love, and spiritual relationships, will connect all the hearts in the world. Then will all humankind, because of this fresh and dazzling bounty, be gathered in a single homeland. Then will conflict and dissension vanish from the face of the earth, then will mankind be cradled in love for the beauty of the All-Glorious. Discord will change to accord, dissension to unison. The roots of malevolence will be torn out, the basis of aggression destroyed. The bright rays of union will obliterate the darkness of limitations, and the splendors of heaven will make the human heart to be even as a mine veined richly with the love of God.",T7P1,Selections from the Writings of ‘Abdu’l‑Bahá,26
" Ye must become the very soul of the world, the living spirit in the body of the children of men","O ye loved ones of the Lord! This is the hour when ye must associate with all the earth’s peoples in extreme kindliness and love, and be to them the signs and tokens of God’s great mercy. Ye must become the very soul of the world, the living spirit in the body of the children of men. In this wondrous Age, at this time when the Ancient Beauty, the Most Great Name, bearing unnumbered gifts, hath risen above the horizon of the world, the Word of God hath infused such awesome power into the inmost essence of humankind that He hath stripped men’s human qualities of all effect, and hath, with His all-conquering might, unified the peoples in a vast sea of oneness.",T7P2,Selections from the Writings of ‘Abdu’l‑Bahá,26
" It is the hope of this wronged soul that from the grace of the Self-Subsistent One and by the manifest power of the Word of God, the heads of the unmindful may be cleared, that they may perceive these sweet savors which blow from secret rosebeds of the spirit","Today the soft and holy breathings of the Abhá Realm are passing over every land, but only the pure in heart draw nigh and derive a benefit therefrom. It is the hope of this wronged soul that from the grace of the Self-Subsistent One and by the manifest power of the Word of God, the heads of the unmindful may be cleared, that they may perceive these sweet savors which blow from secret rosebeds of the spirit.",T8P2,Selections from the Writings of ‘Abdu’l‑Bahá,26
"If in this day a soul shall act according to the precepts and the counsels of God, he will serve as a divine physician to mankind, and like the trump of Isráfíl,1 he will call the dead of this contingent world to life; for the confirmations of the Abhá Realm are never interrupted, and such a virtuous soul hath, to befriend him, the unfailing help of the Company on high","If in this day a soul shall act according to the precepts and the counsels of God, he will serve as a divine physician to mankind, and like the trump of Isráfíl,1 he will call the dead of this contingent world to life; for the confirmations of the Abhá Realm are never interrupted, and such a virtuous soul hath, to befriend him, the unfailing help of the Company on high. Thus shall a sorry gnat become an eagle in the fullness of his strength, and a feeble sparrow change to a royal falcon in the heights of ancient glory.",T8P4,Selections from the Writings of ‘Abdu’l‑Bahá,26
 Such souls as these profited from their existence here on earth: they plucked the fruit of life,"O ye handmaids of the merciful Lord! How many queens of this world laid down their heads on a pillow of dust and disappeared. No fruit was left of them, no trace, no sign, not even their names. For them, no more granting of bestowals; for them, no more living at all. Not so the handmaids who ministered at the Threshold of God; these have shone forth like glittering stars in the skies of ancient glory, shedding their splendors across all the reaches of time. These have fulfilled their dearest hopes in the Abhá Paradise; they have tasted the honey of reunion in the congregation of the Lord. Such souls as these profited from their existence here on earth: they plucked the fruit of life. As for the rest, “There surely came upon them a time when they were a thing not spoken of.”",T8P6,Selections from the Writings of ‘Abdu’l‑Bahá,26
 Bind thou the souls together,"Believe thou in God, and keep thine eyes fixed upon the exalted Kingdom; be thou enamored of the Abhá Beauty; stand thou firm in the Covenant; yearn thou to ascend into the Heaven of the Universal Light. Be thou severed from this world, and reborn through the sweet scents of holiness that blow from the realm of the All-Highest. Be thou a summoner to love, and be thou kind to all the human race. Love thou the children of men and share in their sorrows. Be thou of those who foster peace. Offer thy friendship, be worthy of trust. Be thou a balm to every sore, be thou a medicine for every ill. Bind thou the souls together. Recite thou the verses of guidance. Be engaged in the worship of thy Lord, and rise up to lead the people aright. Loose thy tongue and teach, and let thy face be bright with the fire of God’s love. Rest thou not for a moment, seek thou to draw no easeful breath. Thus mayest thou become a sign and symbol of God’s love, and a banner of His grace.",T10P2,Selections from the Writings of ‘Abdu’l‑Bahá,26
"” At most it is this, that some souls are ignorant, they must be educated; some are sick, they must be healed; some are still of tender age, they must be helped to attain maturity, and the utmost kindness must be shown to them","O thou daughter of the Kingdom! Thy letter dated 5 December 1918 was received. It contained the good news that the friends of God and the maidservants of the Merciful have gathered in summer at Green Acre, have been engaged day and night in the commemoration of God, have served the oneness of the world of humanity, have shown love to all religions, have remained aloof from every religious prejudice and have been kind to all people. The divine religions must be the cause of oneness among men, and the means of unity and love; they must promulgate universal peace, free man from every prejudice, bestow joy and gladness, exercise kindness to all men and do away with every difference and distinction. Just as Bahá’u’lláh addressing the world of humanity saith: “O people! Ye are the fruits of one tree and the leaves of one branch.” At most it is this, that some souls are ignorant, they must be educated; some are sick, they must be healed; some are still of tender age, they must be helped to attain maturity, and the utmost kindness must be shown to them. This is the conduct of the people of Bahá.",T13P1,Selections from the Writings of ‘Abdu’l‑Bahá,26
" Today some five hundred million souls are Christian, but the real Christian is very rare: he is that soul from whose comely face there shineth the splendor of Christ, and who showeth forth the perfections of the Kingdom; this is a matter of great moment, for to be a Christian is to embody every excellence there is","Thou didst begin thy letter with a blessed phrase, saying: “I am a Christian.” O would that all were truly Christian! It is easy to be a Christian on the tongue, but hard to be a true one. Today some five hundred million souls are Christian, but the real Christian is very rare: he is that soul from whose comely face there shineth the splendor of Christ, and who showeth forth the perfections of the Kingdom; this is a matter of great moment, for to be a Christian is to embody every excellence there is. I hope that thou, too, shalt become a true Christian. Praise thou God that at last, through the divine teachings, thou hast obtained both sight and insight to the highest degree, and hast become firmly rooted in certitude and faith. It is my hope that others as well will achieve illumined eyes and hearing ears, and attain to everlasting life: that these many rivers, each flowing along in diverse and separated beds, will find their way back to the circumambient sea, and merge together and rise up in a single wave of surging oneness; that the unity of truth, through the power of God, will make these illusory differences to vanish away. This is the one essential: for if unity be gained, all other problems will disappear of themselves.",T15P2,Selections from the Writings of ‘Abdu’l‑Bahá,26
" They are an eternal grace, a heavenly glory, and on Them dependeth the everlasting life of humankind","As to the Holy Manifestations of God, They are the focal points where the signs, tokens and perfections of that sacred, preexistent Reality appear in all their splendor. They are an eternal grace, a heavenly glory, and on Them dependeth the everlasting life of humankind. To illustrate: the Sun of Truth dwelleth in a sky to which no soul hath any access, and which no mind can reach, and He is far beyond the comprehension of all creatures. Yet the Holy Manifestations of God are even as a looking glass, burnished and without stain, which gathereth streams of light out of that Sun, and then scattereth the glory over the rest of creation. In that polished surface, the Sun with all Its majesty standeth clearly revealed. Thus, should the mirrored Sun proclaim, “I am the Sun!” this is but truth; and should It cry, “I am not the Sun!” this is the truth as well. And although the Daystar, with all Its glory, Its beauty, Its perfections, be clearly visible in that mirror without stain, still It hath not come down from Its own lofty station in the realms above, It hath not made Its way into the mirror; rather doth It continue to abide, as It will forever, in the supernal heights of Its own holiness.",T21P12,Selections from the Writings of ‘Abdu’l‑Bahá,26
 These souls are the Divine Manifestations of God,"Man, therefore, on the plane of the contingent world is the most perfect being. By man is meant the perfect individual, who is like unto a mirror in which the divine perfections are manifested and reflected. But the sun doth not descend from the height of its sanctity to enter into the mirror, but when the latter is purified and turned towards the Sun of Truth, the perfections of this Sun, consisting of light and heat, are reflected and manifested in that mirror. These souls are the Divine Manifestations of God.",T30P3,Selections from the Writings of ‘Abdu’l‑Bahá,26
"As to those souls who are born into this life as ethereal and radiant entities and yet, on account of their handicaps and trials, are deprived of great and real advantages, and leave the world without having lived to the full—certainly this is a cause for grieving","As to those souls who are born into this life as ethereal and radiant entities and yet, on account of their handicaps and trials, are deprived of great and real advantages, and leave the world without having lived to the full—certainly this is a cause for grieving. This is the reason why the universal Manifestations of God unveil Their countenances to man, and endure every calamity and sore affliction, and lay down Their lives as a ransom; it is to make these very people, the ready ones, the ones who have capacity, to become dawning points of light, and to bestow upon them the life that fadeth never. This is the true sacrifice: the offering of oneself, even as did Christ, as a ransom for the life of the world.",T31P8,Selections from the Writings of ‘Abdu’l‑Bahá,26
 It causeth every soul to go forward,"The essence of Bahá’u’lláh’s Teaching is all-embracing love, for love includeth every excellence of humankind. It causeth every soul to go forward. It bestoweth on each one, for a heritage, immortal life. Erelong shalt thou bear witness that His celestial Teachings, the very glory of reality itself, shall light up the skies of the world.",T31P15,Selections from the Writings of ‘Abdu’l‑Bahá,26
" The souls of men are ravening wolves and animals with blinded eyes, they are either deadly poison or useless weeds—all except for a very few who indeed do nurture altruistic aims and plans for the well-being of their fellow men: but ye must in this matter—that is, the serving of humankind—lay down your very lives, and as ye yield yourselves, rejoice","O army of God! Make ye a mighty effort: perchance ye can flood this earth with light, that this mud hut, the world, may become the Abhá Paradise. The dark hath taken over, and the brute traits prevail. This world of man is now an arena for wild beasts, a field where the ignorant, the heedless, seize their chance. The souls of men are ravening wolves and animals with blinded eyes, they are either deadly poison or useless weeds—all except for a very few who indeed do nurture altruistic aims and plans for the well-being of their fellow men: but ye must in this matter—that is, the serving of humankind—lay down your very lives, and as ye yield yourselves, rejoice.",T35P9,Selections from the Writings of ‘Abdu’l‑Bahá,26
" For now have the rays of reality from the Sun of the world of existence, united in adoration all the worshippers of this light; and these rays have, through infinite grace, gathered all peoples together within this wide-spreading shelter; therefore must all souls become as one soul, and all hearts as one heart","How good it is if the friends be as close as sheaves of light, if they stand together side by side in a firm unbroken line. For now have the rays of reality from the Sun of the world of existence, united in adoration all the worshippers of this light; and these rays have, through infinite grace, gathered all peoples together within this wide-spreading shelter; therefore must all souls become as one soul, and all hearts as one heart. Let all be set free from the multiple identities that were born of passion and desire, and in the oneness of their love for God find a new way of life.",T36P3,Selections from the Writings of ‘Abdu’l‑Bahá,26
" The martyr’s field is the place of detachment from self, that the anthems of eternity may be upraised","Until a being setteth his foot in the plane of sacrifice, he is bereft of every favor and grace; and this plane of sacrifice is the realm of dying to the self, that the radiance of the living God may then shine forth. The martyr’s field is the place of detachment from self, that the anthems of eternity may be upraised. Do all ye can to become wholly weary of self, and bind yourselves to that Countenance of Splendors; and once ye have reached such heights of servitude, ye will find, gathered within your shadow, all created things. This is boundless grace; this is the highest sovereignty; this is the life that dieth not. All else save this is at the last but manifest perdition and great loss.",T36P5,Selections from the Writings of ‘Abdu’l‑Bahá,26
"Truly, blessed souls have been elected","Truly, blessed souls have been elected. The moment I read their names, I felt a thrill of spiritual joy to know that, praised be God, persons have been raised up in that country who are servants of the Kingdom, and ready to lay down their lives for Him Who hath neither likeness nor peer.",T37P3,Selections from the Writings of ‘Abdu’l‑Bahá,26
"Look ye not upon the fewness of thy numbers, rather, seek ye out hearts that are pure","Look ye not upon the fewness of thy numbers, rather, seek ye out hearts that are pure. One consecrated soul is preferable to a thousand other souls. If a small number of people gather lovingly together, with absolute purity and sanctity, with their hearts free of the world, experiencing the emotions of the Kingdom and the powerful magnetic forces of the Divine, and being at one in their happy fellowship, that gathering will exert its influence over all the earth. The nature of that band of people, the words they speak, the deeds they do, will unleash the bestowals of Heaven, and provide a foretaste of eternal bliss. The hosts of the Company on high will defend them, and the angels of the Abhá Paradise, in continuous succession, will come down to their aid.",T39P2,Selections from the Writings of ‘Abdu’l‑Bahá,26
 One consecrated soul is preferable to a thousand other souls,"Look ye not upon the fewness of thy numbers, rather, seek ye out hearts that are pure. One consecrated soul is preferable to a thousand other souls. If a small number of people gather lovingly together, with absolute purity and sanctity, with their hearts free of the world, experiencing the emotions of the Kingdom and the powerful magnetic forces of the Divine, and being at one in their happy fellowship, that gathering will exert its influence over all the earth. The nature of that band of people, the words they speak, the deeds they do, will unleash the bestowals of Heaven, and provide a foretaste of eternal bliss. The hosts of the Company on high will defend them, and the angels of the Abhá Paradise, in continuous succession, will come down to their aid.",T39P2,Selections from the Writings of ‘Abdu’l‑Bahá,26
" Likewise angels are blessed beings who have severed all ties with this nether world, have been released from the chains of self and the desires of the flesh, and anchored their hearts to the heavenly realms of the Lord","The meaning of “angels” is the confirmations of God and His celestial powers. Likewise angels are blessed beings who have severed all ties with this nether world, have been released from the chains of self and the desires of the flesh, and anchored their hearts to the heavenly realms of the Lord. These are of the Kingdom, heavenly; these are of God, spiritual; these are revealers of God’s abounding grace; these are dawning-points of His spiritual bestowals.",T39P3,Selections from the Writings of ‘Abdu’l‑Bahá,26
 Distance is annihilated and prevents not the close and intimate association of two souls that are closely attached in heart even though they may be in two different countries,"Whenever an illumined assembly of the friends of God is gathered, ‘Abdu’l‑Bahá, although bodily absent, is yet present in spirit and in soul. I am always a traveler to America and am assuredly associating with spiritual and illumined friends. Distance is annihilated and prevents not the close and intimate association of two souls that are closely attached in heart even though they may be in two different countries. I am therefore thy close companion, attuned and in harmony with thy soul.",T66P2,Selections from the Writings of ‘Abdu’l‑Bahá,26
 I trust that the incomparable Providence will assist and confirm such souls under all conditions,"The President of the Republic, Dr. Wilson, is indeed serving the Kingdom of God for he is restless and strives day and night that the rights of all men may be preserved safe and secure, that even small nations, like greater ones, may dwell in peace and comfort, under the protection of Righteousness and Justice. This purpose is indeed a lofty one. I trust that the incomparable Providence will assist and confirm such souls under all conditions.",T71P2,Selections from the Writings of ‘Abdu’l‑Bahá,26
 Every soul who serveth this oneness will undoubtedly be assisted and confirmed,"O thou revered maidservant of God! Thy letter from Los Angeles was received. Thank divine Providence that thou hast been assisted in service and hast been the cause of the promulgation of the oneness of the world of humanity, so that the darkness of differences among men may be dissipated, and the pavilion of the unity of nations may cast its shadow over all regions. Without such unity, rest and comfort, peace and universal reconciliation are unachievable. This illumined century needeth and calleth for its fulfillment. In every century a particular and central theme is, in accordance with the requirements of that century, confirmed by God. In this illumined age that which is confirmed is the oneness of the world of humanity. Every soul who serveth this oneness will undoubtedly be assisted and confirmed.",T77P1,Selections from the Writings of ‘Abdu’l‑Bahá,26
"Those souls who during the war have served the poor and have been in the Red Cross Mission work, their services are accepted at the Kingdom of God and are the cause of their everlasting life","Those souls who during the war have served the poor and have been in the Red Cross Mission work, their services are accepted at the Kingdom of God and are the cause of their everlasting life. Convey to them these glad tidings.",T81P1,Selections from the Writings of ‘Abdu’l‑Bahá,26
"In the same way, when any souls grow to be true believers, they will attain a spiritual relationship with one another, and show forth a tenderness which is not of this world","In the same way, when any souls grow to be true believers, they will attain a spiritual relationship with one another, and show forth a tenderness which is not of this world. They will, all of them, become elated from a draught of divine love, and that union of theirs, that connection, will also abide forever. Souls, that is, who will consign their own selves to oblivion, strip from themselves the defects of humankind, and unchain themselves from human bondage, will beyond any doubt be illumined with the heavenly splendors of oneness, and will all attain unto real union in the world that dieth not.",T84P5,Selections from the Writings of ‘Abdu’l‑Bahá,26
" Souls, that is, who will consign their own selves to oblivion, strip from themselves the defects of humankind, and unchain themselves from human bondage, will beyond any doubt be illumined with the heavenly splendors of oneness, and will all attain unto real union in the world that dieth not","In the same way, when any souls grow to be true believers, they will attain a spiritual relationship with one another, and show forth a tenderness which is not of this world. They will, all of them, become elated from a draught of divine love, and that union of theirs, that connection, will also abide forever. Souls, that is, who will consign their own selves to oblivion, strip from themselves the defects of humankind, and unchain themselves from human bondage, will beyond any doubt be illumined with the heavenly splendors of oneness, and will all attain unto real union in the world that dieth not.",T84P5,Selections from the Writings of ‘Abdu’l‑Bahá,26
" If not, they shall be beset by sorrows and troubles, for human happiness is founded upon spiritual behavior","In a time to come, morals will degenerate to an extreme degree. It is essential that children be reared in the Bahá’í way, that they may find happiness both in this world and the next. If not, they shall be beset by sorrows and troubles, for human happiness is founded upon spiritual behavior.",T100P2,Selections from the Writings of ‘Abdu’l‑Bahá,26
"It followeth that whatever soul shall offer his aid to bring this about will assuredly be accepted at the heavenly Threshold, and extolled by the Company on high","It followeth that whatever soul shall offer his aid to bring this about will assuredly be accepted at the heavenly Threshold, and extolled by the Company on high.",T109P2,Selections from the Writings of ‘Abdu’l‑Bahá,26
 Be a son that hath been born of his soul and heart and not only of water and clay,O dear one of ‘Abdu’l‑Bahá! Be the son of thy father and be the fruit of that tree. Be a son that hath been born of his soul and heart and not only of water and clay. A real son is such a one as hath branched from the spiritual part of man. I ask God that thou mayest be at all times confirmed and strengthened.,T117P1,Selections from the Writings of ‘Abdu’l‑Bahá,26
" A wondrous melody is wings for the spirit, and maketh the soul to tremble for joy","My meaning is this, that in every aspect of life, purity and holiness, cleanliness and refinement, exalt the human condition and further the development of man’s inner reality. Even in the physical realm, cleanliness will conduce to spirituality, as the Holy Writings clearly state. And although bodily cleanliness is a physical thing, it hath, nevertheless, a powerful influence on the life of the spirit. It is even as a voice wondrously sweet, or a melody played: although sounds are but vibrations in the air which affect the ear’s auditory nerve, and these vibrations are but chance phenomena carried along through the air, even so, see how they move the heart. A wondrous melody is wings for the spirit, and maketh the soul to tremble for joy. The purport is that physical cleanliness doth also exert its effect upon the human soul.",T129P4,Selections from the Writings of ‘Abdu’l‑Bahá,26
" When at the bedside of a patient, cheer and gladden his heart and enrapture his spirit through celestial power","When giving medical treatment turn to the Blessed Beauty, then follow the dictates of thy heart. Remedy the sick by means of heavenly joy and spiritual exultation, cure the sorely afflicted by imparting to them blissful glad tidings and heal the wounded through His resplendent bestowals. When at the bedside of a patient, cheer and gladden his heart and enrapture his spirit through celestial power. Indeed, such a heavenly breath quickeneth every moldering bone and reviveth the spirit of every sick and ailing one.",T131P1,Selections from the Writings of ‘Abdu’l‑Bahá,26
" And until a soul ariseth with qualities which are essential for the bearer of these tidings, his words will take no effect","O thou handmaid of God! The heavenly glad tidings must be delivered with the utmost dignity and magnanimity. And until a soul ariseth with qualities which are essential for the bearer of these tidings, his words will take no effect.",T139P1,Selections from the Writings of ‘Abdu’l‑Bahá,26
" Recite them, then, to heal both the soul and the body","O handmaid of God! The prayers which were revealed to ask for healing apply both to physical and spiritual healing. Recite them, then, to heal both the soul and the body. If healing is right for the patient, it will certainly be granted; but for some ailing persons, healing would only be the cause of other ills, and therefore wisdom doth not permit an affirmative answer to the prayer.",T139P7,Selections from the Writings of ‘Abdu’l‑Bahá,26
" But it doth not matter, for it engendereth loyalty in the rest, and maketh souls to arise who waver not, who are fixed and unshakable as the mountains in their love for the Manifest Light","Judas Iscariot was the greatest of the disciples, and he summoned the people to Christ. Then it seemed to him that Jesus was showing increasing regard to the Apostle Peter, and when Jesus said, “Thou art Peter, and upon this rock I will build My church,” these words addressed to Peter, and this singling out of Peter for special honor, had a marked effect on the Apostle, and kindled envy within the heart of Judas. For this reason he who had once drawn nigh did turn aside, and he who had believed in the Faith denied it, and his love changed to hate, until he became a cause of the crucifixion of that glorious Lord, that manifest Splendor. Such is the outcome of envy, the chief reason why men turn aside from the Straight Path. So hath it occurred, and will occur, in this great Cause. But it doth not matter, for it engendereth loyalty in the rest, and maketh souls to arise who waver not, who are fixed and unshakable as the mountains in their love for the Manifest Light.",T141P3,Selections from the Writings of ‘Abdu’l‑Bahá,26
" These gates are souls who are as guiding stars, as portals of knowledge and grace; and within these gates there stand twelve angels","The meaning of the passage is that this heavenly Jerusalem hath twelve gates, through which the blessed enter into the City of God. These gates are souls who are as guiding stars, as portals of knowledge and grace; and within these gates there stand twelve angels. By “angel” is meant the power of the confirmations of God—that the candle of God’s confirming power shineth out from the lamp-niche of those souls—meaning that every one of those beings will be granted the most vehement confirming support.",T142P5,Selections from the Writings of ‘Abdu’l‑Bahá,26
