Sentence,Text,Section,Book,Cluster
"Among His signs is His being manifest, being seen by all, standing as His own proof, and His presence among witnesses in every region, among peoples who fell upon Him even as wolves, and compassed Him about from every side","Among His signs is His being manifest, being seen by all, standing as His own proof, and His presence among witnesses in every region, among peoples who fell upon Him even as wolves, and compassed Him about from every side.",T4P12,Selections from the Writings of ‘Abdu’l‑Bahá,61
" By His own life! This was clearly verified, it was demonstrated to those of every persuasion who came into the presence of the living, the self-subsisting Lord","Again among His signs are the extraordinary things He continually did, the miracles He performed, the wonders appearing from Him without interruption like the streaming down of His clouds—and the acknowledgement, even by unbelievers, of His powerful light. By His own life! This was clearly verified, it was demonstrated to those of every persuasion who came into the presence of the living, the self-subsisting Lord.",T4P20,Selections from the Writings of ‘Abdu’l‑Bahá,61
" Such, from among His teachings, is His precept of the oneness of mankind","Raise ye a clamor like unto a roaring sea; like a prodigal cloud, rain down the grace of heaven. Lift up your voices and sing out the songs of the Abhá Realm. Quench ye the fires of war, lift high the banners of peace, work for the oneness of humankind and remember that religion is the channel of love unto all peoples. Be ye aware that the children of men are sheep of God and He their loving Shepherd, that He careth tenderly for all His sheep and maketh them to feed in His own green pastures of grace and giveth them to drink from the wellspring of life. Such is the way of the Lord. Such are His bestowals. Such, from among His teachings, is His precept of the oneness of mankind.",T17P4,Selections from the Writings of ‘Abdu’l‑Bahá,61
"Never would the Pharisees have been emboldened to calumniate Him and charge Him with that grievous sin, but for their ignorance of the inner core of mysteries and the fact that they paid no heed to His splendors and regarded not His proofs","Never would the Pharisees have been emboldened to calumniate Him and charge Him with that grievous sin, but for their ignorance of the inner core of mysteries and the fact that they paid no heed to His splendors and regarded not His proofs. Else would they have acknowledged His words, and borne witness to the verses He revealed, confessed the truth of His utterances, sought shelter under the protective shadow of His banner, learned of His signs and tokens, and rejoiced in His blissful tidings.",T19P6,Selections from the Writings of ‘Abdu’l‑Bahá,61
" Remember how the Jews would hold Him up to ridicule, and mock at Him, and address Him with: “Peace be upon thee, King of the Jews! Peace be upon thee, King of Kings!” How they would say that He was mad, and would ask how the Cause of that crucified One could ever spread out to the easts of the world and the wests thereof","Give thou my greetings to Miss Ford. Convey to her the glad tidings that these are the days of the Kingdom of God. Say unto her: Blessed art thou for thy noble aims, blessed art thou for thy goodly deeds, blessed art thou for thy spiritual nature. Verily do I love thee on account of these thine aims and qualities and deeds. Tell her further: Remember the Messiah, and His days on earth, and His abasement, and His tribulations, and how the people paid Him no mind. Remember how the Jews would hold Him up to ridicule, and mock at Him, and address Him with: “Peace be upon thee, King of the Jews! Peace be upon thee, King of Kings!” How they would say that He was mad, and would ask how the Cause of that crucified One could ever spread out to the easts of the world and the wests thereof. None followed Him then, save only a few souls who were fishermen, carpenters, and other plain folk. Alas, alas, for such delusions!",T146P4,Selections from the Writings of ‘Abdu’l‑Bahá,61
" The Center of Sedition had imagined that it needed but his arrogant rebellion to bring down the Covenant and Testament in ruins; it needed but this, so he thought, to turn the righteous away from the Holy Will","O ye the cherished loved ones of ‘Abdu’l‑Bahá! It is a long time now since my inward ear hath heard any sweet melodies out of certain regions, or my heart been gladdened; and this despite the fact that ye are ever present in my thoughts and standing clearly visible before my sight. Filled to overflowing is the goblet of my heart with the wine of the love I bear you, and my yearning to set eyes upon you streameth like the spirit through my arteries and veins. From this it is clear how great is my affliction. At this time and throughout this tempest of calamities now tossing its waves to high heaven, cruel and incessant darts are being hurled against me from every point of the compass, and at every moment, here in the Holy Land, terrifying news is received, and every day bringeth its quota of horror. The Center of Sedition had imagined that it needed but his arrogant rebellion to bring down the Covenant and Testament in ruins; it needed but this, so he thought, to turn the righteous away from the Holy Will. Wherefore he sent out far and wide his leaflets of doubt, devising many a secret scheme. Now he would cry out that God’s edifice had been subverted and His divine commands annulled, and that accordingly, the Covenant and Testament was abolished. Again he would set himself to sighing and groaning that he was being held a prisoner and was kept hungry and thirsty day and night. Another day he would raise an uproar, saying that the oneness of God had been denied, since another Manifestation had been proclaimed, prior to the expiration of a thousand years.",T188P1,Selections from the Writings of ‘Abdu’l‑Bahá,61
" Wherefore he sent out far and wide his leaflets of doubt, devising many a secret scheme","O ye the cherished loved ones of ‘Abdu’l‑Bahá! It is a long time now since my inward ear hath heard any sweet melodies out of certain regions, or my heart been gladdened; and this despite the fact that ye are ever present in my thoughts and standing clearly visible before my sight. Filled to overflowing is the goblet of my heart with the wine of the love I bear you, and my yearning to set eyes upon you streameth like the spirit through my arteries and veins. From this it is clear how great is my affliction. At this time and throughout this tempest of calamities now tossing its waves to high heaven, cruel and incessant darts are being hurled against me from every point of the compass, and at every moment, here in the Holy Land, terrifying news is received, and every day bringeth its quota of horror. The Center of Sedition had imagined that it needed but his arrogant rebellion to bring down the Covenant and Testament in ruins; it needed but this, so he thought, to turn the righteous away from the Holy Will. Wherefore he sent out far and wide his leaflets of doubt, devising many a secret scheme. Now he would cry out that God’s edifice had been subverted and His divine commands annulled, and that accordingly, the Covenant and Testament was abolished. Again he would set himself to sighing and groaning that he was being held a prisoner and was kept hungry and thirsty day and night. Another day he would raise an uproar, saying that the oneness of God had been denied, since another Manifestation had been proclaimed, prior to the expiration of a thousand years.",T188P1,Selections from the Writings of ‘Abdu’l‑Bahá,61
" For no tempest more perilous than this could ever assail the Cause of God, nor could anything else so diminish the influence of His Word","There are indeed certain ones who tread this way of righteousness, and God be thanked, these are strengthened and supported by heavenly power in every land. But others have not arisen as they ought to this gloried and exalted station, and this doth lay upon the heart of ‘Abdu’l‑Bahá a heavy burden of grief, of inconceivable grief. For no tempest more perilous than this could ever assail the Cause of God, nor could anything else so diminish the influence of His Word.",T193P6,Selections from the Writings of ‘Abdu’l‑Bahá,61
"There have issued, from His mighty Pen, various teachings for the prevention of war, and these have been scattered far and wide","There have issued, from His mighty Pen, various teachings for the prevention of war, and these have been scattered far and wide.",T202P7,Selections from the Writings of ‘Abdu’l‑Bahá,61
"His third teaching is that religion is a mighty stronghold, but that it must engender love, not malevolence and hate","His third teaching is that religion is a mighty stronghold, but that it must engender love, not malevolence and hate. Should it lead to malice, spite, and hate, it is of no value at all. For religion is a remedy, and if the remedy bring on disease, then put it aside. Again, as to religious, racial, national and political bias: all these prejudices strike at the very root of human life; one and all they beget bloodshed, and the ruination of the world. So long as these prejudices survive, there will be continuous and fearsome wars.",T202P10,Selections from the Writings of ‘Abdu’l‑Bahá,61
" People of different nations, religions and sects who followed Him came together to such an extent that remarkable gatherings were instituted consisting of the various nations and religions of the East","Among His teachings was the declaration of universal peace. People of different nations, religions and sects who followed Him came together to such an extent that remarkable gatherings were instituted consisting of the various nations and religions of the East. Every soul who entered these gatherings saw but one nation, one teaching, one pathway, one order, for the teachings of Bahá’u’lláh were not limited to the establishment of universal peace. They embraced many teachings which supplemented and supported that of universal peace.",T227P6,Selections from the Writings of ‘Abdu’l‑Bahá,61
" People of different nations, religions and sects who followed Him came together to such an extent that remarkable gatherings were instituted consisting of the various nations and religions of the East","Among His teachings was the declaration of universal peace. People of different nations, religions and sects who followed Him came together to such an extent that remarkable gatherings were instituted consisting of the various nations and religions of the East. Every soul who entered these gatherings saw but one nation, one teaching, one pathway, one order, for the teachings of Bahá’u’lláh were not limited to the establishment of universal peace. They embraced many teachings which supplemented and supported that of universal peace.",T1P5,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1,61
" In proclaiming His Cause, He, in no wise, hesitated","Beseech God to grant unto men hearing ears, and sharp sight, and dilated breasts, and receptive hearts, that haply His servants may attain unto their hearts’ Desire, and set their faces towards their Beloved. Troubles, such as no eye hath beheld, have touched this Wronged One. In proclaiming His Cause, He, in no wise, hesitated. Addressing Himself unto the kings and rulers of the earth—may God, exalted be He, assist them—He imparted unto them that which is the cause of the well-being, the unity, the harmony, and the reconstruction of the world, and of the tranquillity of the nations. Among them was Napoleon III, who is reported to have made a certain statement, as a result of which We sent him Our Tablet while in Adrianople. To this, however, he did not reply. After Our arrival in the Most Great Prison there reached Us a letter from his Minister, the first part of which was in Persian, and the latter in his own handwriting. In it he was cordial, and wrote the following: “I have, as requested by you, delivered your letter, and until now have received no answer. We have, however, issued the necessary recommendations to our Minister in Constantinople and our consuls in those regions. If there be anything you wish done, inform us, and we will carry it out.”",P77,epistle-to-the-son-of-the-wolf,61
" God, however, aided Him with the hosts of the unseen, and protected Him with truth, and sent Him down unto another land, according to His promise","“Arise thou amongst men in the name of this all-compelling Cause, and summon, then, the nations unto God, the Mighty, the Great. Be thou not of them who called upon God by one of His names, but who, when He Who is the Object of all names appeared, denied Him and turned aside from Him, and, in the end, pronounced sentence against Him with manifest injustice. Consider and call thou to mind the days whereon the Spirit of God (Jesus Christ) appeared, and Herod gave judgment against Him. God, however, aided Him with the hosts of the unseen, and protected Him with truth, and sent Him down unto another land, according to His promise. He, verily, ordaineth what He pleaseth. Thy Lord truly preserveth whom He willeth, be he in the midst of the seas or in the maw of the serpent, or beneath the sword of the oppressor.”",P99,epistle-to-the-son-of-the-wolf,61
"Men have, at all times, considered every World Reformer a fomenter of discord, and have referred unto Him in terms with which all are familiar","Men have, at all times, considered every World Reformer a fomenter of discord, and have referred unto Him in terms with which all are familiar. Each time the Daystar of Divine Revelation shed its radiance from the horizon of God’s Will a great number of men denied Him, others turned aside from Him, and still others calumniated Him, and thereby withheld the servants of God from the river of loving providence of Him Who is the King of creation. In like manner, they who, in this day, have neither met this Wronged One nor associated with Him have said, and even now continue to say, the things thou hast heard and hearest still. Say: “O people! The Sun of Utterance beameth forth in this day, above the horizon of bounty, and the radiance of the Revelation of Him Who spoke on Sinai flasheth and glisteneth before all religions. Purge and sanctify your breasts, and your hearts, and your ears, and your eyes with the living waters of the utterance of the All-Merciful, and set, then, your faces towards Him. By the righteousness of God! Ye shall hear all things proclaim: ‘Verily, He the True One is come. Blessed are they that judge with fairness, and blessed they that turn towards Him!’”",P109,epistle-to-the-son-of-the-wolf,61
