Sentence,Text,Section,Book,Cluster
Selections from the Writings of ‘Abdu’l‑Bahá,Selections from the Writings of ‘Abdu’l‑Bahá,title,Selections from the Writings of ‘Abdu’l‑Bahá,84
"O ye spiritual friends of ‘Abdu’l‑Bahá! A trusted messenger hath arrived and hath, in the world of the spirit, delivered a message from God’s loved ones","O ye spiritual friends of ‘Abdu’l‑Bahá! A trusted messenger hath arrived and hath, in the world of the spirit, delivered a message from God’s loved ones. This auspicious courier bringeth fragrances of great ardor and wafteth the life-giving breezes of the love of God. He maketh the heart to dance for joy and filleth up the soul with an ecstasy of love and rapture. So intensely hath the glory of Divine Unity penetrated souls and hearts that all are now bound one to another with heavenly ties, and all are even as a single heart, a single soul. Wherefore reflections of the spirit and impressions of the Divine are now mirrored clear and sharp in the deep heart’s core. I beg of God to strengthen these spiritual bonds as day followeth day, and make this mystic oneness to shine ever more brightly, until at last all shall be as troops marshaled together beneath the banner of the Covenant within the sheltering shade of the Word of God; that they may strive with all their might until universal fellowship, close and warm, and unalloyed love, and spiritual relationships, will connect all the hearts in the world. Then will all humankind, because of this fresh and dazzling bounty, be gathered in a single homeland. Then will conflict and dissension vanish from the face of the earth, then will mankind be cradled in love for the beauty of the All-Glorious. Discord will change to accord, dissension to unison. The roots of malevolence will be torn out, the basis of aggression destroyed. The bright rays of union will obliterate the darkness of limitations, and the splendors of heaven will make the human heart to be even as a mine veined richly with the love of God.",T7P1,Selections from the Writings of ‘Abdu’l‑Bahá,84
These are the counsels of ‘Abdu’l‑Bahá,"These are the counsels of ‘Abdu’l‑Bahá. It is my hope that out of the bestowals of the Lord of Hosts ye will become the spiritual essence and the very radiance of humankind, binding the hearts of all with bonds of love; that through the power of the Word of God ye will bring to life the dead now buried in the graves of their sensual desires; that ye will, with the rays of the Sun of Truth, restore the sight of those whose inner eye is blind; that ye will bring spiritual healing to the spiritually sick. These things do I hope for, out of the bounties and the bestowals of the Beloved.",T17P7,Selections from the Writings of ‘Abdu’l‑Bahá,84
" For Bahá’ís say that the sovereignty of Christ was a heavenly, divine, everlasting sovereignty, not a Napoleonic sovereignty that vanisheth in a short time","In this wise did they object to that Sun of Truth, although that Spirit of God was indeed the One promised in the Torah. But as they did not understand the meaning of these signs, they crucified the Word of God. Now the Bahá’ís hold that the recorded signs did come to pass in the Manifestation of Christ, although not in the sense which the Jews understood, the description in the Torah being allegorical. For instance, among the signs is that of sovereignty. For Bahá’ís say that the sovereignty of Christ was a heavenly, divine, everlasting sovereignty, not a Napoleonic sovereignty that vanisheth in a short time. For well nigh two thousand years this sovereignty of Christ hath been established, and until now it endureth, and to all eternity that Holy Being will be exalted upon an everlasting throne.",T19P21,Selections from the Writings of ‘Abdu’l‑Bahá,84
"As to my station, it is that of the servant of Bahá; ‘Abdu’l‑Bahá, the visible expression of servitude to the Threshold of the Abhá Beauty","As to my station, it is that of the servant of Bahá; ‘Abdu’l‑Bahá, the visible expression of servitude to the Threshold of the Abhá Beauty.",T26P4,Selections from the Writings of ‘Abdu’l‑Bahá,84
"O ye dear friends of ‘Abdu’l‑Bahá! A blessed letter hath been received from you, telling of the election of a Spiritual Assembly","O ye dear friends of ‘Abdu’l‑Bahá! A blessed letter hath been received from you, telling of the election of a Spiritual Assembly. It hath rejoiced my heart to know that, God be praised, the friends in that area, with absolute unity, fellowship and love, have held this new election and were successful in voting for souls who are sanctified, are favored at the Holy Threshold and are well known amongst the friends to be staunch and firm in the Covenant.",T37P1,Selections from the Writings of ‘Abdu’l‑Bahá,84
 Their defender is ‘Abdu’l‑Bahá,"As to you, O ye other handmaids who are enamored of the heavenly fragrances, arrange ye holy gatherings, and found ye Spiritual Assemblies, for these are the basis for spreading the sweet savors of God, exalting His Word, uplifting the lamp of His grace, promulgating His religion and promoting His Teachings, and what bounty is there greater than this? These Spiritual Assemblies are aided by the Spirit of God. Their defender is ‘Abdu’l‑Bahá. Over them He spreadeth His wings. What bounty is there greater than this? These Spiritual Assemblies are shining lamps and heavenly gardens, from which the fragrances of holiness are diffused over all regions, and the lights of knowledge are shed abroad over all created things. From them the spirit of life streameth in every direction. They, indeed, are the potent sources of the progress of man, at all times and under all conditions. What bounty is there greater than this?",T38P5,Selections from the Writings of ‘Abdu’l‑Bahá,84
O ye whom ‘Abdu’l‑Bahá loveth! I have read your reports with great joy; they are of a nature to cheer and refresh the heart and gladden the soul,"O ye whom ‘Abdu’l‑Bahá loveth! I have read your reports with great joy; they are of a nature to cheer and refresh the heart and gladden the soul. If this Assembly, through the holy breathings of the All-Merciful and His divine confirmations, endure and remain fixed and firm, it shall produce notable results and it shall succeed in enterprises of great moment.",T40P1,Selections from the Writings of ‘Abdu’l‑Bahá,84
"O ye who are firm in the Covenant! ‘Abdu’l‑Bahá is constantly engaged in ideal communication with any Spiritual Assembly which is instituted through the divine bounty, and the members of which, in the utmost devotion, turn to the divine Kingdom and are firm in the Covenant","O ye who are firm in the Covenant! ‘Abdu’l‑Bahá is constantly engaged in ideal communication with any Spiritual Assembly which is instituted through the divine bounty, and the members of which, in the utmost devotion, turn to the divine Kingdom and are firm in the Covenant. To them he is wholeheartedly attached and with them he is linked by everlasting ties. Thus correspondence with that gathering is sincere, constant and uninterrupted.",T46P1,Selections from the Writings of ‘Abdu’l‑Bahá,84
"Verily, ‘Abdu’l‑Bahá inhaleth the fragrance of the love of God from every meeting place where the Word of God is uttered and proofs and arguments set forth that shed their rays across the world, and where they recount the tribulations of ‘Abdu’l‑Bahá at the evil hands of those who have violated the Covenant of God","Verily, ‘Abdu’l‑Bahá inhaleth the fragrance of the love of God from every meeting place where the Word of God is uttered and proofs and arguments set forth that shed their rays across the world, and where they recount the tribulations of ‘Abdu’l‑Bahá at the evil hands of those who have violated the Covenant of God.",T53P1,Selections from the Writings of ‘Abdu’l‑Bahá,84
‘Abdu’l‑Bahá hath long cherished the desire that a Mashriqu’l-Adhkár be upraised in that region,"‘Abdu’l‑Bahá hath long cherished the desire that a Mashriqu’l-Adhkár be upraised in that region. Praised be God, thanks to the strenuous efforts of the friends, in recent days the joyful news of this hath been announced. This service is highly acceptable at the Threshold of God, for the Mashriqu’l-Adhkár inspiriteth the lovers of God and delighteth their hearts, and causeth them to become steadfast and firm.",T59P1,Selections from the Writings of ‘Abdu’l‑Bahá,84
"‘Abdu’l‑Bahá’s ardent desire hath ever been that the soil of that hallowed spot, which in the earliest days of the Cause hath been refreshed and made verdant with the spring showers of grace, may so bloom and blossom as to fill every heart with joy","‘Abdu’l‑Bahá’s ardent desire hath ever been that the soil of that hallowed spot, which in the earliest days of the Cause hath been refreshed and made verdant with the spring showers of grace, may so bloom and blossom as to fill every heart with joy.",T63P2,Selections from the Writings of ‘Abdu’l‑Bahá,84
"And though this was uncalled for, and ‘Abdu’l‑Bahá would not have consented to such a deed, yet as it doth reveal so high and noble a spirit of devotion, He was deeply touched thereby","And though this was uncalled for, and ‘Abdu’l‑Bahá would not have consented to such a deed, yet as it doth reveal so high and noble a spirit of devotion, He was deeply touched thereby. Precious though the hair be in the sight of western women, nay, more precious than life itself, yet she offered it up as a sacrifice for the cause of the Mashriqu’l-Adhkár!",T63P7,Selections from the Writings of ‘Abdu’l‑Bahá,84
"Whenever an illumined assembly of the friends of God is gathered, ‘Abdu’l‑Bahá, although bodily absent, is yet present in spirit and in soul","Whenever an illumined assembly of the friends of God is gathered, ‘Abdu’l‑Bahá, although bodily absent, is yet present in spirit and in soul. I am always a traveler to America and am assuredly associating with spiritual and illumined friends. Distance is annihilated and prevents not the close and intimate association of two souls that are closely attached in heart even though they may be in two different countries. I am therefore thy close companion, attuned and in harmony with thy soul.",T66P2,Selections from the Writings of ‘Abdu’l‑Bahá,84
"Convey on behalf of ‘Abdu’l‑Bahá to thy respected wife my Abhá greetings, and say: “Kindness, training and education extended to prisoners is exceedingly important","Convey on behalf of ‘Abdu’l‑Bahá to thy respected wife my Abhá greetings, and say: “Kindness, training and education extended to prisoners is exceedingly important. Therefore as thou hast exerted an effort in this, hast awakened some of them, and hast been the cause of the turning of their faces to the divine Kingdom, this praiseworthy deed is highly acceptable. Assuredly persevere. Convey on my behalf to the two prisoners in San Quentin the utmost kindness, and tell them: ‘That prison in the sight of wise souls is a school of training and development. Ye must strive with heart and soul that ye may become renowned in character and knowledge.’”",T83P1,Selections from the Writings of ‘Abdu’l‑Bahá,84
It is the hope of ‘Abdu’l‑Bahá that those youthful souls in the schoolroom of the deeper knowledge will be tended by one who traineth them to love,"It is the hope of ‘Abdu’l‑Bahá that those youthful souls in the schoolroom of the deeper knowledge will be tended by one who traineth them to love. May they all, throughout the reaches of the spirit, learn well of the hidden mysteries; so well that in the Kingdom of the All-Glorious, each one of them, even as a nightingale endowed with speech, will cry out the secrets of the Heavenly Realm, and like unto a longing lover pour forth his sore need and utter want of the Beloved.",T107P1,Selections from the Writings of ‘Abdu’l‑Bahá,84
O dear one of ‘Abdu’l‑Bahá! Be the son of thy father and be the fruit of that tree,O dear one of ‘Abdu’l‑Bahá! Be the son of thy father and be the fruit of that tree. Be a son that hath been born of his soul and heart and not only of water and clay. A real son is such a one as hath branched from the spiritual part of man. I ask God that thou mayest be at all times confirmed and strengthened.,T117P1,Selections from the Writings of ‘Abdu’l‑Bahá,84
"It is the longing desire of ‘Abdu’l‑Bahá to see each one of you accounted as the foremost professor in the academies, and in the school of inner significances, each one becoming a leader in wisdom","It is the longing desire of ‘Abdu’l‑Bahá to see each one of you accounted as the foremost professor in the academies, and in the school of inner significances, each one becoming a leader in wisdom.",T118P2,Selections from the Writings of ‘Abdu’l‑Bahá,84
" The heart of ‘Abdu’l‑Bahá longeth, in its love, to find that Bahá’í young people, each and all, are known throughout the world for their intellectual attainments","Whatever other children learn in a year, let Bahá’í children learn in a month. The heart of ‘Abdu’l‑Bahá longeth, in its love, to find that Bahá’í young people, each and all, are known throughout the world for their intellectual attainments. There is no question but that they will exert all their efforts, their energies, their sense of pride, to acquire the sciences and arts.",T119P2,Selections from the Writings of ‘Abdu’l‑Bahá,84
"O ye dear friends of ‘Abdu’l‑Bahá! At all times do I await your good news, longing as I do to hear that ye are making progress from day to day, and are becoming ever more illumined by the light of guidance","O ye dear friends of ‘Abdu’l‑Bahá! At all times do I await your good news, longing as I do to hear that ye are making progress from day to day, and are becoming ever more illumined by the light of guidance.",T162P1,Selections from the Writings of ‘Abdu’l‑Bahá,84
"Every year on the anniversary of the ascension1 of that blessed soul the friends must visit his tomb on behalf of ‘Abdu’l‑Bahá and in the utmost lowliness and humility should with all respect lay on his grave wreaths of flowers and spend all the day in quiet prayer, while turning their faces toward the Kingdom of Signs and mentioning and praising the attributes of that illustrious person","Every year on the anniversary of the ascension1 of that blessed soul the friends must visit his tomb on behalf of ‘Abdu’l‑Bahá and in the utmost lowliness and humility should with all respect lay on his grave wreaths of flowers and spend all the day in quiet prayer, while turning their faces toward the Kingdom of Signs and mentioning and praising the attributes of that illustrious person.",T164P3,Selections from the Writings of ‘Abdu’l‑Bahá,84
