Sentence,Text,Section,Book,Cluster
– 20⁠1 –,– 20⁠1 –,T19P19,Selections from the Writings of ‘Abdu’l‑Bahá,24
”23,"“The flower-faced may sulk or play the flirt,
The cruel fair may bridle and coquet;
But coyness in the ugly is ill-met,
And pain in a blind eye’s a double hurt.”23",P62,The Secret of Divine Civilization,24
”35,"One of the principal reasons why people of other religions have shunned and failed to become converted to the Faith of God is fanaticism and unreasoning religious zeal. See for example the divine words that were addressed to Muḥammad, the Ark of Salvation, the Luminous Countenance and Lord of Men, bidding Him to be gentle with the people and long-suffering: “Debate with them in the kindliest manner.”32 That Blessed Tree Whose light was “neither of the East nor of the West”33 and Who cast over all the peoples of the earth the sheltering shade of a measureless grace, showed forth infinite kindness and forbearance in His dealings with every one. In these words, likewise, were Moses and Aaron commanded to challenge Pharaoh, Lord of the Stakes:34 “Speak ye to him with gentle speech.”35",P99,The Secret of Divine Civilization,24
42,"Desire and self come in the door
And blot out virtue, bright before,
And a hundred veils will rise
From the heart, to blind the eyes.42",P120,The Secret of Divine Civilization,24
43,"True civilization will unfurl its banner in the midmost heart of the world whenever a certain number of its distinguished and high-minded sovereigns—the shining exemplars of devotion and determination—shall, for the good and happiness of all mankind, arise, with firm resolve and clear vision, to establish the Cause of Universal Peace. They must make the Cause of Peace the object of general consultation, and seek by every means in their power to establish a Union of the nations of the world. They must conclude a binding treaty and establish a covenant, the provisions of which shall be sound, inviolable and definite. They must proclaim it to all the world and obtain for it the sanction of all the human race. This supreme and noble undertaking—the real source of the peace and well-being of all the world—should be regarded as sacred by all that dwell on earth. All the forces of humanity must be mobilized to ensure the stability and permanence of this Most Great Covenant. In this all-embracing Pact the limits and frontiers of each and every nation should be clearly fixed, the principles underlying the relations of governments towards one another definitely laid down, and all international agreements and obligations ascertained. In like manner, the size of the armaments of every government should be strictly limited, for if the preparations for war and the military forces of any nation should be allowed to increase, they will arouse the suspicion of others. The fundamental principle underlying this solemn Pact should be so fixed that if any government later violate any one of its provisions, all the governments on earth should arise to reduce it to utter submission, nay the human race as a whole should resolve, with every power at its disposal, to destroy that government. Should this greatest of all remedies be applied to the sick body of the world, it will assuredly recover from its ills and will remain eternally safe and secure.43",P121,The Secret of Divine Civilization,24
46,"It is all one, if it be a throne
Or the bare ground under the open sky,
Where the pure soul lays him
Down to die.46",P129,The Secret of Divine Civilization,24
”47,"Among those who have repudiated religious faith was the Frenchman, Voltaire, who wrote a great number of books attacking the religions, works which are no better than children’s playthings. This individual, taking as his criterion the omissions and commissions of the Pope, the head of the Roman Catholic religion, and the intrigues and quarrels of the spiritual leaders of Christendom, opened his mouth and caviled at the Spirit of God (Jesus). In the unsoundness of his reasoning, he failed to grasp the true significance of the sacred Scriptures, took exception to certain portions of the revealed Texts and dwelt on the difficulties involved. “And We send down of the Qur’án that which is a healing and a mercy to the faithful: But it shall only add to the ruin of the wicked.”47",P133,The Secret of Divine Civilization,24
49,"The Sage of Ghazna48 told the mystic story
To his veiled hearers, in an allegory:
If those who err see naught in the Qur’án
But only words, it’s not to wonder on;
Of all the sun’s fire, lighting up the sky
Only the warmth can reach a blind man’s eye.49",P134,The Secret of Divine Civilization,24
52,"Once they were as the waves of the sea
That the wind made many out of one.
Then God shed down on them His sun,
And His sun but one can never be.
Souls of dogs and wolves go separately,
But the soul of the lions of God is one.52",P138,The Secret of Divine Civilization,24
”55,"After the Israelites had advanced along every level of civilization, and had achieved success in the highest possible degree, they began little by little to forget the root-principles of the Mosaic law and Faith, to busy themselves with rites and ceremonials and to show forth unbecoming conduct. In the days of Rehoboam, the son of Solomon, terrible dissension broke out among them; one of their number, Jeroboam, plotted to get the throne, and it was he who introduced the worship of idols. The strife between Rehoboam and Jeroboam led to centuries of warfare between their descendants, with the result that the tribes of Israel were scattered and disrupted. In brief, it was because they forgot the meaning of the law of God that they became involved in ignorant fanaticism and blameworthy practices such as insurgence and sedition. Their divines, having concluded that all those essential qualifications of humankind set forth in the Holy Book were by then a dead letter, began to think only of furthering their own selfish interests, and afflicted the people by allowing them to sink into the lowest depths of heedlessness and ignorance. And the fruit of their wrong doing was this, that the old-time glory which had endured so long now changed to degradation, and the rulers of Persia, of Greece, and of Rome, took them over. The banners of their sovereignty were reversed; the ignorance, foolishness, abasement and self-love of their religious leaders and their scholars were brought to light in the coming of Nebuchadnezzar, King of Babylon, who destroyed them. After a general massacre, and the sacking and razing of their houses and even the uprooting of their trees, he took captive whatever remnants his sword had spared and carried them off to Babylon. Seventy years later the descendants of these captives were released and went back to Jerusalem. Then Hezekiah and Ezra reestablished in their midst the fundamental principles of the Holy Book, and day by day the Israelites advanced, and the morning-brightness of their earlier ages dawned again. In a short time, however, great dissensions as to belief and conduct broke out anew, and again the one concern of the Jewish doctors became the promotion of their own selfish purposes, and the reforms that had obtained in Ezra’s time were changed to perversity and corruption. The situation worsened to such a degree that time and again, the armies of the republic of Rome and of its rulers conquered Israelite territory. Finally the warlike Titus, commander of the Roman forces, trampled the Jewish homeland into dust, putting every man to the sword, taking the women and children captive, flattening their houses, tearing out their trees, burning their books, looting their treasures, and reducing Jerusalem and the Temple to an ash heap. After this supreme calamity, the star of Israel’s dominion sank away to nothing, and to this day, the remnant of that vanished nation has been scattered to the four winds. “Humiliation and misery were stamped upon them.”54 These two most great afflictions, brought on by Nebuchadnezzar and Titus, are referred to in the glorious Qur’án: “And We solemnly declared to the children of Israel in the Book, ‘Twice surely will ye commit evil in the earth, and with great loftiness of pride will ye surely be uplifted.’ And when the menace for the first of the two came to be executed, We sent against you Our servants endowed with terrible prowess; and they searched the inmost part of your abodes, and the menace was accomplished… And when the punishment threatened for your latter transgression came to be inflicted, then We sent an enemy to sadden your faces, and to enter the Temple as they entered it at first, and to destroy with utter destruction that which they had conquered.”55",P143,The Secret of Divine Civilization,24
