Sentence,Text,Section,Book,Cluster
 Verily in this is a brilliant proof for the company of those who know,"And among His signs are His splendors, rising above the horizon of oneness, His lights streaming out from the dayspring of might, and the announcement of the Most Great Glad-Tidings by His Herald, the One, the Incomparable. Verily in this is a brilliant proof for the company of those who know.",T4P11,Selections from the Writings of ‘Abdu’l‑Bahá,55
 This is a proof never witnessed in the ages gone before,"And among His signs is the sublimity of His grandeur, His exalted state, His towering glory, and the shining out of His beauty above the horizon of the Prison: so that heads were bowed before Him and voices lowered, and humble were the faces that turned His way. This is a proof never witnessed in the ages gone before.",T4P19,Selections from the Writings of ‘Abdu’l‑Bahá,55
" We must, nevertheless, set forth reasoned or inspired proofs as to the existence of the Divine Being, that is, proofs commensurate with the understanding of man","The furthermost limits of this bird of clay are these: he can flutter along for some short distance, into the endless vast; but he can never soar upward to the Sun in the high heavens. We must, nevertheless, set forth reasoned or inspired proofs as to the existence of the Divine Being, that is, proofs commensurate with the understanding of man.",T21P5,Selections from the Writings of ‘Abdu’l‑Bahá,55
"To sum it up, there are many such proofs, establishing the existence of that Universal Reality","To sum it up, there are many such proofs, establishing the existence of that Universal Reality. And since that Reality is preexistent, It is untouched by the conditions that govern phenomena; for whatever entity is subject to circumstances and the play of events is contingent, not preexistent. Know then: that divinity which other communions and peoples have conjured up, falleth within the scope of their imagination, and not beyond it, whereas the reality of the Godhead is beyond all conceiving.",T21P11,Selections from the Writings of ‘Abdu’l‑Bahá,55
" The utmost one can say is that Its existence can be proved, but the conditions of Its existence are unknown","But that Essence of Essences, that Invisible of Invisibles, is sanctified above all human speculation, and never to be overtaken by the mind of man. Never shall that immemorial Reality lodge within the compass of a contingent being. His is another realm, and of that realm no understanding can be won. No access can be gained thereto; all entry is forbidden there. The utmost one can say is that Its existence can be proved, but the conditions of Its existence are unknown.",T24P3,Selections from the Writings of ‘Abdu’l‑Bahá,55
"And further, these tests are such only from the viewpoint of mankind","And further, these tests are such only from the viewpoint of mankind. That is, to outward seeming, the human condition of the Holy Manifestations is subjected to tests, and when Their strength and endurance have by this means been revealed in the plenitude of power, other men receive instruction therefrom, and are made aware of how great must be their own steadfastness and endurance under tests and trials. For the Divine Educator must teach by word and also by deed, thus revealing to all the straight pathway of truth.",T26P3,Selections from the Writings of ‘Abdu’l‑Bahá,55
 It was a decisive proof and a brilliant evidence,"O thou who art serving the world of humanity! Thy letter was received and from its contents we felt exceedingly glad. It was a decisive proof and a brilliant evidence. It is appropriate and befitting that in this illumined age—the age of the progress of the world of humanity—we should be self-sacrificing and should serve the human race. Every universal cause is divine and every particular one is temporal. The principles of the divine Manifestations of God were, therefore, all-universal and all-inclusive.",T34P1,Selections from the Writings of ‘Abdu’l‑Bahá,55
" Experience hath, in the east, clearly shown this to be a fact","Although to outward seeming the Mashriqu’l-Adhkár is a material structure, yet it hath a spiritual effect. It forgeth bonds of unity from heart to heart; it is a collective center for men’s souls. Every city in which, during the days of the Manifestation, a temple was raised up, hath created security and constancy and peace, for such buildings were given over to the perpetual glorification of God, and only in the remembrance of God can the heart find rest. Gracious God! The edifice of the House of Worship hath a powerful influence on every phase of life. Experience hath, in the east, clearly shown this to be a fact. Even if, in some small village, a house was designated as the Mashriqu’l-Adhkár, it produced a marked effect; how much greater would be the impact of one especially raised up.",T60P1,Selections from the Writings of ‘Abdu’l‑Bahá,55
 Expound each of them at every gathering,"The events which have transpired were all recorded fifty years ago in the Tablets of Bahá’u’lláh—Tablets which have been printed, published and spread throughout the world. The teachings of Bahá’u’lláh are the light of this age and the spirit of this century. Expound each of them at every gathering.
The first is investigation of truth,
The second, the oneness of mankind,
The third, universal peace,
The fourth, conformity between science and divine revelation,
The fifth, abandonment of racial, religious, worldly and political prejudices, prejudices which destroy the foundation of mankind.
The sixth is righteousness and justice,
The seventh, the betterment of morals and heavenly education,
The eighth, the equality of the two sexes,
The ninth, the diffusion of knowledge and education,
The tenth, economic questions,
and so on and so forth. Strive that souls may attain unto the light of guidance and hold fast unto the hem of Bahá’u’lláh.",T70P4,Selections from the Writings of ‘Abdu’l‑Bahá,55
" What amazing laws operate, and what remarkable discoveries are made! And it may even be that detailed communications are registered…","The letter thou hast enclosed was perused. When man’s soul is rarified and cleansed, spiritual links are established, and from these bonds sensations felt by the heart are produced. The human heart resembleth a mirror. When this is purified human hearts are attuned and reflect one another, and thus spiritual emotions are generated. This is like the world of dreams when man is detached from things which are tangible and experienceth those of the spirit. What amazing laws operate, and what remarkable discoveries are made! And it may even be that detailed communications are registered…",T70P5,Selections from the Writings of ‘Abdu’l‑Bahá,55
