Sentence,Text,Section,Book,Cluster
" Grieve thou not over what the Pharisees, and the purveyors of false rumors among writers for the press, are saying of Bahá","And now, O thou honored man who hath hearkened unto the Great Announcement, rise up to serve the Cause of God with the resistless power of the Abhá Kingdom and the breaths that blow from the spirit of the Company on high. Grieve thou not over what the Pharisees, and the purveyors of false rumors among writers for the press, are saying of Bahá. Call thou to mind the days of Christ, and the afflictions heaped upon Him by the people, and all the torments and tribulations inflicted upon His disciples. Since ye are lovers of the Abhá Beauty, ye also must, for His love’s sake, incur the peoples’ blame, and all that befell those of a former age must likewise befall you. Then will the faces of the chosen be alight with the splendors of the Kingdom of God, and will shine down the ages, yea, down all the cycles of time, while the deniers shall remain in their manifest loss. It will be even as was said by the Lord Christ: they shall persecute you for My name’s sake.",T19P4,Selections from the Writings of ‘Abdu’l‑Bahá,30
" Now the Bahá’ís hold that the recorded signs did come to pass in the Manifestation of Christ, although not in the sense which the Jews understood, the description in the Torah being allegorical","In this wise did they object to that Sun of Truth, although that Spirit of God was indeed the One promised in the Torah. But as they did not understand the meaning of these signs, they crucified the Word of God. Now the Bahá’ís hold that the recorded signs did come to pass in the Manifestation of Christ, although not in the sense which the Jews understood, the description in the Torah being allegorical. For instance, among the signs is that of sovereignty. For Bahá’ís say that the sovereignty of Christ was a heavenly, divine, everlasting sovereignty, not a Napoleonic sovereignty that vanisheth in a short time. For well nigh two thousand years this sovereignty of Christ hath been established, and until now it endureth, and to all eternity that Holy Being will be exalted upon an everlasting throne.",T19P21,Selections from the Writings of ‘Abdu’l‑Bahá,30
"The events which have transpired were all recorded fifty years ago in the Tablets of Bahá’u’lláh—Tablets which have been printed, published and spread throughout the world","The events which have transpired were all recorded fifty years ago in the Tablets of Bahá’u’lláh—Tablets which have been printed, published and spread throughout the world. The teachings of Bahá’u’lláh are the light of this age and the spirit of this century. Expound each of them at every gathering.
The first is investigation of truth,
The second, the oneness of mankind,
The third, universal peace,
The fourth, conformity between science and divine revelation,
The fifth, abandonment of racial, religious, worldly and political prejudices, prejudices which destroy the foundation of mankind.
The sixth is righteousness and justice,
The seventh, the betterment of morals and heavenly education,
The eighth, the equality of the two sexes,
The ninth, the diffusion of knowledge and education,
The tenth, economic questions,
and so on and so forth. Strive that souls may attain unto the light of guidance and hold fast unto the hem of Bahá’u’lláh.",T70P4,Selections from the Writings of ‘Abdu’l‑Bahá,30
"And the seventh question: Bahá’u’lláh hath been made manifest to all mankind and He hath invited all to the table of God, the banquet of Divine bounty","And the seventh question: Bahá’u’lláh hath been made manifest to all mankind and He hath invited all to the table of God, the banquet of Divine bounty. Today, however, most of those who sit at that table are the poor, and this is why Christ hath said blessed are the poor, for riches do prevent the rich from entering the Kingdom; and again, He saith, “It is easier for a camel to go through the eye of a needle, than for a rich man to enter into the Kingdom of God.”1 If, however, the wealth of this world, and worldly glory and repute, do not block his entry therein, that rich man will be favored at the Holy Threshold and accepted by the Lord of the Kingdom.",T163P9,Selections from the Writings of ‘Abdu’l‑Bahá,30
" Reflect upon all the writings of Bahá’u’lláh, whether epistles or prayers, and ye shall surely come across a thousand passages wherein Bahá’u’lláh prays: “O God! Bring to naught the violators of the Covenant and defeat the oppressors of the Testament","Praise be to God, ye are firm and steadfast; be ye thankful that like unto blessed trees ye are firmly planted in the soil of the Covenant. It is sure that every firm one will grow, will yield new fruits and will increase daily in freshness and grace. Reflect upon all the writings of Bahá’u’lláh, whether epistles or prayers, and ye shall surely come across a thousand passages wherein Bahá’u’lláh prays: “O God! Bring to naught the violators of the Covenant and defeat the oppressors of the Testament.” “He who denieth the Covenant and the Testament is rejected by God, and he who remaineth firm and steadfast therein is favored at the Threshold of Oneness.” Such sayings and prayers abound, refer to them and ye shall know.",T185P3,Selections from the Writings of ‘Abdu’l‑Bahá,30
" Were it not for this opposition by the disdainful, this obduracy of the slanderers, this shouting from the pulpits, this crying and wailing of great and small alike, these accusations of unbelief leveled by the ignorant, this uproar from the foolish—how could news of the advent of the Primal Point and the bright dawning of the Daystar of Bahá ever have reached to east and west? How else could the planet have been rocked from pole to pole? How else could Persia have become the focal point of scattering splendors, and Asia Minor the radiating heart of the beauty of the Lord? However else could the flame of the Manifestation have spread into the south? By what means could the cries of God have been heard in the far north? How else could His summons have been heard in the continents of America and of Africa the dark? How else could the cockcrow of Heaven have penetrated those ears? How else could the sweet parrots of India have come upon this sugar, or nightingales have lifted up their warblings out of the land of ‘Iráq? What else could set the east and west to dancing, how else could this Consecrated Spot become the throne of the Beauty of God? How else could Sinai behold this burning brightness, how could the Advent’s flame adorn that mount? How else could the Holy Land be made the footstool of God’s beauty, and the holy vale of Towa2 become the site of excellence and grace, the sacred spot where Moses put off His shoes? How could the breaths of heaven be carried across the Vale of Holiness, how could the sweet-scented, airy streams that blow out of the Abhá gardens ever be perceived by those that dwell on the Verdant Isle? How else could the pledges of the Prophets, the joyous tidings of the holy Seers of old, the stirring promises given unto this Sacred Place by the Manifestations of God, ever have been fulfilled?","Indeed, the attacks and the obstructiveness of the ignorant but cause the Word of God to be exalted, and spread His signs and tokens far and wide. Were it not for this opposition by the disdainful, this obduracy of the slanderers, this shouting from the pulpits, this crying and wailing of great and small alike, these accusations of unbelief leveled by the ignorant, this uproar from the foolish—how could news of the advent of the Primal Point and the bright dawning of the Daystar of Bahá ever have reached to east and west? How else could the planet have been rocked from pole to pole? How else could Persia have become the focal point of scattering splendors, and Asia Minor the radiating heart of the beauty of the Lord? However else could the flame of the Manifestation have spread into the south? By what means could the cries of God have been heard in the far north? How else could His summons have been heard in the continents of America and of Africa the dark? How else could the cockcrow of Heaven have penetrated those ears? How else could the sweet parrots of India have come upon this sugar, or nightingales have lifted up their warblings out of the land of ‘Iráq? What else could set the east and west to dancing, how else could this Consecrated Spot become the throne of the Beauty of God? How else could Sinai behold this burning brightness, how could the Advent’s flame adorn that mount? How else could the Holy Land be made the footstool of God’s beauty, and the holy vale of Towa2 become the site of excellence and grace, the sacred spot where Moses put off His shoes? How could the breaths of heaven be carried across the Vale of Holiness, how could the sweet-scented, airy streams that blow out of the Abhá gardens ever be perceived by those that dwell on the Verdant Isle? How else could the pledges of the Prophets, the joyous tidings of the holy Seers of old, the stirring promises given unto this Sacred Place by the Manifestations of God, ever have been fulfilled?",T195P2,Selections from the Writings of ‘Abdu’l‑Bahá,30
"One year after the ascension of Bahá’u’lláh, there came this verse from the lips of the Center of the Covenant","One year after the ascension of Bahá’u’lláh, there came this verse from the lips of the Center of the Covenant. The Covenant-breakers found it strange indeed, and they treated it with scorn. Yet, praised be God, its effects are now manifest, its power revealed, its import clear; for by God’s grace, today both East and West are trembling for joy, and now, from sweet waftings of holiness, the whole earth is scented with musk.",T218P2,Selections from the Writings of ‘Abdu’l‑Bahá,30
"Can any power withstand the penetrative influence of the Word of God? Nay, by God! The proof is clear and the evidence is complete! If anyone looketh with the eyes of justice he shall be struck with wonder and amazement and will testify that all the peoples, sects and races of the world should be glad, content and grateful for the teachings and admonitions of Bahá’u’lláh","Can any power withstand the penetrative influence of the Word of God? Nay, by God! The proof is clear and the evidence is complete! If anyone looketh with the eyes of justice he shall be struck with wonder and amazement and will testify that all the peoples, sects and races of the world should be glad, content and grateful for the teachings and admonitions of Bahá’u’lláh. For these divine injunctions tame every ferocious beast, transform the creeping insect into a soaring bird, cause human souls to become angels of the Kingdom, and make the human world a focus for the qualities of mercy.",T225P27,Selections from the Writings of ‘Abdu’l‑Bahá,30
 At such a time Bahá’u’lláh shone forth like the sun from the horizon of the east and illumined Persia with the lights of these teachings,"Therefore Bahá’u’lláh, fifty years ago, expounded this question of universal peace at a time when He was confined in the fortress of ‘Akká and was wronged and imprisoned. He wrote about this important matter of universal peace to all the great sovereigns of the world, and established it among His friends in the Orient. The horizon of the East was in utter darkness, nations displayed the utmost hatred and enmity towards each other, religions thirsted for each other’s blood, and it was darkness upon darkness. At such a time Bahá’u’lláh shone forth like the sun from the horizon of the east and illumined Persia with the lights of these teachings.",T227P5,Selections from the Writings of ‘Abdu’l‑Bahá,30
O Servant of the Threshold of Bahá’u’lláh! Thy letter dated 14 June 1920 hath been received,O Servant of the Threshold of Bahá’u’lláh! Thy letter dated 14 June 1920 hath been received. A letter from some of the members of the Peace Committee hath also been received and an answer hath been written to them. Deliver it to them.,T228P1,Selections from the Writings of ‘Abdu’l‑Bahá,30
