Sentence,Text,Section,Book,Cluster
"He hath wiped away their tears, kindled their light, rejoiced their hearts and enraptured their souls","He hath wiped away their tears, kindled their light, rejoiced their hearts and enraptured their souls. Death shall no more overtake them neither shall sorrow, weeping or tribulation afflict them. The Lord God Omnipotent hath been enthroned in His Kingdom and hath made all things new. This is the truth and what truth can be greater than that announced by the Revelation of St. John the Divine?",T3P2,Selections from the Writings of ‘Abdu’l‑Bahá,83
"And among His signs are His splendors, rising above the horizon of oneness, His lights streaming out from the dayspring of might, and the announcement of the Most Great Glad-Tidings by His Herald, the One, the Incomparable","And among His signs are His splendors, rising above the horizon of oneness, His lights streaming out from the dayspring of might, and the announcement of the Most Great Glad-Tidings by His Herald, the One, the Incomparable. Verily in this is a brilliant proof for the company of those who know.",T4P11,Selections from the Writings of ‘Abdu’l‑Bahá,83
"And again among His signs is the fact that His beauty stayed inviolate, and His human temple was protected as He revealed His splendors, despite the massed attacks of all His foes, who came against Him in their thousands with their darting arrows, spears and swords","And again among His signs is the fact that His beauty stayed inviolate, and His human temple was protected as He revealed His splendors, despite the massed attacks of all His foes, who came against Him in their thousands with their darting arrows, spears and swords. Herein is verily a wonder and a warning to any fair judge.",T4P16,Selections from the Writings of ‘Abdu’l‑Bahá,83
"Again among His signs are the extraordinary things He continually did, the miracles He performed, the wonders appearing from Him without interruption like the streaming down of His clouds—and the acknowledgement, even by unbelievers, of His powerful light","Again among His signs are the extraordinary things He continually did, the miracles He performed, the wonders appearing from Him without interruption like the streaming down of His clouds—and the acknowledgement, even by unbelievers, of His powerful light. By His own life! This was clearly verified, it was demonstrated to those of every persuasion who came into the presence of the living, the self-subsisting Lord.",T4P20,Selections from the Writings of ‘Abdu’l‑Bahá,83
 He maketh the heart to dance for joy and filleth up the soul with an ecstasy of love and rapture,"O ye spiritual friends of ‘Abdu’l‑Bahá! A trusted messenger hath arrived and hath, in the world of the spirit, delivered a message from God’s loved ones. This auspicious courier bringeth fragrances of great ardor and wafteth the life-giving breezes of the love of God. He maketh the heart to dance for joy and filleth up the soul with an ecstasy of love and rapture. So intensely hath the glory of Divine Unity penetrated souls and hearts that all are now bound one to another with heavenly ties, and all are even as a single heart, a single soul. Wherefore reflections of the spirit and impressions of the Divine are now mirrored clear and sharp in the deep heart’s core. I beg of God to strengthen these spiritual bonds as day followeth day, and make this mystic oneness to shine ever more brightly, until at last all shall be as troops marshaled together beneath the banner of the Covenant within the sheltering shade of the Word of God; that they may strive with all their might until universal fellowship, close and warm, and unalloyed love, and spiritual relationships, will connect all the hearts in the world. Then will all humankind, because of this fresh and dazzling bounty, be gathered in a single homeland. Then will conflict and dissension vanish from the face of the earth, then will mankind be cradled in love for the beauty of the All-Glorious. Discord will change to accord, dissension to unison. The roots of malevolence will be torn out, the basis of aggression destroyed. The bright rays of union will obliterate the darkness of limitations, and the splendors of heaven will make the human heart to be even as a mine veined richly with the love of God.",T7P1,Selections from the Writings of ‘Abdu’l‑Bahá,83
" Else would they have acknowledged His words, and borne witness to the verses He revealed, confessed the truth of His utterances, sought shelter under the protective shadow of His banner, learned of His signs and tokens, and rejoiced in His blissful tidings","Never would the Pharisees have been emboldened to calumniate Him and charge Him with that grievous sin, but for their ignorance of the inner core of mysteries and the fact that they paid no heed to His splendors and regarded not His proofs. Else would they have acknowledged His words, and borne witness to the verses He revealed, confessed the truth of His utterances, sought shelter under the protective shadow of His banner, learned of His signs and tokens, and rejoiced in His blissful tidings.",T19P6,Selections from the Writings of ‘Abdu’l‑Bahá,83
"O thou handmaid of God! It is recorded in eastern histories that Socrates journeyed to Palestine and Syria and there, from men learned in the things of God, acquired certain spiritual truths; that when he returned to Greece, he promulgated two beliefs: one, the unity of God, and the other, the immortality of the soul after its separation from the body; that these concepts, so foreign to their thought, raised a great commotion among the Greeks, until in the end they gave him poison and killed him","O thou handmaid of God! It is recorded in eastern histories that Socrates journeyed to Palestine and Syria and there, from men learned in the things of God, acquired certain spiritual truths; that when he returned to Greece, he promulgated two beliefs: one, the unity of God, and the other, the immortality of the soul after its separation from the body; that these concepts, so foreign to their thought, raised a great commotion among the Greeks, until in the end they gave him poison and killed him.",T25P1,Selections from the Writings of ‘Abdu’l‑Bahá,83
" But the Manifestation of the Most Great Name—may my life be a sacrifice for His loved ones—was an expression of the coming of age, the maturing of man’s inmost reality in this world of being","In cycles gone by, each one of the Manifestations of God hath had His own rank in the world of existence, and each hath represented a stage in the development of humanity. But the Manifestation of the Most Great Name—may my life be a sacrifice for His loved ones—was an expression of the coming of age, the maturing of man’s inmost reality in this world of being. For the sun is the source and wellspring of light and heat, the focal point of splendors, and it compriseth all the perfections that are made manifest by the other stars which have dawned upon the world. Make thou an effort that thou mayest take thy place under the sun and receive an abundant share of its dazzling light. In truth do I tell thee, once thou hast attained this station, thou shalt behold the saints bowing down their heads in all humility before Him. Haste thou to life before death cometh; haste thou to the spring season before autumn draweth in; and before illness striketh, haste thou to healing—that thou mayest become a physician of the spirit who, with the breaths of the Holy Spirit, healeth all manner of sickness in this famed and glorious age.",T27P1,Selections from the Writings of ‘Abdu’l‑Bahá,83
" When once He standeth revealed unto the assembled peoples of the world and appeareth with such comeliness, such enchantments—alluring as a Joseph in the Egypt of the spirit—He enslaveth all the lovers on earth","Such is the case with the holy Manifestations of God. Such in particular is the case with the divine reality of the Most Great Name, the Abhá Beauty. When once He standeth revealed unto the assembled peoples of the world and appeareth with such comeliness, such enchantments—alluring as a Joseph in the Egypt of the spirit—He enslaveth all the lovers on earth.",T31P7,Selections from the Writings of ‘Abdu’l‑Bahá,83
" And notwithstanding this, the response was to depend utterly upon God, and to remain composed, confident, long-suffering, undisturbed, to such a degree that a person knowing nothing of the situation would have thought us easy of heart and mind, perfectly happy, thriving and at peace","Last year a number of the unfaithful, both from within and from without, both known to us and strangers, took before the Sulṭán of Turkey slanderous charges against these homeless exiles, bringing against us grave accusations with no basis in fact. The Government, conformably with prudence, determined to look into these charges, and dispatched a Commission of Investigation to this city. It is obvious what an opportunity this afforded our ill-wishers, and what a storm they unleashed, all this beyond description by tongue or pen. Only one who witnessed it could know what a turmoil they created and what an earthquake of anguish was the result. And notwithstanding this, the response was to depend utterly upon God, and to remain composed, confident, long-suffering, undisturbed, to such a degree that a person knowing nothing of the situation would have thought us easy of heart and mind, perfectly happy, thriving and at peace.",T35P13,Selections from the Writings of ‘Abdu’l‑Bahá,83
" His care and loving-kindness surge even as the eternal billows of the sea, and His blessings are continually showered from His eternal Kingdom","O servant of the One true God! The Lord be praised, the loved ones of God are found in every land, and are, one and all, neath the shadow of the Tree of Life and under the protection of His good providence. His care and loving-kindness surge even as the eternal billows of the sea, and His blessings are continually showered from His eternal Kingdom.",T52P1,Selections from the Writings of ‘Abdu’l‑Bahá,83
" Cause him to become a brilliant lamp, shining out with the light of Thy wisdom in the midst of Thy people","O my Lord! Lift Thou the veil from before his sight. Rain down Thy plenteous bounties upon him, intoxicate him with the wine of love for Thee, make him one of Thy angels whose feet walk upon this earth even as their souls are soaring through the high heavens. Cause him to become a brilliant lamp, shining out with the light of Thy wisdom in the midst of Thy people.",T90P3,Selections from the Writings of ‘Abdu’l‑Bahá,83
" The Blessed Beauty, however, always expressed repugnance for it, and although, in the early days, there were reasons why He would smoke a little tobacco, in time He completely renounced it, and those sanctified souls who followed Him in all things also abandoned its use","The Báb, at the outset of His mission, explicitly prohibited tobacco, and the friends one and all abandoned its use. But since those were times when dissimulation was permitted, and every individual who abstained from smoking was exposed to harassment, abuse and even death—the friends, in order not to advertise their beliefs, would smoke. Later on, the Book of Aqdas was revealed, and since smoking tobacco was not specifically forbidden there, the believers did not give it up. The Blessed Beauty, however, always expressed repugnance for it, and although, in the early days, there were reasons why He would smoke a little tobacco, in time He completely renounced it, and those sanctified souls who followed Him in all things also abandoned its use.",T129P8,Selections from the Writings of ‘Abdu’l‑Bahá,83
