Sentence,Text,Section,Book,Cluster
"Each of the meetings ye have organized, wherein ye feel heavenly emotions and comprehend realities and significances, is like unto the firmament, and those souls are as resplendent stars shining with the light of guidance","Each of the meetings ye have organized, wherein ye feel heavenly emotions and comprehend realities and significances, is like unto the firmament, and those souls are as resplendent stars shining with the light of guidance.",T18P2,Selections from the Writings of ‘Abdu’l‑Bahá,18
"Regarding the health society of which thou art a member, once it cometh under the shelter of this Faith its influence shall increase a hundredfold","Regarding the health society of which thou art a member, once it cometh under the shelter of this Faith its influence shall increase a hundredfold.",T31P11,Selections from the Writings of ‘Abdu’l‑Bahá,18
" It hath rejoiced my heart to know that, God be praised, the friends in that area, with absolute unity, fellowship and love, have held this new election and were successful in voting for souls who are sanctified, are favored at the Holy Threshold and are well known amongst the friends to be staunch and firm in the Covenant","O ye dear friends of ‘Abdu’l‑Bahá! A blessed letter hath been received from you, telling of the election of a Spiritual Assembly. It hath rejoiced my heart to know that, God be praised, the friends in that area, with absolute unity, fellowship and love, have held this new election and were successful in voting for souls who are sanctified, are favored at the Holy Threshold and are well known amongst the friends to be staunch and firm in the Covenant.",T37P1,Selections from the Writings of ‘Abdu’l‑Bahá,18
"Now must those elected representatives arise to serve with spirituality and joy, with purity of intent, with strong attraction to the fragrances of the Almighty, and well supported by the Holy Spirit","Now must those elected representatives arise to serve with spirituality and joy, with purity of intent, with strong attraction to the fragrances of the Almighty, and well supported by the Holy Spirit. Let them raise up the banner of guidance, and as soldiers of the Company on high, let them exalt God’s Word, spread abroad His sweet savors, educate the souls of men, and promote the Most Great Peace.",T37P2,Selections from the Writings of ‘Abdu’l‑Bahá,18
"As to you, O ye other handmaids who are enamored of the heavenly fragrances, arrange ye holy gatherings, and found ye Spiritual Assemblies, for these are the basis for spreading the sweet savors of God, exalting His Word, uplifting the lamp of His grace, promulgating His religion and promoting His Teachings, and what bounty is there greater than this? These Spiritual Assemblies are aided by the Spirit of God","As to you, O ye other handmaids who are enamored of the heavenly fragrances, arrange ye holy gatherings, and found ye Spiritual Assemblies, for these are the basis for spreading the sweet savors of God, exalting His Word, uplifting the lamp of His grace, promulgating His religion and promoting His Teachings, and what bounty is there greater than this? These Spiritual Assemblies are aided by the Spirit of God. Their defender is ‘Abdu’l‑Bahá. Over them He spreadeth His wings. What bounty is there greater than this? These Spiritual Assemblies are shining lamps and heavenly gardens, from which the fragrances of holiness are diffused over all regions, and the lights of knowledge are shed abroad over all created things. From them the spirit of life streameth in every direction. They, indeed, are the potent sources of the progress of man, at all times and under all conditions. What bounty is there greater than this?",T38P5,Selections from the Writings of ‘Abdu’l‑Bahá,18
" It is incumbent upon the Spiritual Consultative Assembly of New York to be in complete agreement with that of Chicago, and for these two assemblies of consultation jointly to approve whatever they consider suitable for publication and distribution","O thou who art steadfast in the Covenant, and staunch! The letter which thou didst write … hath been shown to me, and the opinions expressed therein were most commendable. It is incumbent upon the Spiritual Consultative Assembly of New York to be in complete agreement with that of Chicago, and for these two assemblies of consultation jointly to approve whatever they consider suitable for publication and distribution. Following that, let them send one copy to ‘Akká, so that it may also be approved from here, after which the material will be returned to be published and circulated.",T41P1,Selections from the Writings of ‘Abdu’l‑Bahá,18
"The question of coordinating and unifying the two Spiritual Assemblies, that of Chicago and of New York, is of the utmost importance, and once a Spiritual Assembly is duly formed in Washington, these two Assemblies should also establish ties of unity with that Assembly","The question of coordinating and unifying the two Spiritual Assemblies, that of Chicago and of New York, is of the utmost importance, and once a Spiritual Assembly is duly formed in Washington, these two Assemblies should also establish ties of unity with that Assembly. To sum it up, it is the desire of the Lord God that the loved ones of God and the handmaids of the Merciful in the West should come closer together in harmony and unity as day followeth day, and until this is accomplished, the work will never go forward. The Spiritual Assemblies are collectively the most effective of all instruments for establishing unity and harmony. This matter is of the utmost importance; this is the magnet that draweth down the confirmations of God. If once the beauty of the unity of the friends—this Divine Beloved—be decked in the adornments of the Abhá Kingdom, it is certain that within a very short time those countries will become the Paradise of the All-Glorious, and that out of the west the splendors of unity will cast their bright rays over all the earth.",T41P2,Selections from the Writings of ‘Abdu’l‑Bahá,18
 The Spiritual Assemblies are collectively the most effective of all instruments for establishing unity and harmony,"The question of coordinating and unifying the two Spiritual Assemblies, that of Chicago and of New York, is of the utmost importance, and once a Spiritual Assembly is duly formed in Washington, these two Assemblies should also establish ties of unity with that Assembly. To sum it up, it is the desire of the Lord God that the loved ones of God and the handmaids of the Merciful in the West should come closer together in harmony and unity as day followeth day, and until this is accomplished, the work will never go forward. The Spiritual Assemblies are collectively the most effective of all instruments for establishing unity and harmony. This matter is of the utmost importance; this is the magnet that draweth down the confirmations of God. If once the beauty of the unity of the friends—this Divine Beloved—be decked in the adornments of the Abhá Kingdom, it is certain that within a very short time those countries will become the Paradise of the All-Glorious, and that out of the west the splendors of unity will cast their bright rays over all the earth.",T41P2,Selections from the Writings of ‘Abdu’l‑Bahá,18
" We have gathered in this Spiritual Assembly, united in our views and thoughts, with our purposes harmonized to exalt Thy Word amidst mankind","O God, my God! We are servants of Thine that have turned with devotion to Thy Holy Face, that have detached ourselves from all besides Thee in this glorious Day. We have gathered in this Spiritual Assembly, united in our views and thoughts, with our purposes harmonized to exalt Thy Word amidst mankind. O Lord, our God! Make us the signs of Thy Divine Guidance, the Standards of Thine exalted Faith amongst men, servants to Thy mighty Covenant, O Thou our Lord Most High, manifestations of Thy Divine Unity in Thine Abhá Kingdom, and resplendent stars shining upon all regions. Lord! Aid us to become seas surging with the billows of Thy wondrous Grace, streams flowing from Thine all-glorious Heights, goodly fruits upon the Tree of Thy heavenly Cause, trees waving through the breezes of Thy Bounty in Thy celestial Vineyard. O God! Make our souls dependent upon the Verses of Thy Divine Unity, our hearts cheered with the outpourings of Thy Grace, that we may unite even as the waves of one sea and become merged together as the rays of Thine effulgent Light; that our thoughts, our views, our feelings may become as one reality, manifesting the spirit of union throughout the world. Thou art the Gracious, the Bountiful, the Bestower, the Almighty, the Merciful, the Compassionate.",T42P5,Selections from the Writings of ‘Abdu’l‑Bahá,18
The members thereof1 must take counsel together in such wise that no occasion for ill-feeling or discord may arise,"The members thereof1 must take counsel together in such wise that no occasion for ill-feeling or discord may arise. This can be attained when every member expresseth with absolute freedom his own opinion and setteth forth his argument. Should anyone oppose, he must on no account feel hurt for not until matters are fully discussed can the right way be revealed. The shining spark of truth cometh forth only after the clash of differing opinions. If after discussion, a decision be carried unanimously well and good; but if, the Lord forbid, differences of opinion should arise, a majority of voices must prevail.",T44P1,Selections from the Writings of ‘Abdu’l‑Bahá,18
" If the erection of the House of Worship in a public place would arouse the hostility of evildoers, then the meeting must, in every locality, be held in some hidden place","This is a matter of the utmost significance. If the erection of the House of Worship in a public place would arouse the hostility of evildoers, then the meeting must, in every locality, be held in some hidden place. Even in every hamlet, a place must be set aside as the Mashriqu’l-Adhkár, and even though it be underground.",T59P2,Selections from the Writings of ‘Abdu’l‑Bahá,18
" Many and various were the joyful tidings it conveyed, namely, that through the power of faith and constancy in the Covenant, numerous gatherings have been convened, and the loved ones are everywhere astir and active","O ye blessed souls!1 The letter ye had written to Raḥmatu’lláh hath been perused. Many and various were the joyful tidings it conveyed, namely, that through the power of faith and constancy in the Covenant, numerous gatherings have been convened, and the loved ones are everywhere astir and active.",T63P1,Selections from the Writings of ‘Abdu’l‑Bahá,18
 I am always a traveler to America and am assuredly associating with spiritual and illumined friends,"Whenever an illumined assembly of the friends of God is gathered, ‘Abdu’l‑Bahá, although bodily absent, is yet present in spirit and in soul. I am always a traveler to America and am assuredly associating with spiritual and illumined friends. Distance is annihilated and prevents not the close and intimate association of two souls that are closely attached in heart even though they may be in two different countries. I am therefore thy close companion, attuned and in harmony with thy soul.",T66P2,Selections from the Writings of ‘Abdu’l‑Bahá,18
 Your service should consist of eloquent speeches delivered in gatherings wherein ye may promulgate the divine teachings,"Extensive travel in October, to the north, south, east and west, accompanied by that candle of the love of God, Mrs. Maxwell, would be highly acceptable. My hope is that she may entirely recover; this beloved handmaid of God is like a flame of fire and thinks day and night of nothing save service to God. For the present, travel throughout the northern states, and in the winter season hasten to the states in the south. Your service should consist of eloquent speeches delivered in gatherings wherein ye may promulgate the divine teachings. If possible, undertake at some time a voyage to the Hawaiian Islands.",T70P3,Selections from the Writings of ‘Abdu’l‑Bahá,18
