Sentence,Text,Section,Book,Cluster
"Again among His signs is the dawning sun of His knowledge, and the rising moon of His arts and skills, and His demonstrating perfection in all His ways, as testified by the learned and accomplished of many nations","Again among His signs is the dawning sun of His knowledge, and the rising moon of His arts and skills, and His demonstrating perfection in all His ways, as testified by the learned and accomplished of many nations.",T4P15,Selections from the Writings of ‘Abdu’l‑Bahá,0
 That Individual who in past ages was set above His fellows was gifted according to the virtues of His time,"O thou dear friend! Know thou that the distinguished Individual of every age is endowed according to the perfections of His age. That Individual who in past ages was set above His fellows was gifted according to the virtues of His time. But in this age of splendors, this era of God, the preeminent Personage, the luminous Orb, the chosen Individual will shine out with such perfections and such power as ultimately to dazzle the minds of every community and group. And since such a Personage is superior to all others in spiritual perfections and heavenly attainments, and is indeed the focal center of divine blessings and the pivot of the circle of light, He will encompass all others, and there is no doubt whatsoever that He will shine out with such power as to gather every soul into His sheltering shade.",T31P3,Selections from the Writings of ‘Abdu’l‑Bahá,0
Ye should consider the question of goodly character as of the first importance,"Ye should consider the question of goodly character as of the first importance. It is incumbent upon every father and mother to counsel their children over a long period, and guide them unto those things which lead to everlasting honor.",T108P1,Selections from the Writings of ‘Abdu’l‑Bahá,0
 That honorable man hath been so subjected to the stress and strain of this world that his greatest wish was for deliverance from it,"O thou seeker of the Kingdom! Thy letter was received. Thou hast written of the severe calamity that hath befallen thee—the death of thy respected husband. That honorable man hath been so subjected to the stress and strain of this world that his greatest wish was for deliverance from it. Such is this mortal abode: a storehouse of afflictions and suffering. It is ignorance that binds man to it, for no comfort can be secured by any soul in this world, from monarch down to the most humble commoner. If once this life should offer a man a sweet cup, a hundred bitter ones will follow; such is the condition of this world. The wise man, therefore, doth not attach himself to this mortal life and doth not depend upon it; at some moments, even, he eagerly wisheth for death that he may thereby be freed from these sorrows and afflictions. Thus it is seen that some, under extreme pressure of anguish, have committed suicide.",T170P1,Selections from the Writings of ‘Abdu’l‑Bahá,0
 He bore countless agonies and ills,"The Abhá Beauty endured the most afflictive of calamities. He bore countless agonies and ills. He enjoyed not a moment’s peace, drew not an easeful breath. He wandered, homeless, over desert sands and mountain slopes; He was shut in a fortress, and a prison cell. But to Him, His pauper’s mat of straw was an eternal throne of glory, and His heavy chains a sovereign’s carcanet. By day, by night, He lived under a whirring sword, and He was ready from moment to moment for death on the cross. He bore all this that He might purify the world, and deck it out with the tender mercies of the Lord God; that He might set it at rest; that conflict and aggression might be put to flight, the lance and the keen blade be exchanged for loving fellowship, malevolence and war turn into safety and gentleness and love, that battlefields of hate and wrath should become gardens of delight, and places where once the blood-drenched armies clashed, be fragrant pleasure grounds; that warfare should be seen as shame, and the resort to arms, even as a loathsome sickness, be shunned by every people; that universal peace raise its pavilions on the loftiest mounts, and war be made to perish forever from the earth.",T206P12,Selections from the Writings of ‘Abdu’l‑Bahá,0
" He must also be utterly humble and lowly so that others may be edified, and be totally self-effaced and evanescent so that he may teach with the melody of the Concourse on high—otherwise his teaching will have no effect","The teacher, when teaching, must be himself fully enkindled, so that his utterance, like unto a flame of fire, may exert influence and consume the veil of self and passion. He must also be utterly humble and lowly so that others may be edified, and be totally self-effaced and evanescent so that he may teach with the melody of the Concourse on high—otherwise his teaching will have no effect.",T217P1,Selections from the Writings of ‘Abdu’l‑Bahá,0
From his words it became apparent that he understood the purpose of this Servant to have been a request for material assistance,"From his words it became apparent that he understood the purpose of this Servant to have been a request for material assistance. We, therefore, revealed in his (Napoleon III’s) name verses in the Súratu’l-Haykal, some of which We now quote, that thou mayest know that the Cause of this Wronged One hath been revealed for the sake of God, and hath come from Him:",P78,epistle-to-the-son-of-the-wolf,0
" As he was faithful, however, in the discharge of his duty, he deserveth Our commendation","Whenever high dignitaries of Persia came to that city (Constantinople) they would exert themselves to the utmost soliciting at every door such allowances and gifts as they might obtain. This Wronged One, however, if He hath done nothing that would redound to the glory of Persia, hath at least acted in a manner that could in no wise disgrace it. That which was done by his late Excellency (Mushíru’d-Dawlih)—may God exalt his station—was not actuated by his friendship towards this Wronged One, but rather was prompted by his own sagacious judgment, and by his desire to accomplish the service he secretly contemplated rendering his Government. I testify that he was so faithful in his service to his Government that dishonesty played no part, and was held in contempt, in the domain of his activities. It was he who was responsible for the arrival of these wronged ones in the Most Great Prison (‘Akká). As he was faithful, however, in the discharge of his duty, he deserveth Our commendation. This Wronged One hath, at all times, aimed and striven to exalt and advance the interests of both the government and the people, not to elevate His own station. A number of men have, now, gathered others about them, and have arisen to dishonor this Wronged One. He, nevertheless, beseecheth God—hallowed and glorified be He—to aid them to return unto Him, and assist them to compensate for that which escaped them, and repent before the door of His bounty. He, verily, is the Forgiving, the Merciful.",P113,epistle-to-the-son-of-the-wolf,0
" A distinguished siyyid, whose well-known integrity, acceptable conduct, and commercial reputation, were recognized by the majority of fair-minded men, and who was regarded by all as a highly honored merchant, once visited Beirut","O Shaykh! We had seized the reins of authority by the power of God and His Divine might, as He alone can seize, Who is the Mighty, the Strong. None had the power to stir up mischief or sedition. Now, however, as they have failed to appreciate this loving-kindness and these bounties, they have been, and will be, afflicted with the retribution which their acts must entail. The State officials, considering the secret progress of the Extended Cord have, from every direction, incited and aided Mine adversaries. In the Great City (Constantinople) they have roused a considerable number of people to oppose this Wronged One. Things have come to such a pass that the officials in that city have acted in a manner which hath brought shame to both the government and the people. A distinguished siyyid, whose well-known integrity, acceptable conduct, and commercial reputation, were recognized by the majority of fair-minded men, and who was regarded by all as a highly honored merchant, once visited Beirut. In view of his friendship for this Wronged One they telegraphed the Persian Dragoman informing him that this siyyid, assisted by his servant, had stolen a sum of money and other things and gone to ‘Akká. Their design in this matter was to dishonor this Wronged One. And yet, far be it from the people of this country to allow themselves to be deflected, by these unseemly tales, from the straight path of uprightness and truth. Briefly, they have assaulted Me from every side, and are reinforcing Mine adversaries. This Wronged One, however, beseecheth the one true God to graciously assist every one in that which beseemeth these days. Day and night I fix My gaze on these perspicuous words, and recite: “O God, my God! I beseech Thee by the sun of Thy grace, and the sea of Thy knowledge, and the heaven of Thy justice, to aid them that have denied Thee to confess, and such as have turned aside from Thee to return, and those who have calumniated Thee to be just and fair-minded. Assist them, O my Lord, to return unto Thee, and to repent before the door of Thy grace. Powerful art Thou to do what Thou willest, and in Thy grasp are the reins of all that is in the heavens and all that is on earth. Praise be unto God, the Lord of the worlds.”",P162,epistle-to-the-son-of-the-wolf,0
" To demonstrate that His one purpose is to promote the general welfare, He has withheld His name","His Majesty the Sháh6 has, at the present time, [1875] resolved to bring about the advancement of the Persian people, their welfare and security and the prosperity of their country. He has spontaneously extended assistance to his subjects, displaying energy and fair-mindedness, hoping that by the light of justice he might make Írán the envy of East and West, and set that fine fervor which characterized the first great epochs of Persia to flowing again through the veins of her people. As is clear to the discerning, the writer has for this reason felt it necessary to put down, for the sake of God alone and as a tribute to this high endeavor, a brief statement on certain urgent questions. To demonstrate that His one purpose is to promote the general welfare, He has withheld His name.7 Since He believes that guidance toward righteousness is in itself a righteous act, He offers these few words of counsel to His country’s sons, words spoken for God’s sake alone and in the spirit of a faithful friend. Our Lord, Who knows all things, bears witness that this Servant seeks nothing but what is right and good; for He, a wanderer in the desert of God’s love, has come into a realm where the hand of denial or assent, of praise or blame, can touch Him not. “We nourish your souls for the sake of God; We seek from you neither recompense nor thanks.”8",P11,The Secret of Divine Civilization,0
