Sentence,Text,Section,Book,Cluster
" Make Thou the deaf to hear, the dumb to speak","O holy Lord! O Lord of loving-kindness! We stray about Thy dwelling, longing to behold Thy beauty, and loving all Thy ways. We are hapless, lowly, and of small account. We are paupers: show us mercy, give us bounty; look not upon our failings, hide Thou our endless sins. Whatever we are, still are we Thine, and what we speak and hear is praise of Thee, and it is Thy face we seek, Thy path we follow. Thou art the Lord of loving-kindness, we are sinners and astray and far from home. Wherefore, O Cloud of Mercy, grant us some drops of rain. O Flowering Bed of grace, send forth a fragrant breeze. O Sea of all bestowals, roll towards us a great wave. O Sun of Bounty, send down a shaft of light. Grant us pity, grant us grace. By Thy beauty, we come with no provision but our sins, with no good deeds to tell of, only hopes. Unless Thy concealing veil doth cover us, and Thy protection shield and cradle us, what power have these helpless souls to rise and serve Thee, what substance have these wretched ones to make a brave display? Thou Who art the Mighty, the All-Powerful, help us, favor us; withered as we are, revive us with showers from Thy clouds of grace; lowly as we are, illumine us with bright rays from the Daystar of Thy oneness. Cast Thou these thirsty fish into the ocean of Thy mercy, guide Thou this lost caravan to the shelter of Thy singleness; to the wellspring of guidance lead Thou the ones who have wandered far astray, and grant to those who have missed the path a haven within the precincts of Thy might. Lift Thou to these parched lips the bounteous and soft-flowing waters of heaven, raise up these dead to everlasting life. Grant Thou to the blind eyes that will see. Make Thou the deaf to hear, the dumb to speak. Set Thou the dispirited ablaze, make Thou the heedless mindful, warn Thou the proud, awaken those who sleep.",T2P10,Selections from the Writings of ‘Abdu’l‑Bahá,58
" As for the rest, “There surely came upon them a time when they were a thing not spoken of","O ye handmaids of the merciful Lord! How many queens of this world laid down their heads on a pillow of dust and disappeared. No fruit was left of them, no trace, no sign, not even their names. For them, no more granting of bestowals; for them, no more living at all. Not so the handmaids who ministered at the Threshold of God; these have shone forth like glittering stars in the skies of ancient glory, shedding their splendors across all the reaches of time. These have fulfilled their dearest hopes in the Abhá Paradise; they have tasted the honey of reunion in the congregation of the Lord. Such souls as these profited from their existence here on earth: they plucked the fruit of life. As for the rest, “There surely came upon them a time when they were a thing not spoken of.”",T8P6,Selections from the Writings of ‘Abdu’l‑Bahá,58
" The seventh candle is unity of language, i","Behold how its light is now dawning upon the world’s darkened horizon. The first candle is unity in the political realm, the early glimmerings of which can now be discerned. The second candle is unity of thought in world undertakings, the consummation of which will erelong be witnessed. The third candle is unity in freedom which will surely come to pass. The fourth candle is unity in religion which is the cornerstone of the foundation itself, and which, by the power of God, will be revealed in all its splendor. The fifth candle is the unity of nations—a unity which in this century will be securely established, causing all the peoples of the world to regard themselves as citizens of one common fatherland. The sixth candle is unity of races, making of all that dwell on earth peoples and kindreds of one race. The seventh candle is unity of language, i.e., the choice of a universal tongue in which all peoples will be instructed and converse. Each and every one of these will inevitably come to pass, inasmuch as the power of the Kingdom of God will aid and assist in their realization.",T15P7,Selections from the Writings of ‘Abdu’l‑Bahá,58
", the choice of a universal tongue in which all peoples will be instructed and converse","Behold how its light is now dawning upon the world’s darkened horizon. The first candle is unity in the political realm, the early glimmerings of which can now be discerned. The second candle is unity of thought in world undertakings, the consummation of which will erelong be witnessed. The third candle is unity in freedom which will surely come to pass. The fourth candle is unity in religion which is the cornerstone of the foundation itself, and which, by the power of God, will be revealed in all its splendor. The fifth candle is the unity of nations—a unity which in this century will be securely established, causing all the peoples of the world to regard themselves as citizens of one common fatherland. The sixth candle is unity of races, making of all that dwell on earth peoples and kindreds of one race. The seventh candle is unity of language, i.e., the choice of a universal tongue in which all peoples will be instructed and converse. Each and every one of these will inevitably come to pass, inasmuch as the power of the Kingdom of God will aid and assist in their realization.",T15P7,Selections from the Writings of ‘Abdu’l‑Bahá,58
" Read ye The Hidden Words, ponder the inner meanings thereof, act in accord therewith","To thank Him for this, make ye a mighty effort, and choose for yourselves a noble goal. Through the power of faith, obey ye the teachings of God, and let all your actions conform to His laws. Read ye The Hidden Words, ponder the inner meanings thereof, act in accord therewith. Read, with close attention, the Tablets of Ṭarázát (Ornaments), Kalimát (Words of Paradise), Tajallíyyát (Effulgences), Ishráqát (Splendors), and Bishárát (Glad Tidings), and rise up as ye are bidden in the heavenly teachings. Thus may each one of you be even as a candle casting its light, the center of attraction wherever people come together; and from you, as from a bed of flowers, may sweet scents be shed.",T17P3,Selections from the Writings of ‘Abdu’l‑Bahá,58
" It is evident that the Letter is a member of the Word, and this membership in the Word signifieth that the Letter is dependent for its value on the Word, that is, it deriveth its grace from the Word; it has a spiritual kinship with the Word, and is accounted an integral part of the Word","Emmanuel2 was indeed the Herald of the Second Coming of Christ, and a Summoner to the pathway of the Kingdom. It is evident that the Letter is a member of the Word, and this membership in the Word signifieth that the Letter is dependent for its value on the Word, that is, it deriveth its grace from the Word; it has a spiritual kinship with the Word, and is accounted an integral part of the Word. The Apostles were even as Letters, and Christ was the essence of the Word Itself; and the meaning of the Word, which is grace everlasting, cast a splendor on those Letters. Again, since the Letter is a member of the Word, it therefore, in its inner meaning, is consonant with the Word.",T29P8,Selections from the Writings of ‘Abdu’l‑Bahá,58
" It was most eloquent and full of flavor, and reading it was a delight","O army of God! A letter signed jointly by all of you hath been received. It was most eloquent and full of flavor, and reading it was a delight.",T35P1,Selections from the Writings of ‘Abdu’l‑Bahá,58
 “Whence cometh this Singer Who speaketh the Beloved’s name?”,"Today it behooveth one and all to forgo the mention of all else, and to disregard all things. Let their speaking, let their inner state be summed up thus: “Keep all my words of prayer and praise confined to one refrain; make all my life but servitude to Thee.” That is, let them concentrate all their thoughts, all their words, on teaching the Cause of God and spreading the Faith of God, and inspiring all to characterize themselves with the characteristics of God; on loving mankind; on being pure and holy in all things, and spotless in their public and private life; on being upright and detached, and fervent, and afire. All is to be yielded up, save only the remembrance of God; all is to be dispraised, except His praise. Today, to this melody of the Company on high, the world will leap and dance: “Glory be to my Lord, the All-Glorious!” But know ye this: save for this song of God, no song will stir the world, and save for this nightingale-cry of truth from the Garden of God, no melody will lure away the heart. “Whence cometh this Singer Who speaketh the Beloved’s name?”",T54P2,Selections from the Writings of ‘Abdu’l‑Bahá,58
" When thou dost loose thy tongue to deliver this great good news, this will become the means of teaching the people","When delivering the glad tidings, speak out and say: the Promised One of all the world’s peoples hath now been made manifest. For each and every people, and every religion, await a Promised One, and Bahá’u’lláh is that One Who is awaited by all; and therefore the Cause of Bahá’u’lláh will bring about the oneness of mankind, and the tabernacle of unity will be upraised on the heights of the world, and the banners of the universality of all humankind will be unfurled on the peaks of the earth. When thou dost loose thy tongue to deliver this great good news, this will become the means of teaching the people.",T65P2,Selections from the Writings of ‘Abdu’l‑Bahá,58
" It is even as a voice wondrously sweet, or a melody played: although sounds are but vibrations in the air which affect the ear’s auditory nerve, and these vibrations are but chance phenomena carried along through the air, even so, see how they move the heart","My meaning is this, that in every aspect of life, purity and holiness, cleanliness and refinement, exalt the human condition and further the development of man’s inner reality. Even in the physical realm, cleanliness will conduce to spirituality, as the Holy Writings clearly state. And although bodily cleanliness is a physical thing, it hath, nevertheless, a powerful influence on the life of the spirit. It is even as a voice wondrously sweet, or a melody played: although sounds are but vibrations in the air which affect the ear’s auditory nerve, and these vibrations are but chance phenomena carried along through the air, even so, see how they move the heart. A wondrous melody is wings for the spirit, and maketh the soul to tremble for joy. The purport is that physical cleanliness doth also exert its effect upon the human soul.",T129P4,Selections from the Writings of ‘Abdu’l‑Bahá,58
