Sentence,Text,Section,Book,Cluster
"Another of His signs is the marvel of His discourse, the eloquence of His utterance, the rapidity with which His Writings were revealed, His words of wisdom, His verses, His epistles, His communes, His unfolding of the Qur’án, both the abstruse verses thereof and the clear","Another of His signs is the marvel of His discourse, the eloquence of His utterance, the rapidity with which His Writings were revealed, His words of wisdom, His verses, His epistles, His communes, His unfolding of the Qur’án, both the abstruse verses thereof and the clear. By thy very life! This thing is plain as day to whoever will regard it with the eye of justice.",T4P14,Selections from the Writings of ‘Abdu’l‑Bahá,69
" Later on, the Book of Aqdas was revealed, and since smoking tobacco was not specifically forbidden there, the believers did not give it up","The Báb, at the outset of His mission, explicitly prohibited tobacco, and the friends one and all abandoned its use. But since those were times when dissimulation was permitted, and every individual who abstained from smoking was exposed to harassment, abuse and even death—the friends, in order not to advertise their beliefs, would smoke. Later on, the Book of Aqdas was revealed, and since smoking tobacco was not specifically forbidden there, the believers did not give it up. The Blessed Beauty, however, always expressed repugnance for it, and although, in the early days, there were reasons why He would smoke a little tobacco, in time He completely renounced it, and those sanctified souls who followed Him in all things also abandoned its use.",T129P8,Selections from the Writings of ‘Abdu’l‑Bahá,69
" Again, in the days of Muḥammad, observe that there were twelve dawning-points of holiness, the manifestors of God’s confirming help","Consider how in the days of the Interlocutor (Moses), there were twelve holy beings who were leaders of the twelve tribes; and likewise in the dispensation of the Spirit (Christ), note that there were twelve Apostles gathered within the sheltering shade of that supernal Light, and from those splendid dawning-points the Sun of Truth shone forth even as the sun in the sky. Again, in the days of Muḥammad, observe that there were twelve dawning-points of holiness, the manifestors of God’s confirming help. Such is the way of it.",T142P3,Selections from the Writings of ‘Abdu’l‑Bahá,69
" Others trained and shepherded the people with a rod of iron, as in the Dispensation of Muḥammad","In brief, the Scripture saith: “And he that talked with me had a rod made out of gold, that is, a measure, wherewith he measured the city and the gates thereof and the towers thereof.” The meaning is that certain personages guided the people with a staff grown out of the earth, and shepherded them with a rod, like unto the rod of Moses. Others trained and shepherded the people with a rod of iron, as in the Dispensation of Muḥammad. And in this present cycle, because it is the mightiest of Dispensations, that rod grown out of the vegetable kingdom and that rod of iron will be transformed into a rod of purest gold, taken from out the endless treasure houses in the Kingdom of the Lord. By this rod will the people be trained.",T142P7,Selections from the Writings of ‘Abdu’l‑Bahá,69
" The twelve-fold crown is the twelve Imáms, who, even as the Apostles, supported the Faith of God","As to the woman in the Revelation of Saint John, chapter 12, who fled into the wilderness, and the great wonder appearing in the heavens—that woman clothed with the sun, with the moon under her feet: what is meant by the woman is the Law of God. For according to the terminology of the Holy Books, this reference is to the Law, the woman being its symbol here. And the two luminaries, the sun and the moon, are the two thrones, the Turkish and the Persian, these two being under the rule of the Law of God. The sun is the symbol of the Persian Empire, and the moon, that is, the crescent, of the Turkish. The twelve-fold crown is the twelve Imáms, who, even as the Apostles, supported the Faith of God. The newborn Child is the Beauty of the Adored One,1 come forth out of the Law of God. He then saith that the woman fled into the wilderness, that is, the Law of God was carried out of Palestine to the desert of Ḥijáz, where it remained 1260 years—that is, until the advent of the promised Child. And as is well known, in the Holy Books, every day is accounted as one year.",T145P7,Selections from the Writings of ‘Abdu’l‑Bahá,69
" Included among them are the Íqán, which hath been translated into English, the works of Mírzá Abu’l-Faḍl, and those of some others among the believers","Thou didst ask as to acquiring knowledge: read thou the Books and Tablets of God, and the articles written to demonstrate the truth of this Faith. Included among them are the Íqán, which hath been translated into English, the works of Mírzá Abu’l-Faḍl, and those of some others among the believers. In the days to come a great number of holy Tablets and other sacred writings will be translated, and thou shouldst read these as well. Likewise, ask thou of God that the magnet of His love should draw unto thee the knowledge of Him. Once a soul becometh holy in all things, purified, sanctified, the gates of the knowledge of God will open wide before his eyes.",T160P3,Selections from the Writings of ‘Abdu’l‑Bahá,69
" After all these tribulations, these body blows, they flung Him out of ‘Iráq in the continent of Asia, to the continent of Europe, and in that place of bitter exile, of wretched hardships, to the wrongs that were heaped upon Him by the people of the Qur’án were now added the virulent persecutions, the powerful attacks, the plottings, the slanders, the continual hostilities, the hate and malice, of the people of the Bayán","The Abhá Beauty Himself—may the spirit of all existence be offered up for His loved ones—bore all manner of ordeals, and willingly accepted for Himself intense afflictions. No torment was there left that His sacred form was not subjected to, no suffering that did not descend upon Him. How many a night, when He was chained, did He go sleepless because of the weight of His iron collar; how many a day the burning pain of the stocks and fetters gave Him no moment’s peace. From Níyávarán to Ṭihrán they made Him run—He, that embodied spirit, He Who had been accustomed to repose against cushions of ornamented silk—chained, shoeless, His head bared; and down under the earth, in the thick darkness of that narrow dungeon, they shut Him up with murderers, rebels and thieves. Ever and again they assailed Him with a new torment, and all were certain that from one moment to the next He would suffer a martyr’s death. After some time they banished Him from His native land, and sent Him to countries alien and far away. During many a year in ‘Iráq, no moment passed but the arrow of a new anguish struck His holy heart; with every breath a sword came down upon that sacred body, and He could hope for no moment of security and rest. From every side His enemies mounted their attack with unrelenting hate; and singly and alone He withstood them all. After all these tribulations, these body blows, they flung Him out of ‘Iráq in the continent of Asia, to the continent of Europe, and in that place of bitter exile, of wretched hardships, to the wrongs that were heaped upon Him by the people of the Qur’án were now added the virulent persecutions, the powerful attacks, the plottings, the slanders, the continual hostilities, the hate and malice, of the people of the Bayán. My pen is powerless to tell it all; but ye have surely been informed of it. Then, after twenty-four years in this, the Most Great Prison, in agony and sore affliction, His days drew to a close.",T207P7,Selections from the Writings of ‘Abdu’l‑Bahá,69
" The departure of Muḥammad, the Beloved of God, from the city of His birth was the cause of the exaltation of God’s Holy Word, and the banishment of the Sacred Beauty led to the diffusion of the light of His divine Revelation throughout all regions","Abraham’s migration from His native land caused the bountiful gifts of the All-Glorious to be made manifest, and the setting of Canaan’s brightest star unfolded to the eyes the radiance of Joseph. The flight of Moses, the Prophet of Sinai, revealed the Flame of the Lord’s burning Fire, and the rise of Jesus breathed the breaths of the Holy Spirit into the world. The departure of Muḥammad, the Beloved of God, from the city of His birth was the cause of the exaltation of God’s Holy Word, and the banishment of the Sacred Beauty led to the diffusion of the light of His divine Revelation throughout all regions.",T222P2,Selections from the Writings of ‘Abdu’l‑Bahá,69
"” What explanation can they give concerning that which the Seal of the Prophets (Muḥammad)—may the souls of all else but Him be offered up for His sake—hath said?: “Ye, verily, shall behold your Lord as ye behold the full moon on its fourteenth night","O Shaykh! How do the divines of this age account for the effulgent glory which the Sadrah of Utterance hath shed upon the Son of ‘Imrán (Moses) on the Sinai of Divine knowledge? He (Moses) hearkened unto the Word which the Burning Bush had uttered, and accepted it; and yet most men are bereft of the power of comprehending this, inasmuch as they have busied themselves with their own concerns, and are unaware of the things which belong unto God. Referring to this, the Siyyid of Findirisk hath well said: “This theme no mortal mind can fathom; be it even that of Abú-Nasr, or Abú-‘Alí Síná (Avicenna).” What explanation can they give concerning that which the Seal of the Prophets (Muḥammad)—may the souls of all else but Him be offered up for His sake—hath said?: “Ye, verily, shall behold your Lord as ye behold the full moon on its fourteenth night.” The Commander of the Faithful (Imám ‘Alí)—peace be upon him—moreover, saith in the Khutbiy-i-Tutúnjíyyih: “Anticipate ye the Revelation of Him Who conversed with Moses from the Burning Bush on Sinai.” Ḥusayn, the son of ‘Alí—peace be upon him—likewise saith: “Will there be vouchsafed unto anyone besides Thee a Revelation which hath not been vouchsafed unto Thyself—A Revelation Whose Revealer will be He Who revealed Thee. Blind be the eye that seeth Thee not!”",P71,epistle-to-the-son-of-the-wolf,69
"” The Commander of the Faithful (Imám ‘Alí)—peace be upon him—moreover, saith in the Khutbiy-i-Tutúnjíyyih: “Anticipate ye the Revelation of Him Who conversed with Moses from the Burning Bush on Sinai","O Shaykh! How do the divines of this age account for the effulgent glory which the Sadrah of Utterance hath shed upon the Son of ‘Imrán (Moses) on the Sinai of Divine knowledge? He (Moses) hearkened unto the Word which the Burning Bush had uttered, and accepted it; and yet most men are bereft of the power of comprehending this, inasmuch as they have busied themselves with their own concerns, and are unaware of the things which belong unto God. Referring to this, the Siyyid of Findirisk hath well said: “This theme no mortal mind can fathom; be it even that of Abú-Nasr, or Abú-‘Alí Síná (Avicenna).” What explanation can they give concerning that which the Seal of the Prophets (Muḥammad)—may the souls of all else but Him be offered up for His sake—hath said?: “Ye, verily, shall behold your Lord as ye behold the full moon on its fourteenth night.” The Commander of the Faithful (Imám ‘Alí)—peace be upon him—moreover, saith in the Khutbiy-i-Tutúnjíyyih: “Anticipate ye the Revelation of Him Who conversed with Moses from the Burning Bush on Sinai.” Ḥusayn, the son of ‘Alí—peace be upon him—likewise saith: “Will there be vouchsafed unto anyone besides Thee a Revelation which hath not been vouchsafed unto Thyself—A Revelation Whose Revealer will be He Who revealed Thee. Blind be the eye that seeth Thee not!”",P71,epistle-to-the-son-of-the-wolf,69
