Sentence,Text,Section,Book,Cluster
” The teacher should not consider himself as learned and others ignorant,"O honored lady! In accordance with the divine teachings in this glorious dispensation we should not belittle anyone and call him ignorant, saying: “You know not, but I know.” Rather, we should look upon others with respect, and when attempting to explain and demonstrate, we should speak as if we are investigating the truth, saying: “Here these things are before us. Let us investigate to determine where and in what form the truth can be found.” The teacher should not consider himself as learned and others ignorant. Such a thought breedeth pride, and pride is not conducive to influence. The teacher should not see in himself any superiority; he should speak with the utmost kindliness, lowliness and humility, for such speech exerteth influence and educateth the souls.",T15P3,Selections from the Writings of ‘Abdu’l‑Bahá,66
" The teacher should not see in himself any superiority; he should speak with the utmost kindliness, lowliness and humility, for such speech exerteth influence and educateth the souls","O honored lady! In accordance with the divine teachings in this glorious dispensation we should not belittle anyone and call him ignorant, saying: “You know not, but I know.” Rather, we should look upon others with respect, and when attempting to explain and demonstrate, we should speak as if we are investigating the truth, saying: “Here these things are before us. Let us investigate to determine where and in what form the truth can be found.” The teacher should not consider himself as learned and others ignorant. Such a thought breedeth pride, and pride is not conducive to influence. The teacher should not see in himself any superiority; he should speak with the utmost kindliness, lowliness and humility, for such speech exerteth influence and educateth the souls.",T15P3,Selections from the Writings of ‘Abdu’l‑Bahá,66
 They endeavored for the sake of everyone’s life and engaged in the service of universal education,"Thus, the divine Manifestations of God had a universal and all-inclusive conception. They endeavored for the sake of everyone’s life and engaged in the service of universal education. The area of their aims was not limited—nay, rather, it was wide and all-inclusive.",T34P3,Selections from the Writings of ‘Abdu’l‑Bahá,66
" They diffuse universal education, that every soul may as much as possible have a share of knowledge","O thou beloved maidservant of God! Thy letter was received and its contents revealed the fact that the friends, in perfect energy and vitality, are engaged in the propagation of the heavenly teachings. This news hath caused intense joy and gladness. For every era hath a spirit; the spirit of this illumined era lieth in the teachings of Bahá’u’lláh. For these lay the foundation of the oneness of the world of humanity and promulgate universal brotherhood. They are founded upon the unity of science and religion and upon investigation of truth. They uphold the principle that religion must be the cause of amity, union and harmony among men. They establish the equality of both sexes and propound economic principles which are for the happiness of individuals. They diffuse universal education, that every soul may as much as possible have a share of knowledge. They abrogate and nullify religious, racial, political, patriotic and economic prejudices and the like. Those teachings that are scattered throughout the Epistles and Tablets are the cause of the illumination and the life of the world of humanity. Whoever promulgateth them will verily be assisted by the Kingdom of God.",T71P1,Selections from the Writings of ‘Abdu’l‑Bahá,66
" And further, those present should concern themselves with every means of training the girl children; with teaching the various branches of knowledge, good behavior, a proper way of life, the cultivation of a good character, chastity and constancy, perseverance, strength, determination, firmness of purpose; with household management, the education of children, and whatever especially applieth to the needs of girls—to the end that these girls, reared in the stronghold of all perfections, and with the protection of a goodly character, will, when they themselves become mothers, bring up their children from earliest infancy to have a good character and conduct themselves well","This gathering must be completely spiritual. That is, the discussions must be confined to marshalling clear and conclusive proofs that the Sun of Truth hath indeed arisen. And further, those present should concern themselves with every means of training the girl children; with teaching the various branches of knowledge, good behavior, a proper way of life, the cultivation of a good character, chastity and constancy, perseverance, strength, determination, firmness of purpose; with household management, the education of children, and whatever especially applieth to the needs of girls—to the end that these girls, reared in the stronghold of all perfections, and with the protection of a goodly character, will, when they themselves become mothers, bring up their children from earliest infancy to have a good character and conduct themselves well.",T94P2,Selections from the Writings of ‘Abdu’l‑Bahá,66
" Thus shall they learn perseverance in all things, the will to advance, high-mindedness and high resolve, chastity and purity of life","O handmaids of the Lord! The spiritual assemblage that ye established in that illumined city is most propitious. Ye have made great strides; ye have surpassed the others, have arisen to serve the Holy Threshold, and have won heavenly bestowals. Now with all spiritual zeal must ye gather in that enlightened assemblage and recite the Holy Writings and engage in remembering the Lord. Set ye forth His arguments and proofs. Work ye for the guidance of the women in that land, teach the young girls and the children, so that the mothers may educate their little ones from their earliest days, thoroughly train them, rear them to have a goodly character and good morals, guide them to all the virtues of humankind, prevent the development of any behavior that would be worthy of blame, and foster them in the embrace of Bahá’í education. Thus shall these tender infants be nurtured at the breast of the knowledge of God and His love. Thus shall they grow and flourish, and be taught righteousness and the dignity of humankind, resolution and the will to strive and to endure. Thus shall they learn perseverance in all things, the will to advance, high-mindedness and high resolve, chastity and purity of life. Thus shall they be enabled to carry to a successful conclusion whatsoever they undertake.",T95P1,Selections from the Writings of ‘Abdu’l‑Bahá,66
Let the mothers consider that whatever concerneth the education of children is of the first importance,"Let the mothers consider that whatever concerneth the education of children is of the first importance. Let them put forth every effort in this regard, for when the bough is green and tender it will grow in whatever way ye train it. Therefore is it incumbent upon the mothers to rear their little ones even as a gardener tendeth his young plants. Let them strive by day and by night to establish within their children faith and certitude, the fear of God, the love of the Beloved of the worlds, and all good qualities and traits. Whensoever a mother seeth that her child hath done well, let her praise and applaud him and cheer his heart; and if the slightest undesirable trait should manifest itself, let her counsel the child and punish him, and use means based on reason, even a slight verbal chastisement should this be necessary. It is not, however, permissible to strike a child, or vilify him, for the child’s character will be totally perverted if he be subjected to blows or verbal abuse.",T95P2,Selections from the Writings of ‘Abdu’l‑Bahá,66
"For mothers are the first educators, the first mentors; and truly it is the mothers who determine the happiness, the future greatness, the courteous ways and learning and judgment, the understanding and the faith of their little ones","For mothers are the first educators, the first mentors; and truly it is the mothers who determine the happiness, the future greatness, the courteous ways and learning and judgment, the understanding and the faith of their little ones.",T96P2,Selections from the Writings of ‘Abdu’l‑Bahá,66
"Were there no educator, all souls would remain savage, and were it not for the teacher, the children would be ignorant creatures","Were there no educator, all souls would remain savage, and were it not for the teacher, the children would be ignorant creatures.",T98P1,Selections from the Writings of ‘Abdu’l‑Bahá,66
"It is for this reason that, in this new cycle, education and training are recorded in the Book of God as obligatory and not voluntary","It is for this reason that, in this new cycle, education and training are recorded in the Book of God as obligatory and not voluntary. That is, it is enjoined upon the father and mother, as a duty, to strive with all effort to train the daughter and the son, to nurse them from the breast of knowledge and to rear them in the bosom of sciences and arts. Should they neglect this matter, they shall be held responsible and worthy of reproach in the presence of the stern Lord.",T98P2,Selections from the Writings of ‘Abdu’l‑Bahá,66
