Sentence,Text,Section,Book,Cluster
" Should any heap his blame upon you, praise ye him; should he offer you a deadly poison, give him the choicest honey in exchange; and should he threaten your life, grant him a remedy that will heal him evermore","Act in accordance with the counsels of the Lord: that is, rise up in such wise, and with such qualities, as to endow the body of this world with a living soul, and to bring this young child, humanity, to the stage of adulthood. So far as ye are able, ignite a candle of love in every meeting, and with tenderness rejoice and cheer ye every heart. Care for the stranger as for one of your own; show to alien souls the same loving kindness ye bestow upon your faithful friends. Should any come to blows with you, seek to be friends with him; should any stab you to the heart, be ye a healing salve unto his sores; should any taunt and mock at you, meet him with love. Should any heap his blame upon you, praise ye him; should he offer you a deadly poison, give him the choicest honey in exchange; and should he threaten your life, grant him a remedy that will heal him evermore. Should he be pain itself, be ye his medicine; should he be thorns, be ye his roses and sweet herbs. Perchance such ways and words from you will make this darksome world turn bright at last; will make this dusty earth turn heavenly, this devilish prison place become a royal palace of the Lord—so that war and strife will pass and be no more, and love and trust will pitch their tents on the summits of the world. Such is the essence of God’s admonitions; such in sum are the teachings for the Dispensation of Bahá.",T16P5,Selections from the Writings of ‘Abdu’l‑Bahá,44
" Now, far from being enthroned, this man has not even a mat to sit on","When Christ appeared, twenty centuries ago, although the Jews were eagerly awaiting His Coming, and prayed every day, with tears, saying: “O God, hasten the Revelation of the Messiah,” yet when the Sun of Truth dawned, they denied Him and rose against Him with the greatest enmity, and eventually crucified that divine Spirit, the Word of God, and named Him Beelzebub, the evil one, as is recorded in the Gospel. The reason for this was that they said: “The Revelation of Christ, according to the clear text of the Torah, will be attested by certain signs, and so long as these signs have not appeared, whoso layeth claim to be a Messiah is an impostor. Among these signs is this, that the Messiah should come from an unknown place, yet we all know this man’s house in Nazareth, and can any good thing come out of Nazareth? The second sign is that He shall rule with a rod of iron, that is, He must act with the sword, but this Messiah has not even a wooden staff. Another of the conditions and signs is this: He must sit upon the throne of David and establish David’s sovereignty. Now, far from being enthroned, this man has not even a mat to sit on. Another of the conditions is this: the promulgation of all the laws of the Torah; yet this man has abrogated these laws, and has even broken the sabbath day, although it is the clear text of the Torah that whosoever layeth claim to prophethood and revealeth miracles and breaketh the sabbath day, must be put to death. Another of the signs is this, that in His reign justice will be so advanced that righteousness and well-doing will extend from the human even to the animal world—the snake and the mouse will share one hole, and the eagle and the partridge one nest, the lion and the gazelle shall dwell in one pasture, and the wolf and the kid shall drink from one fountain. Yet now, injustice and tyranny have waxed so great in His time that they have crucified Him! Another of the conditions is this, that in the days of the Messiah the Jews will prosper and triumph over all the peoples of the world, but now they are living in the utmost abasement and servitude in the empire of the Romans. Then how can this be the Messiah promised in the Torah?”",T19P20,Selections from the Writings of ‘Abdu’l‑Bahá,44
 He bore calamities,"O army of God! The Exalted One, the Báb, gave up His life. The Blessed Perfection gave up a hundred lives at every breath. He bore calamities. He suffered anguish. He was imprisoned. He was chained. He was made homeless and was banished to distant lands. Finally, then, He lived out His days in the Most Great Prison. Likewise, a great multitude of the lovers of God who followed this path have tasted the honey of martyrdom and they gave up everything—life, possessions, kindred—all they had. How many homes were reduced to rubble; how many dwellings were broken into and pillaged; how many a noble building went to the ground; how many a palace was battered into a tomb. And all this came about that humankind might be illumined, that ignorance might yield to knowledge, that men of earth might become men of heaven, that discord and dissension might be torn out by the roots, and the Kingdom of Peace become established over all the world. Strive ye now that this bounty become manifest, and this best-beloved of all hopes be realized in splendor throughout the community of man.",T35P10,Selections from the Writings of ‘Abdu’l‑Bahá,44
 He suffered anguish,"O army of God! The Exalted One, the Báb, gave up His life. The Blessed Perfection gave up a hundred lives at every breath. He bore calamities. He suffered anguish. He was imprisoned. He was chained. He was made homeless and was banished to distant lands. Finally, then, He lived out His days in the Most Great Prison. Likewise, a great multitude of the lovers of God who followed this path have tasted the honey of martyrdom and they gave up everything—life, possessions, kindred—all they had. How many homes were reduced to rubble; how many dwellings were broken into and pillaged; how many a noble building went to the ground; how many a palace was battered into a tomb. And all this came about that humankind might be illumined, that ignorance might yield to knowledge, that men of earth might become men of heaven, that discord and dissension might be torn out by the roots, and the Kingdom of Peace become established over all the world. Strive ye now that this bounty become manifest, and this best-beloved of all hopes be realized in splendor throughout the community of man.",T35P10,Selections from the Writings of ‘Abdu’l‑Bahá,44
 He was chained,"O army of God! The Exalted One, the Báb, gave up His life. The Blessed Perfection gave up a hundred lives at every breath. He bore calamities. He suffered anguish. He was imprisoned. He was chained. He was made homeless and was banished to distant lands. Finally, then, He lived out His days in the Most Great Prison. Likewise, a great multitude of the lovers of God who followed this path have tasted the honey of martyrdom and they gave up everything—life, possessions, kindred—all they had. How many homes were reduced to rubble; how many dwellings were broken into and pillaged; how many a noble building went to the ground; how many a palace was battered into a tomb. And all this came about that humankind might be illumined, that ignorance might yield to knowledge, that men of earth might become men of heaven, that discord and dissension might be torn out by the roots, and the Kingdom of Peace become established over all the world. Strive ye now that this bounty become manifest, and this best-beloved of all hopes be realized in splendor throughout the community of man.",T35P10,Selections from the Writings of ‘Abdu’l‑Bahá,44
 He was made homeless and was banished to distant lands,"O army of God! The Exalted One, the Báb, gave up His life. The Blessed Perfection gave up a hundred lives at every breath. He bore calamities. He suffered anguish. He was imprisoned. He was chained. He was made homeless and was banished to distant lands. Finally, then, He lived out His days in the Most Great Prison. Likewise, a great multitude of the lovers of God who followed this path have tasted the honey of martyrdom and they gave up everything—life, possessions, kindred—all they had. How many homes were reduced to rubble; how many dwellings were broken into and pillaged; how many a noble building went to the ground; how many a palace was battered into a tomb. And all this came about that humankind might be illumined, that ignorance might yield to knowledge, that men of earth might become men of heaven, that discord and dissension might be torn out by the roots, and the Kingdom of Peace become established over all the world. Strive ye now that this bounty become manifest, and this best-beloved of all hopes be realized in splendor throughout the community of man.",T35P10,Selections from the Writings of ‘Abdu’l‑Bahá,44
 He is in peril now,"This Servant of the Lord’s Threshold hath been in peril at all times. He is in peril now. At no time have I had any hope of safety, and my dearest wish is this: to drink of the martyr’s bounteous and brimful cup, and die on the field of sacrifice, delighting in that wine which is the most precious of God’s gifts. This is my highest hope, this my most vehement desire.",T37P9,Selections from the Writings of ‘Abdu’l‑Bahá,44
 Over them He spreadeth His wings,"As to you, O ye other handmaids who are enamored of the heavenly fragrances, arrange ye holy gatherings, and found ye Spiritual Assemblies, for these are the basis for spreading the sweet savors of God, exalting His Word, uplifting the lamp of His grace, promulgating His religion and promoting His Teachings, and what bounty is there greater than this? These Spiritual Assemblies are aided by the Spirit of God. Their defender is ‘Abdu’l‑Bahá. Over them He spreadeth His wings. What bounty is there greater than this? These Spiritual Assemblies are shining lamps and heavenly gardens, from which the fragrances of holiness are diffused over all regions, and the lights of knowledge are shed abroad over all created things. From them the spirit of life streameth in every direction. They, indeed, are the potent sources of the progress of man, at all times and under all conditions. What bounty is there greater than this?",T38P5,Selections from the Writings of ‘Abdu’l‑Bahá,44
"But man hath perversely continued to serve his lustful appetites, and he would not content himself with simple foods","But man hath perversely continued to serve his lustful appetites, and he would not content himself with simple foods. Rather, he prepared for himself food that was compounded of many ingredients, of substances differing one from the other. With this, and with the perpetrating of vile and ignoble acts, his attention was engrossed, and he abandoned the temperance and moderation of a natural way of life. The result was the engendering of diseases both violent and diverse.",T134P2,Selections from the Writings of ‘Abdu’l‑Bahá,44
" This did Job say after they had reproached him, and he himself had lamented the harms that his tribulations had wreaked upon him","As to the statement of Job, chapter 19, verses 25–27, “I know that my Redeemer liveth, and that He shall stand at the latter day upon the earth,” the meaning here is: I shall not be abased, I have a Sustainer and a Guardian, and my Helper, my Defender will in the end be made manifest. And although now my flesh be weak and clothed with worms, yet shall I be healed, and with these mine own eyes, that is, mine inner sight, I shall behold Him. This did Job say after they had reproached him, and he himself had lamented the harms that his tribulations had wreaked upon him. And even when, from the terrible inroads of the sickness, his body was covered with worms, he sought to tell those about him that still he would be fully healed, and that in his very body, with his very eyes, he would gaze on his Redeemer.",T145P6,Selections from the Writings of ‘Abdu’l‑Bahá,44
