Sentence,Text,Section,Book,Cluster
" The mineral kingdom, for example, which is lower, is precluded from comprehending the vegetable kingdom; for the mineral, any such understanding would be utterly impossible","The existence of the Divine Being hath been clearly established, on the basis of logical proofs, but the reality of the Godhead is beyond the grasp of the mind. When thou dost carefully consider this matter, thou wilt see that a lower plane can never comprehend a higher. The mineral kingdom, for example, which is lower, is precluded from comprehending the vegetable kingdom; for the mineral, any such understanding would be utterly impossible. In the same way, no matter how far the vegetable kingdom may develop, it will achieve no conception of the animal kingdom, and any such comprehension at its level would be unthinkable, for the animal occupieth a plane higher than that of the vegetable: this tree cannot conceive of hearing and sight. And the animal kingdom, no matter how far it may evolve, can never become aware of the reality of the intellect, which discovereth the inner essence of all things, and comprehendeth those realities which cannot be seen; for the human plane as compared with that of the animal is very high. And although these beings all coexist in the contingent world, in each case the difference in their stations precludeth their grasp of the whole; for no lower degree can understand a higher, such comprehension being impossible.",T21P2,Selections from the Writings of ‘Abdu’l‑Bahá,54
" In the same way, no matter how far the vegetable kingdom may develop, it will achieve no conception of the animal kingdom, and any such comprehension at its level would be unthinkable, for the animal occupieth a plane higher than that of the vegetable: this tree cannot conceive of hearing and sight","The existence of the Divine Being hath been clearly established, on the basis of logical proofs, but the reality of the Godhead is beyond the grasp of the mind. When thou dost carefully consider this matter, thou wilt see that a lower plane can never comprehend a higher. The mineral kingdom, for example, which is lower, is precluded from comprehending the vegetable kingdom; for the mineral, any such understanding would be utterly impossible. In the same way, no matter how far the vegetable kingdom may develop, it will achieve no conception of the animal kingdom, and any such comprehension at its level would be unthinkable, for the animal occupieth a plane higher than that of the vegetable: this tree cannot conceive of hearing and sight. And the animal kingdom, no matter how far it may evolve, can never become aware of the reality of the intellect, which discovereth the inner essence of all things, and comprehendeth those realities which cannot be seen; for the human plane as compared with that of the animal is very high. And although these beings all coexist in the contingent world, in each case the difference in their stations precludeth their grasp of the whole; for no lower degree can understand a higher, such comprehension being impossible.",T21P2,Selections from the Writings of ‘Abdu’l‑Bahá,54
" The animal, for instance, comprehendeth the mineral and vegetable, the human understandeth the planes of the animal, vegetable and mineral","The higher plane, however, understandeth the lower. The animal, for instance, comprehendeth the mineral and vegetable, the human understandeth the planes of the animal, vegetable and mineral. But the mineral cannot possibly understand the realms of man. And notwithstanding the fact that all these entities coexist in the phenomenal world, even so, no lower degree can ever comprehend a higher.",T21P3,Selections from the Writings of ‘Abdu’l‑Bahá,54
"In the world of existence—that which is comprehensible—there are stages of mortality: the first stage is the mineral world, next is the vegetable world","In the world of existence—that which is comprehensible—there are stages of mortality: the first stage is the mineral world, next is the vegetable world. In the latter world the mineral doth exist but with a distinctive feature which is the vegetable characteristic. Likewise in the animal world, the mineral and vegetable characteristics are present and in addition the characteristics of the animal world are to be found, which are the faculties of hearing and of sight. In the human world the characteristics of the mineral, vegetable and animal worlds are found and in addition that of the human kind, namely the intellectual characteristic, which discovereth the realities of things and comprehendeth universal principles.",T30P2,Selections from the Writings of ‘Abdu’l‑Bahá,54
 In the latter world the mineral doth exist but with a distinctive feature which is the vegetable characteristic,"In the world of existence—that which is comprehensible—there are stages of mortality: the first stage is the mineral world, next is the vegetable world. In the latter world the mineral doth exist but with a distinctive feature which is the vegetable characteristic. Likewise in the animal world, the mineral and vegetable characteristics are present and in addition the characteristics of the animal world are to be found, which are the faculties of hearing and of sight. In the human world the characteristics of the mineral, vegetable and animal worlds are found and in addition that of the human kind, namely the intellectual characteristic, which discovereth the realities of things and comprehendeth universal principles.",T30P2,Selections from the Writings of ‘Abdu’l‑Bahá,54
" Likewise in the animal world, the mineral and vegetable characteristics are present and in addition the characteristics of the animal world are to be found, which are the faculties of hearing and of sight","In the world of existence—that which is comprehensible—there are stages of mortality: the first stage is the mineral world, next is the vegetable world. In the latter world the mineral doth exist but with a distinctive feature which is the vegetable characteristic. Likewise in the animal world, the mineral and vegetable characteristics are present and in addition the characteristics of the animal world are to be found, which are the faculties of hearing and of sight. In the human world the characteristics of the mineral, vegetable and animal worlds are found and in addition that of the human kind, namely the intellectual characteristic, which discovereth the realities of things and comprehendeth universal principles.",T30P2,Selections from the Writings of ‘Abdu’l‑Bahá,54
" In the human world the characteristics of the mineral, vegetable and animal worlds are found and in addition that of the human kind, namely the intellectual characteristic, which discovereth the realities of things and comprehendeth universal principles","In the world of existence—that which is comprehensible—there are stages of mortality: the first stage is the mineral world, next is the vegetable world. In the latter world the mineral doth exist but with a distinctive feature which is the vegetable characteristic. Likewise in the animal world, the mineral and vegetable characteristics are present and in addition the characteristics of the animal world are to be found, which are the faculties of hearing and of sight. In the human world the characteristics of the mineral, vegetable and animal worlds are found and in addition that of the human kind, namely the intellectual characteristic, which discovereth the realities of things and comprehendeth universal principles.",T30P2,Selections from the Writings of ‘Abdu’l‑Bahá,54
" The explanation is that if, as an example, the sugar component in the animal’s body hath decreased, according to a natural law the animal hankereth after an herb that is rich in sugar","The proof of this is that while other animals have never studied medical science, nor carried on researches into diseases or medicines, treatments or cures—even so, when one of them falleth a prey to sickness, nature leadeth it, in fields or desert places, to the very plant which, once eaten, will rid the animal of its disease. The explanation is that if, as an example, the sugar component in the animal’s body hath decreased, according to a natural law the animal hankereth after an herb that is rich in sugar. Then, by a natural urge, which is the appetite, among a thousand different varieties of plants across the field, the animal will discover and consume that herb which containeth a sugar component in large amounts. Thus the essential balance of the substances composing its body is reestablished, and the animal is rid of its disease.",T134P7,Selections from the Writings of ‘Abdu’l‑Bahá,54
" Then, by a natural urge, which is the appetite, among a thousand different varieties of plants across the field, the animal will discover and consume that herb which containeth a sugar component in large amounts","The proof of this is that while other animals have never studied medical science, nor carried on researches into diseases or medicines, treatments or cures—even so, when one of them falleth a prey to sickness, nature leadeth it, in fields or desert places, to the very plant which, once eaten, will rid the animal of its disease. The explanation is that if, as an example, the sugar component in the animal’s body hath decreased, according to a natural law the animal hankereth after an herb that is rich in sugar. Then, by a natural urge, which is the appetite, among a thousand different varieties of plants across the field, the animal will discover and consume that herb which containeth a sugar component in large amounts. Thus the essential balance of the substances composing its body is reestablished, and the animal is rid of its disease.",T134P7,Selections from the Writings of ‘Abdu’l‑Bahá,54
" In the physical realm of creation, all things are eaters and eaten: the plant drinketh in the mineral, the animal doth crop and swallow down the plant, man doth feed upon the animal, and the mineral devoureth the body of man","Be thou not surprised at this. Reflect upon the inner realities of the universe, the secret wisdoms involved, the enigmas, the interrelationships, the rules that govern all. For every part of the universe is connected with every other part by ties that are very powerful and admit of no imbalance, nor any slackening whatever. In the physical realm of creation, all things are eaters and eaten: the plant drinketh in the mineral, the animal doth crop and swallow down the plant, man doth feed upon the animal, and the mineral devoureth the body of man. Physical bodies are transferred past one barrier after another, from one life to another, and all things are subject to transformation and change, save only the essence of existence itself—since it is constant and immutable, and upon it is founded the life of every species and kind, of every contingent reality throughout the whole of creation.",T137P2,Selections from the Writings of ‘Abdu’l‑Bahá,54
