Sentence,Text,Section,Book,Cluster
"The most vital duty, in this day, is to purify your characters, to correct your manners, and improve your conduct","The most vital duty, in this day, is to purify your characters, to correct your manners, and improve your conduct. The beloved of the Merciful must show forth such character and conduct among His creatures, that the fragrance of their holiness may be shed upon the whole world, and may quicken the dead, inasmuch as the purpose of the Manifestation of God and the dawning of the limitless lights of the Invisible is to educate the souls of men, and refine the character of every living man—so that blessed individuals, who have freed themselves from the murk of the animal world, shall rise up with those qualities which are the adornings of the reality of man. The purpose is that earthlings should turn into the people of Heaven, and those who walk in darkness should come into the light, and those who are excluded should join the inner circle of the Kingdom, and those who are as nothing should become intimates of the everlasting Glory. It is that the portionless should gain their share of the boundless sea, and the ignorant drink their fill from the living fount of knowledge; that those who thirst for blood should forsake their savagery, and those who are barbed of claw should turn gentle and forbearing, and those who love war should seek instead for true conciliation; it is that the brutal, their talons razor-sharp, should enjoy the benefits of lasting peace; that the foul should learn that there is a realm of purity, and the tainted find their way to the rivers of holiness.",T2P16,Selections from the Writings of ‘Abdu’l‑Bahá,90
"Praise be to Him Who hath fashioned this new era, this age of majesty, even as an unfolding pageant where the realities of all things can be exposed to view","Praise be to Him Who hath fashioned this new era, this age of majesty, even as an unfolding pageant where the realities of all things can be exposed to view. Now are clouds of bounty raining down and the gifts of the loving Lord are clearly manifest; for both the seen and the unseen worlds have been illumined, and the Promised One hath come to earth and the beauty of the Adored One hath shone forth.",T19P2,Selections from the Writings of ‘Abdu’l‑Bahá,90
It is our hope that thou wilt in this day arise to promote that which Emmanuel foretold,"It is our hope that thou wilt in this day arise to promote that which Emmanuel foretold. Know thou for a certainty that thou wilt succeed in this, for the confirmations of the Holy Spirit are continually descending, and the power of the Word will exert such an influence that the Letter shall become the mirror in which the splendid Sun—the Word Itself—will be reflected, and the grace and glory of the Word will illumine the whole earth.",T29P9,Selections from the Writings of ‘Abdu’l‑Bahá,90
 It is appropriate and befitting that in this illumined age—the age of the progress of the world of humanity—we should be self-sacrificing and should serve the human race,"O thou who art serving the world of humanity! Thy letter was received and from its contents we felt exceedingly glad. It was a decisive proof and a brilliant evidence. It is appropriate and befitting that in this illumined age—the age of the progress of the world of humanity—we should be self-sacrificing and should serve the human race. Every universal cause is divine and every particular one is temporal. The principles of the divine Manifestations of God were, therefore, all-universal and all-inclusive.",T34P1,Selections from the Writings of ‘Abdu’l‑Bahá,90
" If this Assembly, through the holy breathings of the All-Merciful and His divine confirmations, endure and remain fixed and firm, it shall produce notable results and it shall succeed in enterprises of great moment","O ye whom ‘Abdu’l‑Bahá loveth! I have read your reports with great joy; they are of a nature to cheer and refresh the heart and gladden the soul. If this Assembly, through the holy breathings of the All-Merciful and His divine confirmations, endure and remain fixed and firm, it shall produce notable results and it shall succeed in enterprises of great moment.",T40P1,Selections from the Writings of ‘Abdu’l‑Bahá,90
" Thus correspondence with that gathering is sincere, constant and uninterrupted","O ye who are firm in the Covenant! ‘Abdu’l‑Bahá is constantly engaged in ideal communication with any Spiritual Assembly which is instituted through the divine bounty, and the members of which, in the utmost devotion, turn to the divine Kingdom and are firm in the Covenant. To them he is wholeheartedly attached and with them he is linked by everlasting ties. Thus correspondence with that gathering is sincere, constant and uninterrupted.",T46P1,Selections from the Writings of ‘Abdu’l‑Bahá,90
" This is especially the case today, in this dispensation beyond compare, this most generous of ages, when it is highly acclaimed, for it is truly accounted among such gatherings as are held to worship and glorify God","O ye loyal servants of the Ancient Beauty! In every cycle and dispensation, the feast hath been favored and loved, and the spreading of a table for the lovers of God hath been considered a praiseworthy act. This is especially the case today, in this dispensation beyond compare, this most generous of ages, when it is highly acclaimed, for it is truly accounted among such gatherings as are held to worship and glorify God. Here the holy verses, the heavenly odes and laudations are intoned, and the heart is quickened, and carried away from itself.",T48P1,Selections from the Writings of ‘Abdu’l‑Bahá,90
"Today, all the peoples of the world are indulging in self-interest and exert the utmost effort and endeavor to promote their own material interests","Today, all the peoples of the world are indulging in self-interest and exert the utmost effort and endeavor to promote their own material interests. They are worshipping themselves and not the divine reality, nor the world of mankind. They seek diligently their own benefit and not the common weal. This is because they are captives of the world of nature and unaware of the divine teachings, of the bounty of the Kingdom and of the Sun of Truth. But ye, praise be to God, are at present especially favored with this bounty, have become of the chosen, have been informed of the heavenly instructions, have gained admittance into the Kingdom of God, have become the recipients of unbounded blessings and have been baptized with the Water of Life, with the fire of the love of God and with the Holy Spirit.",T68P3,Selections from the Writings of ‘Abdu’l‑Bahá,90
 This illumined century needeth and calleth for its fulfillment,"O thou revered maidservant of God! Thy letter from Los Angeles was received. Thank divine Providence that thou hast been assisted in service and hast been the cause of the promulgation of the oneness of the world of humanity, so that the darkness of differences among men may be dissipated, and the pavilion of the unity of nations may cast its shadow over all regions. Without such unity, rest and comfort, peace and universal reconciliation are unachievable. This illumined century needeth and calleth for its fulfillment. In every century a particular and central theme is, in accordance with the requirements of that century, confirmed by God. In this illumined age that which is confirmed is the oneness of the world of humanity. Every soul who serveth this oneness will undoubtedly be assisted and confirmed.",T77P1,Selections from the Writings of ‘Abdu’l‑Bahá,90
 Assuredly persevere,"Convey on behalf of ‘Abdu’l‑Bahá to thy respected wife my Abhá greetings, and say: “Kindness, training and education extended to prisoners is exceedingly important. Therefore as thou hast exerted an effort in this, hast awakened some of them, and hast been the cause of the turning of their faces to the divine Kingdom, this praiseworthy deed is highly acceptable. Assuredly persevere. Convey on my behalf to the two prisoners in San Quentin the utmost kindness, and tell them: ‘That prison in the sight of wise souls is a school of training and development. Ye must strive with heart and soul that ye may become renowned in character and knowledge.’”",T83P1,Selections from the Writings of ‘Abdu’l‑Bahá,90
