Sentence,Text,Section,Book,Cluster
"It is He Who hath made for you the new creation,9 and brought on the woe10 that surpasseth all others, and gathered the holy together in the realm on high","It is He Who hath made for you the new creation,9 and brought on the woe10 that surpasseth all others, and gathered the holy together in the realm on high. Verily in this are signs for those who have eyes to see.",T4P9,Selections from the Writings of ‘Abdu’l‑Bahá,31
"And among His signs is the appearance of omens and joyous prophecies, of hints and clues, the spreading of many and various tidings, and the anticipations of the righteous, they who have now attained their goal","And among His signs is the appearance of omens and joyous prophecies, of hints and clues, the spreading of many and various tidings, and the anticipations of the righteous, they who have now attained their goal.",T4P10,Selections from the Writings of ‘Abdu’l‑Bahá,31
 Therein He saith: “Thereupon she wailed and exclaimed: ‘May the world and all that is therein be a ransom for Thy woes,"Ponder in your hearts that which He hath foretold in His Tablet of the Divine Vision that hath been spread throughout the world. Therein He saith: “Thereupon she wailed and exclaimed: ‘May the world and all that is therein be a ransom for Thy woes. O Sovereign of heaven and earth! Wherefore hast Thou left Thyself in the hands of the dwellers of this prison-city of ‘Akká? Hasten Thou to other dominions, to Thy retreats above, whereon the eyes of the people of names have never fallen.’ We smiled and spake not. Reflect upon these most exalted words, and comprehend the purpose of this hidden and sacred mystery.”",T5P2,Selections from the Writings of ‘Abdu’l‑Bahá,31
" To them is proclaimed this celestial call, revealed in His Most Holy Book: “Let not your hearts be perturbed, O people, when the glory of My Presence is withdrawn, and the ocean of My utterance is stilled","O ye beloved of the Lord! Beware, beware lest ye hesitate and waver. Let not fear fall upon you, neither be troubled nor dismayed. Take ye good heed lest this calamitous day slacken the flames of your ardor, and quench your tender hopes. Today is the day for steadfastness and constancy. Blessed are they that stand firm and immovable as the rock and brave the storm and stress of this tempestuous hour. They, verily, shall be the recipients of God’s grace; they, verily, shall receive His divine assistance, and shall be truly victorious. They shall shine amidst mankind with a radiance which the dwellers of the Pavilion of Glory laud and magnify. To them is proclaimed this celestial call, revealed in His Most Holy Book: “Let not your hearts be perturbed, O people, when the glory of My Presence is withdrawn, and the ocean of My utterance is stilled. In My presence amongst you there is a wisdom, and in My absence there is yet another, inscrutable to all but God, the Incomparable, the All-Knowing. Verily, We behold you from Our realm of glory, and shall aid whosoever will arise for the triumph of Our Cause with the hosts of the Concourse on high and a company of Our favored angels.”",T5P3,Selections from the Writings of ‘Abdu’l‑Bahá,31
" In His Most Holy Book He calleth the firm and steadfast of His friends: “Be not dismayed, O peoples of the world, when the daystar of My beauty is set, and the heaven of My tabernacle is concealed from your eyes","The Sun of Truth, that Most Great Light, hath set upon the horizon of the world to rise with deathless splendor over the Realm of the Limitless. In His Most Holy Book He calleth the firm and steadfast of His friends: “Be not dismayed, O peoples of the world, when the daystar of My beauty is set, and the heaven of My tabernacle is concealed from your eyes. Arise to further My Cause, and to exalt My Word amongst men.”",T5P4,Selections from the Writings of ‘Abdu’l‑Bahá,31
" As He saith in the Gospel, My coming is even as when the thief is in the house, and the goodman of the house watcheth not","O ye who are the chosen ones of the Abhá Kingdom! Praise ye the Lord of Hosts for He, riding upon the clouds, hath come down to this world out of the heaven of the invisible realm, so that East and West were lit by the glory of the Sun of Truth, and the call of the Kingdom was raised, and the heralds of the realm above, with melodies of the Concourse on high, sang out the glad tidings of the Coming. Then the whole world of being did quiver for joy, and still the people, even as the Messiah saith, slept on: for the day of the Manifestation, when the Lord of Hosts descended, found them wrapped in the slumber of unknowing. As He saith in the Gospel, My coming is even as when the thief is in the house, and the goodman of the house watcheth not.",T17P1,Selections from the Writings of ‘Abdu’l‑Bahá,31
" “Say, Call upon God, or call upon the All-Merciful; whichsoever ye call upon, most beauteous are His Names","Shouldst thou, however, turn thy gaze unto a Mirror, brilliant, stainless, and pure, wherein the divine Beauty is reflected, therein wilt thou find the Sun shining with Its rays, Its heat, Its disc, Its fair form all entire. For each separate entity possesseth its allotted portion of the solar light and telleth of the Sun, but that Universal Reality in all Its splendor, that stainless Mirror Whose qualities are appropriate to the qualities of the Sun revealed within It—expresseth in their entirety the attributes of the Source of Glory. And that Universal Reality is Man, the divine Being, the Essence that abideth forever. “Say, Call upon God, or call upon the All-Merciful; whichsoever ye call upon, most beauteous are His Names.”2",T19P10,Selections from the Writings of ‘Abdu’l‑Bahá,31
" On account of these words they cavilled at and assailed Him when He said unto them, “Verily the Son is in the Father, and the Father is in the Son","Such were the words uttered by Christ. On account of these words they cavilled at and assailed Him when He said unto them, “Verily the Son is in the Father, and the Father is in the Son.”4 Be thou informed of this, and learn thou the secrets of thy Lord. As for the deniers, they are veiled from God: they see not, they hear not, neither do they understand. “Leave them to entertain themselves with their cavillings.”5 Abandon them to their wanderings along river beds where no stream flows. Like grazing beasts they cannot tell paste from pearl. Are they not shut away from the mysteries of thy Lord, the Clement, the Merciful?",T19P12,Selections from the Writings of ‘Abdu’l‑Bahá,31
" For this reason did Christ say: “I have yet many things to say unto you, matters needing to be told, but ye cannot bear to hear them now","The treatment ordered by wise physicians of the past, and by those that follow after, is not one and the same, rather doth it depend on what aileth the patient; and although the remedy may change, the aim is always to bring the patient back to health. In the dispensations gone before, the feeble body of the world could not withstand a rigorous or powerful cure. For this reason did Christ say: “I have yet many things to say unto you, matters needing to be told, but ye cannot bear to hear them now. Howbeit when that Comforting Spirit, Whom the Father will send, shall come, He will make plain unto you the truth.”1",T29P5,Selections from the Writings of ‘Abdu’l‑Bahá,31
"O servant of God! We have noted what thou didst write to Jináb-i-Ibn-Abhar, and thy question regarding the verse: “Whoso layeth claim to a Revelation direct from God, ere the expiration of a full thousand years, such a man is assuredly a lying impostor","O servant of God! We have noted what thou didst write to Jináb-i-Ibn-Abhar, and thy question regarding the verse: “Whoso layeth claim to a Revelation direct from God, ere the expiration of a full thousand years, such a man is assuredly a lying impostor.”",T33P1,Selections from the Writings of ‘Abdu’l‑Bahá,31
