Sentence,Text,Section,Book,Cluster
 Grant Thou to the blind eyes that will see,"O holy Lord! O Lord of loving-kindness! We stray about Thy dwelling, longing to behold Thy beauty, and loving all Thy ways. We are hapless, lowly, and of small account. We are paupers: show us mercy, give us bounty; look not upon our failings, hide Thou our endless sins. Whatever we are, still are we Thine, and what we speak and hear is praise of Thee, and it is Thy face we seek, Thy path we follow. Thou art the Lord of loving-kindness, we are sinners and astray and far from home. Wherefore, O Cloud of Mercy, grant us some drops of rain. O Flowering Bed of grace, send forth a fragrant breeze. O Sea of all bestowals, roll towards us a great wave. O Sun of Bounty, send down a shaft of light. Grant us pity, grant us grace. By Thy beauty, we come with no provision but our sins, with no good deeds to tell of, only hopes. Unless Thy concealing veil doth cover us, and Thy protection shield and cradle us, what power have these helpless souls to rise and serve Thee, what substance have these wretched ones to make a brave display? Thou Who art the Mighty, the All-Powerful, help us, favor us; withered as we are, revive us with showers from Thy clouds of grace; lowly as we are, illumine us with bright rays from the Daystar of Thy oneness. Cast Thou these thirsty fish into the ocean of Thy mercy, guide Thou this lost caravan to the shelter of Thy singleness; to the wellspring of guidance lead Thou the ones who have wandered far astray, and grant to those who have missed the path a haven within the precincts of Thy might. Lift Thou to these parched lips the bounteous and soft-flowing waters of heaven, raise up these dead to everlasting life. Grant Thou to the blind eyes that will see. Make Thou the deaf to hear, the dumb to speak. Set Thou the dispirited ablaze, make Thou the heedless mindful, warn Thou the proud, awaken those who sleep.",T2P10,Selections from the Writings of ‘Abdu’l‑Bahá,77
" The blind remain shrouded in their veils, the deaf have no share in what hath come to pass, the dead have no hopes of attaining thereto, for even as He saith: “They despair of the life to come, as the infidels despair that the dwellers in the tombs will rise again","O ye loved ones of God, ye helpers of this evanescent Servant! When the Sun of Reality shed its endless bounties from the Dawning-Point of all desires, and this world of being was lit with that sacred light from pole to pole, with such intensity did it cast down its rays that it blotted out the Stygian dark forever, whereupon this earth of dust became the envy of the spheres of heaven, and this lowly place took on the state and panoply of the supernal realm. The gentle breeze of holiness blew over it, scattering abroad sweet savors; the spring winds of heaven passed by it, and over it, from the Source of all bestowals, were wafted fruitful airs that carried boundless grace. Then the bright dawn rose, and there came tidings of great joy. The divine springtime was here, pitching its tents in this contingent world, so that all creation leapt and danced. The withered earth brought forth immortal blooms, the dead dust woke to everlasting life. Then came forth flowers of mystic learning, and, bespeaking the knowledge of God, fresh greenery from the ground. The contingent world displayed God’s bounteous gifts, the visible world reflecting the glories of realms that were hidden from sight. God’s summons was proclaimed, the table of the Eternal Covenant was readied, the cup of the Testament was passed from hand to hand, the universal invitation was sent forth. Then some among the people were set afire with the wine of heaven, and some were left without a share of this greatest of bestowals. The sight and insight of some were illumined by the light of grace, and there were some who, hearing the anthems of unity, leapt for joy. There were birds that began to carol in the gardens of holiness, there were nightingales in the branches of the rose tree of heaven that raised their plaintive cries. Then were decked and adorned both the Kingdom on high and the earth below, and this world became the envy of high heaven. Yet alas, alas, the neglectful have stayed fast in their heedless sleep, and the foolish have spurned this most sacred of bestowals. The blind remain shrouded in their veils, the deaf have no share in what hath come to pass, the dead have no hopes of attaining thereto, for even as He saith: “They despair of the life to come, as the infidels despair that the dwellers in the tombs will rise again.”1",T2P12,Selections from the Writings of ‘Abdu’l‑Bahá,77
" The beloved of the Merciful must show forth such character and conduct among His creatures, that the fragrance of their holiness may be shed upon the whole world, and may quicken the dead, inasmuch as the purpose of the Manifestation of God and the dawning of the limitless lights of the Invisible is to educate the souls of men, and refine the character of every living man—so that blessed individuals, who have freed themselves from the murk of the animal world, shall rise up with those qualities which are the adornings of the reality of man","The most vital duty, in this day, is to purify your characters, to correct your manners, and improve your conduct. The beloved of the Merciful must show forth such character and conduct among His creatures, that the fragrance of their holiness may be shed upon the whole world, and may quicken the dead, inasmuch as the purpose of the Manifestation of God and the dawning of the limitless lights of the Invisible is to educate the souls of men, and refine the character of every living man—so that blessed individuals, who have freed themselves from the murk of the animal world, shall rise up with those qualities which are the adornings of the reality of man. The purpose is that earthlings should turn into the people of Heaven, and those who walk in darkness should come into the light, and those who are excluded should join the inner circle of the Kingdom, and those who are as nothing should become intimates of the everlasting Glory. It is that the portionless should gain their share of the boundless sea, and the ignorant drink their fill from the living fount of knowledge; that those who thirst for blood should forsake their savagery, and those who are barbed of claw should turn gentle and forbearing, and those who love war should seek instead for true conciliation; it is that the brutal, their talons razor-sharp, should enjoy the benefits of lasting peace; that the foul should learn that there is a realm of purity, and the tainted find their way to the rivers of holiness.",T2P16,Selections from the Writings of ‘Abdu’l‑Bahá,77
 Verily in this are signs for those who have eyes to see,"It is He Who hath made for you the new creation,9 and brought on the woe10 that surpasseth all others, and gathered the holy together in the realm on high. Verily in this are signs for those who have eyes to see.",T4P9,Selections from the Writings of ‘Abdu’l‑Bahá,77
 Only the perceiving eye beholdeth the rays of the sun; only the listening ear can hear the singing of the Concourse on high,"O ye beloved of ‘Abdu’l‑Bahá and ye handmaids of the Merciful! It is early morning, and the reviving winds of the Abhá Paradise are blowing over all creation, but they can stir only the pure of heart, and only the pure sense can detect their fragrance. Only the perceiving eye beholdeth the rays of the sun; only the listening ear can hear the singing of the Concourse on high. Although the plentiful rains of spring, the bestowals of Heaven, pour down upon all things, they can only fructify good soil; they love not brackish ground, where no results of all the bounty can be shown.",T8P1,Selections from the Writings of ‘Abdu’l‑Bahá,77
"O ye lovers of this wronged one! Cleanse ye your eyes, so that ye behold no man as different from yourselves","O ye lovers of this wronged one! Cleanse ye your eyes, so that ye behold no man as different from yourselves. See ye no strangers; rather see all men as friends, for love and unity come hard when ye fix your gaze on otherness. And in this new and wondrous age, the Holy Writings say that we must be at one with every people; that we must see neither harshness nor injustice, neither malevolence, nor hostility, nor hate, but rather turn our eyes toward the heaven of ancient glory. For each of the creatures is a sign of God, and it was by the grace of the Lord and His power that each did step into the world; therefore they are not strangers, but in the family; not aliens, but friends, and to be treated as such.",T8P7,Selections from the Writings of ‘Abdu’l‑Bahá,77
" For the imitator saith that such a man hath seen, such a man hath heard, and such a conscience hath discovered; in other words he dependeth upon the sight, the hearing and the conscience of others and hath no will of his own","O ye two blessed souls! Your letters were received. They showed that ye have investigated the truth and have been freed from imitations and superstitions, that ye observe with your own eyes and not with those of others, hearken with your own ears and not with the ears of others, and discover mysteries with the help of your own consciences and not with those of others. For the imitator saith that such a man hath seen, such a man hath heard, and such a conscience hath discovered; in other words he dependeth upon the sight, the hearing and the conscience of others and hath no will of his own.",T14P1,Selections from the Writings of ‘Abdu’l‑Bahá,77
"But those with unseeing eyes were astonished at this tumult, and they cried, “Where is the light?” and again, “We see no light! We see no rising sun! Here is no truth","But those with unseeing eyes were astonished at this tumult, and they cried, “Where is the light?” and again, “We see no light! We see no rising sun! Here is no truth. This is but fantasy and nothing more.” Bat-like they fled into the underground dark, and there, to their way of thinking, they found a measure of security and peace.",T16P2,Selections from the Writings of ‘Abdu’l‑Bahá,77
"O thou possessor of a seeing heart! Although, materially speaking, thou art deprived of physical sight, yet, praise be to God, spiritual insight is thine","O thou possessor of a seeing heart! Although, materially speaking, thou art deprived of physical sight, yet, praise be to God, spiritual insight is thine. Thy heart seeth and thy spirit heareth. Bodily sight is subject to a thousand maladies and assuredly will ultimately be lost. Thus no importance should be attached to it. But the sight of the heart is illumined. It discerneth and discovereth the divine Kingdom. It is everlasting and eternal. Praise God, therefore, that the sight of thy heart is illumined, and the hearing of thy mind responsive.",T18P1,Selections from the Writings of ‘Abdu’l‑Bahá,77
 But the sight of the heart is illumined,"O thou possessor of a seeing heart! Although, materially speaking, thou art deprived of physical sight, yet, praise be to God, spiritual insight is thine. Thy heart seeth and thy spirit heareth. Bodily sight is subject to a thousand maladies and assuredly will ultimately be lost. Thus no importance should be attached to it. But the sight of the heart is illumined. It discerneth and discovereth the divine Kingdom. It is everlasting and eternal. Praise God, therefore, that the sight of thy heart is illumined, and the hearing of thy mind responsive.",T18P1,Selections from the Writings of ‘Abdu’l‑Bahá,77
