Sentence,Text,Section,Book,Cluster
" Then some among the people were set afire with the wine of heaven, and some were left without a share of this greatest of bestowals","O ye loved ones of God, ye helpers of this evanescent Servant! When the Sun of Reality shed its endless bounties from the Dawning-Point of all desires, and this world of being was lit with that sacred light from pole to pole, with such intensity did it cast down its rays that it blotted out the Stygian dark forever, whereupon this earth of dust became the envy of the spheres of heaven, and this lowly place took on the state and panoply of the supernal realm. The gentle breeze of holiness blew over it, scattering abroad sweet savors; the spring winds of heaven passed by it, and over it, from the Source of all bestowals, were wafted fruitful airs that carried boundless grace. Then the bright dawn rose, and there came tidings of great joy. The divine springtime was here, pitching its tents in this contingent world, so that all creation leapt and danced. The withered earth brought forth immortal blooms, the dead dust woke to everlasting life. Then came forth flowers of mystic learning, and, bespeaking the knowledge of God, fresh greenery from the ground. The contingent world displayed God’s bounteous gifts, the visible world reflecting the glories of realms that were hidden from sight. God’s summons was proclaimed, the table of the Eternal Covenant was readied, the cup of the Testament was passed from hand to hand, the universal invitation was sent forth. Then some among the people were set afire with the wine of heaven, and some were left without a share of this greatest of bestowals. The sight and insight of some were illumined by the light of grace, and there were some who, hearing the anthems of unity, leapt for joy. There were birds that began to carol in the gardens of holiness, there were nightingales in the branches of the rose tree of heaven that raised their plaintive cries. Then were decked and adorned both the Kingdom on high and the earth below, and this world became the envy of high heaven. Yet alas, alas, the neglectful have stayed fast in their heedless sleep, and the foolish have spurned this most sacred of bestowals. The blind remain shrouded in their veils, the deaf have no share in what hath come to pass, the dead have no hopes of attaining thereto, for even as He saith: “They despair of the life to come, as the infidels despair that the dwellers in the tombs will rise again.”1",T2P12,Selections from the Writings of ‘Abdu’l‑Bahá,48
" Dancing for joy they hastened to the place of their own martyrdom and there, where men die for love, they flung away their heads and hearts","O ye illumined loved ones and ye handmaids of the Merciful! At a time when the somber night of ignorance, of neglect of the divine world, of being veiled from God, had overspread the earth, a bright morning dawned and a rising light lit up the eastern sky. Then rose the Sun of Truth and the splendors of the Kingdom were shed over east and west. Those who had eyes to see rejoiced at the glad tidings and cried out: “O blessed, blessed are we!,” and they witnessed the inner reality of all things, and uncovered the mysteries of the Kingdom. Delivered then from their fancies and their doubts, they beheld the light of truth, and so exhilarated did they become from draining the chalice of God’s love, that they utterly forgot the world and their own selves. Dancing for joy they hastened to the place of their own martyrdom and there, where men die for love, they flung away their heads and hearts.",T16P1,Selections from the Writings of ‘Abdu’l‑Bahá,48
"” Bat-like they fled into the underground dark, and there, to their way of thinking, they found a measure of security and peace","But those with unseeing eyes were astonished at this tumult, and they cried, “Where is the light?” and again, “We see no light! We see no rising sun! Here is no truth. This is but fantasy and nothing more.” Bat-like they fled into the underground dark, and there, to their way of thinking, they found a measure of security and peace.",T16P2,Selections from the Writings of ‘Abdu’l‑Bahá,48
”5 Abandon them to their wanderings along river beds where no stream flows,"Such were the words uttered by Christ. On account of these words they cavilled at and assailed Him when He said unto them, “Verily the Son is in the Father, and the Father is in the Son.”4 Be thou informed of this, and learn thou the secrets of thy Lord. As for the deniers, they are veiled from God: they see not, they hear not, neither do they understand. “Leave them to entertain themselves with their cavillings.”5 Abandon them to their wanderings along river beds where no stream flows. Like grazing beasts they cannot tell paste from pearl. Are they not shut away from the mysteries of thy Lord, the Clement, the Merciful?",T19P12,Selections from the Writings of ‘Abdu’l‑Bahá,48
 They freed the people from the darkness of the world of nature and ushered them into the brightness of the Kingdom,"From the days of Adam until today, the religions of God have been made manifest, one following the other, and each one of them fulfilled its due function, revived mankind, and provided education and enlightenment. They freed the people from the darkness of the world of nature and ushered them into the brightness of the Kingdom. As each succeeding Faith and Law became revealed it remained for some centuries a richly fruitful tree and to it was committed the happiness of humankind. However, as the centuries rolled by, it aged, it flourished no more and put forth no fruit, wherefore was it then made young again.",T23P2,Selections from the Writings of ‘Abdu’l‑Bahá,48
" Likewise, a great multitude of the lovers of God who followed this path have tasted the honey of martyrdom and they gave up everything—life, possessions, kindred—all they had","O army of God! The Exalted One, the Báb, gave up His life. The Blessed Perfection gave up a hundred lives at every breath. He bore calamities. He suffered anguish. He was imprisoned. He was chained. He was made homeless and was banished to distant lands. Finally, then, He lived out His days in the Most Great Prison. Likewise, a great multitude of the lovers of God who followed this path have tasted the honey of martyrdom and they gave up everything—life, possessions, kindred—all they had. How many homes were reduced to rubble; how many dwellings were broken into and pillaged; how many a noble building went to the ground; how many a palace was battered into a tomb. And all this came about that humankind might be illumined, that ignorance might yield to knowledge, that men of earth might become men of heaven, that discord and dissension might be torn out by the roots, and the Kingdom of Peace become established over all the world. Strive ye now that this bounty become manifest, and this best-beloved of all hopes be realized in splendor throughout the community of man.",T35P10,Selections from the Writings of ‘Abdu’l‑Bahá,48
 How many homes were reduced to rubble; how many dwellings were broken into and pillaged; how many a noble building went to the ground; how many a palace was battered into a tomb,"O army of God! The Exalted One, the Báb, gave up His life. The Blessed Perfection gave up a hundred lives at every breath. He bore calamities. He suffered anguish. He was imprisoned. He was chained. He was made homeless and was banished to distant lands. Finally, then, He lived out His days in the Most Great Prison. Likewise, a great multitude of the lovers of God who followed this path have tasted the honey of martyrdom and they gave up everything—life, possessions, kindred—all they had. How many homes were reduced to rubble; how many dwellings were broken into and pillaged; how many a noble building went to the ground; how many a palace was battered into a tomb. And all this came about that humankind might be illumined, that ignorance might yield to knowledge, that men of earth might become men of heaven, that discord and dissension might be torn out by the roots, and the Kingdom of Peace become established over all the world. Strive ye now that this bounty become manifest, and this best-beloved of all hopes be realized in splendor throughout the community of man.",T35P10,Selections from the Writings of ‘Abdu’l‑Bahá,48
Those were indeed dire events in San Francisco,"Those were indeed dire events in San Francisco.1 Disasters of this kind should serve to awaken the people, and diminish the love of their hearts for this inconstant world. It is in this nether world that such tragic things take place: this is the cup that yieldeth bitter wine.",T39P5,Selections from the Writings of ‘Abdu’l‑Bahá,48
 Then followed a time when the staff of the true Shepherd was as iron,"Note well the difference: at one time the Teachings of God were as a staff, and by this means the Holy Scriptures were spread abroad, the Law of God was promulgated and His Faith established. Then followed a time when the staff of the true Shepherd was as iron. And today, in this new and splendid age, the rod is even as pure gold. How wide is the difference here! Know, then, how much ground hath been gained by the Law of God and His Teachings in this dispensation, how they have reached such heights that they far transcend the dispensations gone before: truly this rod is purest gold, while those of other days were of iron and wood.",T142P8,Selections from the Writings of ‘Abdu’l‑Bahá,48
" None followed Him then, save only a few souls who were fishermen, carpenters, and other plain folk","Give thou my greetings to Miss Ford. Convey to her the glad tidings that these are the days of the Kingdom of God. Say unto her: Blessed art thou for thy noble aims, blessed art thou for thy goodly deeds, blessed art thou for thy spiritual nature. Verily do I love thee on account of these thine aims and qualities and deeds. Tell her further: Remember the Messiah, and His days on earth, and His abasement, and His tribulations, and how the people paid Him no mind. Remember how the Jews would hold Him up to ridicule, and mock at Him, and address Him with: “Peace be upon thee, King of the Jews! Peace be upon thee, King of Kings!” How they would say that He was mad, and would ask how the Cause of that crucified One could ever spread out to the easts of the world and the wests thereof. None followed Him then, save only a few souls who were fishermen, carpenters, and other plain folk. Alas, alas, for such delusions!",T146P4,Selections from the Writings of ‘Abdu’l‑Bahá,48
