Sentence,Text,Section,Book,Cluster
"O army of God! The Exalted One, the Báb, gave up His life","O army of God! The Exalted One, the Báb, gave up His life. The Blessed Perfection gave up a hundred lives at every breath. He bore calamities. He suffered anguish. He was imprisoned. He was chained. He was made homeless and was banished to distant lands. Finally, then, He lived out His days in the Most Great Prison. Likewise, a great multitude of the lovers of God who followed this path have tasted the honey of martyrdom and they gave up everything—life, possessions, kindred—all they had. How many homes were reduced to rubble; how many dwellings were broken into and pillaged; how many a noble building went to the ground; how many a palace was battered into a tomb. And all this came about that humankind might be illumined, that ignorance might yield to knowledge, that men of earth might become men of heaven, that discord and dissension might be torn out by the roots, and the Kingdom of Peace become established over all the world. Strive ye now that this bounty become manifest, and this best-beloved of all hopes be realized in splendor throughout the community of man.",T35P10,Selections from the Writings of ‘Abdu’l‑Bahá,40
"The Báb, at the outset of His mission, explicitly prohibited tobacco, and the friends one and all abandoned its use","The Báb, at the outset of His mission, explicitly prohibited tobacco, and the friends one and all abandoned its use. But since those were times when dissimulation was permitted, and every individual who abstained from smoking was exposed to harassment, abuse and even death—the friends, in order not to advertise their beliefs, would smoke. Later on, the Book of Aqdas was revealed, and since smoking tobacco was not specifically forbidden there, the believers did not give it up. The Blessed Beauty, however, always expressed repugnance for it, and although, in the early days, there were reasons why He would smoke a little tobacco, in time He completely renounced it, and those sanctified souls who followed Him in all things also abandoned its use.",T129P8,Selections from the Writings of ‘Abdu’l‑Bahá,40
" Had it not been for these things, the news of the Báb’s advent would not, to this day, have reached even into lands hard by","How else could the Tree of Anísá have been planted here, the flag of the Testament be flown, the intoxicating cup of the Covenant be lifted to these lips? All these blessings and bestowals, the very means of proclaiming the Faith, have come about through the scorn of the ignorant, the opposition of the foolish, the stubbornness of the dull-witted, the violence of the aggressor. Had it not been for these things, the news of the Báb’s advent would not, to this day, have reached even into lands hard by. Wherefore we should never grieve over the blindness of the unwitting, the attacks of the foolish, the hostility of the low and base, the heedlessness of the divines, the charges of infidelity brought against us by the empty of mind. Such too was their way in ages past, nor would it be thus if they were of those who know; but they are benighted, and they come not close to understanding what is told them.3",T195P3,Selections from the Writings of ‘Abdu’l‑Bahá,40
 Let us take for our example the great and sacred Tree of the exalted Báb—may my life be offered up for Him,"Wherefore doth it befit thyself, an offshoot of the Holy Tree of God, branched out from that mighty Trunk—and it behooveth ourselves as well—so to burn, through the sustaining grace of the Ancient Beauty—may my life be offered up for His Most Holy Shrine—with this kindled flame out of heaven, that we will light the fire of God’s love from pole to pole. Let us take for our example the great and sacred Tree of the exalted Báb—may my life be offered up for Him. Like Him let us bare our breasts to the shafts of agony, like Him make our hearts to be targets for the spears decreed by God. Let us, like candles, burn away; as moths, let us scorch our wings; as the field larks, vent our plaintive cries; as the nightingales, burst forth in lamentations.",T195P4,Selections from the Writings of ‘Abdu’l‑Bahá,40
 No sooner had the former heard that he had been called a Bábí than he became so perturbed that his poise and dignity forsook him,"It behooveth thee now to reflect upon the state of Mírzá Hádí Dawlat-Ábádí and of Sád-i-Iṣfahání (Sadru’l-‘Ulamá), who reside in the Land of Tá (Ṭihrán). No sooner had the former heard that he had been called a Bábí than he became so perturbed that his poise and dignity forsook him. He ascended the pulpits and spoke words which ill befitted him. From time immemorial the clay clods of the world have, wholly by reason of their love of leadership, perpetrated such acts as have caused men to err. Thou must not, however, imagine that all the faithful are such as these two. We have described unto thee the constancy, the firmness, the steadfastness, the certitude, the imperturbability and the dignity of the martyrs of this Revelation, that thou mayest be well-informed. My purpose in citing the passages from the Tablets to the kings and others hath been that thou mayest know of a certainty that this Wronged One hath not concealed the Cause of God, but hath proclaimed and delivered, in the most eloquent language, before the face of the world, the things He had been commissioned to set forth. Certain faint-hearted ones, however, such as Hádí and others, have tampered with the Cause of God and have, in their concern for this fleeting life, said and done that which caused the eye of justice to weep and the Pen of Glory to groan, notwithstanding their ignorance of the essentials of this Cause; whereas this Wronged One hath revealed it for the sake of God.",P140,epistle-to-the-son-of-the-wolf,40
" This Wronged One hath been perpetually afflicted, and found no place of safety in which He could peruse either the writings of the Most Exalted One (the Báb) or those of any one else","Again I repeat, and plead with thee to carefully scrutinize that which hath been revealed. The breezes of utterance in this Revelation are not to be compared with those of former ages. This Wronged One hath been perpetually afflicted, and found no place of safety in which He could peruse either the writings of the Most Exalted One (the Báb) or those of any one else. About two months after Our arrival in ‘Iráq, following the command of His Majesty the Sháh of Persia—may God assist him—Mírzá Yaḥyá joined Us. We said unto him: “In accordance with the Royal command We have been sent unto this place. It is advisable for thee to remain in Persia. We will send Our brother, Mírzá Músá, to some other place. As your names have not been mentioned in the Royal decree, you can arise and render some service.” Subsequently, this Wronged One departed from Baghdád, and for two years withdrew from the world. Upon Our return, We found that he had not left, and had postponed his departure. This Wronged One was greatly saddened. God testifieth and beareth Us witness that We have, at all times, been busied with the propagation of this Cause. Neither chains nor bonds, stocks nor imprisonment, have succeeded in withholding Us from revealing Our Self. In that land We forbad all mischief, and all unseemly and unholy deeds. Day and night We sent forth Our Tablets in every direction. We had no other purpose except to edify the souls of men, and to exalt the blessed Word.",P243,epistle-to-the-son-of-the-wolf,40
"” Be fair, O people! The purpose of the Most Exalted One (the Báb) was to insure that the proximity of the Revelation should not withhold men from the Divine and everlasting Law, even as the companions of John (the Baptist) were prevented from acknowledging Him Who is the Spirit (Jesus)","In another connection He, likewise, saith: “Were He to appear this very moment, I would be the first to adore Him, and the first to bow down before Him.” Be fair, O people! The purpose of the Most Exalted One (the Báb) was to insure that the proximity of the Revelation should not withhold men from the Divine and everlasting Law, even as the companions of John (the Baptist) were prevented from acknowledging Him Who is the Spirit (Jesus). Time and again He hath said: “Suffer not the Bayán and all that hath been revealed therein to withhold you from that Essence of Being and Lord of the visible and invisible.” Should any one, considering this binding injunction, cling unto the Bayán, such a one hath, verily, passed out of the shadow of the blessed and exalted Tree. Be fair, O people, and be not of the heedless.",P247,epistle-to-the-son-of-the-wolf,40
"The Báb, the Lord, the most exalted—may the life of all be a sacrifice unto Him—hath specifically revealed an Epistle unto the divines of every city, wherein He hath fully set forth the character of the denial and repudiation of each of them","The Báb, the Lord, the most exalted—may the life of all be a sacrifice unto Him—hath specifically revealed an Epistle unto the divines of every city, wherein He hath fully set forth the character of the denial and repudiation of each of them. “Wherefore, take ye good heed ye who are men of insight!”177 By His references to their opposition He intended to invalidate the objections which the people of the Bayán might raise in the day of the manifestation of “Mustagháth,”178 the day of the Latter Resurrection, claiming that, whereas in the Dispensation of the Bayán a number of divines have embraced the Faith, in this latter Revelation none of these hath recognized His claim. His purpose was to warn the people lest, God forbid, they cling to such foolish thoughts and deprive themselves of the divine Beauty. Yea, these divines to whom We have referred, were mostly unrenowned, and, by the grace of God they were all purged of earthly vanities and free from the trappings of leadership. “Such is the bounty of God; to whom He will He giveth it.”",P155,kitab-i-iqan-part2,40
Revealed by the “Bá’” and the “Há’,Revealed by the “Bá’” and the “Há’.”186,P187,kitab-i-iqan-part2,40
 This exile resulted in the appearance of the Báb from the lineage of Abraham,"This exile became the cause of the progress of Abraham’s descendants. This exile resulted in their being given the Holy Land. This exile resulted in the diffusion of Abraham’s teachings. This exile resulted in the appearance of a Jacob from the seed of Abraham, and of a Joseph who became ruler in Egypt. This exile resulted in the appearance of a Moses from that same seed. This exile resulted in the appearance of a being such as Christ from that lineage. This exile resulted in a Hagar being found, of whom Ishmael was begotten, and from whom Muḥammad in turn descended. This exile resulted in the appearance of the Báb from the lineage of Abraham. This exile resulted in the appearance of the Prophets of Israel from the progeny of Abraham—and so will it continue forevermore. This exile resulted in the whole of Europe and most of Asia entering under the shadow of the God of Israel. Behold what a power it was that enabled an emigrant to establish such a family, to found such a nation, and to promulgate such teachings. Now, can anyone claim that all this was purely fortuitous? We must be fair: Was this Man an Educator or not?",T4P4,Some Answered Questions,40
