Sentence,Text,Section,Book,Cluster
" Be ye sincerely kind, not in appearance only","Soon will your swiftly passing days be over, and the fame and riches, the comforts, the joys provided by this rubbish-heap, the world, will be gone without a trace. Summon ye, then, the people to God, and invite humanity to follow the example of the Company on high. Be ye loving fathers to the orphan, and a refuge to the helpless, and a treasury for the poor, and a cure for the ailing. Be ye the helpers of every victim of oppression, the patrons of the disadvantaged. Think ye at all times of rendering some service to every member of the human race. Pay ye no heed to aversion and rejection, to disdain, hostility, injustice: act ye in the opposite way. Be ye sincerely kind, not in appearance only. Let each one of God’s loved ones center his attention on this: to be the Lord’s mercy to man; to be the Lord’s grace. Let him do some good to every person whose path he crosseth, and be of some benefit to him. Let him improve the character of each and all, and reorient the minds of men. In this way, the light of divine guidance will shine forth, and the blessings of God will cradle all mankind: for love is light, no matter in what abode it dwelleth; and hate is darkness, no matter where it may make its nest. O friends of God! That the hidden Mystery may stand revealed, and the secret essence of all things may be disclosed, strive ye to banish that darkness for ever and ever.",T1P7,Selections from the Writings of ‘Abdu’l‑Bahá,4
"As to you, O ye loved ones of God! Loose your tongues and offer Him thanks; praise ye and glorify the Beauty of the Adored One, for ye have drunk from this purest of chalices, and ye are cheered and set aglow with this wine","As to you, O ye loved ones of God! Loose your tongues and offer Him thanks; praise ye and glorify the Beauty of the Adored One, for ye have drunk from this purest of chalices, and ye are cheered and set aglow with this wine. Ye have detected the sweet scents of holiness, ye have smelled the musk of faithfulness from Joseph’s raiment. Ye have fed on the honeydew of loyalty from the hands of Him Who is the one alone Beloved, ye have feasted on immortal dishes at the bounteous banquet table of the Lord. This plenty is a special favor bestowed by a loving God, these are blessings and rare gifts deriving from His grace. In the Gospel He saith: “For many are called, but few are chosen.”2 That is, to many is it offered, but rare is the soul who is singled out to receive the great bestowal of guidance. “Such is the bounty of God: to whom He will He giveth it, and of immense bounty is God.”3",T2P13,Selections from the Writings of ‘Abdu’l‑Bahá,4
" This plenty is a special favor bestowed by a loving God, these are blessings and rare gifts deriving from His grace","As to you, O ye loved ones of God! Loose your tongues and offer Him thanks; praise ye and glorify the Beauty of the Adored One, for ye have drunk from this purest of chalices, and ye are cheered and set aglow with this wine. Ye have detected the sweet scents of holiness, ye have smelled the musk of faithfulness from Joseph’s raiment. Ye have fed on the honeydew of loyalty from the hands of Him Who is the one alone Beloved, ye have feasted on immortal dishes at the bounteous banquet table of the Lord. This plenty is a special favor bestowed by a loving God, these are blessings and rare gifts deriving from His grace. In the Gospel He saith: “For many are called, but few are chosen.”2 That is, to many is it offered, but rare is the soul who is singled out to receive the great bestowal of guidance. “Such is the bounty of God: to whom He will He giveth it, and of immense bounty is God.”3",T2P13,Selections from the Writings of ‘Abdu’l‑Bahá,4
"O ye loved ones of the Lord! This is the hour when ye must associate with all the earth’s peoples in extreme kindliness and love, and be to them the signs and tokens of God’s great mercy","O ye loved ones of the Lord! This is the hour when ye must associate with all the earth’s peoples in extreme kindliness and love, and be to them the signs and tokens of God’s great mercy. Ye must become the very soul of the world, the living spirit in the body of the children of men. In this wondrous Age, at this time when the Ancient Beauty, the Most Great Name, bearing unnumbered gifts, hath risen above the horizon of the world, the Word of God hath infused such awesome power into the inmost essence of humankind that He hath stripped men’s human qualities of all effect, and hath, with His all-conquering might, unified the peoples in a vast sea of oneness.",T7P2,Selections from the Writings of ‘Abdu’l‑Bahá,4
" The meaning of this is that ye must show forth tenderness and love to every human being, even to your enemies, and welcome them all with unalloyed friendship, good cheer, and loving-kindness","In every dispensation, there hath been the commandment of fellowship and love, but it was a commandment limited to the community of those in mutual agreement, not to the dissident foe. In this wondrous age, however, praised be God, the commandments of God are not delimited, not restricted to any one group of people, rather have all the friends been commanded to show forth fellowship and love, consideration and generosity and loving-kindness to every community on earth. Now must the lovers of God arise to carry out these instructions of His: let them be kindly fathers to the children of the human race, and compassionate brothers to the youth, and self-denying offspring to those bent with years. The meaning of this is that ye must show forth tenderness and love to every human being, even to your enemies, and welcome them all with unalloyed friendship, good cheer, and loving-kindness. When ye meet with cruelty and persecution at another’s hands, keep faith with him; when malevolence is directed your way, respond with a friendly heart. To the spears and arrows rained upon you, expose your breasts for a target mirror-bright; and in return for curses, taunts and wounding words, show forth abounding love. Thus will all peoples witness the power of the Most Great Name, and every nation acknowledge the might of the Ancient Beauty, and see how He hath toppled down the walls of discord, and how surely He hath guided all the peoples of the earth to oneness; how He hath lit man’s world, and made this earth of dust to send forth streams of light.",T7P4,Selections from the Writings of ‘Abdu’l‑Bahá,4
O ye two blessed souls! Your letters were received,"O ye two blessed souls! Your letters were received. They showed that ye have investigated the truth and have been freed from imitations and superstitions, that ye observe with your own eyes and not with those of others, hearken with your own ears and not with the ears of others, and discover mysteries with the help of your own consciences and not with those of others. For the imitator saith that such a man hath seen, such a man hath heard, and such a conscience hath discovered; in other words he dependeth upon the sight, the hearing and the conscience of others and hath no will of his own.",T14P1,Selections from the Writings of ‘Abdu’l‑Bahá,4
Blessed are ye and a goodly home awaiteth you,Blessed are ye and a goodly home awaiteth you. Upon you be greetings and praise.,T14P3,Selections from the Writings of ‘Abdu’l‑Bahá,4
 Upon you be greetings and praise,Blessed are ye and a goodly home awaiteth you. Upon you be greetings and praise.,T14P3,Selections from the Writings of ‘Abdu’l‑Bahá,4
"To thank Him for this, make ye a mighty effort, and choose for yourselves a noble goal","To thank Him for this, make ye a mighty effort, and choose for yourselves a noble goal. Through the power of faith, obey ye the teachings of God, and let all your actions conform to His laws. Read ye The Hidden Words, ponder the inner meanings thereof, act in accord therewith. Read, with close attention, the Tablets of Ṭarázát (Ornaments), Kalimát (Words of Paradise), Tajallíyyát (Effulgences), Ishráqát (Splendors), and Bishárát (Glad Tidings), and rise up as ye are bidden in the heavenly teachings. Thus may each one of you be even as a candle casting its light, the center of attraction wherever people come together; and from you, as from a bed of flowers, may sweet scents be shed.",T17P3,Selections from the Writings of ‘Abdu’l‑Bahá,4
"O thou who art dear, and wise! Thy letter dated 27 May 1906 hath been received and its contents are most pleasing and have brought great joy","O thou who art dear, and wise! Thy letter dated 27 May 1906 hath been received and its contents are most pleasing and have brought great joy.",T31P1,Selections from the Writings of ‘Abdu’l‑Bahá,4
