Sentence,Text,Section,Book,Cluster
" If ye think best, travel instead to Persia, and on the way back, go through Japan and China","Thy projected journey, however, is to a very far-away land, and unless a group of persons be available, the glad tidings will not take much effect in that place. If ye think best, travel instead to Persia, and on the way back, go through Japan and China. This would appear to be much better, and far more enjoyable. In any case, do whatever seemeth feasible, and it will be approved.",T65P3,Selections from the Writings of ‘Abdu’l‑Bahá,68
"Thus, if God will, out of these spiritual schools illumined children will arise, adorned with all the fairest virtues of humankind, and will shed their light not only across Persia, but around the world","Thus, if God will, out of these spiritual schools illumined children will arise, adorned with all the fairest virtues of humankind, and will shed their light not only across Persia, but around the world.",T111P6,Selections from the Writings of ‘Abdu’l‑Bahá,68
"Jináb-i-Amín hath expressed the greatest admiration for you honored men and enlightened women, naming and commending you each by each, telling at length of the firmness and constancy ye all have shown, saying that, God be praised, in all Persia the men and women are standing together, straight, strong, unmovable—a mighty edifice solidly raised up; and that ye are engaged with love and joy in spreading abroad the sweet savors of the Lord","Jináb-i-Amín hath expressed the greatest admiration for you honored men and enlightened women, naming and commending you each by each, telling at length of the firmness and constancy ye all have shown, saying that, God be praised, in all Persia the men and women are standing together, straight, strong, unmovable—a mighty edifice solidly raised up; and that ye are engaged with love and joy in spreading abroad the sweet savors of the Lord.",T188P17,Selections from the Writings of ‘Abdu’l‑Bahá,68
"But since the dawning of this Daystar was in Persia, and since from that orient the sun shone upon the west, it is our fondest hope that the flames of love’s fire should blaze ever more vehemently in that land, and that there the splendor of this Holy Faith should grow ever more intense","But since the dawning of this Daystar was in Persia, and since from that orient the sun shone upon the west, it is our fondest hope that the flames of love’s fire should blaze ever more vehemently in that land, and that there the splendor of this Holy Faith should grow ever more intense. May the tumult of God’s Cause so shake that land to its foundations, may the spiritual force of His Word so manifest itself, as to make Írán the core and focus of well-being and peace. May rectitude and conciliation, and love and trust, issuing forth from Írán, bring immortality to all on earth. May she raise on the highest summits the banner of public order, of purest spirituality, of universal peace.",T206P8,Selections from the Writings of ‘Abdu’l‑Bahá,68
" This destruction and desolation was brought about by war and strife, dissension and discord between the Persians and the Turks, who differed in their religion and customs","If one were to travel through the deserts of Central Asia he would observe how many cities, once great and prosperous like Paris and London, are now demolished and razed to the ground. From the Caspian Sea to the River Oxus there stretch wild and desolate plains, deserts, wildernesses and valleys. For two days and two nights the Russian railway traverseth the ruined cities and uninhabited villages of that wasteland. Formerly that plain bore the fruit of the finest civilizations of the past. Tokens of development and refinement were apparent all around, arts and sciences were well protected and promoted, professions and industries flourished, commerce and agriculture had reached a high stage of efficiency, and the foundations of government and statesmanship were laid on a strong and solid basis. Today that vast stretch of land hath become mostly the shelter and asylum of Turkoman tribes, and an arena for the ferocious display of wild beasts. The ancient cities of that plain, such as Gurgán, Nissá, Abívard and Shahristán, famous throughout the world for their arts, sciences, culture, industry, and well known for their wealth, greatness, prosperity and distinction, have given way to a wilderness wherein no voice is heard save the roaring of wild beasts and where bloodthirsty wolves roam at will. This destruction and desolation was brought about by war and strife, dissension and discord between the Persians and the Turks, who differed in their religion and customs. So rigid was the spirit of religious prejudice that the faithless leaders sanctioned the shedding of innocent blood, the ruin of property and the desecration of family honor. This is to cite only one illustration.",T225P16,Selections from the Writings of ‘Abdu’l‑Bahá,68
" There is a sect in Persia at present made up of a few souls who are called Bábís, who claim to be followers of the Báb, whereas they are utterly unaware of Him","It may be that some foolish person among the Persians will affix his name to the contents of the Tablets of Bahá’u’lláh or to the explanations given in the letters of ‘Abdu’l‑Bahá and send it to that esteemed Assembly. Ye must be aware of this fact, for any Persian who seeks fame or has some other intention will take the entire contents of the Tablets of Bahá’u’lláh and publish them in his own name or in that of his community, just as happened at the Universal Races Congress in London before the war. A Persian took the substance of the Epistles of Bahá’u’lláh, entered that Congress, gave them forth in his own name and published them, whereas the wording was exactly that of Bahá’u’lláh. Some such souls have gone to Europe and have caused confusion in the minds of the people of Europe and have disturbed the thoughts of some Orientalists. Ye must bear this fact in mind, for not a word of these teachings was heard in Persia before the appearance of Bahá’u’lláh. Investigate this matter so that it may become to you evident and manifest. Some souls are like parrots. They learn any note which they may hear, and sing it, but they themselves are unaware of what they utter. There is a sect in Persia at present made up of a few souls who are called Bábís, who claim to be followers of the Báb, whereas they are utterly unaware of Him. They have some secret teachings which are entirely opposed to the teachings of Bahá’u’lláh and in Persia people know this. But when these souls come to Europe, they conceal their own teachings and utter those of Bahá’u’lláh, for they know that the teachings of Bahá’u’lláh are powerful and they therefore declare publicly those teachings of Bahá’u’lláh in their own name. As to their secret teachings, they say that they are taken from the Bayán and the Bayán is from the Báb. When ye obtain the translation of the Bayán, which has been translated in Persia, ye will discover the truth that the teachings of Bahá’u’lláh are utterly opposed to the teachings of this sect. Beware lest ye disregard this fact. Should ye desire to investigate the matter further, enquire from Persia.",T1P32,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1,68
" Should ye desire to investigate the matter further, enquire from Persia","It may be that some foolish person among the Persians will affix his name to the contents of the Tablets of Bahá’u’lláh or to the explanations given in the letters of ‘Abdu’l‑Bahá and send it to that esteemed Assembly. Ye must be aware of this fact, for any Persian who seeks fame or has some other intention will take the entire contents of the Tablets of Bahá’u’lláh and publish them in his own name or in that of his community, just as happened at the Universal Races Congress in London before the war. A Persian took the substance of the Epistles of Bahá’u’lláh, entered that Congress, gave them forth in his own name and published them, whereas the wording was exactly that of Bahá’u’lláh. Some such souls have gone to Europe and have caused confusion in the minds of the people of Europe and have disturbed the thoughts of some Orientalists. Ye must bear this fact in mind, for not a word of these teachings was heard in Persia before the appearance of Bahá’u’lláh. Investigate this matter so that it may become to you evident and manifest. Some souls are like parrots. They learn any note which they may hear, and sing it, but they themselves are unaware of what they utter. There is a sect in Persia at present made up of a few souls who are called Bábís, who claim to be followers of the Báb, whereas they are utterly unaware of Him. They have some secret teachings which are entirely opposed to the teachings of Bahá’u’lláh and in Persia people know this. But when these souls come to Europe, they conceal their own teachings and utter those of Bahá’u’lláh, for they know that the teachings of Bahá’u’lláh are powerful and they therefore declare publicly those teachings of Bahá’u’lláh in their own name. As to their secret teachings, they say that they are taken from the Bayán and the Bayán is from the Báb. When ye obtain the translation of the Bayán, which has been translated in Persia, ye will discover the truth that the teachings of Bahá’u’lláh are utterly opposed to the teachings of this sect. Beware lest ye disregard this fact. Should ye desire to investigate the matter further, enquire from Persia.",T1P32,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1,68
"As ye have no doubt heard, in Persia thousands of souls have offered up their lives in this path, and thousands of homes have been laid waste","As ye have no doubt heard, in Persia thousands of souls have offered up their lives in this path, and thousands of homes have been laid waste. Despite this, we have in no wise relented, but have continued to endeavour unto this very moment and are increasing our efforts as day followeth day, because our desire for peace is not derived merely from the intellect: It is a matter of religious belief and one of the eternal foundations of the Faith of God. That is why we strive with all our might and, forsaking our own advantage, rest, and comfort, forgo the pursuit of our own affairs; devote ourselves to the mighty cause of peace; and consider it to be the very foundation of the Divine religions, a service to His Kingdom, the source of eternal life, and the greatest means of admittance into the heavenly realm.",T2P5,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 2,68
" These thick clouds are the exponents of idle fancies and vain imaginings, who are none other but the divines of Persia","Exert yourselves that ye may attain this transcendent and most sublime station, the station that can insure the protection and security of all mankind. This goal excelleth every other goal, and this aspiration is the monarch of all aspirations. So long, however, as the thick clouds of oppression, which obscure the daystar of justice, remain undispelled, it would be difficult for the glory of this station to be unveiled to men’s eyes. These thick clouds are the exponents of idle fancies and vain imaginings, who are none other but the divines of Persia. At one time We spoke in the language of the lawgiver; at another in that of the truth-seeker and the mystic, and yet Our supreme purpose and highest wish hath always been to disclose the glory and sublimity of this station. God, verily, is a sufficient witness!",P21,epistle-to-the-son-of-the-wolf,68
"And when this Wronged One went forth out of His prison, We journeyed, in pursuance of the order of His Majesty the Sháh—may God, exalted be He, protect him—to ‘Iráq, escorted by officers in the service of the esteemed and honored governments of Persia and Russia","And when this Wronged One went forth out of His prison, We journeyed, in pursuance of the order of His Majesty the Sháh—may God, exalted be He, protect him—to ‘Iráq, escorted by officers in the service of the esteemed and honored governments of Persia and Russia. After Our arrival, We revealed, as a copious rain, by the aid of God and His Divine Grace and mercy, Our verses, and sent them to various parts of the world. We exhorted all men, and particularly this people, through Our wise counsels and loving admonitions, and forbade them to engage in sedition, quarrels, disputes and conflict. As a result of this, and by the grace of God, waywardness and folly were changed into piety and understanding, and weapons converted into instruments of peace.",P36,epistle-to-the-son-of-the-wolf,68
