Sentence,Text,Section,Book,Cluster
" These will mount the attack, and will furiously assail the forces of the ignorant, the blind","For thy part, rejoice at this best of all glad tidings, and rise up to exalt the Word of God and to spread abroad His sweet savors in all that vast and mighty land. Know thou of a certainty that thy Lord will come to thine aid with a company of the Concourse on high and hosts of the Abhá Kingdom. These will mount the attack, and will furiously assail the forces of the ignorant, the blind. Erelong wilt thou behold the flush of daybreak spreading from out the Most Exalted Realm, and the morn encompassing all regions. It will put the dark to flight, and the gloom of night will fade and pass, and the bright brow of the Faith shine forth, and the Daystar rise and overspread the world. On that day will the faithful rejoice, and the steadfast be blissful; then will the slanderers take themselves off, and the waverers be blotted out, even as deepest shadows fall away at the first light of the breaking dawn.",T19P13,Selections from the Writings of ‘Abdu’l‑Bahá,96
" Should any deviate by so much as a needle’s point from the decrees of the Universal House of Justice, or falter in his compliance therewith, then is he of the outcast and rejected","The substance is, that prior to the completion of a thousand years, no individual may presume to breathe a word. All must consider themselves to be of the order of subjects, submissive and obedient to the commandments of God and the laws of the House of Justice. Should any deviate by so much as a needle’s point from the decrees of the Universal House of Justice, or falter in his compliance therewith, then is he of the outcast and rejected.",T33P6,Selections from the Writings of ‘Abdu’l‑Bahá,96
"Last year a number of the unfaithful, both from within and from without, both known to us and strangers, took before the Sulṭán of Turkey slanderous charges against these homeless exiles, bringing against us grave accusations with no basis in fact","Last year a number of the unfaithful, both from within and from without, both known to us and strangers, took before the Sulṭán of Turkey slanderous charges against these homeless exiles, bringing against us grave accusations with no basis in fact. The Government, conformably with prudence, determined to look into these charges, and dispatched a Commission of Investigation to this city. It is obvious what an opportunity this afforded our ill-wishers, and what a storm they unleashed, all this beyond description by tongue or pen. Only one who witnessed it could know what a turmoil they created and what an earthquake of anguish was the result. And notwithstanding this, the response was to depend utterly upon God, and to remain composed, confident, long-suffering, undisturbed, to such a degree that a person knowing nothing of the situation would have thought us easy of heart and mind, perfectly happy, thriving and at peace.",T35P13,Selections from the Writings of ‘Abdu’l‑Bahá,96
" The Government, conformably with prudence, determined to look into these charges, and dispatched a Commission of Investigation to this city","Last year a number of the unfaithful, both from within and from without, both known to us and strangers, took before the Sulṭán of Turkey slanderous charges against these homeless exiles, bringing against us grave accusations with no basis in fact. The Government, conformably with prudence, determined to look into these charges, and dispatched a Commission of Investigation to this city. It is obvious what an opportunity this afforded our ill-wishers, and what a storm they unleashed, all this beyond description by tongue or pen. Only one who witnessed it could know what a turmoil they created and what an earthquake of anguish was the result. And notwithstanding this, the response was to depend utterly upon God, and to remain composed, confident, long-suffering, undisturbed, to such a degree that a person knowing nothing of the situation would have thought us easy of heart and mind, perfectly happy, thriving and at peace.",T35P13,Selections from the Writings of ‘Abdu’l‑Bahá,96
"Then it came about that the accusers themselves, those who had made the defamatory charges against us, joined with the members of the Commission to investigate the accusations, so that plaintiffs, witnesses and judge were all one and the same, and the conclusion was foregone","Then it came about that the accusers themselves, those who had made the defamatory charges against us, joined with the members of the Commission to investigate the accusations, so that plaintiffs, witnesses and judge were all one and the same, and the conclusion was foregone. Nevertheless, to be fair, it must be stated that up to now His Majesty the Sulṭán of Turkey hath paid no heed to these false charges, this defamation, these fables and traducements, and hath acted with justice.…",T35P14,Selections from the Writings of ‘Abdu’l‑Bahá,96
" Should anyone oppose, he must on no account feel hurt for not until matters are fully discussed can the right way be revealed","The members thereof1 must take counsel together in such wise that no occasion for ill-feeling or discord may arise. This can be attained when every member expresseth with absolute freedom his own opinion and setteth forth his argument. Should anyone oppose, he must on no account feel hurt for not until matters are fully discussed can the right way be revealed. The shining spark of truth cometh forth only after the clash of differing opinions. If after discussion, a decision be carried unanimously well and good; but if, the Lord forbid, differences of opinion should arise, a majority of voices must prevail.",T44P1,Selections from the Writings of ‘Abdu’l‑Bahá,96
" The honored members must with all freedom express their own thoughts, and it is in no wise permissible for one to belittle the thought of another, nay, he must with moderation set forth the truth, and should differences of opinion arise a majority of voices must prevail, and all must obey and submit to the majority","The first condition is absolute love and harmony amongst the members of the assembly. They must be wholly free from estrangement and must manifest in themselves the Unity of God, for they are the waves of one sea, the drops of one river, the stars of one heaven, the rays of one sun, the trees of one orchard, the flowers of one garden. Should harmony of thought and absolute unity be nonexistent, that gathering shall be dispersed and that assembly be brought to naught. The second condition is that the members of the assembly should unitedly elect a chairman and lay down guidelines and bylaws for their meetings and discussions. The chairman should have charge of such rules and regulations and protect and enforce them; the other members should be submissive, and refrain from conversing on superfluous and extraneous matters. They must, when coming together, turn their faces to the Kingdom on high and ask aid from the Realm of Glory. They must then proceed with the utmost devotion, courtesy, dignity, care and moderation to express their views. They must in every matter search out the truth and not insist upon their own opinion, for stubbornness and persistence in one’s views will lead ultimately to discord and wrangling and the truth will remain hidden. The honored members must with all freedom express their own thoughts, and it is in no wise permissible for one to belittle the thought of another, nay, he must with moderation set forth the truth, and should differences of opinion arise a majority of voices must prevail, and all must obey and submit to the majority. It is again not permitted that any one of the honored members object to or censure, whether in or out of the meeting, any decision arrived at previously, though that decision be not right, for such criticism would prevent any decision from being enforced. In short, whatsoever thing is arranged in harmony and with love and purity of motive, its result is light, and should the least trace of estrangement prevail the result shall be darkness upon darkness.… If this be so regarded, that assembly shall be of God, but otherwise it shall lead to coolness and alienation that proceed from the Evil One.… Should they endeavor to fulfill these conditions the Grace of the Holy Spirit shall be vouchsafed unto them, and that assembly shall become the center of the Divine blessings, the hosts of Divine confirmation shall come to their aid, and they shall day by day receive a new effusion of Spirit.",T45P1,Selections from the Writings of ‘Abdu’l‑Bahá,96
" It is again not permitted that any one of the honored members object to or censure, whether in or out of the meeting, any decision arrived at previously, though that decision be not right, for such criticism would prevent any decision from being enforced","The first condition is absolute love and harmony amongst the members of the assembly. They must be wholly free from estrangement and must manifest in themselves the Unity of God, for they are the waves of one sea, the drops of one river, the stars of one heaven, the rays of one sun, the trees of one orchard, the flowers of one garden. Should harmony of thought and absolute unity be nonexistent, that gathering shall be dispersed and that assembly be brought to naught. The second condition is that the members of the assembly should unitedly elect a chairman and lay down guidelines and bylaws for their meetings and discussions. The chairman should have charge of such rules and regulations and protect and enforce them; the other members should be submissive, and refrain from conversing on superfluous and extraneous matters. They must, when coming together, turn their faces to the Kingdom on high and ask aid from the Realm of Glory. They must then proceed with the utmost devotion, courtesy, dignity, care and moderation to express their views. They must in every matter search out the truth and not insist upon their own opinion, for stubbornness and persistence in one’s views will lead ultimately to discord and wrangling and the truth will remain hidden. The honored members must with all freedom express their own thoughts, and it is in no wise permissible for one to belittle the thought of another, nay, he must with moderation set forth the truth, and should differences of opinion arise a majority of voices must prevail, and all must obey and submit to the majority. It is again not permitted that any one of the honored members object to or censure, whether in or out of the meeting, any decision arrived at previously, though that decision be not right, for such criticism would prevent any decision from being enforced. In short, whatsoever thing is arranged in harmony and with love and purity of motive, its result is light, and should the least trace of estrangement prevail the result shall be darkness upon darkness.… If this be so regarded, that assembly shall be of God, but otherwise it shall lead to coolness and alienation that proceed from the Evil One.… Should they endeavor to fulfill these conditions the Grace of the Holy Spirit shall be vouchsafed unto them, and that assembly shall become the center of the Divine blessings, the hosts of Divine confirmation shall come to their aid, and they shall day by day receive a new effusion of Spirit.",T45P1,Selections from the Writings of ‘Abdu’l‑Bahá,96
" But since those were times when dissimulation was permitted, and every individual who abstained from smoking was exposed to harassment, abuse and even death—the friends, in order not to advertise their beliefs, would smoke","The Báb, at the outset of His mission, explicitly prohibited tobacco, and the friends one and all abandoned its use. But since those were times when dissimulation was permitted, and every individual who abstained from smoking was exposed to harassment, abuse and even death—the friends, in order not to advertise their beliefs, would smoke. Later on, the Book of Aqdas was revealed, and since smoking tobacco was not specifically forbidden there, the believers did not give it up. The Blessed Beauty, however, always expressed repugnance for it, and although, in the early days, there were reasons why He would smoke a little tobacco, in time He completely renounced it, and those sanctified souls who followed Him in all things also abandoned its use.",T129P8,Selections from the Writings of ‘Abdu’l‑Bahá,96
" On receipt of this missive, the friends will surely, by whatever means and even over a period of time, forsake this pernicious habit","My meaning is that in the sight of God, smoking tobacco is deprecated, abhorrent, filthy in the extreme; and, albeit by degrees, highly injurious to health. It is also a waste of money and time, and maketh the user a prey to a noxious addiction. To those who stand firm in the Covenant, this habit is therefore censured both by reason and experience, and renouncing it will bring relief and peace of mind to all men. Furthermore, this will make it possible to have a fresh mouth and unstained fingers, and hair that is free of a foul and repellent smell. On receipt of this missive, the friends will surely, by whatever means and even over a period of time, forsake this pernicious habit. Such is my hope.",T129P9,Selections from the Writings of ‘Abdu’l‑Bahá,96
