Sentence,Text,Section,Book,Cluster
" It is thousands of households that are vagrant and dispossessed, and every year seeth thousands upon thousands of human beings weltering in their lifeblood on dusty battlefields","O ye dear friends! The world is at war and the human race is in travail and mortal combat. The dark night of hate hath taken over, and the light of good faith is blotted out. The peoples and kindreds of the earth have sharpened their claws, and are hurling themselves one against the other. It is the very foundation of the human race that is being destroyed. It is thousands of households that are vagrant and dispossessed, and every year seeth thousands upon thousands of human beings weltering in their lifeblood on dusty battlefields. The tents of life and joy are down. The generals practice their generalship, boasting of the blood they shed, competing one with the next in inciting to violence. “With this sword,” saith one of them, “I beheaded a people!” And another: “I toppled a nation to the ground!” And yet another: “I brought a government down!” On such things do men pride themselves, in such do they glory! Love—righteousness—these are everywhere censured, while despised are harmony, and devotion to the truth.",T1P5,Selections from the Writings of ‘Abdu’l‑Bahá,25
" Be ye the helpers of every victim of oppression, the patrons of the disadvantaged","Soon will your swiftly passing days be over, and the fame and riches, the comforts, the joys provided by this rubbish-heap, the world, will be gone without a trace. Summon ye, then, the people to God, and invite humanity to follow the example of the Company on high. Be ye loving fathers to the orphan, and a refuge to the helpless, and a treasury for the poor, and a cure for the ailing. Be ye the helpers of every victim of oppression, the patrons of the disadvantaged. Think ye at all times of rendering some service to every member of the human race. Pay ye no heed to aversion and rejection, to disdain, hostility, injustice: act ye in the opposite way. Be ye sincerely kind, not in appearance only. Let each one of God’s loved ones center his attention on this: to be the Lord’s mercy to man; to be the Lord’s grace. Let him do some good to every person whose path he crosseth, and be of some benefit to him. Let him improve the character of each and all, and reorient the minds of men. In this way, the light of divine guidance will shine forth, and the blessings of God will cradle all mankind: for love is light, no matter in what abode it dwelleth; and hate is darkness, no matter where it may make its nest. O friends of God! That the hidden Mystery may stand revealed, and the secret essence of all things may be disclosed, strive ye to banish that darkness for ever and ever.",T1P7,Selections from the Writings of ‘Abdu’l‑Bahá,25
"Service to the friends is service to the Kingdom of God, and consideration shown to the poor is one of the greatest teachings of God","Service to the friends is service to the Kingdom of God, and consideration shown to the poor is one of the greatest teachings of God.",T11P1,Selections from the Writings of ‘Abdu’l‑Bahá,25
 But as his thoughts expand a little he will begin to think of the welfare and comfort of his family,"Every imperfect soul is self-centered and thinketh only of his own good. But as his thoughts expand a little he will begin to think of the welfare and comfort of his family. If his ideas still more widen, his concern will be the felicity of his fellow citizens; and if still they widen, he will be thinking of the glory of his land and of his race. But when ideas and views reach the utmost degree of expansion and attain the stage of perfection, then will he be interested in the exaltation of humankind. He will then be the well-wisher of all men and the seeker of the weal and prosperity of all lands. This is indicative of perfection.",T34P2,Selections from the Writings of ‘Abdu’l‑Bahá,25
" Poor though we be, with neither goods nor means, still take we riches from the treasures of Thy Kingdom","O Thou Lord of the Kingdom! Though our bodies be gathered here together, yet our spellbound hearts are carried away by Thy love, and yet are we transported by the rays of Thy resplendent face. Weak though we be, we await the revelations of Thy might and power. Poor though we be, with neither goods nor means, still take we riches from the treasures of Thy Kingdom. Drops though we be, still do we draw from out Thy ocean deeps. Motes though we be, still do we gleam in the glory of Thy splendid Sun.",T37P5,Selections from the Writings of ‘Abdu’l‑Bahá,25
" Among many was one man who gave a thousand camels, each laden with corn, another who gave half his substance, and still another who offered all that he had","It is related that once in the days of the Apostle of God2 He signified His desire that an army should advance in a certain direction, and leave was granted unto the faithful to raise contributions for the holy war. Among many was one man who gave a thousand camels, each laden with corn, another who gave half his substance, and still another who offered all that he had. But a woman stricken in years, whose sole possession was a handful of dates, came to the Apostle and laid at His feet her humble contribution. Thereupon the Prophet of God—may my life be offered up as a sacrifice unto Him—bade that this handful of dates be placed over and above all the contributions that had been gathered, thus asserting the merit and superiority thereof over all the rest. This was done because that elderly woman had no other earthly possessions but these.",T63P8,Selections from the Writings of ‘Abdu’l‑Bahá,25
"O respected personage! I have read your work, The Gospel of Wealth,1 and noted therein truly apposite and sound recommendations for easing the lot of humankind","O respected personage! I have read your work, The Gospel of Wealth,1 and noted therein truly apposite and sound recommendations for easing the lot of humankind.",T79P1,Selections from the Writings of ‘Abdu’l‑Bahá,25
" And sharing is a personally chosen righteous act: that is, the rich should extend assistance to the poor, they should expend their substance for the poor, but of their own free will, and not because the poor have gained this end by force","Man reacheth perfection through good deeds, voluntarily performed, not through good deeds the doing of which was forced upon him. And sharing is a personally chosen righteous act: that is, the rich should extend assistance to the poor, they should expend their substance for the poor, but of their own free will, and not because the poor have gained this end by force. For the harvest of force is turmoil and the ruin of the social order. On the other hand voluntary sharing, the freely chosen expending of one’s substance, leadeth to society’s comfort and peace. It lighteth up the world; it bestoweth honor upon humankind.",T79P3,Selections from the Writings of ‘Abdu’l‑Bahá,25
" On the other hand voluntary sharing, the freely chosen expending of one’s substance, leadeth to society’s comfort and peace","Man reacheth perfection through good deeds, voluntarily performed, not through good deeds the doing of which was forced upon him. And sharing is a personally chosen righteous act: that is, the rich should extend assistance to the poor, they should expend their substance for the poor, but of their own free will, and not because the poor have gained this end by force. For the harvest of force is turmoil and the ruin of the social order. On the other hand voluntary sharing, the freely chosen expending of one’s substance, leadeth to society’s comfort and peace. It lighteth up the world; it bestoweth honor upon humankind.",T79P3,Selections from the Writings of ‘Abdu’l‑Bahá,25
 From its contents it became known that thy wish is to serve the poor,"O thou who art turning thy face to God! Thy letter was received. From its contents it became known that thy wish is to serve the poor. What wish better than this! Those souls who are of the Kingdom eagerly wish to be of service to the poor, to sympathize with them, to show kindness to the miserable and to make their lives fruitful. Happy art thou that thou hast such a wish.",T80P1,Selections from the Writings of ‘Abdu’l‑Bahá,25
" What wish better than this! Those souls who are of the Kingdom eagerly wish to be of service to the poor, to sympathize with them, to show kindness to the miserable and to make their lives fruitful","O thou who art turning thy face to God! Thy letter was received. From its contents it became known that thy wish is to serve the poor. What wish better than this! Those souls who are of the Kingdom eagerly wish to be of service to the poor, to sympathize with them, to show kindness to the miserable and to make their lives fruitful. Happy art thou that thou hast such a wish.",T80P1,Selections from the Writings of ‘Abdu’l‑Bahá,25
" Today, however, most of those who sit at that table are the poor, and this is why Christ hath said blessed are the poor, for riches do prevent the rich from entering the Kingdom; and again, He saith, “It is easier for a camel to go through the eye of a needle, than for a rich man to enter into the Kingdom of God","And the seventh question: Bahá’u’lláh hath been made manifest to all mankind and He hath invited all to the table of God, the banquet of Divine bounty. Today, however, most of those who sit at that table are the poor, and this is why Christ hath said blessed are the poor, for riches do prevent the rich from entering the Kingdom; and again, He saith, “It is easier for a camel to go through the eye of a needle, than for a rich man to enter into the Kingdom of God.”1 If, however, the wealth of this world, and worldly glory and repute, do not block his entry therein, that rich man will be favored at the Holy Threshold and accepted by the Lord of the Kingdom.",T163P9,Selections from the Writings of ‘Abdu’l‑Bahá,25
" If once this life should offer a man a sweet cup, a hundred bitter ones will follow; such is the condition of this world","O thou seeker of the Kingdom! Thy letter was received. Thou hast written of the severe calamity that hath befallen thee—the death of thy respected husband. That honorable man hath been so subjected to the stress and strain of this world that his greatest wish was for deliverance from it. Such is this mortal abode: a storehouse of afflictions and suffering. It is ignorance that binds man to it, for no comfort can be secured by any soul in this world, from monarch down to the most humble commoner. If once this life should offer a man a sweet cup, a hundred bitter ones will follow; such is the condition of this world. The wise man, therefore, doth not attach himself to this mortal life and doth not depend upon it; at some moments, even, he eagerly wisheth for death that he may thereby be freed from these sorrows and afflictions. Thus it is seen that some, under extreme pressure of anguish, have committed suicide.",T170P1,Selections from the Writings of ‘Abdu’l‑Bahá,25
" One craveth riches, another thirsteth for glory and still another yearneth for fame, for art, for prosperity and the like","O thou who art attracted to the Kingdom of God! Every soul seeketh an object and cherisheth a desire, and day and night striveth to attain his aim. One craveth riches, another thirsteth for glory and still another yearneth for fame, for art, for prosperity and the like. Yet finally all are doomed to loss and disappointment. One and all they leave behind them all that is theirs and empty-handed hasten to the realm beyond, and all their labors shall be in vain. To dust they shall all return, denuded, depressed, disheartened and in utter despair.",T176P1,Selections from the Writings of ‘Abdu’l‑Bahá,25
Verily this gift is imperishable and this wealth is a treasure from on high!,Verily this gift is imperishable and this wealth is a treasure from on high!,T176P3,Selections from the Writings of ‘Abdu’l‑Bahá,25
"
Carry light unto the Bulgar,
And the Slav with life invest","O ye close and dear friends of ‘Abdu’l‑Bahá!
In the Orient scatter perfumes,
And shed splendors on the West.
Carry light unto the Bulgar,
And the Slav with life invest.",T218P1,Selections from the Writings of ‘Abdu’l‑Bahá,25
