Sentence,Text,Section,Book,Cluster
"Eastern histories also state that Hippocrates sojourned for a long time in the town of Tyre, and this is a city in Syria","Eastern histories also state that Hippocrates sojourned for a long time in the town of Tyre, and this is a city in Syria.",T25P5,Selections from the Writings of ‘Abdu’l‑Bahá,33
The Blessed Beauty proceeded to Haifa on many occasions,"The Blessed Beauty proceeded to Haifa on many occasions. Thou beheldest Him there, but thou didst not know Him at that time. It is my hope that thou wilt attain unto the true meeting with Him, which is to behold Him with the inner, not the outer eye.",T31P14,Selections from the Writings of ‘Abdu’l‑Bahá,33
 Esslemont was forwarded by him to the Land of Desire [The Holy Land],"O my well-beloved daughter of the Kingdom! The letter thou hadst written to Dr. Esslemont was forwarded by him to the Land of Desire [The Holy Land]. I read it all through with the greatest attention. On the one hand, I was deeply touched, for thou hadst sheared off those fair tresses of thine with the shears of detachment from this world and of self-sacrifice in the path of the Kingdom of God. And on the other, I was greatly pleased, for that dearly beloved daughter hath evinced so great a spirit of self-sacrifice as to offer up so precious a part of her body in the pathway of the Cause of God. Hadst thou sought my opinion, I would in no wise have consented that thou shouldst shear off even a single thread of thy comely and wavy locks; nay, I myself would have contributed in thy name for the Mashriqu’l-Adhkár. This deed of thine is, however, an eloquent testimony to thy noble spirit of self-sacrifice. Thou hast, verily, sacrificed thy life and great will be the spiritual results thou shalt obtain. Rest thou confident that day by day thou shalt progress and wax greater in firmness and in constancy. The bounties of Bahá’u’lláh shall compass thee about and the joyful tidings from on high shall time and again be imparted unto thee. And though it be thine hair that thou hast sacrificed, yet thou shalt be filled with the Spirit, and though it be this perishable member of thy body which thou hast laid down in the path of God, yet thou shalt find the Divine Gift, shalt behold the Celestial Beauty, obtain imperishable glory and attain unto everlasting life.",T62P1,Selections from the Writings of ‘Abdu’l‑Bahá,33
 Seir is a locality near Nazareth in Galilee,Thou didst write as to Seir. Seir is a locality near Nazareth in Galilee.,T145P5,Selections from the Writings of ‘Abdu’l‑Bahá,33
" He then saith that the woman fled into the wilderness, that is, the Law of God was carried out of Palestine to the desert of Ḥijáz, where it remained 1260 years—that is, until the advent of the promised Child","As to the woman in the Revelation of Saint John, chapter 12, who fled into the wilderness, and the great wonder appearing in the heavens—that woman clothed with the sun, with the moon under her feet: what is meant by the woman is the Law of God. For according to the terminology of the Holy Books, this reference is to the Law, the woman being its symbol here. And the two luminaries, the sun and the moon, are the two thrones, the Turkish and the Persian, these two being under the rule of the Law of God. The sun is the symbol of the Persian Empire, and the moon, that is, the crescent, of the Turkish. The twelve-fold crown is the twelve Imáms, who, even as the Apostles, supported the Faith of God. The newborn Child is the Beauty of the Adored One,1 come forth out of the Law of God. He then saith that the woman fled into the wilderness, that is, the Law of God was carried out of Palestine to the desert of Ḥijáz, where it remained 1260 years—that is, until the advent of the promised Child. And as is well known, in the Holy Books, every day is accounted as one year.",T145P7,Selections from the Writings of ‘Abdu’l‑Bahá,33
"The Commission hath now returned to the seat of the Caliphate, and reports of a most frightful nature are coming in daily from that city","The Commission hath now returned to the seat of the Caliphate, and reports of a most frightful nature are coming in daily from that city. However, praised be God, ‘Abdu’l‑Bahá remaineth composed and unperturbed. To none do I bear ill will because of this defamation. I have made all my affairs conditioned upon His irresistible Will and I am waiting, indeed in perfect happiness, to offer my life and prepared for whatever dire affliction may be in store. Praise be to God, the loving believers also accept and remain submissive to God’s Will, content with it, radiantly acquiescent, offering thanks.",T188P7,Selections from the Writings of ‘Abdu’l‑Bahá,33
" Likewise did He write to the Turkish sovereign, although He was that Sulṭán’s victim and a captive in his prison—that is, He was being held prisoner in the Fortress at ‘Akká—and clearly stated that Constantinople would be overtaken by a sudden and radical change, so great that the women and children of that city would mourn and cry aloud","Sixty years ago Bahá’u’lláh rose up, even as the Daystar, over Persia. He declared that the skies of the world were dark, that this darkness boded evil, and that terrible wars would come. From the prison at ‘Akká, He addressed the German Emperor in the clearest of terms, telling him that a great war was on the way and that his city of Berlin would break forth in lamentation and wailing. Likewise did He write to the Turkish sovereign, although He was that Sulṭán’s victim and a captive in his prison—that is, He was being held prisoner in the Fortress at ‘Akká—and clearly stated that Constantinople would be overtaken by a sudden and radical change, so great that the women and children of that city would mourn and cry aloud. In brief, He addressed such words to all the monarchs and the presidents, and everything came to pass, exactly as He had foretold.",T202P6,Selections from the Writings of ‘Abdu’l‑Bahá,33
"If one were to travel through the deserts of Central Asia he would observe how many cities, once great and prosperous like Paris and London, are now demolished and razed to the ground","If one were to travel through the deserts of Central Asia he would observe how many cities, once great and prosperous like Paris and London, are now demolished and razed to the ground. From the Caspian Sea to the River Oxus there stretch wild and desolate plains, deserts, wildernesses and valleys. For two days and two nights the Russian railway traverseth the ruined cities and uninhabited villages of that wasteland. Formerly that plain bore the fruit of the finest civilizations of the past. Tokens of development and refinement were apparent all around, arts and sciences were well protected and promoted, professions and industries flourished, commerce and agriculture had reached a high stage of efficiency, and the foundations of government and statesmanship were laid on a strong and solid basis. Today that vast stretch of land hath become mostly the shelter and asylum of Turkoman tribes, and an arena for the ferocious display of wild beasts. The ancient cities of that plain, such as Gurgán, Nissá, Abívard and Shahristán, famous throughout the world for their arts, sciences, culture, industry, and well known for their wealth, greatness, prosperity and distinction, have given way to a wilderness wherein no voice is heard save the roaring of wild beasts and where bloodthirsty wolves roam at will. This destruction and desolation was brought about by war and strife, dissension and discord between the Persians and the Turks, who differed in their religion and customs. So rigid was the spirit of religious prejudice that the faithless leaders sanctioned the shedding of innocent blood, the ruin of property and the desecration of family honor. This is to cite only one illustration.",T225P16,Selections from the Writings of ‘Abdu’l‑Bahá,33
" We have, however, issued the necessary recommendations to our Minister in Constantinople and our consuls in those regions","Beseech God to grant unto men hearing ears, and sharp sight, and dilated breasts, and receptive hearts, that haply His servants may attain unto their hearts’ Desire, and set their faces towards their Beloved. Troubles, such as no eye hath beheld, have touched this Wronged One. In proclaiming His Cause, He, in no wise, hesitated. Addressing Himself unto the kings and rulers of the earth—may God, exalted be He, assist them—He imparted unto them that which is the cause of the well-being, the unity, the harmony, and the reconstruction of the world, and of the tranquillity of the nations. Among them was Napoleon III, who is reported to have made a certain statement, as a result of which We sent him Our Tablet while in Adrianople. To this, however, he did not reply. After Our arrival in the Most Great Prison there reached Us a letter from his Minister, the first part of which was in Persian, and the latter in his own handwriting. In it he was cordial, and wrote the following: “I have, as requested by you, delivered your letter, and until now have received no answer. We have, however, issued the necessary recommendations to our Minister in Constantinople and our consuls in those regions. If there be anything you wish done, inform us, and we will carry it out.”",P77,epistle-to-the-son-of-the-wolf,33
"“O King! We were in ‘Iráq, when the hour of parting arrived","“O King! We were in ‘Iráq, when the hour of parting arrived. At the bidding of the King of Islám (Sulṭán of Turkey) We set Our steps in his direction. Upon Our arrival, there befell Us at the hands of the malicious that which the books of the world can never adequately recount. Thereupon the inmates of Paradise, and they that dwell within the retreats of holiness, lamented; and yet the people are wrapped in a thick veil!”",P87,epistle-to-the-son-of-the-wolf,33
" As soon as someone leaveth the Great City (Constantinople) to visit this land, they at once telegraph and proclaim that he hath stolen money and fled to ‘Akká","O Shaykh! Every time God the True One—exalted be His glory—revealed Himself in the person of His Manifestation, He came unto men with the standard of “He doeth what He willeth, and ordaineth what He pleaseth.” None hath the right to ask why or wherefore, and he that doth so, hath indeed turned aside from God, the Lord of Lords. In the days of every Manifestation these things appear and are evident. Likewise, they have said that about this Wronged One, to the falsity of which they who are nigh unto God and are devoted to Him have borne, and still bear, witness. By the righteousness of God! This Hem of His Robe hath ever been and remaineth unsullied, though many have, at the present time, purposed to besmirch it with their lying and unseemly calumnies. God, however, knoweth and they know not. He Who, through the might and power of God, hath arisen before the face of all the kindreds of the earth, and summoned the multitudes to the Supreme Horizon, hath been repudiated by them and they have clung instead unto such men as have invariably withdrawn themselves behind veils and curtains, and busied themselves about their own protection. Moreover, many are now engaged in spreading lies and calumnies, and have no other intention than to instill distrust into the hearts and souls of men. As soon as someone leaveth the Great City (Constantinople) to visit this land, they at once telegraph and proclaim that he hath stolen money and fled to ‘Akká. A highly accomplished, learned and distinguished man visited, in his declining years, the Holy Land, seeking peace and retirement, and about him they have written such things as have caused them who are devoted to God and are nigh unto Him to sigh.",P111,epistle-to-the-son-of-the-wolf,33
