Sentence,Text,Section,Book,Cluster
"O my Lord! I have drawn nigh unto Thee, in the depths of this darksome night, confiding in Thee with the tongue of my heart, trembling with joy at the sweet scents that blow from Thy realm, the All-Glorious, calling unto Thee, saying:","O my Lord! I have drawn nigh unto Thee, in the depths of this darksome night, confiding in Thee with the tongue of my heart, trembling with joy at the sweet scents that blow from Thy realm, the All-Glorious, calling unto Thee, saying:",T2P1,Selections from the Writings of ‘Abdu’l‑Bahá,63
"O my Lord, no words do I find to glorify Thee; no way do I see for the bird of my mind to soar upward to Thy Kingdom of Holiness; for Thou, in Thy very essence, art sanctified above those tributes, and in Thy very being art beyond the reach of those praises which are offered Thee by the people that Thou hast created","O my Lord, no words do I find to glorify Thee; no way do I see for the bird of my mind to soar upward to Thy Kingdom of Holiness; for Thou, in Thy very essence, art sanctified above those tributes, and in Thy very being art beyond the reach of those praises which are offered Thee by the people that Thou hast created. In the sanctity of Thine own being hast Thou ever been exalted above the understanding of the learned among the Company on high, and forever wilt Thou remain enwrapped within the holiness of Thine own reality, unreached by the knowledge of those dwellers in Thine exalted Kingdom who glorify Thy Name.",T2P2,Selections from the Writings of ‘Abdu’l‑Bahá,63
"O God, my God! How can I glorify or describe Thee inaccessible as Thou art; immeasurably high and sanctified art Thou above every description and praise","O God, my God! How can I glorify or describe Thee inaccessible as Thou art; immeasurably high and sanctified art Thou above every description and praise.",T2P3,Selections from the Writings of ‘Abdu’l‑Bahá,63
"O God, my God! Have mercy then upon my helpless state, my poverty, my misery, my abasement! Give me to drink from the generous cup of Thy grace and forgiveness, stir me with the sweet scents of Thy love, gladden my bosom with the light of Thy knowledge, purify my soul with the mysteries of Thy oneness, raise me to life with the gentle breeze that cometh from the gardens of Thy mercy—till I sever myself from all else but Thee, and lay hold of the hem of Thy garment of grandeur, and consign to oblivion all that is not Thee, and be companioned by the sweet breathings that waft during these Thy days, and attain unto faithfulness at Thy Threshold of Holiness, and arise to serve Thy Cause, and to be humble before Thy loved ones, and, in the presence of Thy favored ones, to be nothingness itself","O God, my God! Have mercy then upon my helpless state, my poverty, my misery, my abasement! Give me to drink from the generous cup of Thy grace and forgiveness, stir me with the sweet scents of Thy love, gladden my bosom with the light of Thy knowledge, purify my soul with the mysteries of Thy oneness, raise me to life with the gentle breeze that cometh from the gardens of Thy mercy—till I sever myself from all else but Thee, and lay hold of the hem of Thy garment of grandeur, and consign to oblivion all that is not Thee, and be companioned by the sweet breathings that waft during these Thy days, and attain unto faithfulness at Thy Threshold of Holiness, and arise to serve Thy Cause, and to be humble before Thy loved ones, and, in the presence of Thy favored ones, to be nothingness itself.",T2P4,Selections from the Writings of ‘Abdu’l‑Bahá,63
"O God, my God! I beg of Thee by the dawning of the light of Thy Beauty that hath illumined all the earth, and by the glance of Thy divine compassion’s eye that considereth all things, and by the surging sea of Thy bestowals in which all things are immersed, and by Thy streaming clouds of bounty raining down gifts upon the essences of all created things, and by the splendors of Thy mercy that existed before ever the world was—to help Thy chosen ones to be faithful, and assist Thy loved ones to serve at Thine exalted Threshold, and cause them to gain the victory through the battalions of Thy might that overpowereth all things, and reinforce them with a great fighting host from out of the Concourse on high","O God, my God! I beg of Thee by the dawning of the light of Thy Beauty that hath illumined all the earth, and by the glance of Thy divine compassion’s eye that considereth all things, and by the surging sea of Thy bestowals in which all things are immersed, and by Thy streaming clouds of bounty raining down gifts upon the essences of all created things, and by the splendors of Thy mercy that existed before ever the world was—to help Thy chosen ones to be faithful, and assist Thy loved ones to serve at Thine exalted Threshold, and cause them to gain the victory through the battalions of Thy might that overpowereth all things, and reinforce them with a great fighting host from out of the Concourse on high.",T2P6,Selections from the Writings of ‘Abdu’l‑Bahá,63
"O my Lord! They are weak souls standing at Thy door; they are paupers in Thy courtyard, desperate for Thy grace, in dire need of Thy succor, turning their faces toward the kingdom of Thy oneness, yearning for the bounties of Thy bestowals","O my Lord! They are weak souls standing at Thy door; they are paupers in Thy courtyard, desperate for Thy grace, in dire need of Thy succor, turning their faces toward the kingdom of Thy oneness, yearning for the bounties of Thy bestowals. O my Lord! Flood Thou their minds with Thy holy light; cleanse Thou their hearts with the grace of Thine assistance; gladden their bosoms with the fragrance of the joys that waft from Thy Company above; make bright their eyes by beholding the signs and tokens of Thy might; cause them to be the ensigns of purity, the banners of sanctity waving high above all creatures on the summits of the earth; make Thou their words to move hearts which are even as solid rock. May they arise to serve Thee and dedicate themselves to the Kingdom of Thy divinity, and set their faces toward the realm of Thy Self-Subsistence, and spread far and wide Thy signs, and be illumined by Thy streaming lights, and unfold Thy hidden mysteries. May they guide Thy servants unto gentle waters and to the fountain of Thy mercy that welleth and leapeth in the midmost heart of the Heaven of Thy oneness. May they hoist the sail of detachment upon the Ark of Salvation, and move over the seas of Thy knowledge; may they spread wide the pinions of unity and by their aid soar upward to the Kingdom of Thy singleness to become servants whom the Supreme Concourse will applaud, whose praises the dwellers in Thine all-glorious realm will utter; may they hear the heralds of the invisible world as they raise their cry of the Most Great Glad-Tidings; may they, in their longing to meet Thee, invoke and pray unto Thee, intoning wondrous orisons at the dawn of light—O my Lord Who disposest all things—shedding their tears at morningtide and even, yearning to pass into the shadow of Thy mercy that endeth never.",T2P7,Selections from the Writings of ‘Abdu’l‑Bahá,63
" O my Lord! Flood Thou their minds with Thy holy light; cleanse Thou their hearts with the grace of Thine assistance; gladden their bosoms with the fragrance of the joys that waft from Thy Company above; make bright their eyes by beholding the signs and tokens of Thy might; cause them to be the ensigns of purity, the banners of sanctity waving high above all creatures on the summits of the earth; make Thou their words to move hearts which are even as solid rock","O my Lord! They are weak souls standing at Thy door; they are paupers in Thy courtyard, desperate for Thy grace, in dire need of Thy succor, turning their faces toward the kingdom of Thy oneness, yearning for the bounties of Thy bestowals. O my Lord! Flood Thou their minds with Thy holy light; cleanse Thou their hearts with the grace of Thine assistance; gladden their bosoms with the fragrance of the joys that waft from Thy Company above; make bright their eyes by beholding the signs and tokens of Thy might; cause them to be the ensigns of purity, the banners of sanctity waving high above all creatures on the summits of the earth; make Thou their words to move hearts which are even as solid rock. May they arise to serve Thee and dedicate themselves to the Kingdom of Thy divinity, and set their faces toward the realm of Thy Self-Subsistence, and spread far and wide Thy signs, and be illumined by Thy streaming lights, and unfold Thy hidden mysteries. May they guide Thy servants unto gentle waters and to the fountain of Thy mercy that welleth and leapeth in the midmost heart of the Heaven of Thy oneness. May they hoist the sail of detachment upon the Ark of Salvation, and move over the seas of Thy knowledge; may they spread wide the pinions of unity and by their aid soar upward to the Kingdom of Thy singleness to become servants whom the Supreme Concourse will applaud, whose praises the dwellers in Thine all-glorious realm will utter; may they hear the heralds of the invisible world as they raise their cry of the Most Great Glad-Tidings; may they, in their longing to meet Thee, invoke and pray unto Thee, intoning wondrous orisons at the dawn of light—O my Lord Who disposest all things—shedding their tears at morningtide and even, yearning to pass into the shadow of Thy mercy that endeth never.",T2P7,Selections from the Writings of ‘Abdu’l‑Bahá,63
" May they arise to serve Thee and dedicate themselves to the Kingdom of Thy divinity, and set their faces toward the realm of Thy Self-Subsistence, and spread far and wide Thy signs, and be illumined by Thy streaming lights, and unfold Thy hidden mysteries","O my Lord! They are weak souls standing at Thy door; they are paupers in Thy courtyard, desperate for Thy grace, in dire need of Thy succor, turning their faces toward the kingdom of Thy oneness, yearning for the bounties of Thy bestowals. O my Lord! Flood Thou their minds with Thy holy light; cleanse Thou their hearts with the grace of Thine assistance; gladden their bosoms with the fragrance of the joys that waft from Thy Company above; make bright their eyes by beholding the signs and tokens of Thy might; cause them to be the ensigns of purity, the banners of sanctity waving high above all creatures on the summits of the earth; make Thou their words to move hearts which are even as solid rock. May they arise to serve Thee and dedicate themselves to the Kingdom of Thy divinity, and set their faces toward the realm of Thy Self-Subsistence, and spread far and wide Thy signs, and be illumined by Thy streaming lights, and unfold Thy hidden mysteries. May they guide Thy servants unto gentle waters and to the fountain of Thy mercy that welleth and leapeth in the midmost heart of the Heaven of Thy oneness. May they hoist the sail of detachment upon the Ark of Salvation, and move over the seas of Thy knowledge; may they spread wide the pinions of unity and by their aid soar upward to the Kingdom of Thy singleness to become servants whom the Supreme Concourse will applaud, whose praises the dwellers in Thine all-glorious realm will utter; may they hear the heralds of the invisible world as they raise their cry of the Most Great Glad-Tidings; may they, in their longing to meet Thee, invoke and pray unto Thee, intoning wondrous orisons at the dawn of light—O my Lord Who disposest all things—shedding their tears at morningtide and even, yearning to pass into the shadow of Thy mercy that endeth never.",T2P7,Selections from the Writings of ‘Abdu’l‑Bahá,63
 May they guide Thy servants unto gentle waters and to the fountain of Thy mercy that welleth and leapeth in the midmost heart of the Heaven of Thy oneness,"O my Lord! They are weak souls standing at Thy door; they are paupers in Thy courtyard, desperate for Thy grace, in dire need of Thy succor, turning their faces toward the kingdom of Thy oneness, yearning for the bounties of Thy bestowals. O my Lord! Flood Thou their minds with Thy holy light; cleanse Thou their hearts with the grace of Thine assistance; gladden their bosoms with the fragrance of the joys that waft from Thy Company above; make bright their eyes by beholding the signs and tokens of Thy might; cause them to be the ensigns of purity, the banners of sanctity waving high above all creatures on the summits of the earth; make Thou their words to move hearts which are even as solid rock. May they arise to serve Thee and dedicate themselves to the Kingdom of Thy divinity, and set their faces toward the realm of Thy Self-Subsistence, and spread far and wide Thy signs, and be illumined by Thy streaming lights, and unfold Thy hidden mysteries. May they guide Thy servants unto gentle waters and to the fountain of Thy mercy that welleth and leapeth in the midmost heart of the Heaven of Thy oneness. May they hoist the sail of detachment upon the Ark of Salvation, and move over the seas of Thy knowledge; may they spread wide the pinions of unity and by their aid soar upward to the Kingdom of Thy singleness to become servants whom the Supreme Concourse will applaud, whose praises the dwellers in Thine all-glorious realm will utter; may they hear the heralds of the invisible world as they raise their cry of the Most Great Glad-Tidings; may they, in their longing to meet Thee, invoke and pray unto Thee, intoning wondrous orisons at the dawn of light—O my Lord Who disposest all things—shedding their tears at morningtide and even, yearning to pass into the shadow of Thy mercy that endeth never.",T2P7,Selections from the Writings of ‘Abdu’l‑Bahá,63
" May they hoist the sail of detachment upon the Ark of Salvation, and move over the seas of Thy knowledge; may they spread wide the pinions of unity and by their aid soar upward to the Kingdom of Thy singleness to become servants whom the Supreme Concourse will applaud, whose praises the dwellers in Thine all-glorious realm will utter; may they hear the heralds of the invisible world as they raise their cry of the Most Great Glad-Tidings; may they, in their longing to meet Thee, invoke and pray unto Thee, intoning wondrous orisons at the dawn of light—O my Lord Who disposest all things—shedding their tears at morningtide and even, yearning to pass into the shadow of Thy mercy that endeth never","O my Lord! They are weak souls standing at Thy door; they are paupers in Thy courtyard, desperate for Thy grace, in dire need of Thy succor, turning their faces toward the kingdom of Thy oneness, yearning for the bounties of Thy bestowals. O my Lord! Flood Thou their minds with Thy holy light; cleanse Thou their hearts with the grace of Thine assistance; gladden their bosoms with the fragrance of the joys that waft from Thy Company above; make bright their eyes by beholding the signs and tokens of Thy might; cause them to be the ensigns of purity, the banners of sanctity waving high above all creatures on the summits of the earth; make Thou their words to move hearts which are even as solid rock. May they arise to serve Thee and dedicate themselves to the Kingdom of Thy divinity, and set their faces toward the realm of Thy Self-Subsistence, and spread far and wide Thy signs, and be illumined by Thy streaming lights, and unfold Thy hidden mysteries. May they guide Thy servants unto gentle waters and to the fountain of Thy mercy that welleth and leapeth in the midmost heart of the Heaven of Thy oneness. May they hoist the sail of detachment upon the Ark of Salvation, and move over the seas of Thy knowledge; may they spread wide the pinions of unity and by their aid soar upward to the Kingdom of Thy singleness to become servants whom the Supreme Concourse will applaud, whose praises the dwellers in Thine all-glorious realm will utter; may they hear the heralds of the invisible world as they raise their cry of the Most Great Glad-Tidings; may they, in their longing to meet Thee, invoke and pray unto Thee, intoning wondrous orisons at the dawn of light—O my Lord Who disposest all things—shedding their tears at morningtide and even, yearning to pass into the shadow of Thy mercy that endeth never.",T2P7,Selections from the Writings of ‘Abdu’l‑Bahá,63
