Sentence,Text,Section,Book,Cluster
" Discord will change to accord, dissension to unison","O ye spiritual friends of ‘Abdu’l‑Bahá! A trusted messenger hath arrived and hath, in the world of the spirit, delivered a message from God’s loved ones. This auspicious courier bringeth fragrances of great ardor and wafteth the life-giving breezes of the love of God. He maketh the heart to dance for joy and filleth up the soul with an ecstasy of love and rapture. So intensely hath the glory of Divine Unity penetrated souls and hearts that all are now bound one to another with heavenly ties, and all are even as a single heart, a single soul. Wherefore reflections of the spirit and impressions of the Divine are now mirrored clear and sharp in the deep heart’s core. I beg of God to strengthen these spiritual bonds as day followeth day, and make this mystic oneness to shine ever more brightly, until at last all shall be as troops marshaled together beneath the banner of the Covenant within the sheltering shade of the Word of God; that they may strive with all their might until universal fellowship, close and warm, and unalloyed love, and spiritual relationships, will connect all the hearts in the world. Then will all humankind, because of this fresh and dazzling bounty, be gathered in a single homeland. Then will conflict and dissension vanish from the face of the earth, then will mankind be cradled in love for the beauty of the All-Glorious. Discord will change to accord, dissension to unison. The roots of malevolence will be torn out, the basis of aggression destroyed. The bright rays of union will obliterate the darkness of limitations, and the splendors of heaven will make the human heart to be even as a mine veined richly with the love of God.",T7P1,Selections from the Writings of ‘Abdu’l‑Bahá,52
" In this day, however, means of communication have multiplied, and the five continents of the earth have virtually merged into one","O honored lady! In cycles gone by, though harmony was established, yet, owing to the absence of means, the unity of all mankind could not have been achieved. Continents remained widely divided, nay even among the peoples of one and the same continent association and interchange of thought were wellnigh impossible. Consequently intercourse, understanding and unity amongst all the peoples and kindreds of the earth were unattainable. In this day, however, means of communication have multiplied, and the five continents of the earth have virtually merged into one. And for everyone it is now easy to travel to any land, to associate and exchange views with its peoples, and to become familiar, through publications, with the conditions, the religious beliefs and the thoughts of all men. In like manner all the members of the human family, whether peoples or governments, cities or villages, have become increasingly interdependent. For none is self-sufficiency any longer possible, inasmuch as political ties unite all peoples and nations, and the bonds of trade and industry, of agriculture and education, are being strengthened every day. Hence the unity of all mankind can in this day be achieved. Verily this is none other but one of the wonders of this wondrous age, this glorious century. Of this past ages have been deprived, for this century—the century of light—hath been endowed with unique and unprecedented glory, power and illumination. Hence the miraculous unfolding of a fresh marvel every day. Eventually it will be seen how bright its candles will burn in the assemblage of man.",T15P6,Selections from the Writings of ‘Abdu’l‑Bahá,52
"The higher plane, however, understandeth the lower","The higher plane, however, understandeth the lower. The animal, for instance, comprehendeth the mineral and vegetable, the human understandeth the planes of the animal, vegetable and mineral. But the mineral cannot possibly understand the realms of man. And notwithstanding the fact that all these entities coexist in the phenomenal world, even so, no lower degree can ever comprehend a higher.",T21P3,Selections from the Writings of ‘Abdu’l‑Bahá,52
" The brain is connected with the heart and stomach, the lungs are connected with all the members","It is obvious that all created things are connected one to another by a linkage complete and perfect, even, for example, as are the members of the human body. Note how all the members and component parts of the human body are connected one to another. In the same way, all the members of this endless universe are linked one to another. The foot and the step, for example, are connected to the ear and the eye; the eye must look ahead before the step is taken. The ear must hear before the eye will carefully observe. And whatever member of the human body is deficient, produceth a deficiency in the other members. The brain is connected with the heart and stomach, the lungs are connected with all the members. So is it with the other members of the body.",T21P6,Selections from the Writings of ‘Abdu’l‑Bahá,52
 So is it with the other members of the body,"It is obvious that all created things are connected one to another by a linkage complete and perfect, even, for example, as are the members of the human body. Note how all the members and component parts of the human body are connected one to another. In the same way, all the members of this endless universe are linked one to another. The foot and the step, for example, are connected to the ear and the eye; the eye must look ahead before the step is taken. The ear must hear before the eye will carefully observe. And whatever member of the human body is deficient, produceth a deficiency in the other members. The brain is connected with the heart and stomach, the lungs are connected with all the members. So is it with the other members of the body.",T21P6,Selections from the Writings of ‘Abdu’l‑Bahá,52
And each one of these members hath its own special function,"And each one of these members hath its own special function. The mind force—whether we call it preexistent or contingent—doth direct and coordinate all the members of the human body, seeing to it that each part or member duly performeth its own special function. If, however, there be some interruption in the power of the mind, all the members will fail to carry out their essential functions, deficiencies will appear in the body and the functioning of its members, and the power will prove ineffective.",T21P7,Selections from the Writings of ‘Abdu’l‑Bahá,52
 Thus each one of these entities exerteth its influence and is likewise influenced in its turn,"Furthermore, although all created things grow and develop, yet are they subjected to influences from without. For instance, the sun giveth heat, the rain nourisheth, the wind bringeth life, so that man can develop and grow. Thus it is clear that the human body is under influences from the outside, and that without those influences man could not grow. And likewise, those outside influences are subjected to other influences in their turn. For example, the growth and development of a human being is dependent upon the existence of water, and water is dependent upon the existence of rain, and rain is dependent upon the existence of clouds, and clouds are dependent upon the existence of the sun, which causeth land and sea to produce vapor, the condensation of vapor forming the clouds. Thus each one of these entities exerteth its influence and is likewise influenced in its turn. Inescapably then, the process leadeth to One Who influenceth all, and yet is influenced by none, thus severing the chain. The inner reality of that Being, however, is not known, although His effects are clear and evident.",T21P9,Selections from the Writings of ‘Abdu’l‑Bahá,52
" Again, since the Letter is a member of the Word, it therefore, in its inner meaning, is consonant with the Word","Emmanuel2 was indeed the Herald of the Second Coming of Christ, and a Summoner to the pathway of the Kingdom. It is evident that the Letter is a member of the Word, and this membership in the Word signifieth that the Letter is dependent for its value on the Word, that is, it deriveth its grace from the Word; it has a spiritual kinship with the Word, and is accounted an integral part of the Word. The Apostles were even as Letters, and Christ was the essence of the Word Itself; and the meaning of the Word, which is grace everlasting, cast a splendor on those Letters. Again, since the Letter is a member of the Word, it therefore, in its inner meaning, is consonant with the Word.",T29P8,Selections from the Writings of ‘Abdu’l‑Bahá,52
" This is intended only as a metaphor, not an exact comparison","To use a metaphor, when an army is placed under various commanders, each with his own strategy, they will obviously differ as to battle lines and movements of the troops; but once the Supreme Commander, who is thoroughly versed in the arts of war, taketh over, those other plans will disappear, for the supremely gifted general will bring the whole army under his control. This is intended only as a metaphor, not an exact comparison. Now if you should say that each and every one of those other generals is highly skilled in the military art, is thoroughly proficient and experienced, and therefore will not subject himself to the rule of one individual, no matter how indescribably great, your statement is untenable, for the above situation is demonstrably what cometh to pass, and there is no doubt thereof whatever.",T31P6,Selections from the Writings of ‘Abdu’l‑Bahá,52
This is a matter of the utmost significance,"This is a matter of the utmost significance. If the erection of the House of Worship in a public place would arouse the hostility of evildoers, then the meeting must, in every locality, be held in some hidden place. Even in every hamlet, a place must be set aside as the Mashriqu’l-Adhkár, and even though it be underground.",T59P2,Selections from the Writings of ‘Abdu’l‑Bahá,52
