Sentence,Text,Section,Book,Cluster
"O peoples of the world! The Sun of Truth hath risen to illumine the whole earth, and to spiritualize the community of man","O peoples of the world! The Sun of Truth hath risen to illumine the whole earth, and to spiritualize the community of man. Laudable are the results and the fruits thereof, abundant the holy evidences deriving from this grace. This is mercy unalloyed and purest bounty; it is light for the world and all its peoples; it is harmony and fellowship, and love and solidarity; indeed it is compassion and unity, and the end of foreignness; it is the being at one, in complete dignity and freedom, with all on earth.",T1P1,Selections from the Writings of ‘Abdu’l‑Bahá,76
For this reason must all human beings powerfully sustain one another and seek for everlasting life; and for this reason must the lovers of God in this contingent world become the mercies and the blessings sent forth by that clement King of the seen and unseen realms,"For this reason must all human beings powerfully sustain one another and seek for everlasting life; and for this reason must the lovers of God in this contingent world become the mercies and the blessings sent forth by that clement King of the seen and unseen realms. Let them purify their sight and behold all humankind as leaves and blossoms and fruits of the tree of being. Let them at all times concern themselves with doing a kindly thing for one of their fellows, offering to someone love, consideration, thoughtful help. Let them see no one as their enemy, or as wishing them ill, but think of all humankind as their friends; regarding the alien as an intimate, the stranger as a companion, staying free of prejudice, drawing no lines.",T1P3,Selections from the Writings of ‘Abdu’l‑Bahá,76
" Spread far and wide the precepts and counsels of the loving Lord, so that this world will change into another world, and this darksome earth will be flooded with light, and the dead body of mankind will arise and live; so that every soul will ask for immortality, through the holy breaths of God","The Faith of the Blessed Beauty is summoning mankind to safety and love, to amity and peace; it hath raised up its tabernacle on the heights of the earth, and directeth its call to all nations. Wherefore, O ye who are God’s lovers, know ye the value of this precious Faith, obey its teachings, walk in this road that is drawn straight, and show ye this way to the people. Lift up your voices and sing out the song of the Kingdom. Spread far and wide the precepts and counsels of the loving Lord, so that this world will change into another world, and this darksome earth will be flooded with light, and the dead body of mankind will arise and live; so that every soul will ask for immortality, through the holy breaths of God.",T1P6,Selections from the Writings of ‘Abdu’l‑Bahá,76
" Then will conflict and dissension vanish from the face of the earth, then will mankind be cradled in love for the beauty of the All-Glorious","O ye spiritual friends of ‘Abdu’l‑Bahá! A trusted messenger hath arrived and hath, in the world of the spirit, delivered a message from God’s loved ones. This auspicious courier bringeth fragrances of great ardor and wafteth the life-giving breezes of the love of God. He maketh the heart to dance for joy and filleth up the soul with an ecstasy of love and rapture. So intensely hath the glory of Divine Unity penetrated souls and hearts that all are now bound one to another with heavenly ties, and all are even as a single heart, a single soul. Wherefore reflections of the spirit and impressions of the Divine are now mirrored clear and sharp in the deep heart’s core. I beg of God to strengthen these spiritual bonds as day followeth day, and make this mystic oneness to shine ever more brightly, until at last all shall be as troops marshaled together beneath the banner of the Covenant within the sheltering shade of the Word of God; that they may strive with all their might until universal fellowship, close and warm, and unalloyed love, and spiritual relationships, will connect all the hearts in the world. Then will all humankind, because of this fresh and dazzling bounty, be gathered in a single homeland. Then will conflict and dissension vanish from the face of the earth, then will mankind be cradled in love for the beauty of the All-Glorious. Discord will change to accord, dissension to unison. The roots of malevolence will be torn out, the basis of aggression destroyed. The bright rays of union will obliterate the darkness of limitations, and the splendors of heaven will make the human heart to be even as a mine veined richly with the love of God.",T7P1,Selections from the Writings of ‘Abdu’l‑Bahá,76
"Now is the time for the lovers of God to raise high the banners of unity, to intone, in the assemblages of the world, the verses of friendship and love and to demonstrate to all that the grace of God is one","Now is the time for the lovers of God to raise high the banners of unity, to intone, in the assemblages of the world, the verses of friendship and love and to demonstrate to all that the grace of God is one. Thus will the tabernacles of holiness be upraised on the summits of the earth, gathering all peoples into the protective shadow of the Word of Oneness. This great bounty will dawn over the world at the time when the lovers of God shall arise to carry out His Teachings, and to scatter far and wide the fresh, sweet scents of universal love.",T7P3,Selections from the Writings of ‘Abdu’l‑Bahá,76
" Thus will the tabernacles of holiness be upraised on the summits of the earth, gathering all peoples into the protective shadow of the Word of Oneness","Now is the time for the lovers of God to raise high the banners of unity, to intone, in the assemblages of the world, the verses of friendship and love and to demonstrate to all that the grace of God is one. Thus will the tabernacles of holiness be upraised on the summits of the earth, gathering all peoples into the protective shadow of the Word of Oneness. This great bounty will dawn over the world at the time when the lovers of God shall arise to carry out His Teachings, and to scatter far and wide the fresh, sweet scents of universal love.",T7P3,Selections from the Writings of ‘Abdu’l‑Bahá,76
" Thus will all peoples witness the power of the Most Great Name, and every nation acknowledge the might of the Ancient Beauty, and see how He hath toppled down the walls of discord, and how surely He hath guided all the peoples of the earth to oneness; how He hath lit man’s world, and made this earth of dust to send forth streams of light","In every dispensation, there hath been the commandment of fellowship and love, but it was a commandment limited to the community of those in mutual agreement, not to the dissident foe. In this wondrous age, however, praised be God, the commandments of God are not delimited, not restricted to any one group of people, rather have all the friends been commanded to show forth fellowship and love, consideration and generosity and loving-kindness to every community on earth. Now must the lovers of God arise to carry out these instructions of His: let them be kindly fathers to the children of the human race, and compassionate brothers to the youth, and self-denying offspring to those bent with years. The meaning of this is that ye must show forth tenderness and love to every human being, even to your enemies, and welcome them all with unalloyed friendship, good cheer, and loving-kindness. When ye meet with cruelty and persecution at another’s hands, keep faith with him; when malevolence is directed your way, respond with a friendly heart. To the spears and arrows rained upon you, expose your breasts for a target mirror-bright; and in return for curses, taunts and wounding words, show forth abounding love. Thus will all peoples witness the power of the Most Great Name, and every nation acknowledge the might of the Ancient Beauty, and see how He hath toppled down the walls of discord, and how surely He hath guided all the peoples of the earth to oneness; how He hath lit man’s world, and made this earth of dust to send forth streams of light.",T7P4,Selections from the Writings of ‘Abdu’l‑Bahá,76
" And in this new and wondrous age, the Holy Writings say that we must be at one with every people; that we must see neither harshness nor injustice, neither malevolence, nor hostility, nor hate, but rather turn our eyes toward the heaven of ancient glory","O ye lovers of this wronged one! Cleanse ye your eyes, so that ye behold no man as different from yourselves. See ye no strangers; rather see all men as friends, for love and unity come hard when ye fix your gaze on otherness. And in this new and wondrous age, the Holy Writings say that we must be at one with every people; that we must see neither harshness nor injustice, neither malevolence, nor hostility, nor hate, but rather turn our eyes toward the heaven of ancient glory. For each of the creatures is a sign of God, and it was by the grace of the Lord and His power that each did step into the world; therefore they are not strangers, but in the family; not aliens, but friends, and to be treated as such.",T8P7,Selections from the Writings of ‘Abdu’l‑Bahá,76
I hope that thy brothers and sisters will all become the well-wishers of the world of mankind,I hope that thy brothers and sisters will all become the well-wishers of the world of mankind.,T13P2,Selections from the Writings of ‘Abdu’l‑Bahá,76
" It is my hope that others as well will achieve illumined eyes and hearing ears, and attain to everlasting life: that these many rivers, each flowing along in diverse and separated beds, will find their way back to the circumambient sea, and merge together and rise up in a single wave of surging oneness; that the unity of truth, through the power of God, will make these illusory differences to vanish away","Thou didst begin thy letter with a blessed phrase, saying: “I am a Christian.” O would that all were truly Christian! It is easy to be a Christian on the tongue, but hard to be a true one. Today some five hundred million souls are Christian, but the real Christian is very rare: he is that soul from whose comely face there shineth the splendor of Christ, and who showeth forth the perfections of the Kingdom; this is a matter of great moment, for to be a Christian is to embody every excellence there is. I hope that thou, too, shalt become a true Christian. Praise thou God that at last, through the divine teachings, thou hast obtained both sight and insight to the highest degree, and hast become firmly rooted in certitude and faith. It is my hope that others as well will achieve illumined eyes and hearing ears, and attain to everlasting life: that these many rivers, each flowing along in diverse and separated beds, will find their way back to the circumambient sea, and merge together and rise up in a single wave of surging oneness; that the unity of truth, through the power of God, will make these illusory differences to vanish away. This is the one essential: for if unity be gained, all other problems will disappear of themselves.",T15P2,Selections from the Writings of ‘Abdu’l‑Bahá,76
" Quench ye the fires of war, lift high the banners of peace, work for the oneness of humankind and remember that religion is the channel of love unto all peoples","Raise ye a clamor like unto a roaring sea; like a prodigal cloud, rain down the grace of heaven. Lift up your voices and sing out the songs of the Abhá Realm. Quench ye the fires of war, lift high the banners of peace, work for the oneness of humankind and remember that religion is the channel of love unto all peoples. Be ye aware that the children of men are sheep of God and He their loving Shepherd, that He careth tenderly for all His sheep and maketh them to feed in His own green pastures of grace and giveth them to drink from the wellspring of life. Such is the way of the Lord. Such are His bestowals. Such, from among His teachings, is His precept of the oneness of mankind.",T17P4,Selections from the Writings of ‘Abdu’l‑Bahá,76
" How then could such a vital power as religion—the guarantor of mankind’s great advances, the very means of attaining everlasting life, the fosterer of infinite excellence, the light of both worlds—not be made new? This would be incompatible with the grace and loving-kindness of the Lord","Note thou carefully that in this world of being, all things must ever be made new. Look at the material world about thee, see how it hath now been renewed. The thoughts have changed, the ways of life have been revised, the sciences and arts show a new vigor, discoveries and inventions are new, perceptions are new. How then could such a vital power as religion—the guarantor of mankind’s great advances, the very means of attaining everlasting life, the fosterer of infinite excellence, the light of both worlds—not be made new? This would be incompatible with the grace and loving-kindness of the Lord.",T23P5,Selections from the Writings of ‘Abdu’l‑Bahá,76
"And this is clear: a power above and beyond the powers of nature must needs be brought to bear, to change this black darkness into light, and these hatreds and resentments, grudges and spites, these endless wrangles and wars, into fellowship and love amongst all the peoples of the earth","And this is clear: a power above and beyond the powers of nature must needs be brought to bear, to change this black darkness into light, and these hatreds and resentments, grudges and spites, these endless wrangles and wars, into fellowship and love amongst all the peoples of the earth. This power is none other than the breathings of the Holy Spirit and the mighty inflow of the Word of God.",T23P8,Selections from the Writings of ‘Abdu’l‑Bahá,76
"Therefore, in this age of splendors, teachings once limited to the few are made available to all, that the mercy of the Lord may embrace both east and west, that the oneness of the world of humanity may appear in its full beauty, and that the dazzling rays of reality may flood the realm of the mind with light","Therefore, in this age of splendors, teachings once limited to the few are made available to all, that the mercy of the Lord may embrace both east and west, that the oneness of the world of humanity may appear in its full beauty, and that the dazzling rays of reality may flood the realm of the mind with light.",T29P6,Selections from the Writings of ‘Abdu’l‑Bahá,76
