Sentence,Text,Section,Book,Cluster
 But the mineral cannot possibly understand the realms of man,"The higher plane, however, understandeth the lower. The animal, for instance, comprehendeth the mineral and vegetable, the human understandeth the planes of the animal, vegetable and mineral. But the mineral cannot possibly understand the realms of man. And notwithstanding the fact that all these entities coexist in the phenomenal world, even so, no lower degree can ever comprehend a higher.",T21P3,Selections from the Writings of ‘Abdu’l‑Bahá,53
" Man, however, existeth both in his mind and in truth; thus man is greater than that fanciful reality which he is able to imagine","Then how could it be possible for a contingent reality, that is, man, to understand the nature of that preexistent Essence, the Divine Being? The difference in station between man and the Divine Reality is thousands upon thousands of times greater than the difference between vegetable and animal. And that which a human being would conjure up in his mind is but the fanciful image of his human condition, it doth not encompass God’s reality but rather is encompassed by it. That is, man graspeth his own illusory conceptions, but the Reality of Divinity can never be grasped: It, Itself, encompasseth all created things, and all created things are in Its grasp. That Divinity which man doth imagine for himself existeth only in his mind, not in truth. Man, however, existeth both in his mind and in truth; thus man is greater than that fanciful reality which he is able to imagine.",T21P4,Selections from the Writings of ‘Abdu’l‑Bahá,53
" Thus it is clear that the human body is under influences from the outside, and that without those influences man could not grow","Furthermore, although all created things grow and develop, yet are they subjected to influences from without. For instance, the sun giveth heat, the rain nourisheth, the wind bringeth life, so that man can develop and grow. Thus it is clear that the human body is under influences from the outside, and that without those influences man could not grow. And likewise, those outside influences are subjected to other influences in their turn. For example, the growth and development of a human being is dependent upon the existence of water, and water is dependent upon the existence of rain, and rain is dependent upon the existence of clouds, and clouds are dependent upon the existence of the sun, which causeth land and sea to produce vapor, the condensation of vapor forming the clouds. Thus each one of these entities exerteth its influence and is likewise influenced in its turn. Inescapably then, the process leadeth to One Who influenceth all, and yet is influenced by none, thus severing the chain. The inner reality of that Being, however, is not known, although His effects are clear and evident.",T21P9,Selections from the Writings of ‘Abdu’l‑Bahá,53
" For to comprehend the state and the inner mystery of that Essence of Essences, that Most Secret of Secrets, one needs must have another power and other faculties; and such a power, such faculties would be more than humankind can bear, wherefore no word of Him can come to them","That such an Essence doth exist, the philosophers and learned doctors one and all have understood; but whenever they tried to learn something of Its being, they were left bewildered and dismayed, and at the end, despairing, their hopes in ruins, they went their way, out of this life. For to comprehend the state and the inner mystery of that Essence of Essences, that Most Secret of Secrets, one needs must have another power and other faculties; and such a power, such faculties would be more than humankind can bear, wherefore no word of Him can come to them.",T24P4,Selections from the Writings of ‘Abdu’l‑Bahá,53
" For this, other faculties are required, other senses; should such powers become available to him, then could a human being receive some knowledge of that world; otherwise, never","If, for example, one be endowed with the senses of hearing, of taste, of smell, of touch—but be deprived of the sense of sight, it will not be possible for one to gaze about; for sight cannot be realized through hearing or tasting, or the sense of smell or touch. In the same way, with the faculties at man’s disposal it is beyond the realm of possibility for him to grasp that unseeable Reality, holy and sanctified above all the skeptics’ doubts. For this, other faculties are required, other senses; should such powers become available to him, then could a human being receive some knowledge of that world; otherwise, never.",T24P5,Selections from the Writings of ‘Abdu’l‑Bahá,53
"Man, therefore, on the plane of the contingent world is the most perfect being","Man, therefore, on the plane of the contingent world is the most perfect being. By man is meant the perfect individual, who is like unto a mirror in which the divine perfections are manifested and reflected. But the sun doth not descend from the height of its sanctity to enter into the mirror, but when the latter is purified and turned towards the Sun of Truth, the perfections of this Sun, consisting of light and heat, are reflected and manifested in that mirror. These souls are the Divine Manifestations of God.",T30P3,Selections from the Writings of ‘Abdu’l‑Bahá,53
" By man is meant the perfect individual, who is like unto a mirror in which the divine perfections are manifested and reflected","Man, therefore, on the plane of the contingent world is the most perfect being. By man is meant the perfect individual, who is like unto a mirror in which the divine perfections are manifested and reflected. But the sun doth not descend from the height of its sanctity to enter into the mirror, but when the latter is purified and turned towards the Sun of Truth, the perfections of this Sun, consisting of light and heat, are reflected and manifested in that mirror. These souls are the Divine Manifestations of God.",T30P3,Selections from the Writings of ‘Abdu’l‑Bahá,53
" But when ideas and views reach the utmost degree of expansion and attain the stage of perfection, then will he be interested in the exaltation of humankind","Every imperfect soul is self-centered and thinketh only of his own good. But as his thoughts expand a little he will begin to think of the welfare and comfort of his family. If his ideas still more widen, his concern will be the felicity of his fellow citizens; and if still they widen, he will be thinking of the glory of his land and of his race. But when ideas and views reach the utmost degree of expansion and attain the stage of perfection, then will he be interested in the exaltation of humankind. He will then be the well-wisher of all men and the seeker of the weal and prosperity of all lands. This is indicative of perfection.",T34P2,Selections from the Writings of ‘Abdu’l‑Bahá,53
 For the enlightenment of the world dependeth upon the existence of man,"O ye my two beloved children! The news of your union, as soon as it reached me, imparted infinite joy and gratitude. Praise be to God, those two faithful birds have sought shelter in one nest. I beseech God that He may enable them to raise an honored family, for the importance of marriage lieth in the bringing up of a richly blessed family, so that with entire gladness they may, even as candles, illuminate the world. For the enlightenment of the world dependeth upon the existence of man. If man did not exist in this world, it would have been like a tree without fruit. My hope is that you both may become even as one tree, and may, through the outpourings of the cloud of loving-kindness, acquire freshness and charm, and may blossom and yield fruit, so that your line may eternally endure.",T88P1,Selections from the Writings of ‘Abdu’l‑Bahá,53
" By then, as experience hath shown, even if every effort be exerted to modify some tendency of his, it all availeth nothing","It is extremely difficult to teach the individual and refine his character once puberty is passed. By then, as experience hath shown, even if every effort be exerted to modify some tendency of his, it all availeth nothing. He may, perhaps, improve somewhat today; but let a few days pass and he forgetteth, and turneth backward to his habitual condition and accustomed ways. Therefore it is in early childhood that a firm foundation must be laid. While the branch is green and tender it can easily be made straight.",T111P7,Selections from the Writings of ‘Abdu’l‑Bahá,53
" If a man engageth with all his power in the acquisition of a science or in the perfection of an art, it is as if he has been worshipping God in churches and temples","Thy letter was received. Praise be to God it imparted the good news of thy health and safety and indicated that thou art ready to enter an agricultural school. This is highly suitable. Strive as much as possible to become proficient in the science of agriculture, for in accordance with the divine teachings the acquisition of sciences and the perfection of arts are considered acts of worship. If a man engageth with all his power in the acquisition of a science or in the perfection of an art, it is as if he has been worshipping God in churches and temples. Thus as thou enterest a school of agriculture and strivest in the acquisition of that science thou art day and night engaged in acts of worship—acts that are accepted at the threshold of the Almighty. What bounty greater than this that science should be considered as an act of worship and art as service to the Kingdom of God.",T126P1,Selections from the Writings of ‘Abdu’l‑Bahá,53
" Now, is it possible that man’s sense of smell, the sense that differentiates odors, should find some odor repugnant, and that odor be beneficial to the human body? Absurd! Impossible! In the same way, could the human body, through the faculty of sight—the differentiator among things visible—benefit from gazing upon a revolting mass of excrement? Never! Again, if the sense of taste, likewise a faculty that selecteth and rejecteth, be offended by something, that thing is certainly not beneficial; and if, at the outset, it may yield some advantage, in the long run its harmfulness will be established","It is certain that in this wonderful new age the development of medical science will lead to the doctors’ healing their patients with foods. For the sense of sight, the sense of hearing, of taste, of smell, of touch—all these are discriminative faculties, their purpose being to separate the beneficial from whatever causeth harm. Now, is it possible that man’s sense of smell, the sense that differentiates odors, should find some odor repugnant, and that odor be beneficial to the human body? Absurd! Impossible! In the same way, could the human body, through the faculty of sight—the differentiator among things visible—benefit from gazing upon a revolting mass of excrement? Never! Again, if the sense of taste, likewise a faculty that selecteth and rejecteth, be offended by something, that thing is certainly not beneficial; and if, at the outset, it may yield some advantage, in the long run its harmfulness will be established.",T134P9,Selections from the Writings of ‘Abdu’l‑Bahá,53
