Sentence,Text,Section,Book,Cluster
" Let them at all times concern themselves with doing a kindly thing for one of their fellows, offering to someone love, consideration, thoughtful help","For this reason must all human beings powerfully sustain one another and seek for everlasting life; and for this reason must the lovers of God in this contingent world become the mercies and the blessings sent forth by that clement King of the seen and unseen realms. Let them purify their sight and behold all humankind as leaves and blossoms and fruits of the tree of being. Let them at all times concern themselves with doing a kindly thing for one of their fellows, offering to someone love, consideration, thoughtful help. Let them see no one as their enemy, or as wishing them ill, but think of all humankind as their friends; regarding the alien as an intimate, the stranger as a companion, staying free of prejudice, drawing no lines.",T1P3,Selections from the Writings of ‘Abdu’l‑Bahá,82
" Let them see no one as their enemy, or as wishing them ill, but think of all humankind as their friends; regarding the alien as an intimate, the stranger as a companion, staying free of prejudice, drawing no lines","For this reason must all human beings powerfully sustain one another and seek for everlasting life; and for this reason must the lovers of God in this contingent world become the mercies and the blessings sent forth by that clement King of the seen and unseen realms. Let them purify their sight and behold all humankind as leaves and blossoms and fruits of the tree of being. Let them at all times concern themselves with doing a kindly thing for one of their fellows, offering to someone love, consideration, thoughtful help. Let them see no one as their enemy, or as wishing them ill, but think of all humankind as their friends; regarding the alien as an intimate, the stranger as a companion, staying free of prejudice, drawing no lines.",T1P3,Selections from the Writings of ‘Abdu’l‑Bahá,82
" The peoples and kindreds of the earth have sharpened their claws, and are hurling themselves one against the other","O ye dear friends! The world is at war and the human race is in travail and mortal combat. The dark night of hate hath taken over, and the light of good faith is blotted out. The peoples and kindreds of the earth have sharpened their claws, and are hurling themselves one against the other. It is the very foundation of the human race that is being destroyed. It is thousands of households that are vagrant and dispossessed, and every year seeth thousands upon thousands of human beings weltering in their lifeblood on dusty battlefields. The tents of life and joy are down. The generals practice their generalship, boasting of the blood they shed, competing one with the next in inciting to violence. “With this sword,” saith one of them, “I beheaded a people!” And another: “I toppled a nation to the ground!” And yet another: “I brought a government down!” On such things do men pride themselves, in such do they glory! Love—righteousness—these are everywhere censured, while despised are harmony, and devotion to the truth.",T1P5,Selections from the Writings of ‘Abdu’l‑Bahá,82
" Yet alas, alas, the neglectful have stayed fast in their heedless sleep, and the foolish have spurned this most sacred of bestowals","O ye loved ones of God, ye helpers of this evanescent Servant! When the Sun of Reality shed its endless bounties from the Dawning-Point of all desires, and this world of being was lit with that sacred light from pole to pole, with such intensity did it cast down its rays that it blotted out the Stygian dark forever, whereupon this earth of dust became the envy of the spheres of heaven, and this lowly place took on the state and panoply of the supernal realm. The gentle breeze of holiness blew over it, scattering abroad sweet savors; the spring winds of heaven passed by it, and over it, from the Source of all bestowals, were wafted fruitful airs that carried boundless grace. Then the bright dawn rose, and there came tidings of great joy. The divine springtime was here, pitching its tents in this contingent world, so that all creation leapt and danced. The withered earth brought forth immortal blooms, the dead dust woke to everlasting life. Then came forth flowers of mystic learning, and, bespeaking the knowledge of God, fresh greenery from the ground. The contingent world displayed God’s bounteous gifts, the visible world reflecting the glories of realms that were hidden from sight. God’s summons was proclaimed, the table of the Eternal Covenant was readied, the cup of the Testament was passed from hand to hand, the universal invitation was sent forth. Then some among the people were set afire with the wine of heaven, and some were left without a share of this greatest of bestowals. The sight and insight of some were illumined by the light of grace, and there were some who, hearing the anthems of unity, leapt for joy. There were birds that began to carol in the gardens of holiness, there were nightingales in the branches of the rose tree of heaven that raised their plaintive cries. Then were decked and adorned both the Kingdom on high and the earth below, and this world became the envy of high heaven. Yet alas, alas, the neglectful have stayed fast in their heedless sleep, and the foolish have spurned this most sacred of bestowals. The blind remain shrouded in their veils, the deaf have no share in what hath come to pass, the dead have no hopes of attaining thereto, for even as He saith: “They despair of the life to come, as the infidels despair that the dwellers in the tombs will rise again.”1",T2P12,Selections from the Writings of ‘Abdu’l‑Bahá,82
" Let them cling to the hem of Almighty God, and put their faith in the Beauty of the Most High; let them lean on the unfailing help that cometh from the Ancient Kingdom, and depend on the care and protection of the generous Lord","The beloved of the Lord must stand fixed as the mountains, firm as impregnable walls. Unmoved must they remain by even the direst adversities, ungrieved by the worst of disasters. Let them cling to the hem of Almighty God, and put their faith in the Beauty of the Most High; let them lean on the unfailing help that cometh from the Ancient Kingdom, and depend on the care and protection of the generous Lord. Let them at all times refresh and restore themselves with the dews of heavenly grace, and with the breaths of the Holy Spirit revive and renew themselves from moment to moment. Let them rise up to serve their Lord, and do all in their power to scatter His breathings of holiness far and wide. Let them be a mighty fortress to defend His Faith, an impregnable citadel for the hosts of the Ancient Beauty. Let them faithfully guard the edifice of the Cause of God from every side; let them become the bright stars of His luminous skies. For the hordes of darkness are assailing this Cause from every direction, and the peoples of the earth are intent on extinguishing this evident Light. And since all the kindreds of the world are mounting their attack, how can our attention be diverted, even for a moment? Assuredly be cognizant of these things, be watchful, and guard the Cause of God.",T2P15,Selections from the Writings of ‘Abdu’l‑Bahá,82
 Blessed are they that stand firm and immovable as the rock and brave the storm and stress of this tempestuous hour,"O ye beloved of the Lord! Beware, beware lest ye hesitate and waver. Let not fear fall upon you, neither be troubled nor dismayed. Take ye good heed lest this calamitous day slacken the flames of your ardor, and quench your tender hopes. Today is the day for steadfastness and constancy. Blessed are they that stand firm and immovable as the rock and brave the storm and stress of this tempestuous hour. They, verily, shall be the recipients of God’s grace; they, verily, shall receive His divine assistance, and shall be truly victorious. They shall shine amidst mankind with a radiance which the dwellers of the Pavilion of Glory laud and magnify. To them is proclaimed this celestial call, revealed in His Most Holy Book: “Let not your hearts be perturbed, O people, when the glory of My Presence is withdrawn, and the ocean of My utterance is stilled. In My presence amongst you there is a wisdom, and in My absence there is yet another, inscrutable to all but God, the Incomparable, the All-Knowing. Verily, We behold you from Our realm of glory, and shall aid whosoever will arise for the triumph of Our Cause with the hosts of the Concourse on high and a company of Our favored angels.”",T5P3,Selections from the Writings of ‘Abdu’l‑Bahá,82
"These human creatures are even as children, they are brash and unconcerned","These human creatures are even as children, they are brash and unconcerned. These children must be reared with infinite, loving care, and tenderly fostered in the embraces of mercy, so that they may taste the spiritual honey-sweetness of God’s love; that they may become like unto candles shedding their beams across this darksome world, and may clearly perceive what blazing crowns of glory the Most Great Name, the Ancient Beauty, hath set on the brows of His beloved, what bounties He hath bestowed on the hearts of those He holdeth dear, what a love He hath cast into the breasts of humankind, and what treasures of friendship He hath made to appear amongst all men.",T7P5,Selections from the Writings of ‘Abdu’l‑Bahá,82
" Help them to spread, amongst all the nations of the earth, the light of guidance that cometh from the Company on high","O God, my God! Aid Thou Thy trusted servants to have loving and tender hearts. Help them to spread, amongst all the nations of the earth, the light of guidance that cometh from the Company on high. Verily Thou art the Strong, the Powerful, the Mighty, the All-Subduing, the Ever-Giving. Verily Thou art the Generous, the Gentle, the Tender, the Most Bountiful.",T7P6,Selections from the Writings of ‘Abdu’l‑Bahá,82
 They waken those who sleep,"O ye friends of God! True friends are even as skilled physicians, and the Teachings of God are as healing balm, a medicine for the conscience of man. They clear the head, so that a man can breathe them in and delight in their sweet fragrance. They waken those who sleep. They bring awareness to the unheeding, and a portion to the outcast, and to the hopeless, hope.",T8P3,Selections from the Writings of ‘Abdu’l‑Bahá,82
" They bring awareness to the unheeding, and a portion to the outcast, and to the hopeless, hope","O ye friends of God! True friends are even as skilled physicians, and the Teachings of God are as healing balm, a medicine for the conscience of man. They clear the head, so that a man can breathe them in and delight in their sweet fragrance. They waken those who sleep. They bring awareness to the unheeding, and a portion to the outcast, and to the hopeless, hope.",T8P3,Selections from the Writings of ‘Abdu’l‑Bahá,82
" For them, no more granting of bestowals; for them, no more living at all","O ye handmaids of the merciful Lord! How many queens of this world laid down their heads on a pillow of dust and disappeared. No fruit was left of them, no trace, no sign, not even their names. For them, no more granting of bestowals; for them, no more living at all. Not so the handmaids who ministered at the Threshold of God; these have shone forth like glittering stars in the skies of ancient glory, shedding their splendors across all the reaches of time. These have fulfilled their dearest hopes in the Abhá Paradise; they have tasted the honey of reunion in the congregation of the Lord. Such souls as these profited from their existence here on earth: they plucked the fruit of life. As for the rest, “There surely came upon them a time when they were a thing not spoken of.”",T8P6,Selections from the Writings of ‘Abdu’l‑Bahá,82
" If others hurl their darts against you, offer them milk and honey in return; if they poison your lives, sweeten their souls; if they injure you, teach them how to be comforted; if they inflict a wound upon you, be a balm to their sores; if they sting you, hold to their lips a refreshing cup","Wherefore must the loved ones of God associate in affectionate fellowship with stranger and friend alike, showing forth to all the utmost loving-kindness, disregarding the degree of their capacity, never asking whether they deserve to be loved. In every instance let the friends be considerate and infinitely kind. Let them never be defeated by the malice of the people, by their aggression and their hate, no matter how intense. If others hurl their darts against you, offer them milk and honey in return; if they poison your lives, sweeten their souls; if they injure you, teach them how to be comforted; if they inflict a wound upon you, be a balm to their sores; if they sting you, hold to their lips a refreshing cup.",T8P8,Selections from the Writings of ‘Abdu’l‑Bahá,82
 May glory rest upon them,"Salutations, blessings, and welcome to that Universal Reality, that Perfect Word, that Manifest Book, that Splendor which hath dawned in the highest heaven, that Guide of all nations, that Light of the world—the billowing ocean of Whose abounding grace hath flooded all creation, in such wise that the waves thereof have cast upon the sands of this visible world their shining pearls. Now hath the Truth appeared, and falsehood fled away; now hath the day dawned and jubilation taken over, wherefore men’s souls are sanctified, their spirits purged, their hearts rejoiced, their minds purified, their secret thoughts made wholesome, their consciences washed clean, their inmost selves made holy: for the Day of Resurrection hath come to pass, and the bestowals of thy Lord, the Forgiving, have encompassed all things. Salutations and praise be unto those luminous, resplendent stars that are shedding down their rays from the highest heaven, those celestial bodies of the girdling zodiac of the Abhá Realm. May glory rest upon them.",T19P3,Selections from the Writings of ‘Abdu’l‑Bahá,82
 “Leave them to entertain themselves with their cavillings,"Such were the words uttered by Christ. On account of these words they cavilled at and assailed Him when He said unto them, “Verily the Son is in the Father, and the Father is in the Son.”4 Be thou informed of this, and learn thou the secrets of thy Lord. As for the deniers, they are veiled from God: they see not, they hear not, neither do they understand. “Leave them to entertain themselves with their cavillings.”5 Abandon them to their wanderings along river beds where no stream flows. Like grazing beasts they cannot tell paste from pearl. Are they not shut away from the mysteries of thy Lord, the Clement, the Merciful?",T19P12,Selections from the Writings of ‘Abdu’l‑Bahá,82
" Indeed, they are the elixir that bringeth eternal health","O thou seeker after the Kingdom! Every divine Manifestation is the very life of the world, and the skilled physician of each ailing soul. The world of man is sick, and that competent Physician knoweth the cure, arising as He doth with teachings, counsels and admonishments that are the remedy for every pain, the healing balm to every wound. It is certain that the wise physician can diagnose his patient’s needs at any season, and apply the cure. Wherefore, relate thou the Teachings of the Abhá Beauty to the urgent needs of this present day, and thou wilt see that they provide an instant remedy for the ailing body of the world. Indeed, they are the elixir that bringeth eternal health.",T29P4,Selections from the Writings of ‘Abdu’l‑Bahá,82
" See ye not the never-yielding people, see but the Lord of Hosts","O army of God! Beware lest ye harm any soul, or make any heart to sorrow; lest ye wound any man with your words, be he known to you or a stranger, be he friend or foe. Pray ye for all; ask ye that all be blessed, all be forgiven. Beware, beware, lest any of you seek vengeance, even against one who is thirsting for your blood. Beware, beware, lest ye offend the feelings of another, even though he be an evildoer, and he wish you ill. Look ye not upon the creatures, turn ye to their Creator. See ye not the never-yielding people, see but the Lord of Hosts. Gaze ye not down upon the dust, gaze upward at the shining sun, which hath caused every patch of darksome earth to glow with light.",T35P11,Selections from the Writings of ‘Abdu’l‑Bahá,82
 Make them to be a comfort and a solace to humankind and servants to the peace of the world,"O Thou Provider! Assist Thou these noble friends to win Thy good pleasure, and make them well-wishers of stranger and friend alike. Bring them into the world that abideth forever; grant them a portion of heavenly grace; cause them to be true Bahá’ís, sincerely of God; save them from outward semblances, and establish them firmly in the truth. Make them signs and tokens of the Kingdom, luminous stars above the horizons of this nether life. Make them to be a comfort and a solace to humankind and servants to the peace of the world. Exhilarate them with the wine of Thy counsel, and grant that all of them may tread the path of Thy commandments.",T35P16,Selections from the Writings of ‘Abdu’l‑Bahá,82
" The hosts of the Company on high will defend them, and the angels of the Abhá Paradise, in continuous succession, will come down to their aid","Look ye not upon the fewness of thy numbers, rather, seek ye out hearts that are pure. One consecrated soul is preferable to a thousand other souls. If a small number of people gather lovingly together, with absolute purity and sanctity, with their hearts free of the world, experiencing the emotions of the Kingdom and the powerful magnetic forces of the Divine, and being at one in their happy fellowship, that gathering will exert its influence over all the earth. The nature of that band of people, the words they speak, the deeds they do, will unleash the bestowals of Heaven, and provide a foretaste of eternal bliss. The hosts of the Company on high will defend them, and the angels of the Abhá Paradise, in continuous succession, will come down to their aid.",T39P2,Selections from the Writings of ‘Abdu’l‑Bahá,82
" They must then proceed with the utmost devotion, courtesy, dignity, care and moderation to express their views","The first condition is absolute love and harmony amongst the members of the assembly. They must be wholly free from estrangement and must manifest in themselves the Unity of God, for they are the waves of one sea, the drops of one river, the stars of one heaven, the rays of one sun, the trees of one orchard, the flowers of one garden. Should harmony of thought and absolute unity be nonexistent, that gathering shall be dispersed and that assembly be brought to naught. The second condition is that the members of the assembly should unitedly elect a chairman and lay down guidelines and bylaws for their meetings and discussions. The chairman should have charge of such rules and regulations and protect and enforce them; the other members should be submissive, and refrain from conversing on superfluous and extraneous matters. They must, when coming together, turn their faces to the Kingdom on high and ask aid from the Realm of Glory. They must then proceed with the utmost devotion, courtesy, dignity, care and moderation to express their views. They must in every matter search out the truth and not insist upon their own opinion, for stubbornness and persistence in one’s views will lead ultimately to discord and wrangling and the truth will remain hidden. The honored members must with all freedom express their own thoughts, and it is in no wise permissible for one to belittle the thought of another, nay, he must with moderation set forth the truth, and should differences of opinion arise a majority of voices must prevail, and all must obey and submit to the majority. It is again not permitted that any one of the honored members object to or censure, whether in or out of the meeting, any decision arrived at previously, though that decision be not right, for such criticism would prevent any decision from being enforced. In short, whatsoever thing is arranged in harmony and with love and purity of motive, its result is light, and should the least trace of estrangement prevail the result shall be darkness upon darkness.… If this be so regarded, that assembly shall be of God, but otherwise it shall lead to coolness and alienation that proceed from the Evil One.… Should they endeavor to fulfill these conditions the Grace of the Holy Spirit shall be vouchsafed unto them, and that assembly shall become the center of the Divine blessings, the hosts of Divine confirmation shall come to their aid, and they shall day by day receive a new effusion of Spirit.",T45P1,Selections from the Writings of ‘Abdu’l‑Bahá,82
"Nay, this is but a lesson unto them that perceive","Nay, this is but a lesson unto them that perceive.",T63P11,Selections from the Writings of ‘Abdu’l‑Bahá,82
 They seek diligently their own benefit and not the common weal,"Today, all the peoples of the world are indulging in self-interest and exert the utmost effort and endeavor to promote their own material interests. They are worshipping themselves and not the divine reality, nor the world of mankind. They seek diligently their own benefit and not the common weal. This is because they are captives of the world of nature and unaware of the divine teachings, of the bounty of the Kingdom and of the Sun of Truth. But ye, praise be to God, are at present especially favored with this bounty, have become of the chosen, have been informed of the heavenly instructions, have gained admittance into the Kingdom of God, have become the recipients of unbounded blessings and have been baptized with the Water of Life, with the fire of the love of God and with the Holy Spirit.",T68P3,Selections from the Writings of ‘Abdu’l‑Bahá,82
" But if they do other than this, they will live out their lives in great bitterness, longing at every moment for death, and will be shamefaced in the heavenly realm","If they live thus, they will pass through this world with perfect contentment, bliss, and peace of heart, and become the object of divine grace and favor in the Kingdom of heaven. But if they do other than this, they will live out their lives in great bitterness, longing at every moment for death, and will be shamefaced in the heavenly realm.",T92P2,Selections from the Writings of ‘Abdu’l‑Bahá,82
