Sentence,Text,Section,Book,Cluster
" He approached some of the foreigners, made himself their intimate, and together with them prepared a document and presented it to the Seat of the Sultanate, bringing consternation to the authorities","When he saw that his calumnies had no effect, he gradually formed a plan to incite a disturbance. He began stirring up mischief, and went knocking at every door. He started making false accusations to the officials of the Government. He approached some of the foreigners, made himself their intimate, and together with them prepared a document and presented it to the Seat of the Sultanate, bringing consternation to the authorities. Among the many slanderous charges was this, that this hapless one had raised up a standard of revolt, a flag bearing the words Yá Bahá’u’l-Abhá; that I had paraded this throughout the countryside, to every city, town and village, and even among the desert tribes, and had summoned all the inhabitants to unite under this flag.",T188P2,Selections from the Writings of ‘Abdu’l‑Bahá,94
"To be brief, a Commission of Investigation was appointed by the Sulṭán, may the glory of his reign endure","To be brief, a Commission of Investigation was appointed by the Sulṭán, may the glory of his reign endure. The Commission journeyed hither and immediately upon arrival betook themselves to the house of one of the accusers. They then summoned the group who, working with my brother, had prepared the accusatory document and asked them whether it was true. The group explained the contents of the document, stated that everything they had reported therein was nothing but the truth, and added further accusations. Thus they functioned at one and the same time as plaintiffs, witnesses, and judge.",T188P6,Selections from the Writings of ‘Abdu’l‑Bahá,94
" At the time when His Majesty the Sháh, may God, his Lord, the Most Merciful, aid him through His strengthening grace, was planning a journey to Iṣfahán, this Wronged One, having obtained his permission, visited the holy and luminous resting-places of the Imáms, may the blessings of God be upon them! Upon Our return, We proceeded to Lavásán on account of the excessive heat prevailing in the capital","We deem it advisable, in this connection, to recount briefly some past events, that perchance they may be the means of vindicating the cause of equity and justice. At the time when His Majesty the Sháh, may God, his Lord, the Most Merciful, aid him through His strengthening grace, was planning a journey to Iṣfahán, this Wronged One, having obtained his permission, visited the holy and luminous resting-places of the Imáms, may the blessings of God be upon them! Upon Our return, We proceeded to Lavásán on account of the excessive heat prevailing in the capital. Following Our departure, there occurred the attempt upon the life of His Majesty, may God, exalted and glorified be He, assist him. Those days were troublous days, and the fires of hatred burned high. Many were arrested, among them this Wronged One. By the righteousness of God! We were in no wise connected with that evil deed, and Our innocence was indisputably established by the tribunals. Nevertheless, they apprehended Us, and from Níyávarán, which was then the residence of His Majesty, conducted Us, on foot and in chains, with bared head and bare feet, to the dungeon of Ṭihrán. A brutal man, accompanying Us on horseback, snatched off Our hat, whilst We were being hurried along by a troop of executioners and officials. We were consigned for four months to a place foul beyond comparison. As to the dungeon in which this Wronged One and others similarly wronged were confined, a dark and narrow pit were preferable. Upon Our arrival We were first conducted along a pitch-black corridor, from whence We descended three steep flights of stairs to the place of confinement assigned to Us. The dungeon was wrapped in thick darkness, and Our fellow prisoners numbered nearly a hundred and fifty souls: thieves, assassins and highwaymen. Though crowded, it had no other outlet than the passage by which We entered. No pen can depict that place, nor any tongue describe its loathsome smell. Most of these men had neither clothes nor bedding to lie on. God alone knoweth what befell Us in that most foul-smelling and gloomy place!",P33,epistle-to-the-son-of-the-wolf,94
 At the bidding of the King of Islám (Sulṭán of Turkey) We set Our steps in his direction,"“O King! We were in ‘Iráq, when the hour of parting arrived. At the bidding of the King of Islám (Sulṭán of Turkey) We set Our steps in his direction. Upon Our arrival, there befell Us at the hands of the malicious that which the books of the world can never adequately recount. Thereupon the inmates of Paradise, and they that dwell within the retreats of holiness, lamented; and yet the people are wrapped in a thick veil!”",P87,epistle-to-the-son-of-the-wolf,94
"His Excellency, the late Mírzá Ḥusayn Khán, Mushíru’d-Dawlih,—may God forgive him—hath known this Wronged One, and he, no doubt, must have given to the Authorities a circumstantial account of the arrival of this Wronged One at the Sublime Porte, and of the things which He said and did","His Excellency, the late Mírzá Ḥusayn Khán, Mushíru’d-Dawlih,—may God forgive him—hath known this Wronged One, and he, no doubt, must have given to the Authorities a circumstantial account of the arrival of this Wronged One at the Sublime Porte, and of the things which He said and did. On the day of Our arrival the Government Official, whose duty it was to receive and entertain official visitors, met Us and escorted Us to the place he had been bidden to take Us. In truth, the Government showed these wronged ones the utmost kindness and consideration. The following day Prince Shuja’u’d-Dawlih, accompanied by Mírzá Safá, acting as the representatives of the late Mushíru’d-Dawlih, the Minister (accredited to the Imperial Court) came to visit Us. Others, among whom were several Ministers of the Imperial Government, and including the late Kamál Páshá, likewise called on Us. Wholly reliant on God, and without any reference to any need He might have had, or to any other matter, this Wronged One sojourned for a period of four months in that city. His actions were known and evident unto all, and none can deny them except such as hate Him, and speak not the truth. He that hath recognized God, recognizeth none other but Him. We have never liked, nor like We, to make mention of such things.",P112,epistle-to-the-son-of-the-wolf,94
" The following day Prince Shuja’u’d-Dawlih, accompanied by Mírzá Safá, acting as the representatives of the late Mushíru’d-Dawlih, the Minister (accredited to the Imperial Court) came to visit Us","His Excellency, the late Mírzá Ḥusayn Khán, Mushíru’d-Dawlih,—may God forgive him—hath known this Wronged One, and he, no doubt, must have given to the Authorities a circumstantial account of the arrival of this Wronged One at the Sublime Porte, and of the things which He said and did. On the day of Our arrival the Government Official, whose duty it was to receive and entertain official visitors, met Us and escorted Us to the place he had been bidden to take Us. In truth, the Government showed these wronged ones the utmost kindness and consideration. The following day Prince Shuja’u’d-Dawlih, accompanied by Mírzá Safá, acting as the representatives of the late Mushíru’d-Dawlih, the Minister (accredited to the Imperial Court) came to visit Us. Others, among whom were several Ministers of the Imperial Government, and including the late Kamál Páshá, likewise called on Us. Wholly reliant on God, and without any reference to any need He might have had, or to any other matter, this Wronged One sojourned for a period of four months in that city. His actions were known and evident unto all, and none can deny them except such as hate Him, and speak not the truth. He that hath recognized God, recognizeth none other but Him. We have never liked, nor like We, to make mention of such things.",P112,epistle-to-the-son-of-the-wolf,94
" Others, among whom were several Ministers of the Imperial Government, and including the late Kamál Páshá, likewise called on Us","His Excellency, the late Mírzá Ḥusayn Khán, Mushíru’d-Dawlih,—may God forgive him—hath known this Wronged One, and he, no doubt, must have given to the Authorities a circumstantial account of the arrival of this Wronged One at the Sublime Porte, and of the things which He said and did. On the day of Our arrival the Government Official, whose duty it was to receive and entertain official visitors, met Us and escorted Us to the place he had been bidden to take Us. In truth, the Government showed these wronged ones the utmost kindness and consideration. The following day Prince Shuja’u’d-Dawlih, accompanied by Mírzá Safá, acting as the representatives of the late Mushíru’d-Dawlih, the Minister (accredited to the Imperial Court) came to visit Us. Others, among whom were several Ministers of the Imperial Government, and including the late Kamál Páshá, likewise called on Us. Wholly reliant on God, and without any reference to any need He might have had, or to any other matter, this Wronged One sojourned for a period of four months in that city. His actions were known and evident unto all, and none can deny them except such as hate Him, and speak not the truth. He that hath recognized God, recognizeth none other but Him. We have never liked, nor like We, to make mention of such things.",P112,epistle-to-the-son-of-the-wolf,94
"O Shaykh! My Pen, verily, lamenteth over Mine own Self, and My Tablet weepeth sore over what hath befallen Me at the hands of one (Mírzá Yaḥyá) over whom We watched for successive years, and who, day and night, served in My presence, until he was made to err by one of My servants, named Siyyid Muḥammad","O Shaykh! My Pen, verily, lamenteth over Mine own Self, and My Tablet weepeth sore over what hath befallen Me at the hands of one (Mírzá Yaḥyá) over whom We watched for successive years, and who, day and night, served in My presence, until he was made to err by one of My servants, named Siyyid Muḥammad. Unto this bear witness My believing servants who accompanied Me in My exile from Baghdád to this, the Most Great Prison. And there befell Me at the hands of both of them that which made every man of understanding to cry out, and he who is endued with insight to groan aloud, and the tears of the fair-minded to flow.",P114,epistle-to-the-son-of-the-wolf,94
"O Shaykh! Time and again have I declared, and now yet again I affirm, that for two score years We have, through the grace of God and by His irresistible and potent will, extended such aid to His Majesty the Sháh—may God assist him—as the exponents of justice and of equity would regard as incontestable and absolute","O Shaykh! Time and again have I declared, and now yet again I affirm, that for two score years We have, through the grace of God and by His irresistible and potent will, extended such aid to His Majesty the Sháh—may God assist him—as the exponents of justice and of equity would regard as incontestable and absolute. None can deny it, unless he be a transgressor and sinner, or one who would hate Us or doubt Our truth. How very strange that until now the Ministers of State and the representatives of the people have alike remained unaware of such conspicuous and undeniable service, and, if apprized of it, have, for reasons of their own, chosen to ignore it! Previous to these forty years controversies and conflicts continually prevailed and agitated the servants of God. But since then, aided by the hosts of wisdom, of utterance, of exhortations and understanding, they have all seized and taken fast hold of the firm cord of patience and of the shining hem of fortitude, in such wise that this wronged people endured steadfastly whatever befell them, and committed everything unto God, and this notwithstanding that in Mázindarán and at Rasht a great many have been most hideously tormented. Among them was his honor, Ḥájí Náṣir, who, unquestionably, was a brilliant light that shone forth above the horizon of resignation. After he had suffered martyrdom, they plucked out his eyes and cut off his nose, and inflicted on him such indignities that strangers wept and lamented, and secretly raised funds to support his wife and children.",P117,epistle-to-the-son-of-the-wolf,94
" Among them was his honor, Ḥájí Náṣir, who, unquestionably, was a brilliant light that shone forth above the horizon of resignation","O Shaykh! Time and again have I declared, and now yet again I affirm, that for two score years We have, through the grace of God and by His irresistible and potent will, extended such aid to His Majesty the Sháh—may God assist him—as the exponents of justice and of equity would regard as incontestable and absolute. None can deny it, unless he be a transgressor and sinner, or one who would hate Us or doubt Our truth. How very strange that until now the Ministers of State and the representatives of the people have alike remained unaware of such conspicuous and undeniable service, and, if apprized of it, have, for reasons of their own, chosen to ignore it! Previous to these forty years controversies and conflicts continually prevailed and agitated the servants of God. But since then, aided by the hosts of wisdom, of utterance, of exhortations and understanding, they have all seized and taken fast hold of the firm cord of patience and of the shining hem of fortitude, in such wise that this wronged people endured steadfastly whatever befell them, and committed everything unto God, and this notwithstanding that in Mázindarán and at Rasht a great many have been most hideously tormented. Among them was his honor, Ḥájí Náṣir, who, unquestionably, was a brilliant light that shone forth above the horizon of resignation. After he had suffered martyrdom, they plucked out his eyes and cut off his nose, and inflicted on him such indignities that strangers wept and lamented, and secretly raised funds to support his wife and children.",P117,epistle-to-the-son-of-the-wolf,94
