Sentence,Text,Section,Book,Cluster
" Now is the time to take advantage of these bestowals, and benefit therefrom","O ye loved ones of the Lord! Praise be to Him, the unseen, welling bounties of the Sun of Truth encompass you on every side, and from every direction the portals of His mercy stand ajar. Now is the time to take advantage of these bestowals, and benefit therefrom. Know ye the value of this time, let not this chance escape you. Stay ye entirely clear of this dark world’s concerns, and become ye known by the attributes of those essences that make their home in the Kingdom. Then shall ye see how intense is the glory of the heavenly Daystar, and how blinding bright are the tokens of bounty coming out of the invisible realm.",T2P20,Selections from the Writings of ‘Abdu’l‑Bahá,35
" This is the one essential: for if unity be gained, all other problems will disappear of themselves","Thou didst begin thy letter with a blessed phrase, saying: “I am a Christian.” O would that all were truly Christian! It is easy to be a Christian on the tongue, but hard to be a true one. Today some five hundred million souls are Christian, but the real Christian is very rare: he is that soul from whose comely face there shineth the splendor of Christ, and who showeth forth the perfections of the Kingdom; this is a matter of great moment, for to be a Christian is to embody every excellence there is. I hope that thou, too, shalt become a true Christian. Praise thou God that at last, through the divine teachings, thou hast obtained both sight and insight to the highest degree, and hast become firmly rooted in certitude and faith. It is my hope that others as well will achieve illumined eyes and hearing ears, and attain to everlasting life: that these many rivers, each flowing along in diverse and separated beds, will find their way back to the circumambient sea, and merge together and rise up in a single wave of surging oneness; that the unity of truth, through the power of God, will make these illusory differences to vanish away. This is the one essential: for if unity be gained, all other problems will disappear of themselves.",T15P2,Selections from the Writings of ‘Abdu’l‑Bahá,35
" Following that, let them send one copy to ‘Akká, so that it may also be approved from here, after which the material will be returned to be published and circulated","O thou who art steadfast in the Covenant, and staunch! The letter which thou didst write … hath been shown to me, and the opinions expressed therein were most commendable. It is incumbent upon the Spiritual Consultative Assembly of New York to be in complete agreement with that of Chicago, and for these two assemblies of consultation jointly to approve whatever they consider suitable for publication and distribution. Following that, let them send one copy to ‘Akká, so that it may also be approved from here, after which the material will be returned to be published and circulated.",T41P1,Selections from the Writings of ‘Abdu’l‑Bahá,35
" My hope is that the Mashriqu’l-Adhkár will now be established in America, and that gradually the hospital, the school, the university, the dispensary and the hospice, all functioning according to the most efficient and orderly procedures, will follow","The Mashriqu’l-Adhkár is one of the most vital institutions in the world, and it hath many subsidiary branches. Although it is a House of Worship, it is also connected with a hospital, a drug dispensary, a traveler’s hospice, a school for orphans, and a university for advanced studies. Every Mashriqu’l-Adhkár is connected with these five things. My hope is that the Mashriqu’l-Adhkár will now be established in America, and that gradually the hospital, the school, the university, the dispensary and the hospice, all functioning according to the most efficient and orderly procedures, will follow. Make these matters known to the beloved of the Lord, so that they will understand how very great is the importance of this “Dawning-Point of the Remembrance of God.” The Temple is not only a place for worship; rather, in every respect is it complete and whole.",T64P1,Selections from the Writings of ‘Abdu’l‑Bahá,35
" In any case, do whatever seemeth feasible, and it will be approved","Thy projected journey, however, is to a very far-away land, and unless a group of persons be available, the glad tidings will not take much effect in that place. If ye think best, travel instead to Persia, and on the way back, go through Japan and China. This would appear to be much better, and far more enjoyable. In any case, do whatever seemeth feasible, and it will be approved.",T65P3,Selections from the Writings of ‘Abdu’l‑Bahá,35
" For the present, travel throughout the northern states, and in the winter season hasten to the states in the south","Extensive travel in October, to the north, south, east and west, accompanied by that candle of the love of God, Mrs. Maxwell, would be highly acceptable. My hope is that she may entirely recover; this beloved handmaid of God is like a flame of fire and thinks day and night of nothing save service to God. For the present, travel throughout the northern states, and in the winter season hasten to the states in the south. Your service should consist of eloquent speeches delivered in gatherings wherein ye may promulgate the divine teachings. If possible, undertake at some time a voyage to the Hawaiian Islands.",T70P3,Selections from the Writings of ‘Abdu’l‑Bahá,35
"I have seen the good effects of your own philanthropy in America, in various universities, peace gatherings, and associations for the promotion of learning, as I travelled from city to city","I have seen the good effects of your own philanthropy in America, in various universities, peace gatherings, and associations for the promotion of learning, as I travelled from city to city. Wherefore do I pray on your behalf that you shall ever be encompassed by the bounties and blessings of heaven, and shall perform many philanthropic deeds in East and West. Thus may you gleam as a lighted taper in the Kingdom of God, may attain honor and everlasting life, and shine out as a bright star on the horizon of eternity.",T79P4,Selections from the Writings of ‘Abdu’l‑Bahá,35
"It is, however, very difficult to undertake this service, even harder to succeed in it","It is, however, very difficult to undertake this service, even harder to succeed in it. I hope that thou wilt acquit thyself well in this most important of tasks, and successfully carry the day, and become an ensign of God’s abounding grace; that these children, reared one and all in the holy Teachings, will develop natures like unto the sweet airs that blow across the gardens of the All-Glorious, and will waft their fragrance around the world.",T106P2,Selections from the Writings of ‘Abdu’l‑Bahá,35
" If this activity is well organized, rest thou assured that it will yield great results","The Sunday school for the children in which the Tablets and Teachings of Bahá’u’lláh are read, and the Word of God is recited for the children is indeed a blessed thing. Thou must certainly continue this organized activity without cessation, and attach importance to it, so that day by day it may grow and be quickened with the breaths of the Holy Spirit. If this activity is well organized, rest thou assured that it will yield great results. Firmness and steadfastness, however, are necessary, otherwise it will continue for some time, but later be gradually forgotten. Perseverance is an essential condition. In every project firmness and steadfastness will undoubtedly lead to good results; otherwise it will exist for some days, and then be discontinued.",T124P1,Selections from the Writings of ‘Abdu’l‑Bahá,35
" In every project firmness and steadfastness will undoubtedly lead to good results; otherwise it will exist for some days, and then be discontinued","The Sunday school for the children in which the Tablets and Teachings of Bahá’u’lláh are read, and the Word of God is recited for the children is indeed a blessed thing. Thou must certainly continue this organized activity without cessation, and attach importance to it, so that day by day it may grow and be quickened with the breaths of the Holy Spirit. If this activity is well organized, rest thou assured that it will yield great results. Firmness and steadfastness, however, are necessary, otherwise it will continue for some time, but later be gradually forgotten. Perseverance is an essential condition. In every project firmness and steadfastness will undoubtedly lead to good results; otherwise it will exist for some days, and then be discontinued.",T124P1,Selections from the Writings of ‘Abdu’l‑Bahá,35
