Sentence,Text,Section,Book,Cluster
" He entered, by His supreme pen, into such a firm Covenant and Testament with all the Bahá’ís, first with the Aghṣán, the Afnán and His kindred, and commanded them to obey and turn toward Him","The point at issue is clear, direct and of utmost brevity. Either Bahá’u’lláh was wise, omniscient and aware of what would ensue, or was ignorant and in error. He entered, by His supreme pen, into such a firm Covenant and Testament with all the Bahá’ís, first with the Aghṣán, the Afnán and His kindred, and commanded them to obey and turn toward Him. By His supreme pen He hath explicitly declared that the object of the following verse of the Kitáb-i-Aqdas is the Most Great Branch:",T186P2,Selections from the Writings of ‘Abdu’l‑Bahá,36
" And He commandeth all the Aghṣán, the Afnán, the kindred and the Bahá’ís to turn toward Him","And in the Book of the Covenant He explicitly saith that the object of this verse “Who hath branched from this Ancient Root” is the Most Mighty Branch. And He commandeth all the Aghṣán, the Afnán, the kindred and the Bahá’ís to turn toward Him. Now, either one must say that the Blessed Beauty hath made a mistake, or He must be obeyed. ‘Abdu’l‑Bahá hath no command for the people to obey save the diffusion of the fragrances of God, the exaltation of His Word, the promulgation of the oneness of the world of humanity, the establishment of universal peace, and other of the commands of God. These are divine commands and have nothing to do with ‘Abdu’l‑Bahá. Whoever wisheth may accept them, and anyone who rejecteth them may do as he pleaseth.",T186P5,Selections from the Writings of ‘Abdu’l‑Bahá,36
" Among the many slanderous charges was this, that this hapless one had raised up a standard of revolt, a flag bearing the words Yá Bahá’u’l-Abhá; that I had paraded this throughout the countryside, to every city, town and village, and even among the desert tribes, and had summoned all the inhabitants to unite under this flag","When he saw that his calumnies had no effect, he gradually formed a plan to incite a disturbance. He began stirring up mischief, and went knocking at every door. He started making false accusations to the officials of the Government. He approached some of the foreigners, made himself their intimate, and together with them prepared a document and presented it to the Seat of the Sultanate, bringing consternation to the authorities. Among the many slanderous charges was this, that this hapless one had raised up a standard of revolt, a flag bearing the words Yá Bahá’u’l-Abhá; that I had paraded this throughout the countryside, to every city, town and village, and even among the desert tribes, and had summoned all the inhabitants to unite under this flag.",T188P2,Selections from the Writings of ‘Abdu’l‑Bahá,36
" He, the Center of Sedition, averreth that he himself hath had no hand in all these matters, that he is a Sunní of the Sunnites and a devoted follower of Abú-Bakr and ‘Umar, and regardeth Bahá’u’lláh as only a pious man and a mystic; all these things, he saith, were set afoot by this wronged one","Yet again, he claimeth that since the Holy Shrine hath become a point visited by pilgrims from all over the world, great damage will accrue to this Government and people. He, the Center of Sedition, averreth that he himself hath had no hand in all these matters, that he is a Sunní of the Sunnites and a devoted follower of Abú-Bakr and ‘Umar, and regardeth Bahá’u’lláh as only a pious man and a mystic; all these things, he saith, were set afoot by this wronged one.",T188P5,Selections from the Writings of ‘Abdu’l‑Bahá,36
"Sixty years ago Bahá’u’lláh rose up, even as the Daystar, over Persia","Sixty years ago Bahá’u’lláh rose up, even as the Daystar, over Persia. He declared that the skies of the world were dark, that this darkness boded evil, and that terrible wars would come. From the prison at ‘Akká, He addressed the German Emperor in the clearest of terms, telling him that a great war was on the way and that his city of Berlin would break forth in lamentation and wailing. Likewise did He write to the Turkish sovereign, although He was that Sulṭán’s victim and a captive in his prison—that is, He was being held prisoner in the Fortress at ‘Akká—and clearly stated that Constantinople would be overtaken by a sudden and radical change, so great that the women and children of that city would mourn and cry aloud. In brief, He addressed such words to all the monarchs and the presidents, and everything came to pass, exactly as He had foretold.",T202P6,Selections from the Writings of ‘Abdu’l‑Bahá,36
"Therefore Bahá’u’lláh, fifty years ago, expounded this question of universal peace at a time when He was confined in the fortress of ‘Akká and was wronged and imprisoned","Therefore Bahá’u’lláh, fifty years ago, expounded this question of universal peace at a time when He was confined in the fortress of ‘Akká and was wronged and imprisoned. He wrote about this important matter of universal peace to all the great sovereigns of the world, and established it among His friends in the Orient. The horizon of the East was in utter darkness, nations displayed the utmost hatred and enmity towards each other, religions thirsted for each other’s blood, and it was darkness upon darkness. At such a time Bahá’u’lláh shone forth like the sun from the horizon of the east and illumined Persia with the lights of these teachings.",T227P5,Selections from the Writings of ‘Abdu’l‑Bahá,36
"Therefore Bahá’u’lláh, fifty years ago, expounded this question of universal peace at a time when He was confined in the fortress of ‘Akká and was wronged and imprisoned","Therefore Bahá’u’lláh, fifty years ago, expounded this question of universal peace at a time when He was confined in the fortress of ‘Akká and was wronged and imprisoned. He wrote about this important matter of universal peace to all the great sovereigns of the world, and established it among His friends in the Orient. The horizon of the East was in utter darkness, nations displayed the utmost hatred and enmity towards each other, religions thirsted for each other’s blood, and it was darkness upon darkness. At such a time Bahá’u’lláh shone forth like the sun from the horizon of the east and illumined Persia with the lights of these teachings.",T1P4,‘Abdu’l‑Bahá’s Tablets to The Hague | Tablet 1,36
" They arrested his honor Najaf-‘Alí, who hastened, with rapture and great longing, unto the field of martyrdom, uttering these words: “We have kept both Bahá and the khún-bahá (bloodmoney)!” With these words he yielded up his spirit","O Shaykh! If things such as these are to be denied, what shall, then, be deemed worthy of credence? Set forth the truth, for the sake of God, and be not of them that hold their peace. They arrested his honor Najaf-‘Alí, who hastened, with rapture and great longing, unto the field of martyrdom, uttering these words: “We have kept both Bahá and the khún-bahá (bloodmoney)!” With these words he yielded up his spirit. Meditate on the splendor and glory which the light of renunciation, shining from the upper chamber of the heart of Mullá ‘Alí-Ján, hath shed. He was so carried away by the breezes of the Most Sublime Word and by the power of the Pen of Glory that to him the field of martyrdom equalled, nay outrivalled, the haunts of earthly delights. Ponder upon the conduct of ‘Abá-Básir and Siyyid Ashraf-i-Zanjání. They sent for the mother of Ashraf to dissuade her son from his purpose. But she spurred him on until he suffered a most glorious martyrdom.",P120,epistle-to-the-son-of-the-wolf,36
"How often have the Prophets of God, not excepting Bahá’u’lláh Himself, chosen to appear, and deliver their Message in countries and amidst peoples and races, at a time when they were either fast declining, or had already touched the lowest depths of moral and spiritual degradation","How often have the Prophets of God, not excepting Bahá’u’lláh Himself, chosen to appear, and deliver their Message in countries and amidst peoples and races, at a time when they were either fast declining, or had already touched the lowest depths of moral and spiritual degradation. The appalling misery and wretchedness to which the Israelites had sunk, under the debasing and tyrannical rule of the Pharaohs, in the days preceding their exodus from Egypt under the leadership of Moses; the decline that had set in in the religious, the spiritual, the cultural, and the moral life of the Jewish people, at the time of the appearance of Jesus Christ; the barbarous cruelty, the gross idolatry and immorality, which had for so long been the most distressing features of the tribes of Arabia and brought such shame upon them when Muḥammad arose to proclaim His Message in their midst; the indescribable state of decadence, with its attendant corruption, confusion, intolerance, and oppression, in both the civil and religious life of Persia, so graphically portrayed by the pen of a considerable number of scholars, diplomats, and travelers, at the hour of the Revelation of Bahá’u’lláh—all demonstrate this basic and inescapable fact. To contend that the innate worthiness, the high moral standard, the political aptitude, and social attainments of any race or nation is the reason for the appearance in its midst of any of these Divine Luminaries would be an absolute perversion of historical facts, and would amount to a complete repudiation of the undoubted interpretation placed upon them, so clearly and emphatically, by both Bahá’u’lláh and ‘Abdu’l‑Bahá.",P30,The Advent of Divine Justice,36
"In the conduct of this twofold crusade the valiant warriors struggling in the name and for the Cause of Bahá’u’lláh must, of necessity, encounter stiff resistance, and suffer many a setback","In the conduct of this twofold crusade the valiant warriors struggling in the name and for the Cause of Bahá’u’lláh must, of necessity, encounter stiff resistance, and suffer many a setback. Their own instincts, no less than the fury of conservative forces, the opposition of vested interests, and the objections of a corrupt and pleasure-seeking generation, must be reckoned with, resolutely resisted, and completely overcome. As their defensive measures for the impending struggle are organized and extended, storms of abuse and ridicule, and campaigns of condemnation and misrepresentation, may be unloosed against them. Their Faith, they may soon find, has been assaulted, their motives misconstrued, their aims defamed, their aspirations derided, their institutions scorned, their influence belittled, their authority undermined, and their Cause, at times, deserted by a few who will either be incapable of appreciating the nature of their ideals, or unwilling to bear the brunt of the mounting criticisms which such a contest is sure to involve. “Because of ‘Abdu’l‑Bahá,” the beloved Master has prophesied, “many a test will be visited upon you. Troubles will befall you, and suffering afflict you.”",P61,The Advent of Divine Justice,36
