Sentence,Text,Section,Book,Cluster
" “With this sword,” saith one of them, “I beheaded a people!” And another: “I toppled a nation to the ground!” And yet another: “I brought a government down!” On such things do men pride themselves, in such do they glory! Love—righteousness—these are everywhere censured, while despised are harmony, and devotion to the truth","O ye dear friends! The world is at war and the human race is in travail and mortal combat. The dark night of hate hath taken over, and the light of good faith is blotted out. The peoples and kindreds of the earth have sharpened their claws, and are hurling themselves one against the other. It is the very foundation of the human race that is being destroyed. It is thousands of households that are vagrant and dispossessed, and every year seeth thousands upon thousands of human beings weltering in their lifeblood on dusty battlefields. The tents of life and joy are down. The generals practice their generalship, boasting of the blood they shed, competing one with the next in inciting to violence. “With this sword,” saith one of them, “I beheaded a people!” And another: “I toppled a nation to the ground!” And yet another: “I brought a government down!” On such things do men pride themselves, in such do they glory! Love—righteousness—these are everywhere censured, while despised are harmony, and devotion to the truth.",T1P5,Selections from the Writings of ‘Abdu’l‑Bahá,17
" Pay ye no heed to aversion and rejection, to disdain, hostility, injustice: act ye in the opposite way","Soon will your swiftly passing days be over, and the fame and riches, the comforts, the joys provided by this rubbish-heap, the world, will be gone without a trace. Summon ye, then, the people to God, and invite humanity to follow the example of the Company on high. Be ye loving fathers to the orphan, and a refuge to the helpless, and a treasury for the poor, and a cure for the ailing. Be ye the helpers of every victim of oppression, the patrons of the disadvantaged. Think ye at all times of rendering some service to every member of the human race. Pay ye no heed to aversion and rejection, to disdain, hostility, injustice: act ye in the opposite way. Be ye sincerely kind, not in appearance only. Let each one of God’s loved ones center his attention on this: to be the Lord’s mercy to man; to be the Lord’s grace. Let him do some good to every person whose path he crosseth, and be of some benefit to him. Let him improve the character of each and all, and reorient the minds of men. In this way, the light of divine guidance will shine forth, and the blessings of God will cradle all mankind: for love is light, no matter in what abode it dwelleth; and hate is darkness, no matter where it may make its nest. O friends of God! That the hidden Mystery may stand revealed, and the secret essence of all things may be disclosed, strive ye to banish that darkness for ever and ever.",T1P7,Selections from the Writings of ‘Abdu’l‑Bahá,17
 By thy very life! This thing is plain as day to whoever will regard it with the eye of justice,"Another of His signs is the marvel of His discourse, the eloquence of His utterance, the rapidity with which His Writings were revealed, His words of wisdom, His verses, His epistles, His communes, His unfolding of the Qur’án, both the abstruse verses thereof and the clear. By thy very life! This thing is plain as day to whoever will regard it with the eye of justice.",T4P14,Selections from the Writings of ‘Abdu’l‑Bahá,17
 Herein is verily a wonder and a warning to any fair judge,"And again among His signs is the fact that His beauty stayed inviolate, and His human temple was protected as He revealed His splendors, despite the massed attacks of all His foes, who came against Him in their thousands with their darting arrows, spears and swords. Herein is verily a wonder and a warning to any fair judge.",T4P16,Selections from the Writings of ‘Abdu’l‑Bahá,17
 It will be even as was said by the Lord Christ: they shall persecute you for My name’s sake,"And now, O thou honored man who hath hearkened unto the Great Announcement, rise up to serve the Cause of God with the resistless power of the Abhá Kingdom and the breaths that blow from the spirit of the Company on high. Grieve thou not over what the Pharisees, and the purveyors of false rumors among writers for the press, are saying of Bahá. Call thou to mind the days of Christ, and the afflictions heaped upon Him by the people, and all the torments and tribulations inflicted upon His disciples. Since ye are lovers of the Abhá Beauty, ye also must, for His love’s sake, incur the peoples’ blame, and all that befell those of a former age must likewise befall you. Then will the faces of the chosen be alight with the splendors of the Kingdom of God, and will shine down the ages, yea, down all the cycles of time, while the deniers shall remain in their manifest loss. It will be even as was said by the Lord Christ: they shall persecute you for My name’s sake.",T19P4,Selections from the Writings of ‘Abdu’l‑Bahá,17
" Nevertheless, to be fair, it must be stated that up to now His Majesty the Sulṭán of Turkey hath paid no heed to these false charges, this defamation, these fables and traducements, and hath acted with justice","Then it came about that the accusers themselves, those who had made the defamatory charges against us, joined with the members of the Commission to investigate the accusations, so that plaintiffs, witnesses and judge were all one and the same, and the conclusion was foregone. Nevertheless, to be fair, it must be stated that up to now His Majesty the Sulṭán of Turkey hath paid no heed to these false charges, this defamation, these fables and traducements, and hath acted with justice.…",T35P14,Selections from the Writings of ‘Abdu’l‑Bahá,17
 This can be attained when every member expresseth with absolute freedom his own opinion and setteth forth his argument,"The members thereof1 must take counsel together in such wise that no occasion for ill-feeling or discord may arise. This can be attained when every member expresseth with absolute freedom his own opinion and setteth forth his argument. Should anyone oppose, he must on no account feel hurt for not until matters are fully discussed can the right way be revealed. The shining spark of truth cometh forth only after the clash of differing opinions. If after discussion, a decision be carried unanimously well and good; but if, the Lord forbid, differences of opinion should arise, a majority of voices must prevail.",T44P1,Selections from the Writings of ‘Abdu’l‑Bahá,17
" Whensoever a mother seeth that her child hath done well, let her praise and applaud him and cheer his heart; and if the slightest undesirable trait should manifest itself, let her counsel the child and punish him, and use means based on reason, even a slight verbal chastisement should this be necessary","Let the mothers consider that whatever concerneth the education of children is of the first importance. Let them put forth every effort in this regard, for when the bough is green and tender it will grow in whatever way ye train it. Therefore is it incumbent upon the mothers to rear their little ones even as a gardener tendeth his young plants. Let them strive by day and by night to establish within their children faith and certitude, the fear of God, the love of the Beloved of the worlds, and all good qualities and traits. Whensoever a mother seeth that her child hath done well, let her praise and applaud him and cheer his heart; and if the slightest undesirable trait should manifest itself, let her counsel the child and punish him, and use means based on reason, even a slight verbal chastisement should this be necessary. It is not, however, permissible to strike a child, or vilify him, for the child’s character will be totally perverted if he be subjected to blows or verbal abuse.",T95P2,Selections from the Writings of ‘Abdu’l‑Bahá,17
" It is not, however, permissible to strike a child, or vilify him, for the child’s character will be totally perverted if he be subjected to blows or verbal abuse","Let the mothers consider that whatever concerneth the education of children is of the first importance. Let them put forth every effort in this regard, for when the bough is green and tender it will grow in whatever way ye train it. Therefore is it incumbent upon the mothers to rear their little ones even as a gardener tendeth his young plants. Let them strive by day and by night to establish within their children faith and certitude, the fear of God, the love of the Beloved of the worlds, and all good qualities and traits. Whensoever a mother seeth that her child hath done well, let her praise and applaud him and cheer his heart; and if the slightest undesirable trait should manifest itself, let her counsel the child and punish him, and use means based on reason, even a slight verbal chastisement should this be necessary. It is not, however, permissible to strike a child, or vilify him, for the child’s character will be totally perverted if he be subjected to blows or verbal abuse.",T95P2,Selections from the Writings of ‘Abdu’l‑Bahá,17
" Should they neglect this matter, they shall be held responsible and worthy of reproach in the presence of the stern Lord","It is for this reason that, in this new cycle, education and training are recorded in the Book of God as obligatory and not voluntary. That is, it is enjoined upon the father and mother, as a duty, to strive with all effort to train the daughter and the son, to nurse them from the breast of knowledge and to rear them in the bosom of sciences and arts. Should they neglect this matter, they shall be held responsible and worthy of reproach in the presence of the stern Lord.",T98P2,Selections from the Writings of ‘Abdu’l‑Bahá,17
"In a time to come, morals will degenerate to an extreme degree","In a time to come, morals will degenerate to an extreme degree. It is essential that children be reared in the Bahá’í way, that they may find happiness both in this world and the next. If not, they shall be beset by sorrows and troubles, for human happiness is founded upon spiritual behavior.",T100P2,Selections from the Writings of ‘Abdu’l‑Bahá,17
