Sentence,Text,Section,Book,Cluster
"Soon will your swiftly passing days be over, and the fame and riches, the comforts, the joys provided by this rubbish-heap, the world, will be gone without a trace","Soon will your swiftly passing days be over, and the fame and riches, the comforts, the joys provided by this rubbish-heap, the world, will be gone without a trace. Summon ye, then, the people to God, and invite humanity to follow the example of the Company on high. Be ye loving fathers to the orphan, and a refuge to the helpless, and a treasury for the poor, and a cure for the ailing. Be ye the helpers of every victim of oppression, the patrons of the disadvantaged. Think ye at all times of rendering some service to every member of the human race. Pay ye no heed to aversion and rejection, to disdain, hostility, injustice: act ye in the opposite way. Be ye sincerely kind, not in appearance only. Let each one of God’s loved ones center his attention on this: to be the Lord’s mercy to man; to be the Lord’s grace. Let him do some good to every person whose path he crosseth, and be of some benefit to him. Let him improve the character of each and all, and reorient the minds of men. In this way, the light of divine guidance will shine forth, and the blessings of God will cradle all mankind: for love is light, no matter in what abode it dwelleth; and hate is darkness, no matter where it may make its nest. O friends of God! That the hidden Mystery may stand revealed, and the secret essence of all things may be disclosed, strive ye to banish that darkness for ever and ever.",T1P7,Selections from the Writings of ‘Abdu’l‑Bahá,57
" Be ye loving fathers to the orphan, and a refuge to the helpless, and a treasury for the poor, and a cure for the ailing","Soon will your swiftly passing days be over, and the fame and riches, the comforts, the joys provided by this rubbish-heap, the world, will be gone without a trace. Summon ye, then, the people to God, and invite humanity to follow the example of the Company on high. Be ye loving fathers to the orphan, and a refuge to the helpless, and a treasury for the poor, and a cure for the ailing. Be ye the helpers of every victim of oppression, the patrons of the disadvantaged. Think ye at all times of rendering some service to every member of the human race. Pay ye no heed to aversion and rejection, to disdain, hostility, injustice: act ye in the opposite way. Be ye sincerely kind, not in appearance only. Let each one of God’s loved ones center his attention on this: to be the Lord’s mercy to man; to be the Lord’s grace. Let him do some good to every person whose path he crosseth, and be of some benefit to him. Let him improve the character of each and all, and reorient the minds of men. In this way, the light of divine guidance will shine forth, and the blessings of God will cradle all mankind: for love is light, no matter in what abode it dwelleth; and hate is darkness, no matter where it may make its nest. O friends of God! That the hidden Mystery may stand revealed, and the secret essence of all things may be disclosed, strive ye to banish that darkness for ever and ever.",T1P7,Selections from the Writings of ‘Abdu’l‑Bahá,57
" Grant us pity, grant us grace","O holy Lord! O Lord of loving-kindness! We stray about Thy dwelling, longing to behold Thy beauty, and loving all Thy ways. We are hapless, lowly, and of small account. We are paupers: show us mercy, give us bounty; look not upon our failings, hide Thou our endless sins. Whatever we are, still are we Thine, and what we speak and hear is praise of Thee, and it is Thy face we seek, Thy path we follow. Thou art the Lord of loving-kindness, we are sinners and astray and far from home. Wherefore, O Cloud of Mercy, grant us some drops of rain. O Flowering Bed of grace, send forth a fragrant breeze. O Sea of all bestowals, roll towards us a great wave. O Sun of Bounty, send down a shaft of light. Grant us pity, grant us grace. By Thy beauty, we come with no provision but our sins, with no good deeds to tell of, only hopes. Unless Thy concealing veil doth cover us, and Thy protection shield and cradle us, what power have these helpless souls to rise and serve Thee, what substance have these wretched ones to make a brave display? Thou Who art the Mighty, the All-Powerful, help us, favor us; withered as we are, revive us with showers from Thy clouds of grace; lowly as we are, illumine us with bright rays from the Daystar of Thy oneness. Cast Thou these thirsty fish into the ocean of Thy mercy, guide Thou this lost caravan to the shelter of Thy singleness; to the wellspring of guidance lead Thou the ones who have wandered far astray, and grant to those who have missed the path a haven within the precincts of Thy might. Lift Thou to these parched lips the bounteous and soft-flowing waters of heaven, raise up these dead to everlasting life. Grant Thou to the blind eyes that will see. Make Thou the deaf to hear, the dumb to speak. Set Thou the dispirited ablaze, make Thou the heedless mindful, warn Thou the proud, awaken those who sleep.",T2P10,Selections from the Writings of ‘Abdu’l‑Bahá,57
" By Thy beauty, we come with no provision but our sins, with no good deeds to tell of, only hopes","O holy Lord! O Lord of loving-kindness! We stray about Thy dwelling, longing to behold Thy beauty, and loving all Thy ways. We are hapless, lowly, and of small account. We are paupers: show us mercy, give us bounty; look not upon our failings, hide Thou our endless sins. Whatever we are, still are we Thine, and what we speak and hear is praise of Thee, and it is Thy face we seek, Thy path we follow. Thou art the Lord of loving-kindness, we are sinners and astray and far from home. Wherefore, O Cloud of Mercy, grant us some drops of rain. O Flowering Bed of grace, send forth a fragrant breeze. O Sea of all bestowals, roll towards us a great wave. O Sun of Bounty, send down a shaft of light. Grant us pity, grant us grace. By Thy beauty, we come with no provision but our sins, with no good deeds to tell of, only hopes. Unless Thy concealing veil doth cover us, and Thy protection shield and cradle us, what power have these helpless souls to rise and serve Thee, what substance have these wretched ones to make a brave display? Thou Who art the Mighty, the All-Powerful, help us, favor us; withered as we are, revive us with showers from Thy clouds of grace; lowly as we are, illumine us with bright rays from the Daystar of Thy oneness. Cast Thou these thirsty fish into the ocean of Thy mercy, guide Thou this lost caravan to the shelter of Thy singleness; to the wellspring of guidance lead Thou the ones who have wandered far astray, and grant to those who have missed the path a haven within the precincts of Thy might. Lift Thou to these parched lips the bounteous and soft-flowing waters of heaven, raise up these dead to everlasting life. Grant Thou to the blind eyes that will see. Make Thou the deaf to hear, the dumb to speak. Set Thou the dispirited ablaze, make Thou the heedless mindful, warn Thou the proud, awaken those who sleep.",T2P10,Selections from the Writings of ‘Abdu’l‑Bahá,57
 The Nightingale of faithfulness is beset by renegades who are even as ravens of hate,"O ye loved ones of God! From the peoples of the world, against the Candle of the Covenant discordant winds do beat and blow. The Nightingale of faithfulness is beset by renegades who are even as ravens of hate. The Dove of God’s remembrance is hard pressed by mindless birds of night, and the Gazelle that dwelleth in the meadows of God’s love is being hunted down by ravening beasts. Deadly is the peril, tormenting the pain.",T2P14,Selections from the Writings of ‘Abdu’l‑Bahá,57
" Deadly is the peril, tormenting the pain","O ye loved ones of God! From the peoples of the world, against the Candle of the Covenant discordant winds do beat and blow. The Nightingale of faithfulness is beset by renegades who are even as ravens of hate. The Dove of God’s remembrance is hard pressed by mindless birds of night, and the Gazelle that dwelleth in the meadows of God’s love is being hunted down by ravening beasts. Deadly is the peril, tormenting the pain.",T2P14,Selections from the Writings of ‘Abdu’l‑Bahá,57
" Death shall no more overtake them neither shall sorrow, weeping or tribulation afflict them","He hath wiped away their tears, kindled their light, rejoiced their hearts and enraptured their souls. Death shall no more overtake them neither shall sorrow, weeping or tribulation afflict them. The Lord God Omnipotent hath been enthroned in His Kingdom and hath made all things new. This is the truth and what truth can be greater than that announced by the Revelation of St. John the Divine?",T3P2,Selections from the Writings of ‘Abdu’l‑Bahá,57
" Let not fear fall upon you, neither be troubled nor dismayed","O ye beloved of the Lord! Beware, beware lest ye hesitate and waver. Let not fear fall upon you, neither be troubled nor dismayed. Take ye good heed lest this calamitous day slacken the flames of your ardor, and quench your tender hopes. Today is the day for steadfastness and constancy. Blessed are they that stand firm and immovable as the rock and brave the storm and stress of this tempestuous hour. They, verily, shall be the recipients of God’s grace; they, verily, shall receive His divine assistance, and shall be truly victorious. They shall shine amidst mankind with a radiance which the dwellers of the Pavilion of Glory laud and magnify. To them is proclaimed this celestial call, revealed in His Most Holy Book: “Let not your hearts be perturbed, O people, when the glory of My Presence is withdrawn, and the ocean of My utterance is stilled. In My presence amongst you there is a wisdom, and in My absence there is yet another, inscrutable to all but God, the Incomparable, the All-Knowing. Verily, We behold you from Our realm of glory, and shall aid whosoever will arise for the triumph of Our Cause with the hosts of the Concourse on high and a company of Our favored angels.”",T5P3,Selections from the Writings of ‘Abdu’l‑Bahá,57
" Take ye good heed lest this calamitous day slacken the flames of your ardor, and quench your tender hopes","O ye beloved of the Lord! Beware, beware lest ye hesitate and waver. Let not fear fall upon you, neither be troubled nor dismayed. Take ye good heed lest this calamitous day slacken the flames of your ardor, and quench your tender hopes. Today is the day for steadfastness and constancy. Blessed are they that stand firm and immovable as the rock and brave the storm and stress of this tempestuous hour. They, verily, shall be the recipients of God’s grace; they, verily, shall receive His divine assistance, and shall be truly victorious. They shall shine amidst mankind with a radiance which the dwellers of the Pavilion of Glory laud and magnify. To them is proclaimed this celestial call, revealed in His Most Holy Book: “Let not your hearts be perturbed, O people, when the glory of My Presence is withdrawn, and the ocean of My utterance is stilled. In My presence amongst you there is a wisdom, and in My absence there is yet another, inscrutable to all but God, the Incomparable, the All-Knowing. Verily, We behold you from Our realm of glory, and shall aid whosoever will arise for the triumph of Our Cause with the hosts of the Concourse on high and a company of Our favored angels.”",T5P3,Selections from the Writings of ‘Abdu’l‑Bahá,57
" Arise to further My Cause, and to exalt My Word amongst men","The Sun of Truth, that Most Great Light, hath set upon the horizon of the world to rise with deathless splendor over the Realm of the Limitless. In His Most Holy Book He calleth the firm and steadfast of His friends: “Be not dismayed, O peoples of the world, when the daystar of My beauty is set, and the heaven of My tabernacle is concealed from your eyes. Arise to further My Cause, and to exalt My Word amongst men.”",T5P4,Selections from the Writings of ‘Abdu’l‑Bahá,57
