Sentence,Text,Section,Book,Cluster
"Help them, O my Lord, under all conditions, support them at all times with Thine angels of holiness, they who are Thine invisible hosts, Thy heavenly battalions who bring down to defeat the massed armies of this nether world","Help them, O my Lord, under all conditions, support them at all times with Thine angels of holiness, they who are Thine invisible hosts, Thy heavenly battalions who bring down to defeat the massed armies of this nether world.",T2P8,Selections from the Writings of ‘Abdu’l‑Bahá,62
" Let them rise up to serve their Lord, and do all in their power to scatter His breathings of holiness far and wide","The beloved of the Lord must stand fixed as the mountains, firm as impregnable walls. Unmoved must they remain by even the direst adversities, ungrieved by the worst of disasters. Let them cling to the hem of Almighty God, and put their faith in the Beauty of the Most High; let them lean on the unfailing help that cometh from the Ancient Kingdom, and depend on the care and protection of the generous Lord. Let them at all times refresh and restore themselves with the dews of heavenly grace, and with the breaths of the Holy Spirit revive and renew themselves from moment to moment. Let them rise up to serve their Lord, and do all in their power to scatter His breathings of holiness far and wide. Let them be a mighty fortress to defend His Faith, an impregnable citadel for the hosts of the Ancient Beauty. Let them faithfully guard the edifice of the Cause of God from every side; let them become the bright stars of His luminous skies. For the hordes of darkness are assailing this Cause from every direction, and the peoples of the earth are intent on extinguishing this evident Light. And since all the kindreds of the world are mounting their attack, how can our attention be diverted, even for a moment? Assuredly be cognizant of these things, be watchful, and guard the Cause of God.",T2P15,Selections from the Writings of ‘Abdu’l‑Bahá,62
 Verily this is a matter deserving the scrutiny of those who ponder the signs and tokens of God,"Among His signs is His withstanding powerful nations and all-conquering states, and a host of enemies thirsting for His blood, intent at every moment upon His ruin, wheresoever He might be. Verily this is a matter deserving the scrutiny of those who ponder the signs and tokens of God.",T4P13,Selections from the Writings of ‘Abdu’l‑Bahá,62
" Now must the lovers of God arise to carry out these instructions of His: let them be kindly fathers to the children of the human race, and compassionate brothers to the youth, and self-denying offspring to those bent with years","In every dispensation, there hath been the commandment of fellowship and love, but it was a commandment limited to the community of those in mutual agreement, not to the dissident foe. In this wondrous age, however, praised be God, the commandments of God are not delimited, not restricted to any one group of people, rather have all the friends been commanded to show forth fellowship and love, consideration and generosity and loving-kindness to every community on earth. Now must the lovers of God arise to carry out these instructions of His: let them be kindly fathers to the children of the human race, and compassionate brothers to the youth, and self-denying offspring to those bent with years. The meaning of this is that ye must show forth tenderness and love to every human being, even to your enemies, and welcome them all with unalloyed friendship, good cheer, and loving-kindness. When ye meet with cruelty and persecution at another’s hands, keep faith with him; when malevolence is directed your way, respond with a friendly heart. To the spears and arrows rained upon you, expose your breasts for a target mirror-bright; and in return for curses, taunts and wounding words, show forth abounding love. Thus will all peoples witness the power of the Most Great Name, and every nation acknowledge the might of the Ancient Beauty, and see how He hath toppled down the walls of discord, and how surely He hath guided all the peoples of the earth to oneness; how He hath lit man’s world, and made this earth of dust to send forth streams of light.",T7P4,Selections from the Writings of ‘Abdu’l‑Bahá,62
" Delivered then from their fancies and their doubts, they beheld the light of truth, and so exhilarated did they become from draining the chalice of God’s love, that they utterly forgot the world and their own selves","O ye illumined loved ones and ye handmaids of the Merciful! At a time when the somber night of ignorance, of neglect of the divine world, of being veiled from God, had overspread the earth, a bright morning dawned and a rising light lit up the eastern sky. Then rose the Sun of Truth and the splendors of the Kingdom were shed over east and west. Those who had eyes to see rejoiced at the glad tidings and cried out: “O blessed, blessed are we!,” and they witnessed the inner reality of all things, and uncovered the mysteries of the Kingdom. Delivered then from their fancies and their doubts, they beheld the light of truth, and so exhilarated did they become from draining the chalice of God’s love, that they utterly forgot the world and their own selves. Dancing for joy they hastened to the place of their own martyrdom and there, where men die for love, they flung away their heads and hearts.",T16P1,Selections from the Writings of ‘Abdu’l‑Bahá,62
"Remind them of these words and say unto them: “Verily did the Pharisees rise up against Messiah, despite the bright beauty of His face and all His comeliness, and they cried out that He was not Messiah [Masíḥ] but a monster [Masíkh], because He had claimed to be Almighty God, the sovereign Lord of all, and told them, ‘I am God’s Son, and verily in the inmost being of His only Son, His mighty Ward, clearly revealed with all His attributes, all His perfections, standeth the Father","Remind them of these words and say unto them: “Verily did the Pharisees rise up against Messiah, despite the bright beauty of His face and all His comeliness, and they cried out that He was not Messiah [Masíḥ] but a monster [Masíkh], because He had claimed to be Almighty God, the sovereign Lord of all, and told them, ‘I am God’s Son, and verily in the inmost being of His only Son, His mighty Ward, clearly revealed with all His attributes, all His perfections, standeth the Father.’ This, they said, was open blasphemy and slander against the Lord according to the clear and irrefutable texts of the Old Testament. Therefore they passed the sentence upon Him, decreeing that His blood be shed, and they hanged Him on the cross, where He cried out, ‘O My beloved Lord, how long wilt Thou abandon Me to them? Lift Me up unto Thee, shelter Me close to Thee, make Me a dwelling by Thy throne of glory. Verily art Thou the Answerer of prayers, and Thou art the Clement, the Merciful. O My Lord! Verily this world with all its vastness can no longer contain Me, and I love this cross, out of love for Thy beauty, and yearning for Thy realm on high, and because of this fire, fanned by the gusts of Thy holiness, aflame within My heart. Help me, O Lord, to ascend unto Thee, sustain Me that I may reach unto Thy sacred Threshold, O My loving Lord! Verily Thou art the Merciful, the Possessor of great bounty! Verily Thou art the Generous! Verily Thou art the Compassionate! Verily Thou art the All-Knowing! There is none other God save Thee, the Mighty, the Powerful!’”",T19P5,Selections from the Writings of ‘Abdu’l‑Bahá,62
" As for the deniers, they are veiled from God: they see not, they hear not, neither do they understand","Such were the words uttered by Christ. On account of these words they cavilled at and assailed Him when He said unto them, “Verily the Son is in the Father, and the Father is in the Son.”4 Be thou informed of this, and learn thou the secrets of thy Lord. As for the deniers, they are veiled from God: they see not, they hear not, neither do they understand. “Leave them to entertain themselves with their cavillings.”5 Abandon them to their wanderings along river beds where no stream flows. Like grazing beasts they cannot tell paste from pearl. Are they not shut away from the mysteries of thy Lord, the Clement, the Merciful?",T19P12,Selections from the Writings of ‘Abdu’l‑Bahá,62
" Are they not shut away from the mysteries of thy Lord, the Clement, the Merciful?","Such were the words uttered by Christ. On account of these words they cavilled at and assailed Him when He said unto them, “Verily the Son is in the Father, and the Father is in the Son.”4 Be thou informed of this, and learn thou the secrets of thy Lord. As for the deniers, they are veiled from God: they see not, they hear not, neither do they understand. “Leave them to entertain themselves with their cavillings.”5 Abandon them to their wanderings along river beds where no stream flows. Like grazing beasts they cannot tell paste from pearl. Are they not shut away from the mysteries of thy Lord, the Clement, the Merciful?",T19P12,Selections from the Writings of ‘Abdu’l‑Bahá,62
" But as they did not understand the meaning of these signs, they crucified the Word of God","In this wise did they object to that Sun of Truth, although that Spirit of God was indeed the One promised in the Torah. But as they did not understand the meaning of these signs, they crucified the Word of God. Now the Bahá’ís hold that the recorded signs did come to pass in the Manifestation of Christ, although not in the sense which the Jews understood, the description in the Torah being allegorical. For instance, among the signs is that of sovereignty. For Bahá’ís say that the sovereignty of Christ was a heavenly, divine, everlasting sovereignty, not a Napoleonic sovereignty that vanisheth in a short time. For well nigh two thousand years this sovereignty of Christ hath been established, and until now it endureth, and to all eternity that Holy Being will be exalted upon an everlasting throne.",T19P21,Selections from the Writings of ‘Abdu’l‑Bahá,62
"This people, all of them, have pictured a god in the realm of the mind, and worship that image which they have made for themselves","This people, all of them, have pictured a god in the realm of the mind, and worship that image which they have made for themselves. And yet that image is comprehended, the human mind being the comprehender thereof, and certainly the comprehender is greater than that which lieth within its grasp; for imagination is but the branch, while mind is the root; and certainly the root is greater than the branch. Consider then, how all the peoples of the world are bowing the knee to a fancy of their own contriving, how they have created a creator within their own minds, and they call it the Fashioner of all that is—whereas in truth it is but an illusion. Thus are the people worshipping only an error of perception.",T24P2,Selections from the Writings of ‘Abdu’l‑Bahá,62
 Thus are the people worshipping only an error of perception,"This people, all of them, have pictured a god in the realm of the mind, and worship that image which they have made for themselves. And yet that image is comprehended, the human mind being the comprehender thereof, and certainly the comprehender is greater than that which lieth within its grasp; for imagination is but the branch, while mind is the root; and certainly the root is greater than the branch. Consider then, how all the peoples of the world are bowing the knee to a fancy of their own contriving, how they have created a creator within their own minds, and they call it the Fashioner of all that is—whereas in truth it is but an illusion. Thus are the people worshipping only an error of perception.",T24P2,Selections from the Writings of ‘Abdu’l‑Bahá,62
"Thou didst ask whether this Cause, this new and living Cause, could take the place of the dead religious rites and ceremonials of England; whether it would be possible, now that various groups have appeared, whose members are highly placed divines and theologians, far superior in their attainments to those of the past, for this new Cause so to impress the members of such groups as to gather them and the rest into its all-protecting shade","Thou didst ask whether this Cause, this new and living Cause, could take the place of the dead religious rites and ceremonials of England; whether it would be possible, now that various groups have appeared, whose members are highly placed divines and theologians, far superior in their attainments to those of the past, for this new Cause so to impress the members of such groups as to gather them and the rest into its all-protecting shade.",T31P2,Selections from the Writings of ‘Abdu’l‑Bahá,62
