Sentence,Text,Section,Book,Cluster
" Let them be a mighty fortress to defend His Faith, an impregnable citadel for the hosts of the Ancient Beauty","The beloved of the Lord must stand fixed as the mountains, firm as impregnable walls. Unmoved must they remain by even the direst adversities, ungrieved by the worst of disasters. Let them cling to the hem of Almighty God, and put their faith in the Beauty of the Most High; let them lean on the unfailing help that cometh from the Ancient Kingdom, and depend on the care and protection of the generous Lord. Let them at all times refresh and restore themselves with the dews of heavenly grace, and with the breaths of the Holy Spirit revive and renew themselves from moment to moment. Let them rise up to serve their Lord, and do all in their power to scatter His breathings of holiness far and wide. Let them be a mighty fortress to defend His Faith, an impregnable citadel for the hosts of the Ancient Beauty. Let them faithfully guard the edifice of the Cause of God from every side; let them become the bright stars of His luminous skies. For the hordes of darkness are assailing this Cause from every direction, and the peoples of the earth are intent on extinguishing this evident Light. And since all the kindreds of the world are mounting their attack, how can our attention be diverted, even for a moment? Assuredly be cognizant of these things, be watchful, and guard the Cause of God.",T2P15,Selections from the Writings of ‘Abdu’l‑Bahá,14
" The holy City, new Jerusalem, hath come down from on high in the form of a maid of heaven, veiled, beauteous, and unique, and prepared for reunion with her lovers on earth","O ye beloved of God! O ye children of His Kingdom! Verily, verily, the new heaven and the new earth are come. The holy City, new Jerusalem, hath come down from on high in the form of a maid of heaven, veiled, beauteous, and unique, and prepared for reunion with her lovers on earth. The angelic company of the Celestial Concourse hath joined in a call that hath run throughout the universe, all loudly and mightily acclaiming: “This is the City of God and His abode, wherein shall dwell the pure and holy among His servants. He shall live with them, for they are His people and He is their Lord.”",T3P1,Selections from the Writings of ‘Abdu’l‑Bahá,14
" The wisdom in raising up such buildings is that at a given hour, the people should know it is time to meet, and all should gather together, and, harmoniously attuned one to another, engage in prayer; with the result that out of this coming together, unity and affection shall grow and flourish in the human heart","Thou hast asked about places of worship and the underlying reason therefor. The wisdom in raising up such buildings is that at a given hour, the people should know it is time to meet, and all should gather together, and, harmoniously attuned one to another, engage in prayer; with the result that out of this coming together, unity and affection shall grow and flourish in the human heart.",T58P1,Selections from the Writings of ‘Abdu’l‑Bahá,14
" Every city in which, during the days of the Manifestation, a temple was raised up, hath created security and constancy and peace, for such buildings were given over to the perpetual glorification of God, and only in the remembrance of God can the heart find rest","Although to outward seeming the Mashriqu’l-Adhkár is a material structure, yet it hath a spiritual effect. It forgeth bonds of unity from heart to heart; it is a collective center for men’s souls. Every city in which, during the days of the Manifestation, a temple was raised up, hath created security and constancy and peace, for such buildings were given over to the perpetual glorification of God, and only in the remembrance of God can the heart find rest. Gracious God! The edifice of the House of Worship hath a powerful influence on every phase of life. Experience hath, in the east, clearly shown this to be a fact. Even if, in some small village, a house was designated as the Mashriqu’l-Adhkár, it produced a marked effect; how much greater would be the impact of one especially raised up.",T60P1,Selections from the Writings of ‘Abdu’l‑Bahá,14
"One of the wondrous events that has of late come to pass is this, that the edifice of the Mashriqu’l-Adhkár is being raised in the very heart of the American continent, and numerous souls from the surrounding regions are contributing for the erection of this holy Temple","One of the wondrous events that has of late come to pass is this, that the edifice of the Mashriqu’l-Adhkár is being raised in the very heart of the American continent, and numerous souls from the surrounding regions are contributing for the erection of this holy Temple. Among these is a highly esteemed lady of the city of Manchester, who hath been moved to offer her share.",T63P4,Selections from the Writings of ‘Abdu’l‑Bahá,14
" Although it is a House of Worship, it is also connected with a hospital, a drug dispensary, a traveler’s hospice, a school for orphans, and a university for advanced studies","The Mashriqu’l-Adhkár is one of the most vital institutions in the world, and it hath many subsidiary branches. Although it is a House of Worship, it is also connected with a hospital, a drug dispensary, a traveler’s hospice, a school for orphans, and a university for advanced studies. Every Mashriqu’l-Adhkár is connected with these five things. My hope is that the Mashriqu’l-Adhkár will now be established in America, and that gradually the hospital, the school, the university, the dispensary and the hospice, all functioning according to the most efficient and orderly procedures, will follow. Make these matters known to the beloved of the Lord, so that they will understand how very great is the importance of this “Dawning-Point of the Remembrance of God.” The Temple is not only a place for worship; rather, in every respect is it complete and whole.",T64P1,Selections from the Writings of ‘Abdu’l‑Bahá,14
"” The Temple is not only a place for worship; rather, in every respect is it complete and whole","The Mashriqu’l-Adhkár is one of the most vital institutions in the world, and it hath many subsidiary branches. Although it is a House of Worship, it is also connected with a hospital, a drug dispensary, a traveler’s hospice, a school for orphans, and a university for advanced studies. Every Mashriqu’l-Adhkár is connected with these five things. My hope is that the Mashriqu’l-Adhkár will now be established in America, and that gradually the hospital, the school, the university, the dispensary and the hospice, all functioning according to the most efficient and orderly procedures, will follow. Make these matters known to the beloved of the Lord, so that they will understand how very great is the importance of this “Dawning-Point of the Remembrance of God.” The Temple is not only a place for worship; rather, in every respect is it complete and whole.",T64P1,Selections from the Writings of ‘Abdu’l‑Bahá,14
"The meaning of the passage is that this heavenly Jerusalem hath twelve gates, through which the blessed enter into the City of God","The meaning of the passage is that this heavenly Jerusalem hath twelve gates, through which the blessed enter into the City of God. These gates are souls who are as guiding stars, as portals of knowledge and grace; and within these gates there stand twelve angels. By “angel” is meant the power of the confirmations of God—that the candle of God’s confirming power shineth out from the lamp-niche of those souls—meaning that every one of those beings will be granted the most vehement confirming support.",T142P5,Selections from the Writings of ‘Abdu’l‑Bahá,14
"These twelve gates surround the entire world, that is they are a shelter for all creatures","These twelve gates surround the entire world, that is they are a shelter for all creatures. And further, these twelve gates are the foundation of the City of God, the heavenly Jerusalem, and on each one of these foundations is written the name of one of the Apostles of Christ. That is to say, each one maketh manifest the perfections, the joyous message, and the excellency of that holy Being.",T142P6,Selections from the Writings of ‘Abdu’l‑Bahá,14
" And further, these twelve gates are the foundation of the City of God, the heavenly Jerusalem, and on each one of these foundations is written the name of one of the Apostles of Christ","These twelve gates surround the entire world, that is they are a shelter for all creatures. And further, these twelve gates are the foundation of the City of God, the heavenly Jerusalem, and on each one of these foundations is written the name of one of the Apostles of Christ. That is to say, each one maketh manifest the perfections, the joyous message, and the excellency of that holy Being.",T142P6,Selections from the Writings of ‘Abdu’l‑Bahá,14
