Sentence,Text,Section,Book,Cluster
"In this wise did they object to that Sun of Truth, although that Spirit of God was indeed the One promised in the Torah","In this wise did they object to that Sun of Truth, although that Spirit of God was indeed the One promised in the Torah. But as they did not understand the meaning of these signs, they crucified the Word of God. Now the Bahá’ís hold that the recorded signs did come to pass in the Manifestation of Christ, although not in the sense which the Jews understood, the description in the Torah being allegorical. For instance, among the signs is that of sovereignty. For Bahá’ís say that the sovereignty of Christ was a heavenly, divine, everlasting sovereignty, not a Napoleonic sovereignty that vanisheth in a short time. For well nigh two thousand years this sovereignty of Christ hath been established, and until now it endureth, and to all eternity that Holy Being will be exalted upon an everlasting throne.",T19P21,Selections from the Writings of ‘Abdu’l‑Bahá,60
"In like manner all the other signs have been made manifest, but the Jews did not understand","In like manner all the other signs have been made manifest, but the Jews did not understand. Although nearly twenty centuries have elapsed since Christ appeared with divine splendor, yet the Jews are still awaiting the coming of the Messiah and regard themselves as true and Christ as false.",T19P22,Selections from the Writings of ‘Abdu’l‑Bahá,60
" Moses, for example, was sent forth to man and He established a Law, and the Children of Israel, through that Mosaic Law, were delivered out of their ignorance and came into the light; they were lifted up from their abjectness and attained to a glory that fadeth not","The religion of God is one religion, but it must ever be renewed. Moses, for example, was sent forth to man and He established a Law, and the Children of Israel, through that Mosaic Law, were delivered out of their ignorance and came into the light; they were lifted up from their abjectness and attained to a glory that fadeth not. Still, as the long years wore on, that radiance passed by, that splendor set, that bright day turned to night; and once that night grew triply dark, the star of the Messiah dawned, so that again a glory lit the world.",T23P3,Selections from the Writings of ‘Abdu’l‑Bahá,60
"The Founder of monotheism was Abraham; it is to Him that this concept can be traced, and the belief was current among the Children of Israel, even in the days of Socrates","The Founder of monotheism was Abraham; it is to Him that this concept can be traced, and the belief was current among the Children of Israel, even in the days of Socrates.",T25P3,Selections from the Writings of ‘Abdu’l‑Bahá,60
"The above, however, cannot be found in the Jewish histories; there are many facts which are not included in Jewish history","The above, however, cannot be found in the Jewish histories; there are many facts which are not included in Jewish history. Not all the events of the life of Christ are set forth in the history of Josephus, a Jew, although it was he who wrote the history of the times of Christ. One may not, therefore, refuse to believe in events of Christ’s day on the grounds that they are not to be found in the history of Josephus.",T25P4,Selections from the Writings of ‘Abdu’l‑Bahá,60
"Consider how in the days of the Interlocutor (Moses), there were twelve holy beings who were leaders of the twelve tribes; and likewise in the dispensation of the Spirit (Christ), note that there were twelve Apostles gathered within the sheltering shade of that supernal Light, and from those splendid dawning-points the Sun of Truth shone forth even as the sun in the sky","Consider how in the days of the Interlocutor (Moses), there were twelve holy beings who were leaders of the twelve tribes; and likewise in the dispensation of the Spirit (Christ), note that there were twelve Apostles gathered within the sheltering shade of that supernal Light, and from those splendid dawning-points the Sun of Truth shone forth even as the sun in the sky. Again, in the days of Muḥammad, observe that there were twelve dawning-points of holiness, the manifestors of God’s confirming help. Such is the way of it.",T142P3,Selections from the Writings of ‘Abdu’l‑Bahá,60
" By “that great city, the holy Jerusalem, descending out of heaven from God” is meant the holy Law of God, and this is set forth in many Tablets and still to be read in the Scriptures of the Prophets of the past: for instance, that Jerusalem was seen going out into the wilderness","Accordingly did Saint John the Divine tell of twelve gates in his vision, and twelve foundations. By “that great city, the holy Jerusalem, descending out of heaven from God” is meant the holy Law of God, and this is set forth in many Tablets and still to be read in the Scriptures of the Prophets of the past: for instance, that Jerusalem was seen going out into the wilderness.",T142P4,Selections from the Writings of ‘Abdu’l‑Bahá,60
"” The meaning is that certain personages guided the people with a staff grown out of the earth, and shepherded them with a rod, like unto the rod of Moses","In brief, the Scripture saith: “And he that talked with me had a rod made out of gold, that is, a measure, wherewith he measured the city and the gates thereof and the towers thereof.” The meaning is that certain personages guided the people with a staff grown out of the earth, and shepherded them with a rod, like unto the rod of Moses. Others trained and shepherded the people with a rod of iron, as in the Dispensation of Muḥammad. And in this present cycle, because it is the mightiest of Dispensations, that rod grown out of the vegetable kingdom and that rod of iron will be transformed into a rod of purest gold, taken from out the endless treasure houses in the Kingdom of the Lord. By this rod will the people be trained.",T142P7,Selections from the Writings of ‘Abdu’l‑Bahá,60
" Consider Moses, He Who conversed with God","As for the reference in The Hidden Words regarding the Covenant entered into on Mount Párán, this signifieth that in the sight of God the past, the present and the future are all one and the same—whereas, relative to man, the past is gone and forgotten, the present is fleeting, and the future is within the realm of hope. And it is a basic principle of the Law of God that in every Prophetic Mission, He entereth into a Covenant with all believers—a Covenant that endureth until the end of that Mission, until the promised day when the Personage stipulated at the outset of the Mission is made manifest. Consider Moses, He Who conversed with God. Verily, upon Mount Sinai, Moses entered into a Covenant regarding the Messiah, with all those souls who would live in the day of the Messiah. And those souls, although they appeared many centuries after Moses, were nevertheless—so far as the Covenant, which is outside time, was concerned—present there with Moses. The Jews, however, were heedless of this and remembered it not, and thus they suffered a great and clear loss.",T181P2,Selections from the Writings of ‘Abdu’l‑Bahá,60
" Verily, upon Mount Sinai, Moses entered into a Covenant regarding the Messiah, with all those souls who would live in the day of the Messiah","As for the reference in The Hidden Words regarding the Covenant entered into on Mount Párán, this signifieth that in the sight of God the past, the present and the future are all one and the same—whereas, relative to man, the past is gone and forgotten, the present is fleeting, and the future is within the realm of hope. And it is a basic principle of the Law of God that in every Prophetic Mission, He entereth into a Covenant with all believers—a Covenant that endureth until the end of that Mission, until the promised day when the Personage stipulated at the outset of the Mission is made manifest. Consider Moses, He Who conversed with God. Verily, upon Mount Sinai, Moses entered into a Covenant regarding the Messiah, with all those souls who would live in the day of the Messiah. And those souls, although they appeared many centuries after Moses, were nevertheless—so far as the Covenant, which is outside time, was concerned—present there with Moses. The Jews, however, were heedless of this and remembered it not, and thus they suffered a great and clear loss.",T181P2,Selections from the Writings of ‘Abdu’l‑Bahá,60
