Sentence,Text,Section,Book,Cluster
" Thus shall a sorry gnat become an eagle in the fullness of his strength, and a feeble sparrow change to a royal falcon in the heights of ancient glory","If in this day a soul shall act according to the precepts and the counsels of God, he will serve as a divine physician to mankind, and like the trump of Isráfíl,1 he will call the dead of this contingent world to life; for the confirmations of the Abhá Realm are never interrupted, and such a virtuous soul hath, to befriend him, the unfailing help of the Company on high. Thus shall a sorry gnat become an eagle in the fullness of his strength, and a feeble sparrow change to a royal falcon in the heights of ancient glory.",T8P4,Selections from the Writings of ‘Abdu’l‑Bahá,86
" For each of the creatures is a sign of God, and it was by the grace of the Lord and His power that each did step into the world; therefore they are not strangers, but in the family; not aliens, but friends, and to be treated as such","O ye lovers of this wronged one! Cleanse ye your eyes, so that ye behold no man as different from yourselves. See ye no strangers; rather see all men as friends, for love and unity come hard when ye fix your gaze on otherness. And in this new and wondrous age, the Holy Writings say that we must be at one with every people; that we must see neither harshness nor injustice, neither malevolence, nor hostility, nor hate, but rather turn our eyes toward the heaven of ancient glory. For each of the creatures is a sign of God, and it was by the grace of the Lord and His power that each did step into the world; therefore they are not strangers, but in the family; not aliens, but friends, and to be treated as such.",T8P7,Selections from the Writings of ‘Abdu’l‑Bahá,86
 Like grazing beasts they cannot tell paste from pearl,"Such were the words uttered by Christ. On account of these words they cavilled at and assailed Him when He said unto them, “Verily the Son is in the Father, and the Father is in the Son.”4 Be thou informed of this, and learn thou the secrets of thy Lord. As for the deniers, they are veiled from God: they see not, they hear not, neither do they understand. “Leave them to entertain themselves with their cavillings.”5 Abandon them to their wanderings along river beds where no stream flows. Like grazing beasts they cannot tell paste from pearl. Are they not shut away from the mysteries of thy Lord, the Clement, the Merciful?",T19P12,Selections from the Writings of ‘Abdu’l‑Bahá,86
" And the animal kingdom, no matter how far it may evolve, can never become aware of the reality of the intellect, which discovereth the inner essence of all things, and comprehendeth those realities which cannot be seen; for the human plane as compared with that of the animal is very high","The existence of the Divine Being hath been clearly established, on the basis of logical proofs, but the reality of the Godhead is beyond the grasp of the mind. When thou dost carefully consider this matter, thou wilt see that a lower plane can never comprehend a higher. The mineral kingdom, for example, which is lower, is precluded from comprehending the vegetable kingdom; for the mineral, any such understanding would be utterly impossible. In the same way, no matter how far the vegetable kingdom may develop, it will achieve no conception of the animal kingdom, and any such comprehension at its level would be unthinkable, for the animal occupieth a plane higher than that of the vegetable: this tree cannot conceive of hearing and sight. And the animal kingdom, no matter how far it may evolve, can never become aware of the reality of the intellect, which discovereth the inner essence of all things, and comprehendeth those realities which cannot be seen; for the human plane as compared with that of the animal is very high. And although these beings all coexist in the contingent world, in each case the difference in their stations precludeth their grasp of the whole; for no lower degree can understand a higher, such comprehension being impossible.",T21P2,Selections from the Writings of ‘Abdu’l‑Bahá,86
" This world of man is now an arena for wild beasts, a field where the ignorant, the heedless, seize their chance","O army of God! Make ye a mighty effort: perchance ye can flood this earth with light, that this mud hut, the world, may become the Abhá Paradise. The dark hath taken over, and the brute traits prevail. This world of man is now an arena for wild beasts, a field where the ignorant, the heedless, seize their chance. The souls of men are ravening wolves and animals with blinded eyes, they are either deadly poison or useless weeds—all except for a very few who indeed do nurture altruistic aims and plans for the well-being of their fellow men: but ye must in this matter—that is, the serving of humankind—lay down your very lives, and as ye yield yourselves, rejoice.",T35P9,Selections from the Writings of ‘Abdu’l‑Bahá,86
" Look ye not upon the creatures, turn ye to their Creator","O army of God! Beware lest ye harm any soul, or make any heart to sorrow; lest ye wound any man with your words, be he known to you or a stranger, be he friend or foe. Pray ye for all; ask ye that all be blessed, all be forgiven. Beware, beware, lest any of you seek vengeance, even against one who is thirsting for your blood. Beware, beware, lest ye offend the feelings of another, even though he be an evildoer, and he wish you ill. Look ye not upon the creatures, turn ye to their Creator. See ye not the never-yielding people, see but the Lord of Hosts. Gaze ye not down upon the dust, gaze upward at the shining sun, which hath caused every patch of darksome earth to glow with light.",T35P11,Selections from the Writings of ‘Abdu’l‑Bahá,86
" The very demons will change to angels then, and wolves to shepherds of the flock, and the wild-dog pack to gazelles that pasture on the plains of oneness, and ravening beasts to peaceful herds, and birds of prey, with talons sharp as knives, to songsters warbling their sweet native notes","If, in this momentous task, a mighty effort be exerted, the world of humanity will shine out with other adornings, and shed the fairest light. Then will this darksome place grow luminous, and this abode of earth turn into Heaven. The very demons will change to angels then, and wolves to shepherds of the flock, and the wild-dog pack to gazelles that pasture on the plains of oneness, and ravening beasts to peaceful herds, and birds of prey, with talons sharp as knives, to songsters warbling their sweet native notes.",T103P3,Selections from the Writings of ‘Abdu’l‑Bahá,86
" Since, however, the animal contenteth itself with simple foods and striveth not to indulge its importunate urges to any great degree, and committeth no sins, its ailments relative to man’s are few","For the animal, as to its body, is made up of the same constituent elements as man. Since, however, the animal contenteth itself with simple foods and striveth not to indulge its importunate urges to any great degree, and committeth no sins, its ailments relative to man’s are few. We see clearly, therefore, how powerful are sin and contumacy as pathogenic factors. And once engendered these diseases become compounded, multiply, and are transmitted to others. Such are the spiritual, inner causes of sickness.",T134P3,Selections from the Writings of ‘Abdu’l‑Bahá,86
" Were it not for this power of selectivity, the animals would all be dead in a single day; for there are a great many poisonous plants, and animals know nothing of the pharmacopoeia","And likewise, when the constitution is in a state of equilibrium, there is no doubt that whatever is relished will be beneficial to health. Observe how an animal will graze in a field where there are a hundred thousand kinds of herbs and grasses, and how, with its sense of smell, it snuffeth up the odors of the plants, and tasteth them with its sense of taste; then it consumeth whatever herb is pleasurable to these senses, and benefiteth therefrom. Were it not for this power of selectivity, the animals would all be dead in a single day; for there are a great many poisonous plants, and animals know nothing of the pharmacopoeia. And yet, observe what a reliable set of scales they have, by means of which to differentiate the good from the injurious. Whatever constituent of their body hath decreased, they can rehabilitate by seeking out and consuming some plant that hath an abundant store of that diminished element; and thus the equilibrium of their bodily components is reestablished, and they are rid of their disease.",T134P10,Selections from the Writings of ‘Abdu’l‑Bahá,86
"Whensoever thou dost examine, through a microscope, the water man drinketh, the air he doth breathe, thou wilt see that with every breath of air, man taketh in an abundance of animal life, and with every draught of water, he also swalloweth down a great variety of animals","Whensoever thou dost examine, through a microscope, the water man drinketh, the air he doth breathe, thou wilt see that with every breath of air, man taketh in an abundance of animal life, and with every draught of water, he also swalloweth down a great variety of animals. How could it ever be possible to put a stop to this process? For all creatures are eaters and eaten, and the very fabric of life is reared upon this fact. Were it not so, the ties that interlace all created things within the universe would be unraveled.",T137P3,Selections from the Writings of ‘Abdu’l‑Bahá,86
